#Variables:,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)",
10/29/1975,300.187317
10/30/1975,301.089447
10/31/1975,302.362488
11/1/1975,301.377655
11/2/1975,301.490051
11/3/1975,303.591675
11/4/1975,301.600525
11/5/1975,297.040833
11/6/1975,288.047028
11/7/1975,287.528351
11/8/1975,287.804718
11/9/1975,290.678101
11/10/1975,294.157928
11/11/1975,289.823212
11/12/1975,293.27774
11/13/1975,298.072998
11/14/1975,291.156097
11/15/1975,292.914307
11/16/1975,295.840454
11/17/1975,294.426453
11/18/1975,292.68689
11/19/1975,290.75412
11/20/1975,292.98172
11/21/1975,296.659119
11/22/1975,298.78772
11/23/1975,297.409546
11/24/1975,297.686676
11/25/1975,299.176971
11/26/1975,298.917999
11/27/1975,301.432922
11/28/1975,294.865356
11/29/1975,291.266113
11/30/1975,300.091187
12/1/1975,292.991302
12/2/1975,287.453003
12/3/1975,290.809509
12/4/1975,291.142456
12/5/1975,294.049408
12/6/1975,292.159363
12/7/1975,286.871429
12/8/1975,286.432922
12/9/1975,288.144501
12/10/1975,293.088745
12/11/1975,290.183899
12/12/1975,295.527008
12/13/1975,299.166199
12/14/1975,290.839081
12/15/1975,290.752014
12/16/1975,294.536194
12/17/1975,296.868866
12/18/1975,300.260864
12/19/1975,298.480469
12/20/1975,298.452484
12/21/1975,294.166168
12/22/1975,293.591095
12/23/1975,281.720886
12/24/1975,268.214661
12/25/1975,267.02066
12/26/1975,280.695099
12/27/1975,280.359955
12/28/1975,285.808624
12/29/1975,282.417908
12/30/1975,273.831329
12/31/1975,277.199982
1/1/1976,278.335907
1/2/1976,285.104584
1/3/1976,284.508728
1/4/1976,274.737549
1/5/1976,274.362335
1/6/1976,280.029114
1/7/1976,285.225403
1/8/1976,284.211426
1/9/1976,285.975464
1/10/1976,288.965149
1/11/1976,290.544983
1/12/1976,293.404327
1/13/1976,289.331085
1/14/1976,271.5383
1/15/1976,272.308319
1/16/1976,279.101807
1/17/1976,283.01416
1/18/1976,287.557556
1/19/1976,286.890747
1/20/1976,288.375122
1/21/1976,290.411713
1/22/1976,292.661926
1/23/1976,293.747864
1/24/1976,292.242523
1/25/1976,289.963226
1/26/1976,289.772369
1/27/1976,287.977234
1/28/1976,283.283997
1/29/1976,281.421112
1/30/1976,287.436554
1/31/1976,277.151794
2/1/1976,274.693573
2/2/1976,284.304413
2/3/1976,288.463989
2/4/1976,291.083099
2/5/1976,294.892334
2/6/1976,292.230896
2/7/1976,297.858612
2/8/1976,297.414398
2/9/1976,295.864563
2/10/1976,296.414093
2/11/1976,292.290741
2/12/1976,295.75943
2/13/1976,294.478394
2/14/1976,296.616425
2/15/1976,301.994751
2/16/1976,298.964783
2/17/1976,294.905334
2/18/1976,297.502899
2/19/1976,299.843201
2/20/1976,299.263763
2/21/1976,296.011017
2/22/1976,298.368378
2/23/1976,296.669952
2/24/1976,294.932739
2/25/1976,287.443054
2/26/1976,276.988831
2/27/1976,279.510254
2/28/1976,283.820129
2/29/1976,284.843628
3/1/1976,285.867126
3/2/1976,281.616699
3/3/1976,283.074707
3/4/1976,283.763
3/5/1976,284.703308
3/6/1976,288.275574
3/7/1976,289.817139
3/8/1976,297.127045
3/9/1976,298.409302
3/10/1976,298.995148
3/11/1976,295.000244
3/12/1976,295.190735
3/13/1976,299.058319
3/14/1976,299.546478
3/15/1976,299.944214
3/16/1976,299.755859
3/17/1976,297.44162
3/18/1976,297.009796
3/19/1976,294.542664
3/20/1976,282.637787
3/21/1976,284.899048
3/22/1976,283.463165
3/23/1976,286.983093
3/24/1976,291.174011
3/25/1976,295.713715
3/26/1976,298.217285
3/27/1976,300.009094
3/28/1976,299.506866
3/29/1976,298.958557
3/30/1976,296.495758
3/31/1976,295.839264
4/1/1976,294.462891
4/2/1976,301.094299
4/3/1976,303.984558
4/4/1976,302.47113
4/5/1976,294.855499
4/6/1976,288.466614
4/7/1976,291.706909
4/8/1976,292.145721
4/9/1976,298.483154
4/10/1976,298.495361
4/11/1976,298.961914
4/12/1976,299.914093
4/13/1976,300.393921
4/14/1976,301.77832
4/15/1976,300.516479
4/16/1976,299.529541
4/17/1976,301.96637
4/18/1976,302.222931
4/19/1976,300.027618
4/20/1976,299.450562
4/21/1976,298.718658
4/22/1976,297.294647
4/23/1976,296.877319
4/24/1976,301.648193
4/25/1976,303.885468
4/26/1976,298.755127
4/27/1976,305.530945
4/28/1976,301.000549
4/29/1976,295.850403
4/30/1976,298.015045
5/1/1976,298.19931
5/2/1976,293.386078
5/3/1976,296.377686
5/4/1976,299.531769
5/5/1976,302.303955
5/6/1976,302.021027
5/7/1976,301.754242
5/8/1976,299.595734
5/9/1976,296.06131
5/10/1976,301.779083
5/11/1976,303.922333
5/12/1976,302.49762
5/13/1976,303.63382
5/14/1976,303.887085
5/15/1976,304.666016
5/16/1976,301.447815
5/17/1976,297.637573
5/18/1976,299.323914
5/19/1976,302.487091
5/20/1976,298.602539
5/21/1976,298.737762
5/22/1976,300.56192
5/23/1976,301.637665
5/24/1976,299.344696
5/25/1976,300.424896
5/26/1976,299.446198
5/27/1976,296.785675
5/28/1976,299.780457
5/29/1976,303.014526
5/30/1976,306.944458
5/31/1976,307.902985
6/1/1976,306.890259
6/2/1976,305.392792
6/3/1976,304.952362
6/4/1976,305.353943
6/5/1976,304.4039
6/6/1976,304.499786
6/7/1976,305.69632
6/8/1976,305.68457
6/9/1976,304.838623
6/10/1976,303.050995
6/11/1976,303.744598
6/12/1976,305.443542
6/13/1976,306.694244
6/14/1976,307.442413
6/15/1976,306.913574
6/16/1976,302.833954
6/17/1976,299.191101
6/18/1976,299.432526
6/19/1976,300.807953
6/20/1976,302.21405
6/21/1976,302.561035
6/22/1976,300.850067
6/23/1976,301.670288
6/24/1976,303.796021
6/25/1976,304.276917
6/26/1976,304.397217
6/27/1976,305.019775
6/28/1976,305.56131
6/29/1976,305.954041
6/30/1976,304.585785
7/1/1976,304.343018
7/2/1976,306.217346
7/3/1976,306.070984
7/4/1976,306.469574
7/5/1976,307.693237
7/6/1976,307.621368
7/7/1976,307.31546
7/8/1976,307.807892
7/9/1976,306.732513
7/10/1976,306.350189
7/11/1976,305.996796
7/12/1976,305.966736
7/13/1976,305.142365
7/14/1976,306.144287
7/15/1976,305.171509
7/16/1976,307.814178
7/17/1976,310.199615
7/18/1976,309.819702
7/19/1976,309.365997
7/20/1976,307.338196
7/21/1976,305.53833
7/22/1976,306.035034
7/23/1976,308.449249
7/24/1976,310.266205
7/25/1976,311.376343
7/26/1976,311.487579
7/27/1976,310.32431
7/28/1976,309.827362
7/29/1976,307.429688
7/30/1976,308.190033
7/31/1976,309.963959
8/1/1976,309.794006
8/2/1976,309.528412
8/3/1976,309.147888
8/4/1976,310.117645
8/5/1976,308.703522
8/6/1976,307.966766
8/7/1976,309.415649
8/8/1976,310.718292
8/9/1976,309.810425
8/10/1976,308.485626
8/11/1976,307.897308
8/12/1976,308.848785
8/13/1976,310.580383
8/14/1976,312.479858
8/15/1976,312.086487
8/16/1976,311.157318
8/17/1976,312.35257
8/18/1976,313.755981
8/19/1976,310.814667
8/20/1976,311.871277
8/21/1976,308.685303
8/22/1976,309.326965
8/23/1976,310.364838
8/24/1976,310.093933
8/25/1976,310.281097
8/26/1976,310.319305
8/27/1976,309.382599
8/28/1976,307.857117
8/29/1976,305.476013
8/30/1976,305.391205
8/31/1976,306.64502
9/1/1976,310.014862
9/2/1976,308.30014
9/3/1976,306.996948
9/4/1976,307.422729
9/5/1976,308.173859
9/6/1976,307.333862
9/7/1976,308.462158
9/8/1976,306.966461
9/9/1976,306.942383
9/10/1976,306.616974
9/11/1976,309.821228
9/12/1976,310.873535
9/13/1976,312.376343
9/14/1976,312.262634
9/15/1976,309.037903
9/16/1976,305.575195
9/17/1976,301.530579
9/18/1976,306.099396
9/19/1976,306.41626
9/20/1976,304.486053
9/21/1976,304.087494
9/22/1976,302.735199
9/23/1976,304.242889
9/24/1976,304.033356
9/25/1976,304.930023
9/26/1976,304.566437
9/27/1976,301.600433
9/28/1976,303.880005
9/29/1976,304.664337
9/30/1976,304.920868
10/1/1976,305.207092
10/2/1976,305.83429
10/3/1976,302.54538
10/4/1976,299.805115
10/5/1976,301.129669
10/6/1976,303.636292
10/7/1976,303.702728
10/8/1976,302.769379
10/9/1976,299.683441
10/10/1976,301.763763
10/11/1976,302.227203
10/12/1976,303.57196
10/13/1976,302.227509
10/14/1976,304.789764
10/15/1976,304.354218
10/16/1976,302.806335
10/17/1976,300.235504
10/18/1976,299.356659
10/19/1976,303.67041
10/20/1976,300.074493
10/21/1976,297.381622
10/22/1976,294.153442
10/23/1976,292.982147
10/24/1976,292.669769
10/25/1976,294.777496
10/26/1976,298.684235
10/27/1976,303.294739
10/28/1976,305.519684
10/29/1976,305.267944
10/30/1976,300.770569
10/31/1976,305.313477
11/1/1976,300.311188
11/2/1976,293.748535
11/3/1976,300.289551
11/4/1976,300.639343
11/5/1976,300.052612
11/6/1976,299.356659
11/7/1976,300.487061
11/8/1976,299.672394
11/9/1976,301.526886
11/10/1976,301.60907
11/11/1976,298.795929
11/12/1976,303.681671
11/13/1976,303.546326
11/14/1976,303.591248
11/15/1976,302.746857
11/16/1976,301.989288
11/17/1976,301.901245
11/18/1976,300.918884
11/19/1976,301.870483
11/20/1976,302.807983
11/21/1976,302.614044
11/22/1976,299.133881
11/23/1976,292.059143
11/24/1976,282.514282
11/25/1976,284.564911
11/26/1976,289.229828
11/27/1976,291.388977
11/28/1976,293.510986
11/29/1976,292.793671
11/30/1976,293.614685
12/1/1976,296.13028
12/2/1976,297.424622
12/3/1976,296.023376
12/4/1976,296.796204
12/5/1976,297.467773
12/6/1976,293.971191
12/7/1976,294.721527
12/8/1976,288.304169
12/9/1976,283.934601
12/10/1976,287.620239
12/11/1976,289.065582
12/12/1976,290.277435
12/13/1976,291.759277
12/14/1976,293.41452
12/15/1976,291.144714
12/16/1976,279.478912
12/17/1976,281.622955
12/18/1976,282.463318
12/19/1976,281.543365
12/20/1976,287.236664
12/21/1976,283.084381
12/22/1976,283.303833
12/23/1976,287.597626
12/24/1976,286.180237
12/25/1976,287.699585
12/26/1976,291.966003
12/27/1976,288.154816
12/28/1976,289.381744
12/29/1976,291.858765
12/30/1976,288.07251
12/31/1976,286.009521
1/1/1977,289.493408
1/2/1977,290.6716
1/3/1977,291.411469
1/4/1977,291.684143
1/5/1977,292.954041
1/6/1977,297.547852
1/7/1977,290.707581
1/8/1977,282.087921
1/9/1977,286.295685
1/10/1977,285.977966
1/11/1977,288.56543
1/12/1977,290.808289
1/13/1977,292.916656
1/14/1977,295.159332
1/15/1977,295.787994
1/16/1977,296.564026
1/17/1977,298.556824
1/18/1977,298.250671
1/19/1977,297.087158
1/20/1977,298.735077
1/21/1977,293.833649
1/22/1977,294.898071
1/23/1977,294.192383
1/24/1977,286.728302
1/25/1977,278.863342
1/26/1977,280.325714
1/27/1977,285.045715
1/28/1977,291.580353
1/29/1977,285.923859
1/30/1977,282.767944
1/31/1977,291.186218
2/1/1977,294.484528
2/2/1977,297.339355
2/3/1977,298.622742
2/4/1977,299.527069
2/5/1977,292.446838
2/6/1977,292.912109
2/7/1977,298.517426
2/8/1977,297.246429
2/9/1977,296.790985
2/10/1977,300.598328
2/11/1977,293.309906
2/12/1977,289.301788
2/13/1977,287.739258
2/14/1977,284.164551
2/15/1977,291.227264
2/16/1977,294.290283
2/17/1977,301.109802
2/18/1977,296.370636
2/19/1977,298.752686
2/20/1977,298.403717
2/21/1977,295.193146
2/22/1977,297.700836
2/23/1977,299.224518
2/24/1977,295.761353
2/25/1977,293.982574
2/26/1977,301.941406
2/27/1977,301.556396
2/28/1977,301.49353
3/1/1977,298.81662
3/2/1977,293.354431
3/3/1977,290.724792
3/4/1977,293.447479
3/5/1977,291.70343
3/6/1977,294.683655
3/7/1977,293.955444
3/8/1977,289.681152
3/9/1977,284.279633
3/10/1977,282.048737
3/11/1977,290.835571
3/12/1977,295.475739
3/13/1977,295.188751
3/14/1977,298.488159
3/15/1977,294.708893
3/16/1977,295.607178
3/17/1977,296.281891
3/18/1977,296.417419
3/19/1977,299.495087
3/20/1977,300.411407
3/21/1977,299.514679
3/22/1977,297.89502
3/23/1977,295.059113
3/24/1977,304.117859
3/25/1977,305.237183
3/26/1977,299.287384
3/27/1977,291.64856
3/28/1977,292.162262
3/29/1977,295.451935
3/30/1977,300.103729
3/31/1977,302.525024
4/1/1977,300.92218
4/2/1977,299.024231
4/3/1977,298.588959
4/4/1977,295.586334
4/5/1977,294.455292
4/6/1977,292.73291
4/7/1977,292.677612
4/8/1977,295.709869
4/9/1977,297.751709
4/10/1977,301.367157
4/11/1977,303.995026
4/12/1977,306.319305
4/13/1977,306.807983
4/14/1977,304.349762
4/15/1977,304.129517
4/16/1977,300.722198
4/17/1977,299.454163
4/18/1977,297.425659
4/19/1977,304.902527
4/20/1977,302.625
4/21/1977,304.466095
4/22/1977,305.792664
4/23/1977,298.300262
4/24/1977,302.937561
4/25/1977,305.580658
4/26/1977,305.445068
4/27/1977,309.756989
4/28/1977,309.721069
4/29/1977,308.776337
4/30/1977,305.442505
5/1/1977,301.132568
5/2/1977,305.72757
5/3/1977,309.011719
5/4/1977,310.238068
5/5/1977,311.290588
5/6/1977,312.05722
5/7/1977,310.225922
5/8/1977,308.843109
5/9/1977,306.019501
5/10/1977,300.937897
5/11/1977,303.769165
5/12/1977,304.267029
5/13/1977,308.73938
5/14/1977,307.006805
5/15/1977,305.755859
5/16/1977,302.913727
5/17/1977,300.960693
5/18/1977,296.717285
5/19/1977,302.4021
5/20/1977,302.624237
5/21/1977,302.923279
5/22/1977,300.661194
5/23/1977,298.913422
5/24/1977,297.350647
5/25/1977,300.156036
5/26/1977,306.04248
5/27/1977,304.594421
5/28/1977,299.948242
5/29/1977,304.734039
5/30/1977,308.467194
5/31/1977,308.822418
6/1/1977,313.014618
6/2/1977,310.41098
6/3/1977,308.620758
6/4/1977,305.799835
6/5/1977,305.820831
6/6/1977,307.121643
6/7/1977,306.083618
6/8/1977,305.826111
6/9/1977,306.813721
6/10/1977,307.467834
6/11/1977,310.272675
6/12/1977,310.663757
6/13/1977,308.914856
6/14/1977,306.674225
6/15/1977,299.347229
6/16/1977,300.595703
6/17/1977,296.448578
6/18/1977,297.473267
6/19/1977,297.86734
6/20/1977,299.252808
6/21/1977,296.933289
6/22/1977,298.255585
6/23/1977,301.78186
6/24/1977,302.245117
6/25/1977,301.774445
6/26/1977,302.765259
6/27/1977,303.064789
6/28/1977,303.371704
6/29/1977,302.553925
6/30/1977,303.098419
7/1/1977,303.651764
7/2/1977,305.503998
7/3/1977,304.89743
7/4/1977,306.031738
7/5/1977,306.931549
7/6/1977,308.847931
7/7/1977,307.029022
7/8/1977,304.858337
7/9/1977,306.446503
7/10/1977,307.128296
7/11/1977,306.508331
7/12/1977,305.171692
7/13/1977,302.948029
7/14/1977,305.423065
7/15/1977,305.171722
7/16/1977,305.525391
7/17/1977,305.84671
7/18/1977,307.881866
7/19/1977,307.858246
7/20/1977,307.490479
7/21/1977,309.048035
7/22/1977,309.186218
7/23/1977,309.608063
7/24/1977,310.69928
7/25/1977,306.62674
7/26/1977,305.093414
7/27/1977,302.911774
7/28/1977,306.483948
7/29/1977,309.451233
7/30/1977,309.363007
7/31/1977,306.738983
8/1/1977,306.911652
8/2/1977,308.501404
8/3/1977,308.716614
8/4/1977,308.039459
8/5/1977,307.51059
8/6/1977,306.606415
8/7/1977,309.325775
8/8/1977,312.582947
8/9/1977,313.750366
8/10/1977,312.294678
8/11/1977,311.175537
8/12/1977,311.227966
8/13/1977,311.514984
8/14/1977,311.480591
8/15/1977,309.779175
8/16/1977,310.643158
8/17/1977,311.805084
8/18/1977,312.754181
8/19/1977,313.378723
8/20/1977,311.833557
8/21/1977,311.096893
8/22/1977,310.674011
8/23/1977,309.744141
8/24/1977,309.835571
8/25/1977,309.593323
8/26/1977,310.653809
8/27/1977,310.756744
8/28/1977,311.065247
8/29/1977,312.33902
8/30/1977,310.472473
8/31/1977,309.443268
9/1/1977,307.84491
9/2/1977,308.814728
9/3/1977,305.949646
9/4/1977,300.413635
9/5/1977,303.618866
9/6/1977,303.614655
9/7/1977,305.646118
9/8/1977,306.791595
9/9/1977,309.091858
9/10/1977,309.993805
9/11/1977,307.483917
9/12/1977,303.095551
9/13/1977,304.288391
9/14/1977,306.28244
9/15/1977,306.974274
9/16/1977,306.535339
9/17/1977,305.596588
9/18/1977,306.640076
9/19/1977,307.423492
9/20/1977,308.66095
9/21/1977,308.340607
9/22/1977,307.541077
9/23/1977,306.604828
9/24/1977,305.886688
9/25/1977,304.980225
9/26/1977,303.23288
9/27/1977,303.96936
9/28/1977,295.270172
9/29/1977,298.37384
9/30/1977,300.944244
10/1/1977,300.237152
10/2/1977,303.985046
10/3/1977,297.799133
10/4/1977,300.422943
10/5/1977,300.134277
10/6/1977,300.060364
10/7/1977,300.188202
10/8/1977,298.508667
10/9/1977,298.300232
10/10/1977,296.299347
10/11/1977,299.333771
10/12/1977,299.029053
10/13/1977,299.687347
10/14/1977,303.682739
10/15/1977,306.215668
10/16/1977,302.821259
10/17/1977,306.334412
10/18/1977,305.068298
10/19/1977,305.363159
10/20/1977,304.906586
10/21/1977,304.295441
10/22/1977,303.676788
10/23/1977,301.202637
10/24/1977,300.777863
10/25/1977,298.156799
10/26/1977,292.989777
10/27/1977,298.024292
10/28/1977,299.671234
10/29/1977,302.780212
10/30/1977,296.156342
10/31/1977,294.935333
11/1/1977,298.916077
11/2/1977,301.046692
11/3/1977,302.284393
11/4/1977,302.014252
11/5/1977,300.833252
11/6/1977,302.470825
11/7/1977,300.879242
11/8/1977,300.43866
11/9/1977,299.985565
11/10/1977,300.090149
11/11/1977,301.454498
11/12/1977,298.320496
11/13/1977,294.448486
11/14/1977,293.000916
11/15/1977,295.381012
11/16/1977,289.661438
11/17/1977,290.567993
11/18/1977,295.523407
11/19/1977,291.000153
11/20/1977,284.418213
11/21/1977,289.107544
11/22/1977,291.630402
11/23/1977,294.914856
11/24/1977,295.380829
11/25/1977,295.09491
11/26/1977,298.606903
11/27/1977,299.963348
11/28/1977,292.016663
11/29/1977,297.776733
11/30/1977,290.828339
12/1/1977,288.072662
12/2/1977,284.365845
12/3/1977,283.972961
12/4/1977,290.851929
12/5/1977,288.789764
12/6/1977,287.958496
12/7/1977,289.195068
12/8/1977,293.541595
12/9/1977,293.888123
12/10/1977,297.884552
12/11/1977,292.444061
12/12/1977,282.615631
12/13/1977,290.567963
12/14/1977,292.799805
12/15/1977,288.224579
12/16/1977,289.349701
12/17/1977,287.776001
12/18/1977,282.140289
12/19/1977,285.323486
12/20/1977,285.840057
12/21/1977,287.451843
12/22/1977,289.151245
12/23/1977,289.536926
12/24/1977,292.555786
12/25/1977,287.741577
12/26/1977,288.221588
12/27/1977,283.553589
12/28/1977,282.458893
12/29/1977,286.923798
12/30/1977,282.87265
12/31/1977,281.581329
1/1/1978,277.916718
1/2/1978,289.583466
1/3/1978,289.686401
1/4/1978,292.930878
1/5/1978,292.485504
1/6/1978,292.493378
1/7/1978,293.150574
1/8/1978,293.451477
1/9/1978,294.759338
1/10/1978,295.296295
1/11/1978,295.69101
1/12/1978,289.062225
1/13/1978,294.655853
1/14/1978,295.176544
1/15/1978,298.022095
1/16/1978,296.029846
1/17/1978,295.265533
1/18/1978,292.353424
1/19/1978,289.935577
1/20/1978,290.24704
1/21/1978,291.357635
1/22/1978,291.375824
1/23/1978,293.08783
1/24/1978,293.166321
1/25/1978,295.65979
1/26/1978,295.367615
1/27/1978,294.379639
1/28/1978,293.586731
1/29/1978,290.368774
1/30/1978,288.388763
1/31/1978,293.336182
2/1/1978,290.958221
2/2/1978,285.930023
2/3/1978,284.560486
2/4/1978,288.570862
2/5/1978,285.818939
2/6/1978,286.097809
2/7/1978,283.502106
2/8/1978,283.289215
2/9/1978,284.288452
2/10/1978,292.380676
2/11/1978,295.991272
2/12/1978,292.921509
2/13/1978,294.276794
2/14/1978,296.118622
2/15/1978,294.857147
2/16/1978,295.184448
2/17/1978,291.117035
2/18/1978,296.948242
2/19/1978,300.284424
2/20/1978,294.31781
2/21/1978,295.593048
2/22/1978,295.229919
2/23/1978,291.49707
2/24/1978,286.402435
2/25/1978,285.985077
2/26/1978,286.89682
2/27/1978,286.699921
2/28/1978,294.618805
3/1/1978,299.675476
3/2/1978,295.989471
3/3/1978,298.374939
3/4/1978,294.670105
3/5/1978,292.339569
3/6/1978,293.730652
3/7/1978,297.611755
3/8/1978,293.085541
3/9/1978,289.300201
3/10/1978,293.223969
3/11/1978,294.664948
3/12/1978,296.269897
3/13/1978,294.475677
3/14/1978,298.264679
3/15/1978,299.898499
3/16/1978,298.426636
3/17/1978,296.206238
3/18/1978,294.807648
3/19/1978,290.441498
3/20/1978,286.744019
3/21/1978,289.027374
3/22/1978,293.309814
3/23/1978,294.891876
3/24/1978,297.10556
3/25/1978,302.540253
3/26/1978,298.416046
3/27/1978,301.216522
3/28/1978,297.017792
3/29/1978,296.933075
3/30/1978,295.979523
3/31/1978,292.125702
4/1/1978,294.322571
4/2/1978,296.847229
4/3/1978,300.367401
4/4/1978,304.73703
4/5/1978,301.051056
4/6/1978,304.267731
4/7/1978,300.868011
4/8/1978,296.103058
4/9/1978,296.574493
4/10/1978,298.97464
4/11/1978,301.127167
4/12/1978,300.397827
4/13/1978,300.584595
4/14/1978,302.930023
4/15/1978,304.294769
4/16/1978,301.369354
4/17/1978,296.812469
4/18/1978,306.122192
4/19/1978,302.734131
4/20/1978,303.321259
4/21/1978,302.946106
4/22/1978,306.90036
4/23/1978,305.89389
4/24/1978,302.317444
4/25/1978,300.731049
4/26/1978,301.787384
