#Variables:
#tasmin_MIROC-ESM-CHEM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)
1978-10-03,291.000702,302.028809,4.903172
1978-10-04,291.812836,299.636963,22.355589
1978-10-05,291.691162,299.703247,25.679146
1978-10-06,293.579773,300.643890,10.002386
1978-10-07,291.224304,302.492889,0.000000
1978-10-08,292.878113,302.815094,4.590260
1978-10-09,293.573303,300.613831,11.742946
1978-10-10,290.107452,297.066193,0.000000
1978-10-11,289.382538,299.348389,0.000000
1978-10-12,289.595062,298.650818,1.007251
1978-10-13,286.654633,296.160034,21.017698
1978-10-14,279.075775,290.708038,0.000000
1978-10-15,284.651093,299.438141,0.000000
1978-10-16,287.332550,293.735596,0.000000
1978-10-17,289.218262,295.271881,10.171840
1978-10-18,288.952911,296.999420,0.000000
1978-10-19,289.347687,301.585693,0.000000
1978-10-20,292.305756,300.641418,1.562200
1978-10-21,290.910675,303.891541,0.000000
1978-10-22,291.555450,300.736237,4.118650
1978-10-23,292.464874,301.145935,12.507519
1978-10-24,287.982941,301.557373,0.000000
1978-10-25,290.897766,300.740570,3.980412
1978-10-26,291.387787,301.027588,1.502147
1978-10-27,285.722473,298.010223,2.141116
1978-10-28,278.925049,293.140594,0.000000
1978-10-29,283.858459,300.827209,0.000000
1978-10-30,289.333588,301.173523,0.487276
1978-10-31,288.298431,297.678528,13.028503
1978-11-01,283.024475,298.456604,0.000000
1978-11-02,288.208160,295.865265,14.074586
1978-11-03,289.825562,296.713074,2.352684
1978-11-04,285.444611,294.851959,0.000000
1978-11-05,284.408417,297.320862,0.000000
1978-11-06,287.722595,301.756317,0.000000
1978-11-07,282.816681,296.618866,0.000000
1978-11-08,280.652435,297.891357,0.000000
1978-11-09,286.009827,301.356018,0.000000
1978-11-10,289.666473,302.737335,0.000000
1978-11-11,289.794739,298.144226,0.000000
1978-11-12,281.181549,291.787781,0.000000
1978-11-13,284.512299,288.113342,0.000000
1978-11-14,286.959930,297.113159,2.586959
1978-11-15,285.077271,293.517029,2.095527
1978-11-16,277.591949,290.806732,0.000000
1978-11-17,282.364960,300.634705,0.000000
1978-11-18,287.317047,298.114166,0.000000
1978-11-19,286.110504,300.289520,0.000000
1978-11-20,286.516357,298.398041,0.000000
1978-11-21,285.377289,293.226929,0.659802
1978-11-22,284.454681,295.735443,1.119760
1978-11-23,277.701080,289.294189,0.000000
1978-11-24,278.706604,295.502289,0.000000
1978-11-25,282.773224,299.991577,0.000000
1978-11-26,288.235413,298.576416,0.000000
1978-11-27,280.040009,295.892883,0.000000
1978-11-28,287.416687,291.730957,0.837694
1978-11-29,275.202881,290.064362,0.000000
1978-11-30,277.975098,291.964874,0.000000
1978-12-01,278.271210,294.794647,0.000000
1978-12-02,280.782379,297.593781,0.000000
1978-12-03,278.804810,291.056183,0.000000
1978-12-04,280.073242,288.087219,0.000000
1978-12-05,277.534119,286.926575,12.403818
1978-12-06,277.265991,284.678528,5.202254
1978-12-07,275.190460,287.426910,0.000000
1978-12-08,275.764709,288.056122,0.310923
1978-12-09,285.975983,297.868500,0.000000
1978-12-10,288.239136,299.136658,0.509511
1978-12-11,283.203308,293.428253,1.417221
1978-12-12,282.249512,294.579803,0.000000
1978-12-13,285.556763,298.278503,0.631577
1978-12-14,287.152618,296.497833,0.000000
1978-12-15,285.959198,296.998474,0.000000
1978-12-16,286.949158,299.146729,1.377831
1978-12-17,276.923187,295.218475,0.415274
1978-12-18,271.381256,287.599640,0.000000
1978-12-19,283.004425,293.528809,55.800900
1978-12-20,281.889069,289.878937,7.995359
1978-12-21,274.991852,281.789215,2.201145
1978-12-22,270.199799,278.500885,0.000000
1978-12-23,272.443970,280.507233,0.000000
1978-12-24,283.625275,287.838074,48.736042
1978-12-25,276.879700,285.485260,16.318039
1978-12-26,273.025482,282.458893,0.000000
1978-12-27,273.932434,283.289001,0.000000
1978-12-28,274.317749,285.693787,0.000000
1978-12-29,278.661072,286.798187,1.627199
1978-12-30,279.916748,289.823639,0.000000
1978-12-31,276.529022,289.249512,0.000000
1979-01-01,281.127014,289.394989,2.747569
1979-01-02,280.724792,292.777588,0.000000
1979-01-03,282.411774,293.787476,0.000000
1979-01-04,282.222656,290.809875,0.525914
1979-01-05,268.848022,286.492035,0.000000
1979-01-06,278.064362,289.204590,0.000000
1979-01-07,275.961700,291.328278,0.000000
1979-01-08,279.142853,292.469788,0.000000
1979-01-09,280.234283,295.537750,0.000000
1979-01-10,280.973969,295.341156,0.000000
1979-01-11,281.364960,294.157593,0.000000
1979-01-12,279.942688,293.456635,0.000000
1979-01-13,282.407501,294.797455,0.000000
1979-01-14,281.486359,295.465973,0.000000
1979-01-15,282.021851,290.815735,0.000000
1979-01-16,277.744263,294.843811,0.000000
1979-01-17,279.610016,293.366974,0.000000
1979-01-18,273.272491,285.579193,0.000000
1979-01-19,270.868591,291.627502,0.000000
1979-01-20,281.451752,291.082123,0.000000
1979-01-21,282.336273,292.658539,0.000000
1979-01-22,281.412903,289.963226,0.000000
1979-01-23,282.949585,291.294464,5.233508
1979-01-24,284.683411,295.087128,6.130701
1979-01-25,280.163330,289.355499,0.000000
1979-01-26,282.089325,294.454376,0.000000
1979-01-27,275.932922,291.517639,0.611071
1979-01-28,282.372986,297.146820,0.000000
1979-01-29,282.305664,297.838287,0.000000
1979-01-30,282.749634,299.920929,0.000000
1979-01-31,282.850098,292.035553,0.000000
1979-02-01,276.805908,294.339661,0.000000
1979-02-02,281.121460,294.770477,0.000000
1979-02-03,277.830200,292.497406,0.000000
1979-02-04,279.863892,298.004974,0.000000
1979-02-05,283.432861,299.682495,0.000000
1979-02-06,287.070312,299.935547,0.350549
1979-02-07,288.912628,299.946014,3.627059
1979-02-08,287.168793,300.786987,0.000000
1979-02-09,286.762909,296.257446,0.000000
1979-02-10,276.860077,286.165771,0.000000
1979-02-11,271.187714,280.157837,0.000000
1979-02-12,272.375061,288.391571,0.000000
1979-02-13,284.257812,292.066528,0.484944
1979-02-14,281.561981,296.411194,0.000000
1979-02-15,286.228851,290.790466,6.897891
1979-02-16,275.635559,289.735260,0.000000
1979-02-17,280.551117,296.169128,0.000000
1979-02-18,281.003906,292.975586,0.000000
1979-02-19,277.637329,291.914825,0.000000
1979-02-20,283.615784,298.303101,0.000000
1979-02-21,284.376343,296.505157,0.000000
1979-02-22,281.126648,296.087708,0.000000
1979-02-23,285.937408,297.908875,0.000000
1979-02-24,286.576355,298.831055,0.000000
1979-02-25,278.892120,293.423981,0.000000
1979-02-26,282.476654,294.936676,1.162830
1979-02-27,284.474457,291.331177,8.151358
1979-02-28,277.061493,295.575989,0.000000
1979-03-01,283.831879,294.066284,2.024822
1979-03-02,284.901825,295.058990,9.867245
1979-03-03,279.815063,298.374939,0.000000
1979-03-04,285.092285,299.851318,0.000000
1979-03-05,287.590332,302.920563,4.094100
1979-03-06,287.405090,293.251709,3.892021
1979-03-07,287.361603,294.790588,32.254738
1979-03-08,283.218719,290.574707,15.643853
1979-03-09,276.824646,288.712830,0.000000
1979-03-10,280.948334,287.568451,0.000000
1979-03-11,276.018799,288.220520,0.000000
1979-03-12,278.169373,294.745483,0.000000
1979-03-13,287.992828,299.115387,0.000000
1979-03-14,281.743622,297.678314,0.000000
1979-03-15,278.511841,292.606628,0.604101
1979-03-16,269.115448,286.117065,0.000000
1979-03-17,278.488922,293.448608,0.000000
1979-03-18,282.635895,298.646515,0.000000
1979-03-19,284.367218,300.122589,0.000000
1979-03-20,290.178528,299.216461,0.000000
1979-03-21,281.201294,293.105194,0.000000
1979-03-22,279.569397,287.380341,0.000000
1979-03-23,276.149353,283.637543,3.827039
1979-03-24,284.517792,291.264984,21.855898
1979-03-25,284.488434,292.169861,8.442092
1979-03-26,282.660187,296.778931,0.000000
1979-03-27,288.496124,295.834473,9.903390
1979-03-28,283.920715,293.861389,0.000000
1979-03-29,279.662170,292.642883,0.000000
1979-03-30,279.820282,296.816742,0.000000
1979-03-31,287.068451,299.242249,0.000000
1979-04-01,285.787689,293.925354,0.000000
1979-04-02,289.390137,298.352234,0.000000
1979-04-03,290.892853,294.787811,1.773383
1979-04-04,281.786591,292.460541,0.000000
1979-04-05,282.722656,298.046967,0.000000
1979-04-06,285.888702,294.949951,0.000000
1979-04-07,288.170258,297.965240,0.000000
1979-04-08,287.843719,300.828278,0.000000
1979-04-09,291.551453,302.928345,0.000000
1979-04-10,293.557465,300.997406,0.785983
1979-04-11,291.191956,299.964111,4.262474
1979-04-12,283.389252,297.434662,0.000000
1979-04-13,286.856506,301.189087,0.000000
1979-04-14,288.919189,303.566376,0.000000
1979-04-15,290.635498,304.789459,0.000000
1979-04-16,291.889099,302.887634,0.000000
1979-04-17,291.186768,295.459717,0.787015
1979-04-18,291.527191,300.849579,14.555561
1979-04-19,293.455200,301.714661,0.824720
1979-04-20,290.978821,300.677429,0.000000
1979-04-21,290.894958,302.164642,0.000000
1979-04-22,293.586731,298.947601,0.000000
1979-04-23,293.460419,302.387360,1.301800
1979-04-24,291.812531,300.260345,0.000000
1979-04-25,290.737885,299.581970,0.000000
1979-04-26,290.030823,301.259460,0.000000
1979-04-27,290.056305,304.728302,0.000000
1979-04-28,293.175629,305.303467,0.000000
1979-04-29,292.887604,299.385925,21.809252
1979-04-30,293.650940,301.381989,1.309458
1979-05-01,282.786499,292.057587,0.000000
1979-05-02,282.233765,293.386078,0.000000
1979-05-03,283.364075,295.417847,0.000000
1979-05-04,285.579620,296.220642,0.000000
1979-05-05,289.561676,301.658539,0.000000
1979-05-06,292.713623,297.848022,40.941925
1979-05-07,291.479248,297.067780,72.051704
1979-05-08,287.670319,293.801117,14.565582
1979-05-09,288.002808,297.305634,26.680851
1979-05-10,292.418091,301.140228,1.282652
1979-05-11,291.713165,297.190155,0.000000
1979-05-12,289.912079,301.285248,0.000000
1979-05-13,287.635681,302.663239,0.000000
1979-05-14,290.405090,301.912872,0.000000
1979-05-15,291.068390,301.647827,0.000000
1979-05-16,285.880096,298.885376,0.000000
1979-05-17,284.767700,299.851898,0.000000
1979-05-18,288.649261,304.337006,0.000000
1979-05-19,292.739777,302.150452,0.000000
1979-05-20,293.200562,299.644165,0.000000
1979-05-21,289.177734,304.244202,0.000000
1979-05-22,292.018982,303.274475,0.000000
1979-05-23,293.268433,307.098389,0.000000
1979-05-24,292.999786,308.352264,0.000000
1979-05-25,294.725769,309.130402,0.000000
1979-05-26,294.786957,304.973999,2.411378
1979-05-27,294.111084,301.369934,41.838669
1979-05-28,291.706177,300.566223,5.386462
1979-05-29,293.545654,302.958069,0.000000
1979-05-30,292.234528,304.205841,0.000000
1979-05-31,291.482666,304.502777,0.000000
1979-06-01,291.506836,305.381989,0.000000
1979-06-02,295.293793,305.915222,0.000000
1979-06-03,294.327850,305.332550,0.000000
1979-06-04,294.044220,300.567261,7.617608
1979-06-05,292.933807,306.244446,0.000000
1979-06-06,295.322357,305.729401,0.384240
1979-06-07,297.083282,305.811279,0.000000
1979-06-08,296.145844,305.593719,0.697861
1979-06-09,294.878876,307.996277,0.000000
1979-06-10,296.658386,309.081116,0.000000
1979-06-11,297.013489,306.147522,1.002797
1979-06-12,295.232788,307.467834,0.000000
1979-06-13,294.757965,307.161438,3.845830
1979-06-14,296.828125,306.836334,5.214706
1979-06-15,296.329926,305.985382,5.367978
1979-06-16,296.073792,305.529755,0.574382
1979-06-17,295.662842,306.949219,0.000000
1979-06-18,295.043732,307.718048,0.000000
1979-06-19,295.296234,306.836456,0.000000
1979-06-20,295.563232,306.453796,0.000000
1979-06-21,295.114075,306.750977,0.000000
1979-06-22,295.136536,306.541809,0.000000
1979-06-23,295.437500,305.785919,0.000000
1979-06-24,295.800415,308.056854,0.000000
1979-06-25,297.592377,307.454559,0.000000
1979-06-26,297.060883,306.572968,0.909855
1979-06-27,296.156433,305.661041,0.950796
1979-06-28,296.195251,305.536285,0.000000
1979-06-29,296.116211,305.339539,0.000000
1979-06-30,295.954987,306.120483,0.759979
1979-07-01,295.360626,305.959534,0.000000
1979-07-02,294.821106,306.266907,0.000000
1979-07-03,295.394012,306.179565,0.000000
1979-07-04,296.093506,306.908600,0.000000
1979-07-05,296.259033,307.894897,0.000000
1979-07-06,296.029327,307.206268,0.000000
1979-07-07,295.743042,306.725281,0.000000
1979-07-08,295.463165,307.306976,0.000000
1979-07-09,295.860779,307.540497,0.000000
1979-07-10,296.062988,307.299377,0.000000
1979-07-11,296.279999,307.841095,0.000000
1979-07-12,295.933685,307.470306,0.000000
1979-07-13,295.799072,310.408722,0.000000
1979-07-14,295.802612,311.436829,0.000000
1979-07-15,296.547638,310.710663,2.023911
1979-07-16,296.482178,309.706512,0.533984
1979-07-17,295.716858,308.707764,0.000000
1979-07-18,296.264496,309.489319,0.000000
1979-07-19,296.428711,309.378082,0.000000
1979-07-20,296.550690,309.423035,0.000000
1979-07-21,296.497406,309.197571,0.000000
1979-07-22,295.398895,308.732880,0.000000
1979-07-23,296.123749,307.990540,0.000000
1979-07-24,296.413696,309.575470,0.000000
1979-07-25,296.310272,310.707214,0.000000
1979-07-26,297.056793,310.545776,0.000000
1979-07-27,297.888611,309.379364,0.000000
1979-07-28,296.488495,309.502075,0.000000
1979-07-29,295.740936,311.107300,0.000000
1979-07-30,296.757599,312.269012,0.000000
1979-07-31,297.501465,312.803925,0.000000
1979-08-01,298.122955,312.731995,0.000000
1979-08-02,297.779816,310.300201,5.084169
1979-08-03,297.375793,310.083313,0.000000
1979-08-04,297.458862,310.841309,0.000000
1979-08-05,297.138580,310.814056,0.000000
1979-08-06,297.039093,310.515259,0.000000
1979-08-07,296.359619,310.315918,0.000000
1979-08-08,297.531006,311.515350,0.000000
1979-08-09,298.206055,312.464508,0.000000
1979-08-10,299.374817,312.190765,0.000000
1979-08-11,299.433441,312.066071,0.000000
1979-08-12,297.890045,311.513428,0.000000
1979-08-13,297.561340,311.284210,0.000000
1979-08-14,298.578003,310.734070,0.000000
1979-08-15,297.873199,310.881500,0.000000
1979-08-16,299.094604,311.415375,0.000000
1979-08-17,298.171539,310.464233,0.000000
1979-08-18,299.015717,310.343079,0.000000
1979-08-19,298.292694,309.696503,1.085269
1979-08-20,297.531677,307.281921,2.364583
1979-08-21,296.316101,310.945007,0.000000
1979-08-22,298.095459,305.426636,11.858815
1979-08-23,296.885681,304.728088,5.640461
1979-08-24,296.868958,302.739288,4.364295
1979-08-25,294.903656,306.310120,1.921968
1979-08-26,295.712769,308.143463,0.000000
1979-08-27,296.033752,309.974487,0.000000
1979-08-28,296.552124,308.836761,0.000000
1979-08-29,295.701447,305.791168,0.000000
1979-08-30,295.520050,314.016785,0.456306
1979-08-31,295.736084,308.023956,0.000000
1979-09-01,294.742981,307.142334,0.000000
1979-09-02,295.997223,310.894348,0.000000
1979-09-03,297.314880,307.691650,0.000000
1979-09-04,296.055084,305.941772,8.464110
1979-09-05,296.059052,305.481110,9.378305
1979-09-06,295.280334,306.038849,3.686460
1979-09-07,296.591827,306.992737,2.057339
1979-09-08,296.307495,306.189514,1.537917
1979-09-09,296.003143,305.156494,2.535489
1979-09-10,295.799805,306.991394,4.246841
1979-09-11,294.749725,303.871918,0.000000
1979-09-12,294.198303,305.014008,0.000000
1979-09-13,293.854156,307.517761,0.000000
1979-09-14,290.361908,307.582306,0.000000
1979-09-15,294.123657,307.748474,0.000000
1979-09-16,293.554993,307.847870,0.000000
1979-09-17,295.196442,308.771271,0.000000
1979-09-18,292.857452,308.311768,0.000000
1979-09-19,295.360504,308.340607,0.000000
1979-09-20,295.258301,305.536926,0.000000
1979-09-21,294.339691,304.068176,6.278610
1979-09-22,295.150696,306.090210,8.277805
1979-09-23,294.416565,302.274689,0.696092
1979-09-24,292.454407,304.263763,7.200085
1979-09-25,293.700470,305.583160,0.000000
1979-09-26,293.476349,303.590576,2.453361
1979-09-27,291.238220,302.786011,20.071079
1979-09-28,294.851929,306.972076,0.551843
1979-09-29,291.890259,304.743713,4.146354
1979-09-30,285.757385,307.878754,0.000000
1979-10-01,290.484070,301.511871,3.447667
1979-10-02,287.725616,298.529266,0.943826
1979-10-03,283.307861,300.617676,0.000000
1979-10-04,285.538452,302.229767,0.000000
1979-10-05,283.679535,297.931366,0.000000
1979-10-06,279.649597,296.157715,0.000000
1979-10-07,281.422852,299.949982,0.000000
1979-10-08,285.393463,300.332336,0.000000
1979-10-09,288.489136,300.726318,0.000000
1979-10-10,290.795197,303.196442,1.836911
1979-10-11,291.631897,305.809052,0.000000
1979-10-12,292.698853,303.702728,0.000000
1979-10-13,288.467468,301.571075,0.000000
1979-10-14,285.438232,293.792145,0.000000
1979-10-15,284.187439,297.288147,0.000000
1979-10-16,284.895996,300.728333,0.000000
1979-10-17,286.459106,302.811493,0.000000
1979-10-18,289.625000,305.238373,0.000000
1979-10-19,292.145966,304.582336,0.000000
1979-10-20,288.300140,303.573120,0.000000
1979-10-21,289.040375,297.956940,39.332806
1979-10-22,287.145233,295.068939,5.678652
1979-10-23,289.646393,297.437317,1.738742
1979-10-24,287.721832,297.405823,0.000000
1979-10-25,284.874542,298.242004,0.000000
1979-10-26,283.747894,298.313934,0.000000
1979-10-27,288.969666,302.425049,0.000000
1979-10-28,292.021332,302.623749,0.000000
1979-10-29,287.750702,298.517517,0.000000
1979-10-30,286.138031,295.778290,18.641945
1979-10-31,281.640808,286.696320,2.682649
1979-11-01,284.127869,292.398651,0.000000
1979-11-02,289.098938,300.767670,10.803922
1979-11-03,285.548187,300.293945,0.000000
1979-11-04,282.658356,294.951447,0.000000
1979-11-05,278.665405,297.405121,0.000000
1979-11-06,282.209839,300.774536,0.000000
1979-11-07,283.627960,298.076813,0.000000
1979-11-08,278.977356,293.379608,0.000000
1979-11-09,276.109894,287.001587,0.000000
1979-11-10,281.174591,292.276581,3.192484
1979-11-11,288.468781,300.821350,0.000000
1979-11-12,291.123688,301.561249,2.657297
1979-11-13,291.084412,298.780457,0.531928
1979-11-14,277.037323,291.262390,0.354556
1979-11-15,279.401367,300.956482,0.000000
1979-11-16,288.953308,304.193359,0.000000
1979-11-17,289.680939,302.655243,0.000000
1979-11-18,290.141998,304.249420,0.000000
1979-11-19,289.915802,303.542419,0.000000
1979-11-20,289.846466,299.923859,0.000000
1979-11-21,290.162994,303.903931,0.000000
1979-11-22,289.883606,301.648895,0.000000
1979-11-23,286.539154,298.995026,0.000000
1979-11-24,276.207001,291.039215,0.000000
1979-11-25,278.780396,296.387787,0.000000
1979-11-26,280.568512,291.630402,10.324143
1979-11-27,274.389740,282.556641,4.770656
1979-11-28,270.851257,280.022949,1.429549
1979-11-29,276.513824,282.143005,13.556870
1979-11-30,283.001556,300.612122,2.691076
1979-12-01,288.944458,300.055664,1.979101
1979-12-02,291.043762,300.652283,2.009941
1979-12-03,280.628967,295.624939,0.429529
1979-12-04,270.755707,280.731293,0.000000
1979-12-05,274.530640,283.286469,0.605513
1979-12-06,280.407166,288.340363,3.181767
1979-12-07,283.908508,287.260284,0.000000
1979-12-08,278.301270,283.737396,1.203751
1979-12-09,276.738129,282.515259,1.439125
1979-12-10,275.785767,283.934601,1.196672
