#Variables:
#tasmin_IPSL-CM5A-MR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)
1972-11-07,287.042053,295.392029,0.934424
1972-11-08,289.807220,297.373749,26.278631
1972-11-09,290.164825,298.916077,4.525343
1972-11-10,286.487122,296.178101,0.000000
1972-11-11,282.592041,295.467621,0.000000
1972-11-12,283.780823,295.920929,0.000000
1972-11-13,281.804169,291.891113,0.000000
1972-11-14,282.661407,289.328094,2.263519
1972-11-15,284.043121,295.269684,4.681010
1972-11-16,288.728546,301.128662,0.806609
1972-11-17,280.391876,296.217560,0.000000
1972-11-18,275.906647,287.132385,0.000000
1972-11-19,277.279114,296.093018,0.000000
1972-11-20,280.466248,298.913147,0.000000
1972-11-21,282.377899,298.360138,0.000000
1972-11-22,283.072205,299.812775,0.000000
1972-11-23,284.387756,301.053345,0.000000
1972-11-24,283.027344,299.165497,0.000000
1972-11-25,286.183929,302.859528,0.000000
1972-11-26,287.034821,303.471558,0.000000
1972-11-27,282.435089,297.762146,0.000000
1972-11-28,275.422791,291.507355,0.000000
1972-11-29,273.638428,289.437439,0.000000
1972-11-30,279.564087,287.499115,0.284733
1972-12-01,273.236206,286.852844,0.364018
1972-12-02,272.180115,284.990509,0.000000
1972-12-03,275.010284,287.879425,0.000000
1972-12-04,276.767059,294.882172,0.000000
1972-12-05,283.501221,297.023621,0.000000
1972-12-06,275.888977,289.035950,0.000000
1972-12-07,275.118988,289.724884,0.000000
1972-12-08,282.823914,298.716400,0.000000
1972-12-09,268.577576,294.065277,0.000000
1972-12-10,266.849640,283.286469,0.000000
1972-12-11,277.084320,288.790344,0.457681
1972-12-12,273.013428,287.977600,0.000000
1972-12-13,275.784058,289.599579,0.000000
1972-12-14,280.881958,292.751770,2.945314
1972-12-15,282.444611,299.496552,0.000000
1972-12-16,275.996460,293.047333,0.000000
1972-12-17,276.270020,296.938171,0.000000
1972-12-18,282.330414,300.350952,0.000000
1972-12-19,287.992828,302.340820,0.000000
1972-12-20,288.531921,303.203400,0.000000
1972-12-21,286.483307,297.777283,0.000000
1972-12-22,276.376434,292.324982,0.000000
1972-12-23,279.374176,296.113281,0.000000
1972-12-24,284.485260,297.457489,0.000000
1972-12-25,287.497559,297.710022,2.574804
1972-12-26,288.676178,298.863770,5.309469
1972-12-27,277.353241,296.950928,4.996433
1972-12-28,273.634308,287.381104,0.000000
1972-12-29,276.412872,287.958710,0.000000
1972-12-30,277.488922,296.331207,0.000000
1972-12-31,284.027344,298.951202,0.000000
1973-01-01,285.734131,299.646759,0.662723
1973-01-02,277.864502,291.148590,3.637155
1973-01-03,273.783478,283.962860,1.142787
1973-01-04,270.906006,285.561951,0.000000
1973-01-05,272.863281,286.852112,0.000000
1973-01-06,264.834259,282.156830,0.000000
1973-01-07,270.668152,289.721832,0.000000
1973-01-08,277.536652,288.373108,0.525914
1973-01-09,272.768188,280.800385,2.747569
1973-01-10,269.817413,284.266693,0.000000
1973-01-11,271.577667,289.397766,0.000000
1973-01-12,274.218262,286.663849,0.000000
1973-01-13,272.976746,290.999908,0.000000
1973-01-14,276.080719,294.553680,0.000000
1973-01-15,278.364197,297.561310,0.000000
1973-01-16,281.839325,291.426514,0.000000
1973-01-17,274.815125,284.796875,0.000000
1973-01-18,270.215729,280.473328,0.000000
1973-01-19,267.160767,283.539520,0.000000
1973-01-20,272.775726,290.088013,0.000000
1973-01-21,274.382935,286.156799,0.000000
1973-01-22,271.189514,285.970428,0.000000
1973-01-23,275.039429,286.994385,0.000000
1973-01-24,276.170227,290.678925,0.000000
1973-01-25,277.996490,293.274139,0.000000
1973-01-26,282.944519,289.991608,7.664775
1973-01-27,275.010223,288.305634,8.030148
1973-01-28,272.773254,279.685760,0.875521
1973-01-29,269.949951,282.824158,0.000000
1973-01-30,273.612579,287.909332,0.000000
1973-01-31,277.854950,282.314331,0.000000
1973-02-01,273.720673,283.318909,0.000000
1973-02-02,272.673492,289.429047,0.000000
1973-02-03,277.491577,292.495636,0.000000
1973-02-04,275.648834,286.061249,0.345448
1973-02-05,271.592896,277.160370,3.922181
1973-02-06,274.669830,279.574402,9.463578
1973-02-07,270.446533,280.617889,0.646549
1973-02-08,271.668030,292.903595,0.000000
1973-02-09,277.174927,295.194397,0.000000
1973-02-10,280.774506,297.257904,0.000000
1973-02-11,266.615662,289.664215,0.000000
1973-02-12,268.411133,272.952515,6.236111
1973-02-13,263.760254,272.910553,0.360238
1973-02-14,266.819794,279.137024,0.000000
1973-02-15,269.943085,283.099396,0.000000
1973-02-16,280.948181,290.517700,20.608379
1973-02-17,269.267517,280.305145,0.000000
1973-02-18,271.576111,284.585205,1.716240
1973-02-19,275.115417,292.820709,0.843805
1973-02-20,278.130310,292.975586,0.000000
1973-02-21,278.392029,297.690796,0.000000
1973-02-22,280.868988,297.481049,0.000000
1973-02-23,284.651428,299.710205,0.000000
1973-02-24,283.428955,295.266052,0.000000
1973-02-25,278.022461,286.764648,0.000000
1973-02-26,278.884064,285.387390,0.000000
1973-02-27,278.667908,299.196045,0.000000
1973-02-28,286.602295,303.601776,0.000000
1973-03-01,281.012848,296.962433,0.000000
1973-03-02,282.907349,292.996460,0.000000
1973-03-03,278.718048,293.255249,0.000000
1973-03-04,279.770844,299.212128,0.000000
1973-03-05,284.019348,302.597015,0.000000
1973-03-06,284.701263,298.764984,0.000000
1973-03-07,281.271576,295.648193,0.000000
1973-03-08,284.831757,303.952179,0.000000
1973-03-09,287.666962,306.616943,0.000000
1973-03-10,288.655304,306.206573,0.000000
1973-03-11,290.861603,304.665009,0.000000
1973-03-12,289.700256,301.718933,0.000000
1973-03-13,279.492767,294.773651,0.000000
1973-03-14,282.420044,288.510284,6.211240
1973-03-15,285.608032,299.112030,9.461395
1973-03-16,289.412903,297.894806,4.565177
1973-03-17,281.343994,291.667755,0.350532
1973-03-18,281.852814,293.675903,0.000000
1973-03-19,280.721222,301.708069,0.000000
1973-03-20,287.584290,297.159668,0.000000
1973-03-21,283.315826,294.891876,0.000000
1973-03-22,281.640472,297.169708,0.000000
1973-03-23,285.497955,298.177124,0.000000
1973-03-24,287.870789,298.735809,0.000000
1973-03-25,287.530518,299.535614,0.000000
1973-03-26,287.321228,302.071136,0.000000
1973-03-27,290.764557,303.116058,0.000000
1973-03-28,289.359955,299.586792,0.000000
1973-03-29,282.224243,293.767120,1.212758
1973-03-30,287.021301,293.176239,19.999018
1973-03-31,284.363342,292.911499,19.851093
1973-04-01,278.542084,292.416748,0.000000
1973-04-02,274.703857,291.880035,0.000000
1973-04-03,280.364227,293.621979,0.000000
1973-04-04,281.283569,300.350922,0.000000
1973-04-05,288.418549,303.441620,0.000000
1973-04-06,288.532349,298.477142,0.000000
1973-04-07,281.692505,296.807526,0.000000
1973-04-08,285.641602,300.346039,0.000000
1973-04-09,284.504944,295.415527,0.000000
1973-04-10,282.038116,293.033569,0.815895
1973-04-11,284.197388,297.570435,0.000000
1973-04-12,284.751312,300.150269,0.000000
1973-04-13,286.994720,301.666809,0.000000
1973-04-14,287.845978,299.586670,0.000000
1973-04-15,289.037140,301.665619,0.000000
1973-04-16,289.542114,302.566956,0.000000
1973-04-17,291.951996,303.887268,0.000000
1973-04-18,292.931763,306.118286,0.000000
1973-04-19,291.476227,304.488068,0.000000
1973-04-20,287.665222,299.170471,0.000000
1973-04-21,286.041199,295.354431,0.000000
1973-04-22,284.631775,298.605438,0.000000
1973-04-23,286.309326,298.300262,0.000000
1973-04-24,284.618378,298.489319,0.000000
1973-04-25,287.212006,298.727020,0.000000
1973-04-26,289.341614,298.040710,0.000000
1973-04-27,288.463593,300.756348,0.000000
1973-04-28,289.596588,304.577240,0.000000
1973-04-29,292.626648,305.120453,0.000000
1973-04-30,292.958038,307.076813,0.000000
1973-05-01,292.610168,305.751129,0.000000
1973-05-02,293.266266,303.427948,0.320187
1973-05-03,294.286163,299.422913,0.000000
1973-05-04,293.621399,304.174011,0.559875
1973-05-05,292.611694,301.448975,0.000000
1973-05-06,293.621796,305.532318,0.000000
1973-05-07,294.028473,302.451111,0.567677
1973-05-08,295.360870,301.232178,8.759477
1973-05-09,293.678040,300.148651,17.413486
1973-05-10,292.613220,298.601288,9.412734
1973-05-11,291.849670,299.632324,19.995899
1973-05-12,293.278320,303.573608,13.475729
1973-05-13,290.954773,306.258453,0.284863
1973-05-14,291.819336,305.114838,0.000000
1973-05-15,293.265564,302.165192,0.000000
1973-05-16,291.898590,299.724030,1.243713
1973-05-17,292.455933,299.594025,3.191058
1973-05-18,292.014008,302.202576,8.616343
1973-05-19,292.368713,301.512238,4.656117
1973-05-20,290.927826,304.297211,4.923913
1973-05-21,291.230743,306.570007,0.000000
1973-05-22,292.224091,301.895813,1.533942
1973-05-23,291.767273,300.963562,6.990079
1973-05-24,294.094818,301.002808,24.272415
1973-05-25,292.812225,298.944489,27.994452
1973-05-26,292.776917,306.820221,2.689695
1973-05-27,291.748871,304.395660,0.000000
1973-05-28,292.093994,309.805817,0.000000
1973-05-29,293.771606,307.683563,0.000000
1973-05-30,292.340576,305.438660,0.000000
1973-05-31,293.628632,309.162231,0.000000
1973-06-01,295.448395,310.914246,0.000000
1973-06-02,296.105560,311.344208,0.599907
1973-06-03,296.285919,311.236298,0.000000
1973-06-04,296.383942,310.672241,0.000000
1973-06-05,296.271484,306.658356,5.987708
1973-06-06,295.131927,305.839233,0.000000
1973-06-07,295.430328,307.365265,0.000000
1973-06-08,295.264008,307.778412,0.000000
1973-06-09,295.284943,307.772034,0.538971
1973-06-10,295.526978,307.097931,0.935540
1973-06-11,296.926361,305.441742,9.669587
1973-06-12,296.417755,304.053345,10.888663
1973-06-13,295.591461,305.271606,3.845830
1973-06-14,293.976410,306.843994,5.755162
1973-06-15,295.464539,306.091614,1.267817
1973-06-16,291.364868,303.587616,0.000000
1973-06-17,292.794250,305.881500,0.000000
1973-06-18,295.812866,309.428406,0.000000
1973-06-19,295.569550,310.428955,0.000000
1973-06-20,296.178558,308.557465,0.000000
1973-06-21,295.947723,307.023712,0.000000
1973-06-22,295.734100,307.384552,0.000000
1973-06-23,295.948395,308.196228,0.000000
1973-06-24,296.573425,307.956451,0.000000
1973-06-25,297.629089,309.682617,0.000000
1973-06-26,297.119446,310.251862,0.000000
1973-06-27,298.127655,309.537384,0.000000
1973-06-28,298.715881,311.346405,0.000000
1973-06-29,298.433502,311.185913,0.000000
1973-06-30,298.102264,311.829590,0.000000
1973-07-01,299.092987,311.053528,0.000000
1973-07-02,298.855133,312.115875,0.000000
1973-07-03,298.778931,311.099213,0.000000
1973-07-04,298.451416,313.442993,0.000000
1973-07-05,299.274048,313.841675,0.000000
1973-07-06,298.761505,312.367432,0.000000
1973-07-07,297.438110,310.807037,0.000000
1973-07-08,297.513489,310.822357,0.000000
1973-07-09,297.381378,311.364471,0.000000
1973-07-10,297.353180,312.078766,0.000000
1973-07-11,297.757660,312.296753,0.000000
1973-07-12,298.390533,312.710999,0.000000
1973-07-13,298.935394,313.530151,0.000000
1973-07-14,298.956604,313.140686,0.000000
1973-07-15,298.979248,312.439850,0.000000
1973-07-16,299.039917,313.203461,0.000000
1973-07-17,299.745422,312.568298,0.000000
1973-07-18,298.645874,311.835999,0.000000
1973-07-19,298.101562,311.321381,0.000000
1973-07-20,297.976013,310.820038,0.000000
1973-07-21,297.373077,309.823608,0.000000
1973-07-22,297.400635,309.101013,0.000000
1973-07-23,297.967255,309.942139,0.000000
1973-07-24,296.835205,311.206818,0.000000
1973-07-25,298.211517,311.737762,0.000000
1973-07-26,298.901123,312.686798,0.000000
1973-07-27,298.603455,312.228180,0.000000
1973-07-28,298.359894,310.978088,0.000000
1973-07-29,297.680939,309.451233,0.000000
1973-07-30,296.631714,310.284515,0.000000
1973-07-31,297.406830,310.223480,0.000000
1973-08-01,297.048737,310.535034,4.251742
1973-08-02,296.011505,309.156738,0.000000
1973-08-03,296.522430,308.049805,0.549620
1973-08-04,296.051361,309.493011,0.000000
1973-08-05,296.905884,310.203613,0.000000
1973-08-06,297.434875,311.157379,0.827024
1973-08-07,299.605621,311.505890,0.000000
1973-08-08,297.992584,311.095703,0.000000
1973-08-09,297.001648,310.096985,0.000000
1973-08-10,296.194489,309.083771,0.000000
1973-08-11,295.990234,308.569977,0.000000
1973-08-12,296.254578,308.466614,0.000000
1973-08-13,296.338745,309.075439,0.000000
1973-08-14,297.508362,311.433380,0.000000
1973-08-15,298.348022,312.398071,0.000000
1973-08-16,299.010681,312.352570,0.000000
1973-08-17,298.414124,312.066040,0.000000
1973-08-18,298.804108,311.307617,0.000000
1973-08-19,298.834106,311.449524,0.000000
1973-08-20,298.604767,311.295990,0.000000
1973-08-21,298.896332,311.156586,2.796853
1973-08-22,298.378265,308.565155,7.463034
1973-08-23,298.113525,305.102600,15.121840
1973-08-24,295.939728,305.495667,5.352800
1973-08-25,294.616211,308.269775,0.000000
1973-08-26,295.969757,309.644470,0.000000
1973-08-27,295.619141,309.609039,0.000000
1973-08-28,296.088165,310.293060,0.000000
1973-08-29,296.122009,308.744385,0.000000
1973-08-30,296.427795,308.661194,0.342856
1973-08-31,296.728180,309.270874,0.000000
1973-09-01,296.512939,309.260620,0.000000
1973-09-02,296.549255,309.807587,0.000000
1973-09-03,296.246735,310.087402,0.000000
1973-09-04,296.071533,310.758331,0.000000
1973-09-05,296.218597,309.901733,0.000000
1973-09-06,296.266235,308.594391,0.000000
1973-09-07,296.287933,309.411896,0.000000
1973-09-08,297.090057,311.940643,0.000000
1973-09-09,297.382080,313.915985,0.000000
1973-09-10,297.540985,312.509003,0.000000
1973-09-11,298.719513,309.402222,5.144258
1973-09-12,296.424438,307.281433,0.000000
1973-09-13,295.548157,309.013031,0.000000
1973-09-14,295.973083,309.589172,0.000000
1973-09-15,295.706238,309.384979,0.000000
1973-09-16,296.107483,309.111176,0.000000
1973-09-17,294.819427,306.923004,0.000000
1973-09-18,292.462555,303.937286,0.717238
1973-09-19,292.903015,302.190155,4.732428
1973-09-20,293.676788,301.202728,9.332212
1973-09-21,291.402740,301.226562,32.930355
1973-09-22,291.257904,300.262939,6.413907
1973-09-23,290.771667,300.881409,0.519368
1973-09-24,290.542908,302.168488,0.000000
1973-09-25,289.985199,304.338531,0.000000
1973-09-26,291.423584,305.900696,0.000000
1973-09-27,292.455902,304.798676,3.816335
1973-09-28,293.246338,304.216675,3.541599
1973-09-29,292.645294,306.281281,0.000000
1973-09-30,293.926300,302.626953,10.918715
1973-10-01,290.902802,300.373993,43.691601
1973-10-02,292.415192,304.269592,18.872009
1973-10-03,292.469757,304.954193,11.742946
1973-10-04,293.483276,308.018280,0.000000
1973-10-05,291.813416,304.909210,0.000000
1973-10-06,284.363129,296.369629,0.000000
1973-10-07,283.095062,289.002350,0.000000
1973-10-08,280.507202,287.408325,0.000000
1973-10-09,281.291748,295.779175,0.000000
1973-10-10,283.043060,297.779877,0.000000
1973-10-11,285.594543,298.868958,0.000000
1973-10-12,285.968292,302.053925,0.000000
1973-10-13,286.152527,305.449738,0.000000
1973-10-14,290.992584,306.001984,0.000000
1973-10-15,290.515564,305.881348,0.957568
1973-10-16,290.631958,304.779633,0.000000
1973-10-17,292.080872,305.145844,0.000000
1973-10-18,292.916931,306.759094,0.000000
1973-10-19,292.054474,302.955994,0.000000
1973-10-20,290.231842,304.670563,0.000000
1973-10-21,292.211060,306.309509,0.508900
1973-10-22,291.074310,303.258240,0.000000
1973-10-23,284.784851,297.581696,0.000000
1973-10-24,290.282196,304.287811,0.509116
1973-10-25,294.349182,305.704926,1.043732
1973-10-26,280.898315,302.957977,9.497359
1973-10-27,275.788879,288.700134,0.000000
1973-10-28,281.911346,297.256653,0.000000
1973-10-29,285.848816,302.177277,0.000000
1973-10-30,289.612396,303.948883,0.000000
1973-10-31,290.906677,304.169983,0.000000
1973-11-01,291.645172,303.872620,1.054327
1973-11-02,286.746094,299.226562,0.000000
1973-11-03,279.693390,293.932831,0.000000
1973-11-04,282.474060,295.565338,0.000000
1973-11-05,283.355530,297.903107,0.000000
1973-11-06,281.717010,297.953217,0.000000
1973-11-07,282.791229,296.915405,0.000000
1973-11-08,284.401428,297.598755,0.000000
1973-11-09,284.966553,297.769043,0.000000
1973-11-10,285.709747,296.992706,0.000000
1973-11-11,283.264282,297.444855,0.000000
1973-11-12,284.670654,299.742126,0.000000
1973-11-13,286.421356,296.518372,0.000000
1973-11-14,282.074188,291.608765,37.634308
1973-11-15,277.301544,284.929382,3.692482
1973-11-16,275.262787,288.048035,0.000000
1973-11-17,273.784180,289.922211,0.000000
1973-11-18,275.865295,288.501129,0.000000
1973-11-19,275.202972,294.262390,0.000000
1973-11-20,280.035400,297.725372,0.000000
1973-11-21,277.448792,296.689728,0.000000
1973-11-22,280.956329,299.110291,0.000000
1973-11-23,283.197540,293.242889,0.000000
1973-11-24,274.696716,288.704010,0.000000
1973-11-25,274.547729,290.546722,0.000000
1973-11-26,274.024139,292.981720,0.000000
1973-11-27,284.257751,299.165649,0.000000
1973-11-28,283.598511,299.603027,0.000000
1973-11-29,288.232971,298.933319,0.884435
1973-11-30,289.608307,299.131592,3.290612
1973-12-01,288.683167,298.320099,0.387296
1973-12-02,284.607422,293.820557,0.000000
1973-12-03,273.491730,288.911285,5.016470
1973-12-04,270.851257,279.787109,2.216782
1973-12-05,271.134796,283.651855,0.000000
1973-12-06,270.781311,285.800446,0.000000
1973-12-07,270.779236,283.800171,0.000000
1973-12-08,269.329987,286.698029,0.000000
1973-12-09,271.777893,285.322327,0.000000
1973-12-10,274.466736,286.582611,0.000000
1973-12-11,275.209869,287.450531,0.000000
1973-12-12,272.301544,286.511444,0.000000
1973-12-13,271.286163,288.526978,0.000000
1973-12-14,275.811096,289.811615,0.000000
1973-12-15,278.218414,292.179382,0.000000
1973-12-16,278.560577,294.652771,0.000000
1973-12-17,279.310883,292.106934,0.000000
1973-12-18,279.180389,287.444183,0.697147
1973-12-19,275.837311,284.707062,0.000000
1973-12-20,273.579224,290.007904,0.000000
1973-12-21,275.096130,290.931946,0.000000
1973-12-22,277.749695,295.109100,0.293597
1973-12-23,279.453888,289.494293,0.000000
1973-12-24,275.576294,291.895477,0.000000
1973-12-25,281.623566,291.070770,0.000000
1973-12-26,272.522827,287.512970,0.000000
1973-12-27,271.240570,283.956665,0.000000
1973-12-28,272.475677,292.642487,0.000000
1973-12-29,283.191742,290.752014,0.000000
1973-12-30,274.413422,285.810333,0.000000
1973-12-31,270.619354,279.774261,0.000000
1974-01-01,270.737885,274.528534,7.653754
1974-01-02,268.554138,277.762115,2.932196
1974-01-03,268.137543,281.791870,0.755143
1974-01-04,270.082855,285.846191,0.000000
1974-01-05,274.589020,292.133606,0.000000
1974-01-06,280.513794,292.925659,0.000000
1974-01-07,283.893372,294.726410,2.346113
1974-01-08,288.007874,300.616394,4.586602
1974-01-09,287.727631,301.689392,1.496531
1974-01-10,283.961792,295.771820,0.000000
1974-01-11,274.172607,290.320129,0.000000
1974-01-12,276.920715,297.370941,0.000000
1974-01-13,272.942627,292.488647,0.000000
1974-01-14,265.884155,279.111938,0.000000
1974-01-15,263.104065,274.833618,0.000000
