#Variables:
#tasmin_GFDL-ESM2M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)
1980-07-28,297.603210,307.966278,0.000000
1980-07-29,297.726318,309.156006,0.000000
1980-07-30,296.504944,309.097595,0.000000
1980-07-31,296.420105,309.340607,0.000000
1980-08-01,296.616180,310.298309,0.286261
1980-08-02,297.269440,311.960876,0.000000
1980-08-03,298.454102,312.429321,0.304849
1980-08-04,298.296417,311.993530,0.000000
1980-08-05,297.913757,311.527222,0.674557
1980-08-06,297.406830,310.619598,0.280950
1980-08-07,297.803589,310.534729,0.292103
1980-08-08,297.346252,309.904236,0.000000
1980-08-09,296.966858,309.675629,0.000000
1980-08-10,296.436523,309.722229,0.000000
1980-08-11,296.537506,310.016815,0.000000
1980-08-12,296.756836,309.553436,0.000000
1980-08-13,297.055725,309.935242,0.000000
1980-08-14,297.284485,309.900085,0.000000
1980-08-15,296.773315,309.385712,0.000000
1980-08-16,296.386780,308.349335,0.000000
1980-08-17,297.277374,308.809448,0.000000
1980-08-18,297.584015,309.962616,0.000000
1980-08-19,298.373138,310.835297,0.000000
1980-08-20,298.394562,310.843170,0.000000
1980-08-21,297.739502,311.145294,0.000000
1980-08-22,298.297638,310.865204,0.000000
1980-08-23,298.901123,309.461151,0.389953
1980-08-24,296.569122,306.773254,1.733521
1980-08-25,297.948029,305.800293,1.143040
1980-08-26,298.881348,304.939697,16.125957
1980-08-27,297.679291,303.270782,18.913319
1980-08-28,297.078735,304.855621,13.405793
1980-08-29,296.768219,305.552521,11.328699
1980-08-30,295.998535,310.226624,6.599543
1980-08-31,295.379517,306.299896,3.417958
1980-09-01,296.479340,306.440948,11.460755
1980-09-02,295.328644,304.393982,8.464110
1980-09-03,295.494904,303.375610,19.000862
1980-09-04,295.527374,300.881927,33.755489
1980-09-05,292.538574,298.814911,38.138157
1980-09-06,290.231293,301.332367,9.378305
1980-09-07,293.196930,301.020935,9.216232
1980-09-08,290.487030,298.565979,0.000000
1980-09-09,288.524719,300.080933,0.000000
1980-09-10,290.989899,303.352936,0.000000
1980-09-11,291.118011,304.088898,0.000000
1980-09-12,292.895142,304.675293,0.000000
1980-09-13,291.939850,304.968353,0.000000
1980-09-14,291.581573,305.245880,0.000000
1980-09-15,291.456055,305.098572,0.000000
1980-09-16,291.685608,305.434448,0.000000
1980-09-17,294.290375,304.684692,0.000000
1980-09-18,291.758118,305.791626,0.000000
1980-09-19,293.845764,305.641205,0.000000
1980-09-20,294.802185,305.011444,0.000000
1980-09-21,292.600311,304.013031,0.000000
1980-09-22,292.479828,304.846863,0.000000
1980-09-23,293.596161,304.398346,0.000000
1980-09-24,289.728333,301.435211,0.000000
1980-09-25,286.240326,294.270081,0.416707
1980-09-26,293.576508,301.525024,5.752066
1980-09-27,292.819550,301.238159,22.273066
1980-09-28,286.094971,299.118286,1.016485
1980-09-29,285.963501,300.113617,0.000000
1980-09-30,286.090576,301.351410,0.000000
1980-10-01,287.007568,302.729645,0.000000
1980-10-02,288.068542,302.788696,0.000000
1980-10-03,289.955963,302.957092,0.000000
1980-10-04,291.966187,304.263275,0.000000
1980-10-05,291.730469,303.284241,1.836991
1980-10-06,289.222443,302.492889,0.000000
1980-10-07,289.442078,301.577301,0.000000
1980-10-08,287.323303,301.220581,0.000000
1980-10-09,286.512604,303.086884,0.000000
1980-10-10,289.303040,302.865417,0.000000
1980-10-11,283.762939,302.212097,0.000000
1980-10-12,288.896790,302.707367,0.000000
1980-10-13,291.345184,302.497192,0.000000
1980-10-14,292.357117,301.394745,7.278142
1980-10-15,285.188416,299.620361,9.777752
1980-10-16,282.744202,290.045135,5.075544
1980-10-17,281.400818,289.870758,3.980412
1980-10-18,278.784943,290.416992,0.000000
1980-10-19,277.636292,294.436401,0.000000
1980-10-20,280.913330,296.914551,0.000000
1980-10-21,283.101562,300.485443,0.000000
1980-10-22,274.406250,298.710663,6.462735
1980-10-23,274.640594,287.160553,0.000000
1980-10-24,276.314697,291.888580,0.000000
1980-10-25,282.342010,300.235504,0.000000
1980-10-26,288.533478,299.138580,0.668007
1980-10-27,285.236359,296.332642,19.525503
1980-10-28,278.180206,287.203308,0.000000
1980-10-29,280.455078,284.512543,1.105845
1980-10-30,283.620422,293.764740,26.581985
1980-10-31,284.511444,291.640717,2.574973
1980-11-01,280.122833,286.920837,0.000000
1980-11-02,280.555237,294.615051,0.000000
1980-11-03,279.950562,297.089966,0.000000
1980-11-04,283.874878,295.189697,0.000000
1980-11-05,275.914764,292.188538,0.000000
1980-11-06,278.951141,294.414154,0.000000
1980-11-07,283.762421,294.780365,0.000000
1980-11-08,287.742615,299.916229,2.827120
1980-11-09,285.214355,298.166168,0.000000
1980-11-10,280.847046,297.997894,0.000000
1980-11-11,284.816864,299.985565,0.000000
1980-11-12,285.623047,301.151947,0.000000
1980-11-13,289.363556,298.682709,0.000000
1980-11-14,288.585205,297.000916,0.000000
1980-11-15,287.574799,295.281189,7.840885
1980-11-16,289.184723,298.913147,1.167249
1980-11-17,285.094086,297.935577,0.000000
1980-11-18,281.716125,297.037842,0.000000
1980-11-19,282.568573,296.439880,0.000000
1980-11-20,285.700165,296.580383,0.000000
1980-11-21,287.073212,298.121094,0.000000
1980-11-22,288.879578,297.003998,0.000000
1980-11-23,287.343597,295.367310,0.358619
1980-11-24,283.523590,295.167603,0.000000
1980-11-25,284.898376,296.711609,0.000000
1980-11-26,287.002075,300.064850,0.000000
1980-11-27,286.761230,299.597473,0.000000
1980-11-28,280.780121,298.278687,0.904086
1980-11-29,280.652618,291.454407,0.000000
1980-11-30,285.296051,298.446228,0.280490
1980-12-01,288.135345,300.886719,0.000000
1980-12-02,288.234497,298.999847,0.000000
1980-12-03,288.264862,299.588501,0.000000
1980-12-04,288.061798,300.999908,0.000000
1980-12-05,287.500946,301.158325,1.142275
1980-12-06,288.690094,301.648773,0.000000
1980-12-07,289.685425,301.917297,0.000000
1980-12-08,288.141174,300.640839,0.000000
1980-12-09,277.302979,293.516205,0.000000
1980-12-10,274.677399,291.982208,0.000000
1980-12-11,283.374207,297.738678,0.000000
1980-12-12,283.386292,293.127686,3.331692
1980-12-13,275.519501,286.135376,0.784125
1980-12-14,269.754272,283.978394,0.000000
1980-12-15,267.532043,285.122742,0.000000
1980-12-16,268.556610,288.961060,0.000000
1980-12-17,273.343414,291.347504,0.000000
1980-12-18,276.969604,289.474365,0.000000
1980-12-19,273.777924,285.485260,0.000000
1980-12-20,274.716858,286.452209,0.000000
1980-12-21,280.212158,294.145386,0.000000
1980-12-22,276.848999,291.229523,0.000000
1980-12-23,268.466461,288.272858,0.000000
1980-12-24,274.847229,290.605133,0.000000
1980-12-25,281.782166,291.266998,0.611205
1980-12-26,286.382355,298.659149,1.919701
1980-12-27,287.751068,297.412811,0.000000
1980-12-28,279.558685,293.820496,0.000000
1980-12-29,273.613922,294.528320,0.000000
1980-12-30,279.702118,291.486847,0.000000
1980-12-31,270.934296,286.076202,0.000000
1981-01-01,276.102936,295.025299,0.000000
1981-01-02,285.112549,297.082184,0.000000
1981-01-03,282.288788,295.498413,0.354943
1981-01-04,281.632324,298.748901,2.269662
1981-01-05,284.714203,302.326569,2.226777
1981-01-06,288.899353,303.498383,0.000000
1981-01-07,278.507690,302.131378,0.000000
1981-01-08,275.767792,284.393494,0.000000
1981-01-09,278.264191,291.627563,0.000000
1981-01-10,280.630493,292.272003,0.000000
1981-01-11,283.600311,292.751770,0.000000
1981-01-12,286.332367,297.524353,0.000000
1981-01-13,282.294861,295.301117,0.000000
1981-01-14,272.122833,289.189148,0.000000
1981-01-15,267.292572,287.409210,0.000000
1981-01-16,278.057800,297.598358,0.000000
1981-01-17,278.395050,298.556824,0.000000
1981-01-18,281.498291,297.996033,0.000000
1981-01-19,281.795410,297.092438,0.000000
1981-01-20,281.600372,297.265503,0.000000
1981-01-21,281.464783,297.012970,0.000000
1981-01-22,281.974091,297.475891,0.000000
1981-01-23,284.339630,297.284698,0.000000
1981-01-24,283.825592,293.376495,19.942974
1981-01-25,283.866333,289.518494,22.453026
1981-01-26,282.944519,291.580353,11.343208
1981-01-27,285.080811,292.363159,1.634098
1981-01-28,285.050629,296.182190,1.470375
1981-01-29,287.768524,298.920807,4.678335
1981-01-30,283.024261,296.335815,0.000000
1981-01-31,279.432953,292.577698,0.000000
1981-02-01,282.792297,291.364166,0.000000
1981-02-02,280.586365,290.509949,40.006767
1981-02-03,273.004333,283.417816,4.928330
1981-02-04,274.116241,281.475861,0.000000
1981-02-05,272.947968,280.184113,0.000000
1981-02-06,272.170441,280.729675,3.681057
1981-02-07,266.796265,277.008972,0.000000
1981-02-08,272.362854,283.234589,0.000000
1981-02-09,279.484253,283.502106,15.759632
1981-02-10,277.924927,284.071167,4.665105
1981-02-11,273.487579,283.826843,0.000000
1981-02-12,274.952881,287.901459,0.000000
1981-02-13,276.316681,292.371216,0.000000
1981-02-14,282.274017,296.044586,0.000000
1981-02-15,283.307007,295.495758,0.000000
1981-02-16,274.157013,290.509796,0.000000
1981-02-17,274.740448,292.331635,0.000000
1981-02-18,277.430328,295.106903,0.000000
1981-02-19,280.702545,297.480682,0.000000
1981-02-20,282.973663,296.400238,0.000000
1981-02-21,285.956543,295.162903,0.000000
1981-02-22,284.876617,295.593048,0.000000
1981-02-23,284.869019,298.481354,0.000000
1981-02-24,282.862701,296.507385,0.000000
1981-02-25,275.534363,288.137604,0.000000
1981-02-26,271.346771,290.062408,0.000000
1981-02-27,277.344208,292.465118,0.000000
1981-02-28,283.238312,294.972107,0.000000
1981-03-01,283.800690,299.077728,0.000000
1981-03-02,287.025513,298.361328,0.000000
1981-03-03,287.732330,301.336792,1.442446
1981-03-04,284.642151,300.295441,0.000000
1981-03-05,282.024109,298.990997,0.604101
1981-03-06,276.276489,286.690063,0.000000
1981-03-07,275.753296,282.048737,0.000000
1981-03-08,281.651306,287.542206,11.726667
1981-03-09,274.582397,291.464905,0.000000
1981-03-10,281.613312,298.477844,0.000000
1981-03-11,286.849915,302.605286,0.000000
1981-03-12,287.948669,305.623962,0.000000
1981-03-13,289.877716,304.702209,0.000000
1981-03-14,285.379730,301.793121,0.000000
1981-03-15,288.366943,297.733917,3.683830
1981-03-16,290.494080,304.440277,1.351185
1981-03-17,291.689026,303.083771,0.609447
1981-03-18,290.207336,301.287811,0.808431
1981-03-19,289.516815,299.081390,12.696414
1981-03-20,289.032532,298.027069,7.648913
1981-03-21,289.238312,300.019104,3.366845
1981-03-22,280.968445,294.536102,0.000000
1981-03-23,281.627960,297.665863,0.000000
1981-03-24,284.338135,302.742432,0.000000
1981-03-25,288.712433,305.145416,0.000000
1981-03-26,291.672913,304.089630,0.000000
1981-03-27,283.891174,299.483978,0.000000
1981-03-28,281.591614,293.767120,0.000000
1981-03-29,284.363342,293.212524,0.000000
1981-03-30,279.452728,290.796783,30.530794
1981-03-31,277.569855,286.744019,2.287761
1981-04-01,282.521423,291.386383,0.000000
1981-04-02,283.787994,300.398743,1.110262
1981-04-03,281.801514,299.844147,14.188750
1981-04-04,274.552887,289.119446,0.000000
1981-04-05,277.069580,291.176758,0.000000
1981-04-06,282.722656,292.867035,0.000000
1981-04-07,287.510651,298.008850,0.000000
1981-04-08,289.592529,300.367401,2.234981
1981-04-09,279.245361,296.850250,0.000000
1981-04-10,278.831299,294.848816,0.000000
1981-04-11,285.001953,300.411224,0.000000
1981-04-12,290.432281,300.832336,0.000000
1981-04-13,292.427673,303.088715,0.891627
1981-04-14,290.019714,301.975281,0.426444
1981-04-15,285.308868,296.174500,2.508924
1981-04-16,287.664001,294.927734,2.608960
1981-04-17,285.764099,298.946045,0.000000
1981-04-18,288.727783,299.149414,0.000000
1981-04-19,289.753815,297.141571,7.007710
1981-04-20,291.731323,301.353821,2.765002
1981-04-21,292.971802,301.566101,27.681976
1981-04-22,284.237976,302.625000,2.108417
1981-04-23,281.567291,286.807983,0.000000
1981-04-24,282.681549,292.110687,0.000000
1981-04-25,280.677765,296.021027,0.000000
1981-04-26,280.890533,298.209473,0.000000
1981-04-27,283.820953,299.637604,0.000000
1981-04-28,286.142944,301.564026,0.000000
1981-04-29,286.630585,303.027710,0.000000
1981-04-30,288.213257,304.137115,0.000000
1981-05-01,290.650055,305.781006,0.000000
1981-05-02,291.207336,305.751129,0.000000
1981-05-03,290.015198,304.048523,0.000000
1981-05-04,290.168365,301.551880,0.000000
1981-05-05,289.803345,301.368652,0.000000
1981-05-06,291.169678,301.445312,0.000000
1981-05-07,290.321259,303.977295,0.000000
1981-05-08,292.180634,304.504120,0.000000
1981-05-09,293.134918,303.895905,1.665168
1981-05-10,291.887268,299.806732,15.954040
1981-05-11,292.169769,299.202484,9.901199
1981-05-12,293.386475,298.734741,19.415310
1981-05-13,292.362000,297.691620,17.508804
1981-05-14,292.671661,297.082306,8.252233
1981-05-15,293.410492,301.107391,2.066014
1981-05-16,292.715668,299.233948,0.000000
1981-05-17,293.244751,299.755798,4.834207
1981-05-18,293.299164,300.309113,35.094109
1981-05-19,293.501343,302.056030,0.424299
1981-05-20,293.066284,301.513062,10.384920
1981-05-21,292.488007,302.247223,0.000000
1981-05-22,293.182190,302.064453,0.000000
1981-05-23,294.285095,303.276703,0.000000
1981-05-24,294.061432,302.600128,0.000000
1981-05-25,294.241577,302.520416,2.359166
1981-05-26,291.103149,303.017426,2.687538
1981-05-27,291.598145,301.242401,1.079719
1981-05-28,290.839264,300.777710,0.000000
1981-05-29,291.810455,299.791595,0.000000
1981-05-30,288.649261,301.650360,0.000000
1981-05-31,291.270264,302.829529,0.000000
1981-06-01,292.342926,303.179474,0.000000
1981-06-02,291.220215,300.502350,8.641216
1981-06-03,292.751465,299.043243,7.406271
1981-06-04,291.782349,297.067413,32.681644
1981-06-05,290.850983,296.125671,39.220150
1981-06-06,293.372009,300.402496,1.597175
1981-06-07,295.056915,304.138153,3.845830
1981-06-08,294.903564,306.528137,0.440105
1981-06-09,295.227692,306.635101,0.000000
1981-06-10,294.982880,306.027924,0.000000
1981-06-11,294.905548,305.252411,0.000000
1981-06-12,295.429443,305.211182,0.000000
1981-06-13,295.631409,305.403961,0.000000
1981-06-14,295.573029,304.563812,0.292213
1981-06-15,295.406921,302.990814,1.496921
1981-06-16,295.223328,302.711212,0.000000
1981-06-17,294.840424,302.842163,0.000000
1981-06-18,295.299225,302.900665,0.000000
1981-06-19,295.356506,304.339935,2.160273
1981-06-20,294.948761,304.156860,0.000000
1981-06-21,294.934113,304.918365,0.000000
1981-06-22,294.987366,305.235901,0.000000
1981-06-23,294.654572,305.547302,0.000000
1981-06-24,293.555359,306.665863,0.000000
1981-06-25,295.873413,308.221863,0.000000
1981-06-26,295.868866,309.912933,0.000000
1981-06-27,296.542755,308.232819,6.080095
1981-06-28,296.404572,303.561829,16.770731
1981-06-29,295.556335,303.580688,3.327532
1981-06-30,294.771210,304.413055,1.449833
1981-07-01,294.319916,304.536835,0.000000
1981-07-02,293.977112,305.761566,0.000000
1981-07-03,294.005371,306.574951,0.000000
1981-07-04,294.754303,306.810913,0.000000
1981-07-05,295.478668,305.948975,3.753798
1981-07-06,295.048828,303.550995,7.374408
1981-07-07,292.757965,304.266357,0.000000
1981-07-08,294.454102,305.490723,2.453730
1981-07-09,295.200714,305.973236,0.000000
1981-07-10,295.419067,306.794830,0.000000
1981-07-11,295.907837,307.657410,0.000000
1981-07-12,296.255981,307.069061,0.000000
1981-07-13,295.913269,307.611725,0.000000
1981-07-14,295.988586,309.915558,0.000000
1981-07-15,296.122650,309.819702,0.000000
1981-07-16,296.934387,310.771301,0.000000
1981-07-17,297.044586,310.305420,0.000000
1981-07-18,297.159882,309.877197,0.000000
1981-07-19,296.851379,310.154480,0.000000
1981-07-20,296.526672,310.181458,0.000000
1981-07-21,296.222900,308.613373,0.000000
1981-07-22,295.496948,307.310944,0.000000
1981-07-23,295.705322,306.817627,0.000000
1981-07-24,295.380096,308.310394,0.000000
1981-07-25,295.015381,310.619965,0.000000
1981-07-26,295.557404,311.042145,0.000000
1981-07-27,296.691895,312.051025,0.000000
1981-07-28,297.857269,312.319336,0.000000
1981-07-29,298.201660,312.903076,0.000000
1981-07-30,298.669128,312.071869,0.000000
1981-07-31,296.421417,309.450775,0.371296
1981-08-01,295.094879,307.587036,0.000000
1981-08-02,294.721771,306.930450,0.000000
1981-08-03,294.402222,306.791046,0.000000
1981-08-04,294.420593,308.233795,0.000000
1981-08-05,294.320007,310.140198,0.000000
1981-08-06,294.656738,311.375732,0.000000
1981-08-07,295.787811,312.287659,0.000000
1981-08-08,297.826538,312.205261,0.000000
1981-08-09,298.104736,313.001404,0.000000
1981-08-10,297.905609,312.264130,0.000000
1981-08-11,296.377106,313.024292,0.000000
1981-08-12,298.446960,314.478058,0.000000
1981-08-13,299.639282,314.467163,0.000000
1981-08-14,299.004913,313.625916,0.000000
1981-08-15,297.996735,313.051788,0.000000
1981-08-16,298.664062,313.523895,0.000000
1981-08-17,299.531403,313.755981,0.000000
1981-08-18,298.872070,312.568329,0.000000
1981-08-19,298.148438,311.511505,0.000000
1981-08-20,297.559174,312.151581,0.000000
1981-08-21,299.200073,312.520569,0.000000
1981-08-22,300.098785,312.403320,0.000000
1981-08-23,297.584961,311.357056,0.000000
1981-08-24,295.592896,309.206146,0.000000
1981-08-25,295.371338,308.562317,0.000000
1981-08-26,295.243927,310.668945,0.565859
1981-08-27,296.003815,311.176300,0.000000
1981-08-28,297.069611,311.328400,0.000000
1981-08-29,297.871765,312.285126,0.000000
1981-08-30,296.780548,310.695435,0.000000
1981-08-31,296.108704,311.309509,0.000000
1981-09-01,297.168915,310.472473,0.000000
1981-09-02,297.311646,309.359528,0.000000
1981-09-03,296.033417,308.968201,0.000000
1981-09-04,296.033722,308.594391,0.000000
1981-09-05,296.758148,308.488800,0.000000
1981-09-06,296.344330,308.757141,0.000000
1981-09-07,296.348694,308.103973,0.000000
1981-09-08,296.272461,308.426453,0.000000
1981-09-09,296.687439,308.336395,0.000000
1981-09-10,296.291718,307.425842,0.000000
1981-09-11,293.552612,304.778351,0.000000
1981-09-12,291.126801,306.283081,0.000000
1981-09-13,293.938141,307.630463,0.000000
1981-09-14,295.135956,307.257416,0.000000
1981-09-15,294.747498,307.453186,0.000000
1981-09-16,294.838470,308.566193,0.000000
1981-09-17,295.521515,309.981384,0.000000
1981-09-18,296.164062,313.290344,0.000000
1981-09-19,296.371765,311.956146,0.000000
1981-09-20,297.161377,308.677368,0.000000
1981-09-21,295.714844,306.265076,0.000000
1981-09-22,294.720093,307.441284,0.000000
1981-09-23,295.449829,308.189758,0.000000
1981-09-24,295.801788,307.026947,19.892288
1981-09-25,292.052460,299.447266,2.149055
1981-09-26,294.750244,303.454376,15.108499
1981-09-27,291.938629,299.848480,29.459856
1981-09-28,289.883698,298.166046,7.480317
1981-09-29,288.104248,299.897339,0.000000
1981-09-30,290.042023,303.099030,0.000000
1981-10-01,290.336456,303.636292,0.000000
1981-10-02,290.990967,305.009888,0.000000
1981-10-03,290.698914,304.361298,0.000000
1981-10-04,291.381592,303.067932,0.000000
