#Variables:
#tasmin_HadGEM2-CC365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)
1978-04-30,292.873230,299.346954,16.738117
1978-05-01,291.584808,299.359344,0.000000
1978-05-02,290.732452,299.345825,0.000000
1978-05-03,292.018768,298.494263,0.000000
1978-05-04,292.247803,299.047729,0.000000
1978-05-05,292.441284,300.023651,0.000000
1978-05-06,292.861816,300.894745,3.771076
1978-05-07,293.011688,303.546783,0.000000
1978-05-08,293.633392,304.664337,0.000000
1978-05-09,294.440155,305.301849,0.000000
1978-05-10,294.291443,304.615326,0.000000
1978-05-11,293.197266,303.114227,1.285215
1978-05-12,292.091675,299.386261,3.424526
1978-05-13,292.341125,299.449646,11.027949
1978-05-14,291.741119,299.074341,1.282652
1978-05-15,291.530640,301.227051,2.092459
1978-05-16,292.095367,299.351746,15.419665
1978-05-17,290.366425,297.008118,0.000000
1978-05-18,288.570129,299.326935,0.000000
1978-05-19,287.060547,300.151947,0.000000
1978-05-20,288.564270,300.753906,0.000000
1978-05-21,290.257507,300.879059,0.000000
1978-05-22,292.695984,301.901459,0.000000
1978-05-23,294.447357,302.523193,0.000000
1978-05-24,294.634644,302.397888,1.132722
1978-05-25,294.017456,301.561920,8.014368
1978-05-26,295.386139,303.186249,10.483838
1978-05-27,294.336700,301.246002,29.201139
1978-05-28,291.771332,302.958069,1.079719
1978-05-29,286.617920,304.177887,0.000000
1978-05-30,290.201538,303.077576,0.000000
1978-05-31,290.776001,303.454742,0.000000
1978-06-01,292.937073,301.898132,0.000000
1978-06-02,289.144348,301.435608,0.000000
1978-06-03,289.264893,301.471893,0.000000
1978-06-04,291.496765,302.407776,0.000000
1978-06-05,292.234161,303.494049,0.000000
1978-06-06,292.696899,305.023315,0.000000
1978-06-07,292.973145,306.493195,0.000000
1978-06-08,292.338654,308.950562,0.000000
1978-06-09,292.229523,308.564056,0.000000
1978-06-10,292.231079,307.818634,0.000000
1978-06-11,293.290100,306.732391,0.000000
1978-06-12,292.510895,305.471741,0.000000
1978-06-13,291.893707,305.140625,0.000000
1978-06-14,292.107208,305.820831,0.000000
1978-06-15,294.154083,306.108063,0.000000
1978-06-16,294.869720,305.818359,0.470326
1978-06-17,292.874176,306.314697,0.000000
1978-06-18,291.299988,306.856018,0.000000
1978-06-19,291.344238,306.069214,0.000000
1978-06-20,291.249969,305.861786,0.000000
1978-06-21,291.459259,304.726624,0.458021
1978-06-22,291.309967,305.536285,0.000000
1978-06-23,291.749512,306.520508,0.877167
1978-06-24,293.283386,307.206482,0.000000
1978-06-25,294.138580,308.082672,0.976750
1978-06-26,295.226654,308.636536,0.000000
1978-06-27,295.406921,309.706726,0.000000
1978-06-28,296.638367,309.635284,0.000000
1978-06-29,296.691101,309.078308,0.000000
1978-06-30,295.781036,309.009460,0.000000
1978-07-01,295.723663,307.303802,0.944913
1978-07-02,297.259857,306.828125,1.675135
1978-07-03,297.640717,307.805115,0.000000
1978-07-04,296.678223,308.449310,0.312804
1978-07-05,296.334717,308.631256,0.000000
1978-07-06,296.898651,309.089325,0.000000
1978-07-07,296.185547,309.801941,0.000000
1978-07-08,295.357849,309.996063,0.000000
1978-07-09,295.654480,310.509186,0.492044
1978-07-10,296.685333,310.903076,0.000000
1978-07-11,296.865295,309.630066,0.000000
1978-07-12,295.716492,308.243500,0.000000
1978-07-13,294.619293,308.710297,0.000000
1978-07-14,295.225616,309.432007,0.000000
1978-07-15,295.611572,311.346222,0.000000
1978-07-16,295.411469,311.879852,0.000000
1978-07-17,295.897888,310.474243,0.000000
1978-07-18,295.813660,308.554932,0.000000
1978-07-19,295.774963,308.049774,0.000000
1978-07-20,295.838257,310.231628,0.000000
1978-07-21,296.871124,311.232269,0.000000
1978-07-22,297.160675,311.067047,0.000000
1978-07-23,297.097168,311.097656,0.000000
1978-07-24,296.966400,311.042145,0.000000
1978-07-25,297.725494,310.708954,0.000000
1978-07-26,296.999420,309.180603,0.000000
1978-07-27,296.099640,307.768372,0.000000
1978-07-28,295.038391,308.304626,0.000000
1978-07-29,295.174469,309.867889,0.000000
1978-07-30,295.190643,310.051910,0.000000
1978-07-31,296.291016,310.722321,0.000000
1978-08-01,296.700897,310.215393,0.000000
1978-08-02,298.385132,310.203491,0.735004
1978-08-03,297.789734,308.732086,0.000000
1978-08-04,296.300690,306.660950,3.716066
1978-08-05,295.286652,307.091095,1.863499
1978-08-06,294.993988,309.604431,0.000000
1978-08-07,296.406860,309.952179,0.000000
1978-08-08,296.974335,308.531952,0.000000
1978-08-09,296.997498,307.114838,2.833434
1978-08-10,297.871033,306.639984,8.228703
1978-08-11,298.504028,307.029419,3.855610
1978-08-12,297.429596,306.777496,0.437935
1978-08-13,296.670868,307.725433,0.000000
1978-08-14,295.439026,308.892395,0.000000
1978-08-15,294.353546,309.210876,0.000000
1978-08-16,294.996490,308.701599,0.000000
1978-08-17,295.671478,308.658966,0.000000
1978-08-18,295.283844,309.665649,0.000000
1978-08-19,295.526794,309.331299,0.000000
1978-08-20,295.909973,308.747559,0.589164
1978-08-21,295.898102,308.656403,1.415634
1978-08-22,294.710541,309.447784,0.000000
1978-08-23,294.355927,310.012665,0.000000
1978-08-24,294.883942,310.235748,0.401928
1978-08-25,295.453217,310.369141,0.000000
1978-08-26,295.099670,310.945007,0.000000
1978-08-27,295.046844,310.621552,0.000000
1978-08-28,295.985718,309.215088,0.000000
1978-08-29,296.008820,309.697235,0.000000
1978-08-30,296.023010,309.091492,0.800878
1978-08-31,295.324554,308.942993,0.000000
1978-09-01,295.230377,307.750916,0.000000
1978-09-02,295.989532,306.485352,0.000000
1978-09-03,295.960571,304.857788,1.220189
1978-09-04,295.873108,304.922699,0.000000
1978-09-05,295.069275,306.028442,0.650048
1978-09-06,294.850098,306.416687,0.000000
1978-09-07,295.262512,307.019775,0.000000
1978-09-08,295.980408,307.010223,0.000000
1978-09-09,295.697754,306.644745,0.000000
1978-09-10,295.327301,306.350983,0.000000
1978-09-11,295.994934,304.701965,0.567451
1978-09-12,297.192963,306.521057,8.514876
1978-09-13,295.210571,303.873413,4.194940
1978-09-14,295.650299,303.978210,1.436084
1978-09-15,294.452423,300.634430,21.284159
1978-09-16,294.605011,302.302185,53.644176
1978-09-17,291.670349,302.055939,35.194046
1978-09-18,290.229706,299.788147,1.796141
1978-09-19,286.032776,299.231750,0.000000
1978-09-20,283.338776,301.521057,0.000000
1978-09-21,285.744629,303.034332,0.000000
1978-09-22,290.022034,303.353027,0.000000
1978-09-23,293.655853,303.266449,0.000000
1978-09-24,293.066437,302.793091,0.000000
1978-09-25,290.936554,303.181549,0.000000
1978-09-26,292.452881,303.762482,0.000000
1978-09-27,293.842224,303.472748,0.000000
1978-09-28,295.560181,303.997467,0.000000
1978-09-29,295.615997,304.458221,0.000000
1978-09-30,293.226654,304.371307,0.000000
1978-10-01,289.911804,304.269592,0.000000
1978-10-02,289.714508,303.772736,0.000000
1978-10-03,291.687103,303.467590,0.000000
1978-10-04,291.212982,303.198669,0.000000
1978-10-05,291.369202,301.340271,11.742946
1978-10-06,292.992859,300.881897,6.891002
1978-10-07,291.814392,301.220581,4.441339
1978-10-08,289.877136,302.826965,0.000000
1978-10-09,289.139343,303.711792,0.000000
1978-10-10,288.469757,303.807190,0.000000
1978-10-11,287.660492,302.170441,0.000000
1978-10-12,286.116943,301.440552,0.000000
1978-10-13,284.928619,304.300323,0.000000
1978-10-14,285.218262,304.737732,0.000000
1978-10-15,286.430176,303.385284,0.000000
1978-10-16,286.458832,301.897430,0.000000
1978-10-17,288.974670,297.880066,0.000000
1978-10-18,285.388550,291.291565,1.473527
1978-10-19,284.223419,289.091888,6.833083
1978-10-20,286.733734,294.312531,9.814416
1978-10-21,287.641205,291.617279,1.373245
1978-10-22,287.284241,290.024384,0.000000
1978-10-23,288.223297,295.345764,1.043732
1978-10-24,289.714905,297.884705,0.906542
1978-10-25,288.913239,300.160248,0.000000
1978-10-26,290.553955,300.365936,0.000000
1978-10-27,291.260254,301.521027,0.000000
1978-10-28,289.879944,301.707214,0.000000
1978-10-29,290.917633,300.769745,0.000000
1978-10-30,290.678314,299.219696,25.627153
1978-10-31,289.881317,298.389313,24.697613
1978-11-01,284.875763,295.523651,0.916363
1978-11-02,279.668915,296.057861,0.000000
1978-11-03,278.050323,296.206787,0.000000
1978-11-04,278.977356,296.161621,0.000000
1978-11-05,282.163635,298.073029,0.000000
1978-11-06,283.016998,299.747192,0.000000
1978-11-07,285.588287,300.370667,0.000000
1978-11-08,286.855347,299.266846,0.000000
1978-11-09,289.349091,300.011719,0.000000
1978-11-10,288.869141,300.833252,0.000000
1978-11-11,289.458374,300.311188,0.000000
1978-11-12,288.227722,299.178619,0.757860
1978-11-13,284.801697,293.748627,0.512791
1978-11-14,281.082062,291.729736,0.000000
1978-11-15,282.628265,288.945343,8.171228
1978-11-16,281.398071,287.370911,23.415470
1978-11-17,283.410828,293.102478,4.986580
1978-11-18,284.938660,295.287598,0.000000
1978-11-19,288.380585,296.247559,2.437732
1978-11-20,285.167267,296.584717,0.000000
1978-11-21,283.157440,296.661957,0.000000
1978-11-22,281.136841,294.111542,0.000000
1978-11-23,276.622864,291.083466,0.000000
1978-11-24,277.279114,290.050018,0.000000
1978-11-25,283.225372,293.533569,4.815112
1978-11-26,288.467651,298.054596,0.000000
1978-11-27,284.444855,297.785828,0.451701
1978-11-28,278.926849,292.965210,0.000000
1978-11-29,283.058258,294.023132,0.000000
1978-11-30,287.993988,298.999847,1.927101
1978-12-01,289.707886,300.949005,6.267163
1978-12-02,284.384613,298.399841,9.887752
1978-12-03,275.559540,290.429260,8.222015
1978-12-04,273.461914,283.500854,0.000000
1978-12-05,270.952209,285.952179,0.000000
1978-12-06,271.484833,287.985229,0.000000
1978-12-07,276.513824,288.713501,0.000000
1978-12-08,282.417236,290.705322,2.468598
1978-12-09,278.058014,287.642883,5.253953
1978-12-10,276.305817,281.970673,3.634936
1978-12-11,278.027832,284.985077,3.114987
1978-12-12,280.965027,288.777435,0.000000
1978-12-13,279.607330,288.057556,1.377831
1978-12-14,279.374176,288.370880,1.054078
1978-12-15,277.016968,286.601990,0.000000
1978-12-16,273.339478,284.248718,0.000000
1978-12-17,276.783447,286.064697,3.385828
1978-12-18,280.112610,291.076019,9.506855
1978-12-19,279.248596,291.082520,0.000000
1978-12-20,278.891846,287.493134,0.000000
1978-12-21,271.767761,288.327271,0.000000
1978-12-22,272.420105,290.593933,0.000000
1978-12-23,276.583435,290.157776,0.000000
1978-12-24,278.504822,291.266388,0.333990
1978-12-25,285.378113,295.811371,20.155344
1978-12-26,275.218872,290.752014,0.000000
1978-12-27,274.540466,283.960388,3.387183
1978-12-28,275.935883,281.530365,8.107067
1978-12-29,275.555573,282.273010,11.810946
1978-12-30,268.098053,277.734650,0.000000
1978-12-31,270.664459,277.590790,0.000000
1979-01-01,271.246979,279.453735,0.000000
1979-01-02,272.973602,280.138306,0.000000
1979-01-03,273.772766,281.310760,0.000000
1979-01-04,276.783966,287.637360,0.358072
1979-01-05,276.327179,287.221619,0.538559
1979-01-06,274.861938,285.169800,0.000000
1979-01-07,277.940002,285.591827,0.000000
1979-01-08,281.165253,289.949738,4.586602
1979-01-09,275.822968,287.968353,0.000000
1979-01-10,274.537933,284.656738,0.000000
1979-01-11,273.002869,286.645142,0.000000
1979-01-12,273.945190,289.755829,0.000000
1979-01-13,275.448822,291.077148,0.000000
1979-01-14,276.799286,292.479370,0.000000
1979-01-15,277.634460,292.493378,0.000000
1979-01-16,282.414948,293.635986,7.900267
1979-01-17,281.825500,294.347229,0.350362
1979-01-18,269.265137,288.047974,0.000000
1979-01-19,265.307343,280.012329,0.000000
1979-01-20,268.491211,283.323547,0.000000
1979-01-21,272.892426,290.387360,0.000000
1979-01-22,280.722626,294.831940,1.897605
1979-01-23,281.235596,295.258514,1.286522
1979-01-24,275.983154,286.994385,1.444417
1979-01-25,274.447754,283.037231,2.654763
1979-01-26,276.355896,290.291992,0.000000
1979-01-27,277.851196,295.506470,0.000000
1979-01-28,280.041382,293.800964,0.000000
1979-01-29,282.167603,290.874268,0.000000
1979-01-30,281.785339,288.748810,0.458911
1979-01-31,278.858490,283.465149,0.000000
1979-02-01,277.383881,282.161407,5.655085
1979-02-02,279.136383,288.427429,3.657985
1979-02-03,278.286469,291.474854,1.613558
1979-02-04,274.967651,285.648132,0.000000
1979-02-05,276.220764,283.289215,14.220786
1979-02-06,277.754425,281.948822,34.247128
1979-02-07,273.939728,278.065521,2.924908
1979-02-08,273.678223,281.900818,0.000000
1979-02-09,273.643738,285.154327,0.000000
1979-02-10,276.059998,287.634888,0.000000
1979-02-11,279.941589,291.341888,0.000000
1979-02-12,282.428009,292.216431,0.936816
1979-02-13,284.789825,291.083099,0.624704
1979-02-14,284.656708,292.066895,0.401438
1979-02-15,284.332062,293.254883,1.224890
1979-02-16,277.851776,293.052246,3.640548
1979-02-17,266.774048,284.615051,5.042437
1979-02-18,265.853027,276.284729,3.210010
1979-02-19,267.149414,276.679657,0.000000
1979-02-20,269.511383,282.874390,0.000000
1979-02-21,271.582397,286.418304,0.000000
1979-02-22,273.261108,288.350739,0.000000
1979-02-23,278.143524,288.637054,0.000000
1979-02-24,282.625732,291.534119,2.928898
1979-02-25,283.856354,294.194153,2.831810
1979-02-26,283.144623,291.632629,1.300472
1979-02-27,281.134338,289.718475,16.778732
1979-02-28,280.711548,295.208344,11.398924
1979-03-01,278.333435,293.084290,0.000000
1979-03-02,278.363770,292.276245,0.000000
1979-03-03,282.061340,293.221191,0.000000
1979-03-04,286.112244,293.597839,0.000000
1979-03-05,285.601898,290.654358,7.399707
1979-03-06,282.037109,289.555237,31.649340
1979-03-07,281.132263,286.729034,12.419342
1979-03-08,280.456543,286.925323,6.751053
1979-03-09,275.641602,289.094025,0.000000
1979-03-10,275.625916,292.479004,0.000000
1979-03-11,278.452728,292.223846,0.000000
1979-03-12,281.012238,293.317291,0.000000
1979-03-13,280.924438,295.206970,0.000000
1979-03-14,282.961914,294.836639,0.000000
1979-03-15,287.672546,292.503326,7.217168
1979-03-16,285.106781,295.876770,4.268004
1979-03-17,284.417603,292.419312,0.000000
1979-03-18,282.660828,292.328644,0.000000
1979-03-19,285.485596,292.389679,5.991404
1979-03-20,287.233093,295.231323,2.762665
1979-03-21,286.834717,295.816132,0.000000
1979-03-22,287.078766,294.840546,0.000000
1979-03-23,284.957031,295.986877,0.000000
1979-03-24,287.613922,295.408478,0.814063
1979-03-25,287.329437,296.056366,12.225699
1979-03-26,281.066223,292.741577,19.488447
1979-03-27,279.361298,293.955994,0.000000
1979-03-28,280.721222,298.718018,0.000000
1979-03-29,286.023651,299.213806,0.000000
1979-03-30,281.431000,297.145966,0.000000
1979-03-31,281.856781,289.194000,0.000000
1979-04-01,283.616516,286.827484,0.347400
1979-04-02,286.310608,292.085419,0.000000
1979-04-03,287.450897,294.582275,0.000000
1979-04-04,289.303345,300.650940,0.000000
1979-04-05,287.399780,300.108704,0.000000
1979-04-06,283.327881,297.741394,0.000000
1979-04-07,282.170013,298.954559,0.000000
1979-04-08,281.692505,300.637817,0.000000
1979-04-09,285.300415,300.217194,0.000000
1979-04-10,287.411987,299.316376,0.000000
1979-04-11,288.245972,299.705322,0.000000
1979-04-12,289.560974,299.100586,0.000000
1979-04-13,284.179840,295.055450,0.000000
1979-04-14,278.506042,293.830017,0.000000
1979-04-15,278.954559,295.116119,0.000000
1979-04-16,281.869690,296.717651,0.000000
1979-04-17,283.992432,297.619537,0.000000
1979-04-18,285.445862,296.494751,0.000000
1979-04-19,287.710144,295.903625,0.000000
1979-04-20,289.837555,296.175476,0.000000
1979-04-21,289.818329,295.856567,26.501862
1979-04-22,290.367615,294.845612,31.781597
1979-04-23,290.047760,295.023743,25.451059
1979-04-24,288.600983,296.789917,0.000000
1979-04-25,287.875000,298.400696,0.000000
1979-04-26,287.134369,300.381500,0.000000
1979-04-27,287.933868,302.259918,0.000000
1979-04-28,290.316895,301.517365,0.000000
1979-04-29,286.171051,302.605499,0.704648
1979-04-30,286.024658,306.670502,0.000000
1979-05-01,287.839905,305.698700,0.000000
1979-05-02,289.831696,303.416290,0.297644
1979-05-03,290.379608,298.447144,19.008747
1979-05-04,288.679199,296.377686,18.654921
1979-05-05,286.871582,301.346802,0.000000
1979-05-06,287.710114,303.887360,0.000000
1979-05-07,290.953644,303.566803,0.000000
1979-05-08,291.217651,302.139862,0.000000
1979-05-09,292.251373,301.672058,0.000000
1979-05-10,292.621094,300.494873,0.000000
1979-05-11,292.711060,299.632324,0.000000
1979-05-12,291.538574,299.224762,0.000000
1979-05-13,289.475800,300.151123,0.000000
1979-05-14,290.478149,302.212433,0.000000
1979-05-15,291.003052,301.453308,0.000000
1979-05-16,291.871307,300.038971,0.000000
1979-05-17,292.250061,299.424194,0.000000
1979-05-18,293.385681,302.248016,0.000000
1979-05-19,294.331573,302.553650,0.000000
1979-05-20,294.990814,303.203033,1.358118
1979-05-21,294.942932,302.984528,0.000000
1979-05-22,294.477783,303.633209,0.000000
1979-05-23,294.060333,302.865875,0.296389
1979-05-24,293.974121,304.657837,0.000000
1979-05-25,293.661652,305.713593,0.000000
1979-05-26,294.061829,307.662140,0.000000
1979-05-27,297.039856,309.162109,0.000000
1979-05-28,295.684967,308.966736,0.000000
1979-05-29,293.185913,308.610168,0.000000
1979-05-30,293.268433,307.322540,0.000000
1979-05-31,293.512115,305.796173,0.000000
1979-06-01,294.480072,305.105896,0.000000
1979-06-02,295.261322,305.552673,0.000000
1979-06-03,296.502014,306.928375,0.000000
1979-06-04,297.790771,306.527863,0.000000
1979-06-05,298.347717,306.750519,0.000000
1979-06-06,298.027863,306.599457,0.000000
1979-06-07,296.837952,306.258362,0.000000
1979-06-08,296.860687,306.631622,0.000000
1979-06-09,294.047638,305.544952,0.000000
1979-06-10,293.850800,304.679962,2.573628
1979-06-11,294.222992,304.768402,2.025710
1979-06-12,294.102692,304.640564,0.000000
1979-06-13,294.215149,306.244446,0.000000
1979-06-14,294.593994,307.024292,0.000000
1979-06-15,294.613037,306.770050,0.000000
1979-06-16,295.683960,307.024414,0.000000
1979-06-17,295.685486,306.869659,0.000000
1979-06-18,295.337555,305.561310,0.000000
1979-06-19,294.603058,304.909332,1.511696
1979-06-20,291.411316,306.312408,0.000000
1979-06-21,291.109039,307.456055,0.000000
1979-06-22,293.242065,308.656982,0.449289
1979-06-23,294.582550,310.002777,0.000000
1979-06-24,294.966614,307.743988,1.496921
1979-06-25,295.356415,305.222534,0.969886
1979-06-26,295.503784,305.058929,0.000000
1979-06-27,294.506195,307.194550,0.000000
1979-06-28,293.325409,308.412659,0.000000
1979-06-29,293.692719,308.447601,0.000000
1979-06-30,294.903625,309.039673,0.000000
1979-07-01,295.441925,307.879456,0.473832
1979-07-02,295.360626,306.440002,4.190260
1979-07-03,294.957611,305.322754,5.608154
1979-07-04,295.196808,303.742920,6.618594
1979-07-05,295.191132,304.266357,17.526880
1979-07-06,295.130341,300.261292,53.645817
