#Variables:
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K)"
1980-11-29,273.862732
1980-11-30,276.976013
1980-12-01,280.929749
1980-12-02,282.518921
1980-12-03,276.463501
1980-12-04,271.728821
1980-12-05,275.836365
1980-12-06,274.990326
1980-12-07,278.276703
1980-12-08,273.650757
1980-12-09,274.259094
1980-12-10,276.050812
1980-12-11,276.425507
1980-12-12,276.985382
1980-12-13,282.469604
1980-12-14,286.928101
1980-12-15,287.707977
1980-12-16,287.179871
1980-12-17,288.676178
1980-12-18,288.947784
1980-12-19,289.012024
1980-12-20,285.592133
1980-12-21,284.515808
1980-12-22,281.497742
1980-12-23,284.624664
1980-12-24,283.923279
1980-12-25,276.497437
1980-12-26,278.848267
1980-12-27,286.650665
1980-12-28,285.600739
1980-12-29,276.068176
1980-12-30,275.652039
1980-12-31,279.012451
1981-01-01,283.193146
1981-01-02,274.036774
1981-01-03,270.737885
1981-01-04,270.906006
1981-01-05,273.604065
1981-01-06,276.990326
1981-01-07,267.597931
1981-01-08,267.636200
1981-01-09,268.065094
1981-01-10,271.009338
1981-01-11,272.537933
1981-01-12,276.066742
1981-01-13,281.633575
1981-01-14,280.630493
1981-01-15,278.088745
1981-01-16,278.576935
1981-01-17,274.834137
1981-01-18,271.483032
1981-01-19,275.698975
1981-01-20,275.346680
1981-01-21,282.350006
1981-01-22,275.678589
1981-01-23,275.512970
1981-01-24,277.127075
1981-01-25,276.034668
1981-01-26,275.903625
1981-01-27,279.332428
1981-01-28,287.100006
1981-01-29,288.600250
1981-01-30,287.133698
1981-01-31,286.876038
1981-02-01,283.437531
1981-02-02,279.778931
1981-02-03,266.770294
1981-02-04,268.773895
1981-02-05,270.702026
1981-02-06,273.809662
1981-02-07,277.450317
1981-02-08,278.028229
1981-02-09,278.522461
1981-02-10,279.091248
1981-02-11,281.001007
1981-02-12,284.873474
1981-02-13,283.343231
1981-02-14,280.928314
1981-02-15,279.481140
1981-02-16,277.664734
1981-02-17,278.737823
1981-02-18,280.212036
1981-02-19,277.764252
1981-02-20,280.995667
1981-02-21,283.684570
1981-02-22,285.830139
1981-02-23,282.847046
1981-02-24,279.778809
1981-02-25,280.456390
1981-02-26,279.628632
1981-02-27,279.358612
1981-02-28,282.222504
1981-03-01,284.904480
1981-03-02,282.259430
1981-03-03,284.713013
1981-03-04,283.409363
1981-03-05,283.349335
1981-03-06,280.858643
1981-03-07,277.545776
1981-03-08,275.261444
1981-03-09,279.373138
1981-03-10,280.654541
1981-03-11,285.252686
1981-03-12,284.938171
1981-03-13,280.662842
1981-03-14,277.794250
1981-03-15,280.569122
1981-03-16,283.161224
1981-03-17,288.907501
1981-03-18,290.807373
1981-03-19,287.926971
1981-03-20,283.610352
1981-03-21,280.046509
1981-03-22,280.066559
1981-03-23,285.208618
1981-03-24,282.038025
1981-03-25,283.258301
1981-03-26,279.111664
1981-03-27,282.570679
1981-03-28,283.993530
1981-03-29,286.145752
1981-03-30,287.702789
1981-03-31,287.610199
1981-04-01,287.845154
1981-04-02,288.041901
1981-04-03,283.142090
1981-04-04,279.109833
1981-04-05,285.200684
1981-04-06,287.230591
1981-04-07,286.015686
1981-04-08,287.110321
1981-04-09,284.510651
1981-04-10,281.522430
1981-04-11,282.691254
1981-04-12,287.600800
1981-04-13,291.218719
1981-04-14,293.058350
1981-04-15,290.016449
1981-04-16,287.212006
1981-04-17,288.789124
1981-04-18,290.898987
1981-04-19,287.600250
1981-04-20,289.254028
1981-04-21,284.951111
1981-04-22,286.649017
1981-04-23,285.771301
1981-04-24,289.112396
1981-04-25,287.901794
1981-04-26,286.446808
1981-04-27,291.889099
1981-04-28,286.059570
1981-04-29,287.205902
1981-04-30,289.242676
1981-05-01,288.731171
1981-05-02,284.691620
1981-05-03,284.235229
1981-05-04,286.835602
1981-05-05,290.175751
1981-05-06,292.309296
1981-05-07,291.398285
1981-05-08,290.277374
1981-05-09,289.831696
1981-05-10,294.330780
1981-05-11,292.711243
1981-05-12,292.031006
1981-05-13,293.081207
1981-05-14,293.516907
1981-05-15,292.229523
1981-05-16,291.728729
1981-05-17,293.703064
1981-05-18,291.592987
1981-05-19,289.907471
1981-05-20,293.904419
1981-05-21,293.726349
1981-05-22,292.578918
1981-05-23,292.177887
1981-05-24,292.868042
1981-05-25,295.082642
1981-05-26,293.837463
1981-05-27,294.947723
1981-05-28,294.214935
1981-05-29,293.817841
1981-05-30,292.573517
1981-05-31,291.702454
1981-06-01,291.496765
1981-06-02,292.161194
1981-06-03,292.093964
1981-06-04,295.956573
1981-06-05,295.776764
1981-06-06,296.150879
1981-06-07,295.103882
1981-06-08,290.643524
1981-06-09,288.839325
1981-06-10,287.424377
1981-06-11,292.751282
1981-06-12,295.190735
1981-06-13,295.395203
1981-06-14,293.976685
1981-06-15,296.102875
1981-06-16,296.046722
1981-06-17,295.574524
1981-06-18,296.411560
1981-06-19,296.603607
1981-06-20,296.046234
1981-06-21,296.507751
1981-06-22,296.495392
1981-06-23,296.860748
1981-06-24,295.555664
1981-06-25,295.677490
1981-06-26,294.026459
1981-06-27,294.121002
1981-06-28,294.567902
1981-06-29,295.241699
1981-06-30,295.581573
1981-07-01,295.822723
1981-07-02,296.886993
1981-07-03,296.601807
1981-07-04,296.537872
1981-07-05,296.224487
1981-07-06,296.317230
1981-07-07,296.237030
1981-07-08,295.451263
1981-07-09,294.769165
1981-07-10,295.350830
1981-07-11,295.585327
1981-07-12,295.495422
1981-07-13,297.316772
1981-07-14,297.417542
1981-07-15,298.297272
1981-07-16,297.483765
1981-07-17,297.487976
1981-07-18,295.789917
1981-07-19,295.942627
1981-07-20,296.450378
1981-07-21,296.386780
1981-07-22,296.241974
1981-07-23,296.504028
1981-07-24,296.373505
1981-07-25,296.691101
1981-07-26,297.269470
1981-07-27,297.368561
1981-07-28,296.716492
1981-07-29,296.363678
1981-07-30,296.571655
1981-07-31,295.431244
1981-08-01,295.663544
1981-08-02,297.690918
1981-08-03,297.112793
1981-08-04,296.570496
1981-08-05,296.390717
1981-08-06,295.772888
1981-08-07,295.422302
1981-08-08,295.910431
1981-08-09,296.119537
1981-08-10,297.508575
1981-08-11,297.561340
1981-08-12,298.463837
1981-08-13,297.466034
1981-08-14,298.544678
1981-08-15,298.516724
1981-08-16,297.364746
1981-08-17,297.355865
1981-08-18,297.358307
1981-08-19,298.717712
1981-08-20,295.882294
1981-08-21,298.834106
1981-08-22,299.378906
1981-08-23,299.912994
1981-08-24,299.124115
1981-08-25,297.295349
1981-08-26,296.516083
1981-08-27,296.283722
1981-08-28,296.333801
1981-08-29,295.510681
1981-08-30,296.175964
1981-08-31,297.569763
1981-09-01,296.349731
1981-09-02,295.814972
1981-09-03,297.931274
1981-09-04,295.729187
1981-09-05,297.583679
1981-09-06,296.306671
1981-09-07,295.070282
1981-09-08,295.421783
1981-09-09,297.090668
1981-09-10,297.870239
1981-09-11,298.119049
1981-09-12,297.327057
1981-09-13,296.486450
1981-09-14,298.156342
1981-09-15,296.098907
1981-09-16,293.484924
1981-09-17,291.494354
1981-09-18,293.582123
1981-09-19,294.341309
1981-09-20,294.571869
1981-09-21,293.489868
1981-09-22,292.911926
1981-09-23,292.223755
1981-09-24,290.937958
1981-09-25,296.129608
1981-09-26,294.431000
1981-09-27,290.422363
1981-09-28,286.536591
1981-09-29,288.511230
1981-09-30,289.147461
1981-10-01,289.149689
1981-10-02,288.331268
1981-10-03,289.347900
1981-10-04,290.905853
1981-10-05,294.430298
1981-10-06,295.519745
1981-10-07,299.073578
1981-10-08,295.236023
1981-10-09,294.459290
1981-10-10,293.752441
1981-10-11,291.717224
1981-10-12,285.207642
1981-10-13,286.332275
1981-10-14,290.545380
1981-10-15,291.805298
1981-10-16,293.292389
1981-10-17,293.574036
1981-10-18,292.373138
1981-10-19,290.690399
1981-10-20,286.277039
1981-10-21,286.444305
1981-10-22,287.422760
1981-10-23,288.557037
1981-10-24,287.241394
1981-10-25,286.497772
1981-10-26,287.595245
1981-10-27,290.330841
1981-10-28,288.725677
1981-10-29,288.445099
1981-10-30,287.149811
1981-10-31,283.894440
1981-11-01,283.894623
1981-11-02,283.605042
1981-11-03,281.286957
1981-11-04,286.105743
1981-11-05,278.275970
1981-11-06,277.060669
1981-11-07,278.313202
1981-11-08,280.662781
1981-11-09,277.675812
1981-11-10,271.020172
1981-11-11,272.115356
1981-11-12,275.547089
1981-11-13,276.275085
1981-11-14,275.311310
1981-11-15,279.800934
1981-11-16,282.560577
1981-11-17,283.795959
1981-11-18,285.154053
1981-11-19,286.869354
1981-11-20,286.172638
1981-11-21,287.303802
1981-11-22,289.985443
1981-11-23,288.293823
1981-11-24,283.106506
1981-11-25,280.610016
1981-11-26,283.205292
1981-11-27,287.488220
1981-11-28,288.493439
1981-11-29,287.857758
1981-11-30,283.174438
1981-12-01,282.686493
1981-12-02,284.043549
1981-12-03,282.680084
1981-12-04,284.142487
1981-12-05,285.894623
1981-12-06,287.899963
1981-12-07,287.605957
1981-12-08,287.328979
1981-12-09,286.766724
1981-12-10,284.040405
1981-12-11,285.579437
1981-12-12,278.072205
1981-12-13,279.402924
1981-12-14,278.390625
1981-12-15,279.395691
1981-12-16,282.692047
1981-12-17,287.214539
1981-12-18,282.413422
1981-12-19,284.880951
1981-12-20,273.471954
1981-12-21,268.502197
1981-12-22,279.310883
1981-12-23,277.667023
1981-12-24,281.011902
1981-12-25,285.751770
1981-12-26,280.302521
1981-12-27,281.267792
1981-12-28,281.504761
1981-12-29,283.914917
1981-12-30,282.823090
1981-12-31,271.026520
1982-01-01,267.272095
1982-01-02,267.060486
1982-01-03,266.809418
1982-01-04,275.503021
1982-01-05,275.770782
1982-01-06,277.090515
1982-01-07,280.979919
1982-01-08,287.041290
1982-01-09,279.445129
1982-01-10,274.860870
1982-01-11,275.410675
1982-01-12,268.382050
1982-01-13,271.447601
1982-01-14,273.723785
1982-01-15,270.058258
1982-01-16,269.802551
1982-01-17,272.795990
1982-01-18,272.212616
1982-01-19,271.561951
1982-01-20,269.417542
1982-01-21,269.477112
1982-01-22,275.647797
1982-01-23,280.189026
1982-01-24,278.984772
1982-01-25,282.473785
1982-01-26,283.924988
1982-01-27,287.563660
1982-01-28,287.227173
1982-01-29,284.103424
1982-01-30,282.485168
1982-01-31,288.238037
1982-02-01,287.425842
1982-02-02,284.024506
1982-02-03,281.705994
1982-02-04,277.148193
1982-02-05,270.493652
1982-02-06,271.834717
1982-02-07,281.809265
1982-02-08,285.932037
1982-02-09,286.989655
1982-02-10,286.657227
1982-02-11,287.330566
1982-02-12,285.779144
1982-02-13,288.084442
1982-02-14,286.359070
1982-02-15,284.950104
1982-02-16,284.455353
1982-02-17,281.253784
1982-02-18,279.469238
1982-02-19,281.204254
1982-02-20,282.909058
1982-02-21,283.014343
1982-02-22,284.869019
1982-02-23,283.773682
1982-02-24,283.778503
1982-02-25,282.817657
1982-02-26,286.016754
1982-02-27,287.402771
1982-02-28,280.513245
1982-03-01,284.324615
1982-03-02,286.033051
1982-03-03,284.602112
1982-03-04,286.776123
1982-03-05,285.771027
1982-03-06,273.285065
1982-03-07,273.252777
1982-03-08,275.683624
1982-03-09,278.303650
1982-03-10,284.703705
1982-03-11,282.776947
1982-03-12,275.534851
1982-03-13,274.533173
1982-03-14,277.074951
1982-03-15,278.316284
1982-03-16,281.388641
1982-03-17,284.651184
1982-03-18,285.775421
1982-03-19,287.206726
1982-03-20,287.132141
1982-03-21,283.584869
1982-03-22,280.136688
1982-03-23,278.654999
1982-03-24,282.291687
1982-03-25,285.497955
1982-03-26,289.911896
1982-03-27,289.858704
1982-03-28,286.025177
1982-03-29,282.339233
1982-03-30,283.755035
1982-03-31,285.501892
1982-04-01,285.053497
1982-04-02,290.731598
1982-04-03,288.658173
1982-04-04,284.446350
1982-04-05,290.088013
1982-04-06,290.658691
1982-04-07,286.375610
1982-04-08,283.067444
1982-04-09,283.902893
1982-04-10,286.001526
1982-04-11,290.083069
1982-04-12,290.181702
1982-04-13,285.111145
1982-04-14,289.556061
1982-04-15,287.427307
1982-04-16,289.311615
1982-04-17,291.661896
1982-04-18,293.118927
1982-04-19,291.237610
1982-04-20,291.933167
1982-04-21,288.009338
1982-04-22,288.261932
1982-04-23,290.330139
1982-04-24,290.891846
1982-04-25,293.778870
1982-04-26,291.947784
1982-04-27,291.319458
1982-04-28,294.542999
1982-04-29,291.919098
1982-04-30,293.945923
1982-05-01,292.610657
1982-05-02,291.619598
1982-05-03,285.983978
1982-05-04,285.140625
1982-05-05,288.107391
1982-05-06,291.673248
1982-05-07,291.685181
1982-05-08,288.489685
1982-05-09,287.259216
1982-05-10,291.198059
1982-05-11,292.817169
1982-05-12,292.867828
1982-05-13,292.914185
1982-05-14,296.186737
1982-05-15,294.469727
1982-05-16,295.671875
1982-05-17,295.356201
1982-05-18,295.005157
1982-05-19,294.334808
1982-05-20,293.569397
1982-05-21,293.510864
1982-05-22,296.008911
1982-05-23,296.632874
1982-05-24,295.523102
1982-05-25,297.299957
1982-05-26,295.990784
1982-05-27,299.226471
1982-05-28,294.704651
1982-05-29,291.939209
1982-05-30,293.504059
1982-05-31,296.323212
1982-06-01,296.129700
1982-06-02,295.695129
1982-06-03,297.224640
1982-06-04,297.991089
1982-06-05,297.539032
1982-06-06,298.515869
1982-06-07,299.125000
1982-06-08,300.229767
1982-06-09,299.081818
1982-06-10,297.641632
1982-06-11,297.400024
1982-06-12,298.219086
1982-06-13,298.329468
1982-06-14,298.601929
1982-06-15,299.690491
1982-06-16,297.399384
1982-06-17,296.722931
1982-06-18,295.717987
1982-06-19,295.351471
1982-06-20,295.484650
1982-06-21,295.870514
1982-06-22,296.075409
1982-06-23,295.444214
1982-06-24,295.667603
1982-06-25,296.152863
1982-06-26,294.713440
1982-06-27,294.615265
1982-06-28,296.690826
1982-06-29,297.671661
1982-06-30,296.260742
1982-07-01,297.322510
1982-07-02,297.616364
1982-07-03,296.595215
1982-07-04,295.923401
1982-07-05,295.811340
1982-07-06,295.726440
1982-07-07,296.507019
1982-07-08,297.390686
1982-07-09,296.700226
1982-07-10,296.450073
1982-07-11,296.195526
1982-07-12,296.422699
1982-07-13,297.381775
1982-07-14,298.036774
1982-07-15,297.853821
1982-07-16,299.148468
1982-07-17,299.706635
1982-07-18,299.280640
1982-07-19,297.211792
1982-07-20,297.891724
1982-07-21,297.320892
1982-07-22,297.574921
1982-07-23,297.956360
1982-07-24,296.930847
1982-07-25,296.521912
1982-07-26,296.621582
1982-07-27,297.097168
1982-07-28,296.859253
1982-07-29,297.429230
1982-07-30,297.479462
1982-07-31,297.990814
1982-08-01,297.900543
1982-08-02,296.936279
1982-08-03,296.952515
1982-08-04,296.684479
1982-08-05,296.801514
1982-08-06,296.423553
1982-08-07,295.103973
1982-08-08,294.980591
1982-08-09,295.494659
1982-08-10,295.514008
1982-08-11,296.425385
1982-08-12,296.593353
1982-08-13,297.209045
1982-08-14,296.778809
1982-08-15,297.069550
1982-08-16,297.141815
1982-08-17,297.420105
1982-08-18,297.513000
1982-08-19,297.927765
1982-08-20,298.603363
1982-08-21,298.165436
1982-08-22,299.052277
1982-08-23,298.007660
1982-08-24,298.455200
1982-08-25,297.407410
1982-08-26,297.913818
1982-08-27,296.720367
1982-08-28,295.619141
1982-08-29,295.493896
1982-08-30,295.262512
1982-08-31,295.506500
1982-09-01,295.170746
1982-09-02,294.619965
1982-09-03,295.650696
1982-09-04,296.465240
1982-09-05,298.098938
1982-09-06,295.932343
1982-09-07,296.396606
1982-09-08,296.634613
1982-09-09,297.066711
1982-09-10,297.584747
1982-09-11,297.901947
1982-09-12,297.595764
1982-09-13,295.945557
1982-09-14,296.070709
1982-09-15,296.064087
1982-09-16,295.412994
1982-09-17,293.652252
1982-09-18,292.867432
1982-09-19,289.315796
1982-09-20,286.741516
1982-09-21,287.389282
1982-09-22,291.747925
1982-09-23,292.294525
1982-09-24,292.563721
1982-09-25,291.751648
1982-09-26,294.126740
1982-09-27,294.645325
1982-09-28,290.920197
1982-09-29,291.988220
1982-09-30,293.000061
1982-10-01,292.909485
1982-10-02,290.852570
1982-10-03,292.007904
1982-10-04,289.395691
1982-10-05,289.589874
1982-10-06,288.880798
1982-10-07,289.801666
1982-10-08,292.057007
1982-10-09,292.882507
1982-10-10,292.680115
1982-10-11,291.018372
1982-10-12,293.278412
1982-10-13,293.753571
1982-10-14,295.028564
1982-10-15,294.715576
1982-10-16,287.987946
1982-10-17,284.820404
1982-10-18,285.276581
1982-10-19,289.467163
1982-10-20,292.565704
1982-10-21,278.792450
1982-10-22,278.700226
1982-10-23,280.860046
1982-10-24,281.731903
1982-10-25,282.278259
1982-10-26,284.461029
1982-10-27,287.484406
1982-10-28,289.818970
1982-10-29,289.858185
1982-10-30,292.074860
1982-10-31,291.490265
1982-11-01,291.658234
1982-11-02,290.507843
1982-11-03,286.091644
1982-11-04,284.128510
1982-11-05,283.031830
1982-11-06,280.004486
1982-11-07,284.975586
1982-11-08,285.913910
1982-11-09,288.704742
1982-11-10,290.498871
1982-11-11,288.707336
1982-11-12,284.744019
1982-11-13,277.270996
1982-11-14,276.878876
1982-11-15,276.694519
1982-11-16,281.620819
1982-11-17,282.783386
1982-11-18,279.569977
1982-11-19,282.035339
1982-11-20,284.154419
1982-11-21,285.094086
1982-11-22,286.527496
1982-11-23,287.670502
1982-11-24,289.084900
1982-11-25,291.127991
1982-11-26,286.601288
1982-11-27,289.004395
1982-11-28,289.762512
1982-11-29,287.811340
1982-11-30,282.468597
1982-12-01,279.448914
1982-12-02,283.011078
1982-12-03,280.898010
1982-12-04,281.344299
1982-12-05,284.834167
1982-12-06,284.348816
1982-12-07,278.258392
1982-12-08,282.203247
1982-12-09,270.065857
1982-12-10,269.273254
1982-12-11,269.015717
1982-12-12,262.678375
1982-12-13,272.122803
1982-12-14,280.528412
1982-12-15,274.376953
1982-12-16,274.068665
1982-12-17,274.740723
1982-12-18,272.212128
1982-12-19,270.730103
1982-12-20,272.655640
1982-12-21,276.239471
1982-12-22,280.695618
1982-12-23,283.123718
1982-12-24,280.621826
1982-12-25,278.960693
1982-12-26,273.966003
1982-12-27,272.083679
1982-12-28,271.727264
1982-12-29,270.742004
1982-12-30,277.828094
1982-12-31,267.532043
1983-01-01,268.322815
1983-01-02,268.142181
1983-01-03,271.760986
1983-01-04,276.008667
1983-01-05,271.153809
1983-01-06,270.638153
1983-01-07,270.918884
1983-01-08,270.051971
1983-01-09,271.816559
1983-01-10,272.322296
1983-01-11,273.343445
1983-01-12,272.990662
1983-01-13,274.086060
1983-01-14,280.005066
1983-01-15,284.515961
1983-01-16,286.096191
1983-01-17,285.110382
1983-01-18,285.203003
1983-01-19,275.426056
1983-01-20,275.388947
1983-01-21,277.213287
1983-01-22,280.200928
1983-01-23,277.861664
1983-01-24,273.793610
1983-01-25,277.274292
1983-01-26,283.638733
1983-01-27,281.115906
1983-01-28,285.687164
1983-01-29,272.510162
1983-01-30,265.888153
1983-01-31,264.117249
1983-02-01,267.881500
1983-02-02,271.477325
1983-02-03,276.562195
1983-02-04,280.505890
1983-02-05,279.552246
1983-02-06,278.392426
1983-02-07,279.914246
1983-02-08,280.317078
1983-02-09,281.119873
1983-02-10,277.675629
1983-02-11,274.013214
1983-02-12,278.346649
1983-02-13,283.317352
1983-02-14,274.059662
1983-02-15,276.218323
