#Variables:
#tasmin_HadGEM2-ES365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)
1985-09-29,289.877136,303.366730,0.000000
1985-09-30,291.565643,303.860687,0.000000
1985-10-01,290.760101,301.594452,0.946590
1985-10-02,289.231964,298.151581,16.907707
1985-10-03,289.254761,299.243317,0.000000
1985-10-04,286.404633,301.482727,0.000000
1985-10-05,286.039215,303.305298,0.000000
1985-10-06,290.757233,304.877472,0.000000
1985-10-07,288.580719,304.466980,1.486807
1985-10-08,289.589874,305.723572,0.000000
1985-10-09,292.332825,303.855865,0.000000
1985-10-10,292.481750,303.511292,0.000000
1985-10-11,292.099609,300.413086,15.361337
1985-10-12,291.697327,303.248077,3.541599
1985-10-13,289.807220,301.636688,0.000000
1985-10-14,289.682892,299.794922,0.000000
1985-10-15,289.406006,301.252014,1.473527
1985-10-16,287.148102,297.390686,9.271606
1985-10-17,287.922516,298.642365,0.000000
1985-10-18,283.906891,295.046936,0.000000
1985-10-19,279.248230,292.536194,0.000000
1985-10-20,280.386261,294.132385,0.000000
1985-10-21,284.727417,297.880066,0.000000
1985-10-22,286.365173,300.201233,0.000000
1985-10-23,287.054932,296.823700,1.061105
1985-10-24,285.247223,293.907166,0.000000
1985-10-25,287.957855,297.232147,0.000000
1985-10-26,290.921906,299.158386,0.882754
1985-10-27,290.171661,297.590576,14.833660
1985-10-28,284.881348,297.222168,2.352874
1985-10-29,278.167145,291.882263,0.000000
1985-10-30,273.903107,293.357880,0.000000
1985-10-31,274.778137,296.129456,0.000000
1985-11-01,276.629181,298.002991,0.000000
1985-11-02,280.884583,297.216766,0.000000
1985-11-03,284.347412,296.692993,0.000000
1985-11-04,285.644623,298.551758,0.000000
1985-11-05,285.072388,296.006744,0.000000
1985-11-06,280.067902,294.805359,0.000000
1985-11-07,282.653687,294.831085,0.000000
1985-11-08,286.323486,297.354156,0.000000
1985-11-09,288.927368,298.248566,5.761026
1985-11-10,289.355652,297.180878,14.229897
1985-11-11,286.179657,294.721436,18.823393
1985-11-12,281.826965,287.768036,4.397432
1985-11-13,280.394287,288.816406,1.399715
1985-11-14,276.689087,288.307678,0.486514
1985-11-15,275.003571,290.031403,0.000000
1985-11-16,276.119446,292.066101,0.000000
1985-11-17,281.051239,296.363129,0.000000
1985-11-18,285.060028,298.045074,0.000000
1985-11-19,280.344116,297.218811,0.000000
1985-11-20,279.167328,297.394440,0.000000
1985-11-21,285.211945,297.871307,0.000000
1985-11-22,284.990173,295.287598,0.000000
1985-11-23,280.631744,292.514771,0.000000
1985-11-24,279.796448,290.985321,1.137575
1985-11-25,275.065521,290.187531,0.000000
1985-11-26,273.825256,293.513306,0.000000
1985-11-27,278.039703,297.790588,0.000000
1985-11-28,278.054779,294.686829,0.000000
1985-11-29,275.875275,293.300232,0.000000
1985-11-30,273.930267,294.497589,0.000000
1985-12-01,280.611633,296.796204,0.000000
1985-12-02,283.537872,295.263733,0.000000
1985-12-03,274.972992,291.448364,0.000000
1985-12-04,269.753906,290.235596,0.000000
1985-12-05,271.292023,290.680969,0.000000
1985-12-06,268.050323,284.185394,0.000000
1985-12-07,266.050598,280.210419,0.000000
1985-12-08,267.919952,279.922211,0.000000
1985-12-09,269.759979,279.242737,0.000000
1985-12-10,268.443451,281.248199,0.000000
1985-12-11,270.323517,281.729523,0.000000
1985-12-12,276.116608,283.276581,1.607989
1985-12-13,277.526733,289.840851,0.667124
1985-12-14,276.631195,288.483643,0.000000
1985-12-15,276.176941,291.804596,0.000000
1985-12-16,275.939270,294.050720,0.000000
1985-12-17,270.713959,284.914551,0.000000
1985-12-18,262.775604,274.759247,0.992853
1985-12-19,262.575195,280.574524,0.633815
1985-12-20,265.374908,282.456970,0.000000
1985-12-21,266.321442,279.725128,0.000000
1985-12-22,265.737671,269.185455,1.774386
1985-12-23,258.222931,267.020660,2.798987
1985-12-24,260.760681,271.539124,3.174311
1985-12-25,258.912170,268.214661,0.000000
1985-12-26,266.865265,274.519806,1.272634
1985-12-27,269.283386,277.563721,0.000000
1985-12-28,272.732513,277.575928,0.000000
1985-12-29,275.758514,283.659576,16.318039
1985-12-30,269.217865,275.814331,0.000000
1985-12-31,271.131439,277.237915,0.000000
1986-01-01,265.808807,275.105072,0.000000
1986-01-02,271.431702,278.804291,0.000000
1986-01-03,269.314209,277.762115,0.000000
1986-01-04,269.154114,277.735931,0.000000
1986-01-05,273.045471,278.215973,0.000000
1986-01-06,271.219269,278.155640,3.637155
1986-01-07,277.404175,285.792999,47.206917
1986-01-08,274.343140,283.514099,6.929592
1986-01-09,272.096436,282.078186,0.332809
1986-01-10,271.089752,282.418060,0.000000
1986-01-11,274.251862,282.397766,0.000000
1986-01-12,272.461121,284.720276,0.000000
1986-01-13,272.322296,289.536530,0.000000
1986-01-14,272.936615,286.168884,0.000000
1986-01-15,274.200012,286.515076,0.000000
1986-01-16,276.375458,288.939758,0.000000
1986-01-17,279.400421,288.247284,0.871973
1986-01-18,274.713257,284.050446,0.000000
1986-01-19,269.812775,280.990173,0.000000
1986-01-20,271.045288,283.619019,0.000000
1986-01-21,277.270203,283.275757,2.621948
1986-01-22,277.956329,282.824158,2.528898
1986-01-23,278.561523,281.239655,2.686013
1986-01-24,277.038147,282.473663,5.324051
1986-01-25,273.563080,285.308899,1.634098
1986-01-26,274.288422,287.200195,0.000000
1986-01-27,277.403625,286.985596,0.000000
1986-01-28,279.606323,285.306824,0.000000
1986-01-29,281.660156,288.905609,40.055496
1986-01-30,280.068634,290.364044,13.368135
1986-01-31,277.491577,287.004761,4.832635
1986-02-01,274.484772,287.927155,0.000000
1986-02-02,273.545197,290.871063,0.000000
1986-02-03,275.848480,288.657227,0.000000
1986-02-04,277.603638,285.047180,0.000000
1986-02-05,279.097260,284.912384,0.000000
1986-02-06,282.385834,289.857025,3.340069
1986-02-07,284.182556,294.179657,2.054592
1986-02-08,279.484253,294.608002,0.000000
1986-02-09,276.948486,292.932648,0.000000
1986-02-10,275.392273,288.502747,0.000000
1986-02-11,275.264740,289.233917,0.000000
1986-02-12,277.523926,294.214752,0.000000
1986-02-13,280.758362,295.583313,0.000000
1986-02-14,279.634888,294.603180,0.000000
1986-02-15,273.169403,289.174103,0.729536
1986-02-16,270.393433,285.137939,0.000000
1986-02-17,273.828583,290.486603,0.000000
1986-02-18,278.120758,293.581940,0.000000
1986-02-19,278.372101,290.924957,0.000000
1986-02-20,277.815613,289.702850,0.000000
1986-02-21,281.204254,291.649841,0.000000
1986-02-22,283.217407,294.285645,0.000000
1986-02-23,283.786621,294.025452,0.000000
1986-02-24,283.817871,293.855865,0.000000
1986-02-25,282.708588,293.932831,0.000000
1986-02-26,284.512634,293.224609,0.000000
1986-02-27,286.444763,298.311432,2.064229
1986-02-28,280.899048,295.435852,0.575797
1986-03-01,280.394714,294.669434,0.000000
1986-03-02,284.096191,293.681976,0.000000
1986-03-03,282.230377,295.949677,0.000000
1986-03-04,277.203613,299.184387,0.000000
1986-03-05,279.853943,297.167389,0.000000
1986-03-06,283.651123,296.571045,0.000000
1986-03-07,285.771027,295.299072,0.000000
1986-03-08,286.383514,292.997986,6.182189
1986-03-09,284.354309,293.204102,0.921080
1986-03-10,277.473785,292.372772,0.000000
1986-03-11,279.624908,294.044403,0.000000
1986-03-12,281.583527,293.652313,0.000000
1986-03-13,280.257324,296.487885,0.000000
1986-03-14,285.882202,295.171051,0.000000
1986-03-15,288.107758,296.609436,0.000000
1986-03-16,289.241791,295.349182,10.154862
1986-03-17,289.329803,303.015900,2.349055
1986-03-18,287.794769,299.858368,0.000000
1986-03-19,279.483917,288.860901,0.000000
1986-03-20,275.259827,291.766663,0.000000
1986-03-21,277.627289,295.872101,0.000000
1986-03-22,282.827209,294.328613,0.000000
1986-03-23,280.979736,295.809967,0.000000
1986-03-24,286.025177,295.744110,0.000000
1986-03-25,287.292358,295.083282,0.000000
1986-03-26,289.051788,298.633728,0.817150
1986-03-27,288.736694,298.414368,0.543840
1986-03-28,288.839539,298.473694,0.755130
1986-03-29,289.849670,297.261871,0.000000
1986-03-30,290.091858,302.755798,7.513740
1986-03-31,290.669739,303.561005,3.171661
1986-04-01,292.374298,300.540436,0.000000
1986-04-02,292.378296,298.234283,4.144392
1986-04-03,291.795624,296.960388,9.610671
1986-04-04,289.496704,295.746429,3.152671
1986-04-05,290.597900,295.791199,3.498581
1986-04-06,290.224243,299.212036,0.000000
1986-04-07,289.793854,298.470001,0.000000
1986-04-08,290.487823,301.094696,0.000000
1986-04-09,289.997009,302.626556,0.000000
1986-04-10,290.072327,300.574249,0.000000
1986-04-11,290.814301,298.634827,0.000000
1986-04-12,291.544403,300.354675,0.000000
1986-04-13,291.420990,300.467255,0.000000
1986-04-14,291.041168,299.523804,0.000000
1986-04-15,290.490051,299.156738,0.000000
1986-04-16,289.814728,299.822235,0.000000
1986-04-17,290.213898,300.542847,0.000000
1986-04-18,289.461761,300.767822,0.803850
1986-04-19,289.461121,300.697327,0.738189
1986-04-20,290.285217,301.161591,1.811427
1986-04-21,290.726105,302.793091,0.610581
1986-04-22,289.898163,304.396973,0.000000
1986-04-23,288.899353,304.934021,0.000000
1986-04-24,289.518890,303.970306,0.000000
1986-04-25,287.595917,300.545502,1.213657
1986-04-26,285.145111,297.800812,0.000000
1986-04-27,285.012299,299.257812,0.000000
1986-04-28,284.607941,301.491791,0.000000
1986-04-29,288.180084,302.495850,0.000000
1986-04-30,291.150330,303.365814,2.762688
1986-05-01,289.628357,299.510864,0.426378
1986-05-02,284.821167,298.413177,0.299759
1986-05-03,283.142029,299.062744,0.000000
1986-05-04,283.760529,300.852173,0.000000
1986-05-05,285.542236,299.386261,0.000000
1986-05-06,286.719971,301.857635,0.000000
1986-05-07,290.317780,303.287170,0.000000
1986-05-08,291.602783,303.023346,0.000000
1986-05-09,292.847870,303.797485,0.000000
1986-05-10,293.391785,304.288513,0.000000
1986-05-11,292.878326,303.690308,0.000000
1986-05-12,289.897919,302.328979,0.000000
1986-05-13,284.502838,304.173920,0.000000
1986-05-14,287.800354,307.132416,0.000000
1986-05-15,290.092987,309.907867,0.000000
1986-05-16,291.528778,305.554260,0.000000
1986-05-17,291.611176,301.778290,0.000000
1986-05-18,291.789978,303.207977,0.000000
1986-05-19,291.780792,306.036896,0.000000
1986-05-20,293.221893,304.237793,2.401821
1986-05-21,294.854980,304.650757,10.605310
1986-05-22,294.865875,305.375488,6.137971
1986-05-23,292.510162,300.500214,13.633386
1986-05-24,293.569031,301.132751,28.707479
1986-05-25,292.625458,301.242401,9.237408
1986-05-26,291.844421,299.366730,10.565271
1986-05-27,292.536469,300.391327,0.511472
1986-05-28,291.186737,301.381134,0.000000
1986-05-29,291.775787,302.557770,9.190920
1986-05-30,292.411194,301.266388,2.847189
1986-05-31,292.427704,302.912323,3.376997
1986-06-01,291.874634,302.381226,0.956228
1986-06-02,291.711945,303.348358,0.542148
1986-06-03,291.705048,305.059753,0.000000
1986-06-04,292.094482,305.669861,0.675588
1986-06-05,291.340485,305.774872,0.344220
1986-06-06,292.459381,306.546143,0.000000
1986-06-07,293.368958,307.537994,0.000000
1986-06-08,293.703949,309.322388,0.000000
1986-06-09,294.090393,308.822418,0.000000
1986-06-10,294.998169,307.734375,0.000000
1986-06-11,296.661438,308.327728,4.360764
1986-06-12,297.826721,308.771088,0.765686
1986-06-13,298.727783,309.363190,4.430603
1986-06-14,297.261566,307.090668,14.817399
1986-06-15,296.193481,305.915680,1.692400
1986-06-16,295.695099,306.737335,0.479612
1986-06-17,295.745483,307.454010,0.000000
1986-06-18,295.589447,307.254883,1.819513
1986-06-19,294.014801,307.341125,0.360408
1986-06-20,293.385345,307.601166,0.000000
1986-06-21,293.357452,308.029907,0.000000
1986-06-22,294.505188,307.680573,0.000000
1986-06-23,295.253571,307.972595,0.000000
1986-06-24,295.356415,308.468109,0.000000
1986-06-25,295.447723,309.272522,0.000000
1986-06-26,295.444214,309.885742,0.000000
1986-06-27,296.547150,310.828705,0.000000
1986-06-28,297.478058,310.635559,0.000000
1986-06-29,297.501373,308.063629,0.000000
1986-06-30,297.061829,307.180542,0.883799
1986-07-01,297.551788,307.470306,1.717683
1986-07-02,297.389160,308.991180,1.998822
1986-07-03,296.247833,309.999420,0.000000
1986-07-04,296.009827,310.404755,0.000000
1986-07-05,296.337860,310.527069,0.000000
1986-07-06,297.487183,309.683380,0.000000
1986-07-07,297.478088,307.799225,1.948143
1986-07-08,296.777649,307.451721,0.000000
1986-07-09,296.504974,307.526154,0.000000
1986-07-10,296.203705,308.678040,0.000000
1986-07-11,296.507019,309.497345,0.000000
1986-07-12,296.205566,309.972534,0.000000
1986-07-13,296.122711,310.387238,0.000000
1986-07-14,296.428436,310.918518,0.000000
1986-07-15,297.014282,311.576691,0.000000
1986-07-16,297.165344,311.583282,0.000000
1986-07-17,297.316772,311.496155,0.000000
1986-07-18,297.223114,311.375580,0.000000
1986-07-19,297.021271,310.674042,0.000000
1986-07-20,297.828522,310.719788,0.000000
1986-07-21,297.984497,310.666779,0.000000
1986-07-22,297.667389,310.962219,0.000000
1986-07-23,297.821838,310.971252,0.000000
1986-07-24,297.444244,311.006348,0.000000
1986-07-25,297.536865,310.154480,0.000000
1986-07-26,297.139923,308.162018,0.685476
1986-07-27,296.401855,307.640533,0.881080
1986-07-28,296.278870,308.711121,0.000000
1986-07-29,296.442474,308.978607,0.000000
1986-07-30,297.413055,308.061249,0.000000
1986-07-31,296.867371,307.634308,0.289979
1986-08-01,296.985229,308.826385,4.764715
1986-08-02,296.436523,310.424683,0.000000
1986-08-03,295.629395,311.095703,0.000000
1986-08-04,295.431244,311.396912,1.354057
1986-08-05,295.975403,311.571991,0.739583
1986-08-06,296.748932,310.877808,0.000000
1986-08-07,297.656250,310.867767,0.000000
1986-08-08,297.269440,308.461243,0.000000
1986-08-09,296.502411,307.762299,1.121966
1986-08-10,296.681488,308.485107,4.480281
1986-08-11,296.746246,309.101624,0.658753
1986-08-12,296.439331,310.537628,0.000000
1986-08-13,295.272064,310.378571,0.000000
1986-08-14,296.565765,309.603760,0.000000
1986-08-15,297.334564,309.553436,1.887560
1986-08-16,296.987335,310.724487,0.000000
1986-08-17,296.300659,311.466431,0.000000
1986-08-18,296.365021,312.256653,0.000000
1986-08-19,298.110107,311.001312,0.000000
1986-08-20,297.804077,310.748352,0.000000
1986-08-21,298.234467,309.474579,0.000000
1986-08-22,298.834106,310.234955,0.000000
1986-08-23,299.636414,309.441284,2.469398
1986-08-24,298.239990,309.428619,0.361825
1986-08-25,296.970551,309.817139,0.000000
1986-08-26,296.548920,309.655853,1.763930
1986-08-27,297.080048,310.311859,1.612509
1986-08-28,298.101257,311.012482,0.440868
1986-08-29,298.347748,311.429535,1.107879
1986-08-30,297.576569,310.873535,1.219402
1986-08-31,297.079346,310.665863,0.000000
1986-09-01,296.874817,310.338501,0.000000
1986-09-02,297.374176,309.804382,0.000000
1986-09-03,297.960632,309.630035,0.000000
1986-09-04,297.372620,308.521973,0.000000
1986-09-05,296.565338,308.484528,0.287042
1986-09-06,296.574402,309.258667,0.000000
1986-09-07,296.491211,309.203705,0.000000
1986-09-08,296.446808,308.383484,0.000000
1986-09-09,295.950287,307.007172,0.546237
1986-09-10,295.828827,306.353638,0.000000
1986-09-11,296.511719,306.369049,0.682557
1986-09-12,296.091583,306.461456,0.868298
1986-09-13,295.182068,306.756989,0.000000
1986-09-14,293.726501,306.952606,0.000000
1986-09-15,291.503540,307.497894,0.000000
1986-09-16,290.823944,307.620544,0.000000
1986-09-17,290.045135,307.636871,0.000000
1986-09-18,289.677429,308.582184,0.000000
1986-09-19,291.680481,309.441315,0.000000
1986-09-20,293.627014,309.085083,0.000000
1986-09-21,292.725800,308.696686,0.000000
1986-09-22,293.735229,309.356659,0.000000
1986-09-23,294.909973,307.252655,0.000000
1986-09-24,293.855286,305.520996,0.000000
1986-09-25,290.137299,306.158020,0.000000
1986-09-26,289.752441,309.733185,0.000000
1986-09-27,295.559357,312.111084,0.000000
1986-09-28,296.577911,308.631409,0.000000
1986-09-29,295.505798,308.405823,0.000000
1986-09-30,294.415131,308.823212,0.000000
1986-10-01,292.447906,308.850403,0.000000
1986-10-02,293.125336,308.102203,0.000000
1986-10-03,294.375671,308.018280,0.000000
1986-10-04,292.711731,307.970093,0.000000
1986-10-05,292.449646,307.385284,0.000000
1986-10-06,292.957031,306.263428,0.000000
1986-10-07,294.351044,303.529114,4.709198
1986-10-08,288.338837,299.744019,0.000000
1986-10-09,286.747223,299.000946,0.000000
1986-10-10,286.463104,300.112488,0.000000
1986-10-11,284.066498,303.980469,0.000000
1986-10-12,284.988800,305.467651,0.000000
1986-10-13,286.360718,305.701569,0.000000
1986-10-14,288.254822,306.262787,0.000000
1986-10-15,288.922485,303.294739,0.000000
1986-10-16,281.221588,298.894043,0.000000
1986-10-17,283.426086,303.483154,0.000000
1986-10-18,286.181458,304.300323,0.000000
1986-10-19,290.499359,303.105621,0.000000
1986-10-20,290.628113,301.567566,0.000000
1986-10-21,290.244354,304.893433,0.000000
1986-10-22,289.599854,300.734863,0.000000
1986-10-23,282.363922,294.812469,0.000000
1986-10-24,276.617096,292.997131,0.000000
1986-10-25,275.788879,295.369781,0.000000
1986-10-26,275.637573,295.706482,0.000000
1986-10-27,276.610687,296.002716,0.000000
1986-10-28,281.029938,294.607788,0.000000
1986-10-29,284.294891,297.597046,0.000000
1986-10-30,282.673187,300.263153,0.000000
1986-10-31,284.291443,302.849731,0.000000
1986-11-01,287.886353,303.774231,0.000000
1986-11-02,289.678497,304.030457,0.000000
1986-11-03,291.032623,303.600281,0.000000
1986-11-04,289.752686,299.796204,9.599267
1986-11-05,284.230682,298.701691,0.000000
1986-11-06,285.808960,299.011719,0.000000
1986-11-07,288.687592,299.942047,0.000000
1986-11-08,291.305176,301.612000,0.000000
1986-11-09,290.087311,302.041809,1.025985
1986-11-10,282.133820,296.295959,0.000000
1986-11-11,280.384216,290.475830,2.140711
1986-11-12,277.417084,291.301270,1.100621
1986-11-13,277.091309,293.259033,0.000000
1986-11-14,281.365540,291.728241,0.000000
1986-11-15,283.160126,290.792694,4.489757
1986-11-16,281.202484,287.319427,2.841488
1986-11-17,281.259705,288.062134,0.000000
1986-11-18,285.794617,292.205048,0.594015
1986-11-19,281.563904,288.387634,0.000000
1986-11-20,277.431946,284.275757,8.891414
1986-11-21,278.359711,283.316528,5.696311
1986-11-22,274.244324,282.875427,1.404581
1986-11-23,274.848633,288.652832,0.000000
1986-11-24,278.050354,291.658691,0.000000
1986-11-25,279.996277,294.287506,0.000000
1986-11-26,279.664337,293.492615,6.832268
1986-11-27,277.403534,294.034393,0.561011
1986-11-28,275.559540,291.814301,0.000000
1986-11-29,275.674835,292.014679,0.000000
1986-11-30,276.699127,295.086945,0.000000
1986-12-01,284.353088,298.463257,0.000000
1986-12-02,288.044586,298.828827,0.387296
1986-12-03,284.384613,299.184845,0.000000
1986-12-04,279.448914,299.136658,0.000000
1986-12-05,283.399231,298.701843,0.000000
1986-12-06,284.512939,298.119995,0.000000
