#Variables:
#tasmin_NorESM1-M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)
1981-04-03,291.874756,299.418457,4.233597
1981-04-04,291.021271,297.745422,0.401248
1981-04-05,292.559631,299.121399,0.000000
1981-04-06,290.692261,300.826324,1.118571
1981-04-07,281.801514,295.089508,0.000000
1981-04-08,277.575043,293.500549,0.000000
1981-04-09,278.436218,294.538208,0.000000
1981-04-10,284.132263,289.699554,0.000000
1981-04-11,286.317169,291.266632,1.545328
1981-04-12,288.274963,297.106598,4.401251
1981-04-13,286.145966,295.902435,0.417013
1981-04-14,279.494690,295.086639,0.000000
1981-04-15,281.283569,295.735504,0.000000
1981-04-16,284.477448,298.244324,0.000000
1981-04-17,285.382782,297.090790,0.000000
1981-04-18,287.721680,300.681091,0.000000
1981-04-19,287.798737,299.796844,0.000000
1981-04-20,291.717102,295.468536,30.529737
1981-04-21,290.759399,298.450043,15.231082
1981-04-22,289.684967,299.286316,3.661306
1981-04-23,292.083771,298.203247,1.460887
1981-04-24,291.612091,302.070679,0.000000
1981-04-25,291.661896,301.492249,0.000000
1981-04-26,292.095703,302.562164,0.000000
1981-04-27,287.710114,300.108887,0.000000
1981-04-28,285.545288,299.377045,0.000000
1981-04-29,288.159851,298.172516,0.000000
1981-04-30,290.617493,299.508179,0.000000
1981-05-01,292.427521,303.361450,9.412734
1981-05-02,292.016022,305.518738,8.444917
1981-05-03,292.694733,302.619446,7.292423
1981-05-04,294.318359,301.499084,11.165388
1981-05-05,293.062836,296.745422,33.577232
1981-05-06,292.348541,296.011505,1.210142
1981-05-07,291.772400,299.947357,0.000000
1981-05-08,289.520477,303.018890,0.000000
1981-05-09,290.302094,304.065918,0.000000
1981-05-10,291.073395,304.640961,0.428621
1981-05-11,291.373688,305.392181,0.000000
1981-05-12,291.197418,306.120026,0.000000
1981-05-13,292.028687,306.182739,0.000000
1981-05-14,291.949005,304.839691,0.000000
1981-05-15,292.748383,304.166016,0.000000
1981-05-16,293.231537,305.593018,0.000000
1981-05-17,294.189209,305.391632,1.153902
1981-05-18,293.591614,302.784454,0.000000
1981-05-19,292.358185,301.906647,9.714025
1981-05-20,292.750580,299.498199,12.539770
1981-05-21,292.231171,297.894531,12.161847
1981-05-22,291.662262,299.237518,4.724295
1981-05-23,291.263214,298.625610,0.000000
1981-05-24,288.354492,301.447815,0.000000
1981-05-25,291.068848,303.813721,0.000000
1981-05-26,293.023529,307.302490,0.000000
1981-05-27,292.491486,308.622955,0.315054
1981-05-28,292.354706,307.936279,4.382902
1981-05-29,292.974792,305.101013,18.941149
1981-05-30,294.327118,305.958801,15.419665
1981-05-31,294.090393,300.525665,32.681644
1981-06-01,292.699524,298.422302,32.545033
1981-06-02,294.593994,299.899811,39.220150
1981-06-03,295.932648,304.694641,20.919458
1981-06-04,295.364838,306.055145,18.345676
1981-06-05,293.430939,302.327271,5.524817
1981-06-06,294.704010,302.143188,12.424230
1981-06-07,295.896729,305.353943,30.978043
1981-06-08,296.596039,308.889160,5.214706
1981-06-09,295.873566,309.465881,0.000000
1981-06-10,293.976410,306.817596,5.838141
1981-06-11,295.443481,306.867126,0.000000
1981-06-12,296.417755,307.670380,0.000000
1981-06-13,296.463196,307.941284,0.000000
1981-06-14,296.306915,306.602509,0.000000
1981-06-15,295.768524,303.623108,0.720673
1981-06-16,294.397644,301.495789,0.000000
1981-06-17,294.275665,303.007172,0.000000
1981-06-18,294.220947,304.792419,0.000000
1981-06-19,294.547913,305.589081,0.000000
1981-06-20,294.872345,306.513245,0.000000
1981-06-21,295.043732,307.496033,0.000000
1981-06-22,296.164795,309.025208,0.000000
1981-06-23,296.325806,308.602417,0.000000
1981-06-24,296.615051,305.967712,1.310432
1981-06-25,297.755249,304.461700,3.856164
1981-06-26,297.934967,304.936920,0.000000
1981-06-27,295.755249,304.331940,1.177938
1981-06-28,294.928558,303.919952,0.000000
1981-06-29,293.595520,303.549133,0.000000
1981-06-30,293.209625,304.576538,0.000000
1981-07-01,294.131927,305.700653,0.000000
1981-07-02,294.668304,306.589539,0.000000
1981-07-03,294.801514,307.415375,0.000000
1981-07-04,294.477905,307.161438,0.000000
1981-07-05,294.975525,309.440399,0.000000
1981-07-06,295.589752,310.549622,0.000000
1981-07-07,296.185547,308.345062,6.271218
1981-07-08,295.401093,305.441681,18.014585
1981-07-09,296.009399,305.942108,3.527184
1981-07-10,296.057953,308.169617,0.000000
1981-07-11,296.693176,310.256500,7.374408
1981-07-12,297.139221,306.871490,10.536699
1981-07-13,297.128601,307.424713,6.239681
1981-07-14,296.167511,306.070984,0.000000
1981-07-15,296.373840,302.822815,1.033841
1981-07-16,295.222748,303.113861,0.000000
1981-07-17,294.940247,305.143494,0.544869
1981-07-18,294.369598,305.593414,2.440375
1981-07-19,295.100830,305.157166,1.557488
1981-07-20,295.614197,308.200226,0.000000
1981-07-21,296.942902,307.626770,2.061383
1981-07-22,296.407532,308.440063,0.000000
1981-07-23,296.222229,307.521545,0.000000
1981-07-24,296.319763,306.402313,0.000000
1981-07-25,295.659088,306.781433,0.000000
1981-07-26,295.036438,306.195648,0.653141
1981-07-27,294.997253,307.527527,0.000000
1981-07-28,296.115112,309.697662,0.000000
1981-07-29,296.392242,310.630951,0.000000
1981-07-30,295.422302,311.420990,0.000000
1981-07-31,295.812012,310.571228,0.000000
1981-08-01,295.478394,309.194427,0.000000
1981-08-02,295.088989,308.997253,0.000000
1981-08-03,295.878693,308.594910,0.371296
1981-08-04,296.487244,308.806580,0.000000
1981-08-05,296.563019,308.229675,0.000000
1981-08-06,295.908386,309.450775,0.000000
1981-08-07,296.743195,310.738892,0.000000
1981-08-08,296.748932,311.757782,0.000000
1981-08-09,297.941284,311.648560,0.000000
1981-08-10,297.500549,311.624298,0.000000
1981-08-11,297.472229,311.113159,0.000000
1981-08-12,296.315704,308.939606,0.368802
1981-08-13,296.077728,308.269348,0.555838
1981-08-14,297.256439,309.977173,0.000000
1981-08-15,297.091003,308.049591,0.000000
1981-08-16,297.244293,306.975098,0.905519
1981-08-17,296.749115,306.131165,2.287049
1981-08-18,295.432007,307.169525,0.000000
1981-08-19,295.690125,309.264374,0.000000
1981-08-20,295.740997,309.474579,0.000000
1981-08-21,295.909973,310.064667,0.000000
1981-08-22,298.445099,308.573212,2.762281
1981-08-23,296.071564,306.419983,1.432429
1981-08-24,295.922913,307.160858,0.000000
1981-08-25,296.597992,308.148712,0.000000
1981-08-26,298.014954,311.209961,0.000000
1981-08-27,298.106018,311.653992,1.156804
1981-08-28,297.482910,310.835419,1.593549
1981-08-29,295.875031,309.591370,0.000000
1981-08-30,295.945801,307.974274,0.587425
1981-08-31,296.692352,309.184235,0.000000
1981-09-01,296.737762,310.095520,0.000000
1981-09-02,295.961578,309.003174,0.000000
1981-09-03,295.694092,307.441010,0.000000
1981-09-04,296.491211,307.556854,0.000000
1981-09-05,296.972229,306.912079,0.000000
1981-09-06,296.131470,307.623810,0.000000
1981-09-07,296.065887,306.374298,0.000000
1981-09-08,294.816772,303.267456,9.280685
1981-09-09,294.372803,302.748260,4.659976
1981-09-10,294.354279,303.346436,0.420494
1981-09-11,293.695648,305.884918,0.000000
1981-09-12,295.195068,307.358917,0.000000
1981-09-13,296.486450,308.949493,2.962607
1981-09-14,294.670227,307.655060,0.000000
1981-09-15,294.465515,307.002014,0.000000
1981-09-16,293.882233,306.917297,0.000000
1981-09-17,294.542328,306.113678,0.000000
1981-09-18,292.055023,305.158173,0.000000
1981-09-19,290.022034,305.920410,0.000000
1981-09-20,290.897064,305.101929,0.000000
1981-09-21,290.360046,305.468414,0.000000
1981-09-22,290.053009,306.659515,0.000000
1981-09-23,291.939850,309.068695,0.000000
1981-09-24,295.363220,313.290344,0.000000
1981-09-25,295.128845,310.368164,1.751061
1981-09-26,294.907776,306.538757,5.389558
1981-09-27,295.342865,306.080017,0.000000
1981-09-28,293.445496,306.582123,0.833553
1981-09-29,292.888458,306.170654,0.000000
1981-09-30,293.166931,306.427124,0.000000
1981-10-01,292.891754,306.403259,0.000000
1981-10-02,293.371185,306.340088,0.000000
1981-10-03,291.224304,303.228668,13.462387
1981-10-04,287.637482,299.924530,15.023511
1981-10-05,287.077606,295.523865,0.000000
1981-10-06,286.229462,298.998810,0.000000
1981-10-07,284.925049,300.525696,0.000000
1981-10-08,285.936920,302.064606,0.000000
1981-10-09,286.283600,303.537354,0.000000
1981-10-10,288.175415,302.828674,2.905283
1981-10-11,288.346741,302.736847,0.000000
1981-10-12,289.934418,304.228912,0.000000
1981-10-13,292.107910,306.168701,0.000000
1981-10-14,293.913086,302.707703,6.984689
1981-10-15,291.487823,302.776611,3.220602
1981-10-16,292.697418,301.519714,7.881907
1981-10-17,291.157745,300.854584,16.508953
1981-10-18,293.385986,304.391876,1.502147
1981-10-19,293.448669,304.501526,0.000000
1981-10-20,293.792450,304.541748,0.000000
1981-10-21,293.828949,303.498352,0.530196
1981-10-22,294.860291,303.612640,0.311060
1981-10-23,293.971436,304.355377,1.082733
1981-10-24,292.906860,301.555573,6.870516
1981-10-25,293.574036,303.079163,5.076779
1981-10-26,292.522827,302.365509,0.000000
1981-10-27,287.764282,297.311218,8.877389
1981-10-28,289.125732,302.954376,0.524471
1981-10-29,292.043335,303.884033,5.082720
1981-10-30,288.416473,300.639343,16.222490
1981-10-31,290.581848,300.769745,18.955736
1981-11-01,288.302979,298.503052,18.641945
1981-11-02,285.024261,291.365173,2.199660
1981-11-03,284.971802,289.599335,3.192484
1981-11-04,285.333435,297.819031,0.000000
1981-11-05,285.277252,297.216492,0.000000
1981-11-06,288.226166,296.413513,1.609716
1981-11-07,284.305145,293.599579,0.000000
1981-11-08,277.070007,294.781708,0.000000
1981-11-09,281.181671,299.636993,0.000000
1981-11-10,283.951050,298.156891,0.000000
1981-11-11,284.314148,297.880493,0.000000
1981-11-12,286.527496,301.364014,0.000000
1981-11-13,287.594849,302.056335,0.000000
1981-11-14,288.728546,299.420563,0.000000
1981-11-15,290.162994,301.756683,4.663620
1981-11-16,288.745819,301.352966,2.263519
1981-11-17,278.315033,293.615997,0.000000
1981-11-18,276.300018,293.530670,0.000000
1981-11-19,278.703003,297.768829,0.000000
1981-11-20,280.936859,300.035004,0.000000
1981-11-21,282.822906,299.409210,0.000000
1981-11-22,285.128723,299.965942,0.000000
1981-11-23,284.703583,300.077606,0.000000
1981-11-24,284.287811,299.192657,0.000000
1981-11-25,283.242645,298.165710,0.000000
1981-11-26,281.177612,294.426453,0.000000
1981-11-27,276.511261,294.065277,0.000000
1981-11-28,279.428284,299.013641,0.000000
1981-11-29,283.893585,301.878937,0.000000
1981-11-30,285.011597,292.704956,0.000000
1981-12-01,276.677826,287.917389,0.000000
1981-12-02,275.171631,291.579010,0.000000
1981-12-03,284.444855,297.949005,0.000000
1981-12-04,287.500946,300.289795,0.000000
1981-12-05,280.981598,295.125336,0.385048
1981-12-06,274.990326,282.458710,1.471362
1981-12-07,272.623688,282.474426,0.746668
1981-12-08,269.220184,287.864319,0.000000
1981-12-09,273.461914,287.572632,0.000000
1981-12-10,276.603363,285.185638,7.103104
1981-12-11,275.493286,284.612732,9.887752
1981-12-12,275.051819,279.250885,0.000000
1981-12-13,263.171417,277.218842,0.000000
1981-12-14,265.892365,268.214661,1.583411
1981-12-15,275.186310,283.976318,15.079454
1981-12-16,273.072296,280.655273,7.308736
1981-12-17,275.159271,279.101440,6.235383
1981-12-18,277.976868,282.771332,8.214341
1981-12-19,277.538605,287.885773,2.688637
1981-12-20,274.721100,292.007843,0.000000
1981-12-21,275.282867,294.879303,0.000000
1981-12-22,276.771637,295.996399,0.000000
1981-12-23,277.192627,296.922028,0.000000
1981-12-24,282.055756,291.839142,0.301425
1981-12-25,283.877533,288.141327,0.998921
1981-12-26,284.389069,287.818268,7.645146
1981-12-27,282.200806,291.816742,0.000000
1981-12-28,275.367462,287.890747,0.000000
1981-12-29,275.010468,291.000061,0.000000
1981-12-30,277.330566,291.255524,0.000000
1981-12-31,276.960663,293.347107,0.000000
1982-01-01,279.567841,295.660645,0.000000
1982-01-02,279.356720,293.836060,0.000000
1982-01-03,279.395203,290.945648,0.000000
1982-01-04,278.594513,291.371063,0.000000
1982-01-05,277.363861,292.888031,0.000000
1982-01-06,278.030426,295.337433,0.000000
1982-01-07,279.730347,295.985504,0.000000
1982-01-08,281.392212,293.311066,1.151941
1982-01-09,280.737061,290.460632,0.775865
1982-01-10,281.412201,297.112396,4.040714
1982-01-11,282.131104,295.596527,1.823877
1982-01-12,272.947266,287.984528,0.566176
1982-01-13,274.702881,281.180634,39.780571
1982-01-14,274.003296,284.690216,0.525914
1982-01-15,271.222534,286.526886,0.706421
1982-01-16,271.662750,289.594269,0.000000
1982-01-17,273.422638,286.012329,0.000000
1982-01-18,270.618469,286.482086,0.000000
1982-01-19,274.026886,292.448486,0.000000
1982-01-20,275.822723,290.953796,0.000000
1982-01-21,271.091797,283.209717,0.000000
1982-01-22,269.802551,286.981049,0.000000
1982-01-23,274.501526,290.420776,0.000000
1982-01-24,275.285004,286.999390,0.000000
1982-01-25,271.608551,288.432098,0.000000
1982-01-26,276.401764,291.501190,0.000000
1982-01-27,280.200928,287.205383,2.208085
1982-01-28,269.858826,284.277466,0.000000
1982-01-29,269.907990,283.864471,0.000000
1982-01-30,274.447754,287.715088,0.000000
1982-01-31,278.450165,287.721405,0.000000
1982-02-01,279.381683,287.820801,0.000000
1982-02-02,278.500061,285.507355,0.000000
1982-02-03,280.225128,295.849670,0.283179
1982-02-04,280.966644,290.051208,0.000000
1982-02-05,277.619141,290.671875,0.000000
1982-02-06,285.326019,299.682495,0.000000
1982-02-07,286.075989,297.658936,0.000000
1982-02-08,286.794220,301.554382,0.000000
1982-02-09,285.822876,296.318909,0.280110
1982-02-10,280.285980,291.940491,0.000000
1982-02-11,284.257812,295.569733,0.000000
1982-02-12,288.025543,297.702209,0.000000
1982-02-13,286.989655,299.432404,0.646549
1982-02-14,287.168793,298.552094,0.000000
1982-02-15,286.349365,298.574371,0.000000
1982-02-16,286.381195,299.181213,0.000000
1982-02-17,286.202576,301.994751,0.000000
1982-02-18,284.089020,300.669739,0.000000
1982-02-19,282.925201,293.776001,0.000000
1982-02-20,276.671143,294.607910,0.000000
1982-02-21,277.390533,296.496490,0.000000
1982-02-22,278.154022,299.390045,0.000000
1982-02-23,279.103760,301.398407,0.000000
1982-02-24,279.779602,300.365417,0.000000
1982-02-25,281.369965,303.027222,0.000000
1982-02-26,281.278473,300.780426,0.000000
1982-02-27,279.360962,294.339508,0.000000
1982-02-28,274.874664,292.439941,0.000000
1982-03-01,277.575714,297.740112,0.000000
1982-03-02,279.863495,299.523499,0.000000
1982-03-03,280.938171,298.613464,0.000000
1982-03-04,283.439972,296.721069,0.000000
1982-03-05,283.469391,291.806702,11.822115
1982-03-06,277.734863,288.339691,6.137111
1982-03-07,282.839600,296.345032,0.000000
1982-03-08,286.916901,295.020264,2.843920
1982-03-09,287.751770,297.705505,6.385430
1982-03-10,285.789368,297.923187,0.000000
1982-03-11,285.063019,293.578247,11.180884
1982-03-12,281.704468,294.409943,0.000000
1982-03-13,277.198242,293.550690,0.000000
1982-03-14,280.654541,290.045776,0.000000
1982-03-15,280.536804,291.810028,0.000000
1982-03-16,279.706879,294.460358,0.000000
1982-03-17,277.576263,293.606659,0.000000
1982-03-18,280.588684,296.801239,0.000000
1982-03-19,282.173615,299.216461,0.000000
1982-03-20,284.618896,295.586060,2.064479
1982-03-21,281.426025,292.114227,0.612140
1982-03-22,280.156494,294.947479,0.000000
1982-03-23,281.517212,288.860901,0.000000
1982-03-24,274.520294,288.449493,0.000000
1982-03-25,277.685059,290.344696,0.000000
1982-03-26,283.941864,295.649384,0.000000
1982-03-27,284.386627,295.901459,0.000000
1982-03-28,279.408142,292.073273,0.000000
1982-03-29,278.996307,302.377533,0.000000
1982-03-30,282.048553,305.946533,0.000000
1982-03-31,282.922943,305.829254,0.000000
1982-04-01,281.329254,303.957062,0.000000
1982-04-02,281.585724,304.789459,0.000000
1982-04-03,282.267120,305.529541,0.000000
1982-04-04,283.067444,302.505127,0.000000
1982-04-05,285.324646,302.743561,0.000000
1982-04-06,286.166016,304.200745,0.000000
1982-04-07,290.021515,304.547058,0.691316
1982-04-08,291.678436,305.265503,0.332396
1982-04-09,291.009918,304.578156,0.000000
1982-04-10,288.784271,304.319672,0.000000
1982-04-11,283.739838,297.105530,0.000000
1982-04-12,290.001404,299.522675,4.019526
1982-04-13,291.230804,301.946075,0.000000
1982-04-14,290.081390,301.259399,0.000000
1982-04-15,288.901733,295.801575,10.719255
1982-04-16,289.030762,294.810181,9.910280
1982-04-17,288.869965,296.901276,0.000000
1982-04-18,290.695953,299.485504,0.000000
1982-04-19,289.966156,302.510742,0.000000
1982-04-20,290.019287,301.839142,0.000000
1982-04-21,291.201233,299.830688,0.000000
1982-04-22,291.410126,300.465118,2.314048
1982-04-23,291.918304,298.268860,16.254911
1982-04-24,287.096710,299.046265,0.000000
1982-04-25,285.824554,298.040710,0.000000
1982-04-26,285.675751,297.676361,0.000000
1982-04-27,289.139252,303.770630,0.000000
1982-04-28,290.270691,304.381042,0.000000
1982-04-29,292.109619,303.077515,0.000000
1982-04-30,292.694153,300.250092,4.716115
1982-05-01,292.248108,303.447144,0.000000
1982-05-02,292.023010,303.880798,0.000000
1982-05-03,292.624634,303.471680,0.000000
1982-05-04,292.841614,302.263733,0.000000
1982-05-05,293.390137,301.482391,0.000000
1982-05-06,290.779541,302.489990,0.000000
1982-05-07,289.734131,302.282959,0.000000
1982-05-08,289.821930,302.228638,0.000000
1982-05-09,290.087677,303.437531,0.000000
1982-05-10,292.176636,305.602539,0.000000
1982-05-11,294.217224,305.819855,0.000000
1982-05-12,294.844330,306.400757,0.000000
1982-05-13,293.259888,305.531189,0.502442
1982-05-14,293.121796,304.759613,0.000000
1982-05-15,293.138916,305.751129,0.000000
1982-05-16,291.966248,305.759155,0.000000
1982-05-17,291.618835,306.753723,0.000000
1982-05-18,292.806213,307.533051,0.000000
1982-05-19,293.196899,308.443054,0.000000
1982-05-20,292.269653,308.873077,0.000000
1982-05-21,293.398529,306.883575,1.680177
1982-05-22,295.132202,301.324005,4.923913
1982-05-23,294.517883,305.006744,0.000000
1982-05-24,294.321869,305.601196,0.000000
1982-05-25,294.422455,304.047028,0.000000
1982-05-26,294.628662,303.772827,0.000000
1982-05-27,293.365814,303.955383,0.000000
1982-05-28,292.879089,303.937408,0.000000
1982-05-29,292.468872,307.408051,0.000000
1982-05-30,292.941467,309.984833,0.000000
1982-05-31,294.724091,312.024261,0.000000
1982-06-01,295.393921,310.694000,0.000000
1982-06-02,294.061340,309.491028,0.000000
1982-06-03,293.623962,310.754059,0.000000
1982-06-04,294.392212,311.795929,0.000000
1982-06-05,294.917267,312.881989,0.000000
1982-06-06,294.015381,309.493469,0.000000
1982-06-07,294.770172,309.011292,0.000000
1982-06-08,293.657166,309.248718,0.000000
