#Variables:
#rhsmin_bcc-csm1-1_historical(%):Surface Daily Minimum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmin_bcc-csm1-1_historical(%)"
1979-02-19,26.777931
1979-02-20,27.415934
1979-02-21,53.560112
1979-02-22,53.532593
1979-02-23,40.490932
1979-02-24,39.037189
1979-02-25,29.589298
1979-02-26,24.971207
1979-02-27,25.617809
1979-02-28,27.744020
1979-03-01,27.129084
1979-03-02,36.456612
1979-03-03,43.462982
1979-03-04,51.285435
1979-03-05,52.910065
1979-03-06,38.338371
1979-03-07,45.234234
1979-03-08,54.382072
1979-03-09,58.467098
1979-03-10,59.589367
1979-03-11,52.488720
1979-03-12,43.953339
1979-03-13,40.889832
1979-03-14,37.065727
1979-03-15,42.360386
1979-03-16,43.314484
1979-03-17,47.459000
1979-03-18,41.276680
1979-03-19,38.031738
1979-03-20,35.327087
1979-03-21,38.604836
1979-03-22,37.529396
1979-03-23,35.685886
1979-03-24,28.939960
1979-03-25,29.408415
1979-03-26,26.061310
1979-03-27,25.182093
1979-03-28,26.189157
1979-03-29,27.923517
1979-03-30,12.737829
1979-03-31,12.865502
1979-04-01,25.974241
1979-04-02,34.629257
1979-04-03,25.994833
1979-04-04,26.666121
1979-04-05,31.695440
1979-04-06,14.363611
1979-04-07,14.122484
1979-04-08,34.874172
1979-04-09,43.349243
1979-04-10,26.375971
1979-04-11,27.127201
1979-04-12,35.989658
1979-04-13,39.414192
1979-04-14,36.016491
1979-04-15,29.460238
1979-04-16,32.343197
1979-04-17,48.405792
1979-04-18,28.560238
1979-04-19,25.461611
1979-04-20,35.966480
1979-04-21,31.838455
1979-04-22,21.942890
1979-04-23,25.095585
1979-04-24,42.192440
1979-04-25,63.524746
1979-04-26,52.067371
1979-04-27,52.464664
1979-04-28,52.765224
1979-04-29,45.064350
1979-04-30,31.773361
1979-05-01,34.560429
1979-05-02,38.487274
1979-05-03,49.911491
1979-05-04,54.371361
1979-05-05,55.635479
1979-05-06,60.135448
1979-05-07,52.928745
1979-05-08,42.089348
1979-05-09,37.126541
1979-05-10,36.469097
1979-05-11,38.416088
1979-05-12,38.518902
1979-05-13,38.052399
1979-05-14,35.311142
1979-05-15,36.778633
1979-05-16,40.017265
1979-05-17,38.404881
1979-05-18,35.162777
1979-05-19,34.601776
1979-05-20,33.141907
1979-05-21,33.093525
1979-05-22,31.298399
1979-05-23,33.440071
1979-05-24,33.536945
1979-05-25,31.543640
1979-05-26,25.591492
1979-05-27,27.084549
1979-05-28,26.870810
1979-05-29,26.304518
1979-05-30,28.832355
1979-05-31,29.735538
1979-06-01,31.954451
1979-06-02,38.542290
1979-06-03,39.498901
1979-06-04,48.696495
1979-06-05,47.831806
1979-06-06,41.723969
1979-06-07,39.213100
1979-06-08,42.042164
1979-06-09,44.927299
1979-06-10,46.216297
1979-06-11,39.233040
1979-06-12,40.493565
1979-06-13,38.163170
1979-06-14,33.052231
1979-06-15,33.640175
1979-06-16,39.819916
1979-06-17,46.591293
1979-06-18,47.855762
1979-06-19,47.071968
1979-06-20,44.311153
1979-06-21,45.814857
1979-06-22,42.930771
1979-06-23,42.871891
1979-06-24,42.173737
1979-06-25,36.450008
1979-06-26,32.726452
1979-06-27,28.255733
1979-06-28,27.251192
1979-06-29,31.413809
1979-06-30,47.518238
1979-07-01,49.928276
1979-07-02,45.306686
1979-07-03,46.223553
1979-07-04,57.508183
1979-07-05,54.316837
1979-07-06,49.977665
1979-07-07,49.374901
1979-07-08,44.969669
1979-07-09,43.766922
1979-07-10,53.558819
1979-07-11,57.821789
1979-07-12,64.794479
1979-07-13,64.202232
1979-07-14,63.372696
1979-07-15,55.974651
1979-07-16,55.907734
1979-07-17,62.491825
1979-07-18,66.048073
1979-07-19,59.367050
1979-07-20,53.826126
1979-07-21,53.274765
1979-07-22,52.129372
1979-07-23,47.245934
1979-07-24,44.202156
1979-07-25,44.596107
1979-07-26,44.235668
1979-07-27,43.999104
1979-07-28,41.744511
1979-07-29,34.073532
1979-07-30,30.284393
1979-07-31,30.295183
1979-08-01,32.790340
1979-08-02,35.816181
1979-08-03,35.108059
1979-08-04,33.462952
1979-08-05,35.461674
1979-08-06,35.362999
1979-08-07,34.400150
1979-08-08,34.288795
1979-08-09,33.015564
1979-08-10,31.972672
1979-08-11,30.634501
1979-08-12,32.270901
1979-08-13,29.848652
1979-08-14,25.231245
1979-08-15,21.526518
1979-08-16,22.638620
1979-08-17,26.378733
1979-08-18,30.540464
1979-08-19,31.376421
1979-08-20,35.461021
1979-08-21,41.679649
1979-08-22,43.760475
1979-08-23,35.689743
1979-08-24,36.038651
1979-08-25,31.320976
1979-08-26,30.678896
1979-08-27,31.639988
1979-08-28,33.600750
1979-08-29,33.992813
1979-08-30,27.172783
1979-08-31,24.158007
1979-09-01,24.943998
1979-09-02,27.351593
1979-09-03,29.831093
1979-09-04,37.518200
1979-09-05,30.205961
1979-09-06,30.110197
1979-09-07,34.823025
1979-09-08,40.468945
1979-09-09,34.601986
1979-09-10,30.340866
1979-09-11,30.511837
1979-09-12,34.546089
1979-09-13,40.981598
1979-09-14,48.820255
1979-09-15,42.934929
1979-09-16,36.943970
1979-09-17,25.774353
1979-09-18,22.642694
1979-09-19,19.449026
1979-09-20,20.565731
1979-09-21,30.349089
1979-09-22,27.956881
1979-09-23,26.421928
1979-09-24,24.438938
1979-09-25,21.595760
1979-09-26,17.893793
1979-09-27,18.917080
1979-09-28,16.268040
1979-09-29,14.558377
1979-09-30,14.504704
1979-10-01,12.217066
1979-10-02,14.011675
1979-10-03,15.783721
1979-10-04,20.077522
1979-10-05,14.538849
1979-10-06,13.455695
1979-10-07,10.141644
1979-10-08,11.485379
1979-10-09,14.572960
1979-10-10,12.308024
1979-10-11,15.219653
1979-10-12,24.677067
1979-10-13,32.590317
1979-10-14,36.878922
1979-10-15,65.029709
1979-10-16,54.139042
1979-10-17,53.367889
1979-10-18,45.978851
1979-10-19,49.670162
1979-10-20,50.477322
1979-10-21,46.605309
1979-10-22,41.379433
1979-10-23,41.070889
1979-10-24,36.078712
1979-10-25,19.447971
1979-10-26,17.295183
1979-10-27,15.783660
1979-10-28,12.768535
1979-10-29,15.247849
1979-10-30,11.778270
1979-10-31,11.025355
1979-11-01,14.570982
1979-11-02,23.740715
1979-11-03,29.111578
1979-11-04,33.889168
1979-11-05,35.464756
1979-11-06,40.314896
1979-11-07,50.262306
1979-11-08,50.913280
1979-11-09,52.749931
1979-11-10,39.414814
1979-11-11,36.774895
1979-11-12,28.179335
1979-11-13,28.734589
1979-11-14,32.377739
1979-11-15,35.185223
1979-11-16,41.627411
1979-11-17,26.841892
1979-11-18,24.231052
1979-11-19,25.857735
1979-11-20,28.905811
1979-11-21,29.642599
1979-11-22,30.471418
1979-11-23,26.541412
1979-11-24,20.954346
1979-11-25,24.898123
1979-11-26,22.938953
1979-11-27,16.687500
1979-11-28,21.582449
1979-11-29,23.663723
1979-11-30,8.823031
1979-12-01,9.541946
1979-12-02,12.784153
1979-12-03,17.730103
1979-12-04,18.077204
1979-12-05,12.775112
1979-12-06,14.045765
1979-12-07,19.131584
1979-12-08,19.279093
1979-12-09,22.050453
1979-12-10,26.842838
1979-12-11,25.856197
1979-12-12,23.799908
1979-12-13,48.678711
1979-12-14,52.790600
1979-12-15,34.703579
1979-12-16,24.144436
1979-12-17,23.954876
1979-12-18,26.625372
1979-12-19,45.233261
1979-12-20,39.283367
1979-12-21,50.179363
1979-12-22,46.094158
1979-12-23,37.054970
1979-12-24,41.311600
1979-12-25,33.973331
1979-12-26,29.551430
1979-12-27,32.029911
1979-12-28,43.089363
1979-12-29,35.875259
1979-12-30,37.150715
1979-12-31,33.034115
1980-01-01,39.208752
1980-01-02,37.209583
1980-01-03,42.047398
1980-01-04,34.053188
1980-01-05,22.765285
1980-01-06,27.739763
1980-01-07,30.768887
1980-01-08,53.389339
1980-01-09,71.861610
1980-01-10,39.793926
1980-01-11,38.529175
1980-01-12,29.924711
1980-01-13,47.341988
1980-01-14,34.101818
1980-01-15,38.610420
1980-01-16,56.176968
1980-01-17,69.000755
1980-01-18,70.175774
1980-01-19,60.025528
1980-01-20,52.883133
1980-01-21,36.858257
1980-01-22,28.954449
1980-01-23,30.076763
1980-01-24,41.443596
1980-01-25,43.362690
1980-01-26,49.396549
1980-01-27,57.398624
1980-01-28,48.239922
1980-01-29,64.649406
1980-01-30,62.286995
1980-01-31,72.033371
1980-02-01,31.236242
1980-02-02,24.926819
1980-02-03,32.605438
1980-02-04,30.221230
1980-02-05,27.552347
1980-02-06,23.957510
1980-02-07,23.658327
1980-02-08,29.024126
1980-02-09,51.155079
1980-02-10,44.834217
1980-02-11,46.391823
1980-02-12,34.212528
1980-02-13,30.787645
1980-02-14,31.815245
1980-02-15,31.846317
1980-02-16,25.687834
1980-02-17,16.769121
1980-02-18,18.461884
1980-02-19,14.646723
1980-02-20,15.641471
1980-02-21,13.255084
1980-02-22,11.287878
1980-02-23,12.200890
1980-02-24,5.500381
1980-02-25,5.577747
1980-02-26,6.438488
1980-02-27,7.545049
1980-02-28,23.213562
1980-02-29,31.602648
1980-03-01,39.991734
1980-03-02,36.708637
1980-03-03,33.624283
1980-03-04,34.181530
1980-03-05,37.196114
1980-03-06,34.798969
1980-03-07,35.289165
1980-03-08,32.775829
1980-03-09,28.033922
1980-03-10,14.368356
1980-03-11,10.514877
1980-03-12,12.519989
1980-03-13,23.649750
1980-03-14,36.639572
1980-03-15,42.582409
1980-03-16,71.616394
1980-03-17,54.381062
1980-03-18,40.005325
1980-03-19,37.992790
1980-03-20,32.839050
1980-03-21,26.004112
1980-03-22,26.378931
1980-03-23,24.758772
1980-03-24,25.975370
1980-03-25,27.417137
1980-03-26,22.658533
1980-03-27,19.829878
1980-03-28,21.074205
1980-03-29,27.214186
1980-03-30,17.122433
1980-03-31,13.638521
1980-04-01,20.212236
1980-04-02,22.844547
1980-04-03,22.546110
1980-04-04,15.441550
1980-04-05,14.101147
1980-04-06,28.452547
1980-04-07,16.434711
1980-04-08,13.652597
1980-04-09,11.177822
1980-04-10,4.760348
1980-04-11,6.653272
1980-04-12,34.712040
1980-04-13,27.852230
1980-04-14,25.157055
1980-04-15,19.793257
1980-04-16,29.928635
1980-04-17,47.345985
1980-04-18,36.452599
1980-04-19,29.912420
1980-04-20,20.464157
1980-04-21,17.670053
1980-04-22,21.241159
1980-04-23,29.756369
1980-04-24,33.746006
1980-04-25,28.350027
1980-04-26,28.516655
1980-04-27,48.773811
1980-04-28,50.692127
1980-04-29,48.835331
1980-04-30,48.745029
1980-05-01,55.713764
1980-05-02,53.263283
1980-05-03,52.125114
1980-05-04,48.735981
1980-05-05,45.262577
1980-05-06,40.690418
1980-05-07,30.482075
1980-05-08,27.404325
1980-05-09,32.323067
1980-05-10,37.182087
1980-05-11,39.496628
1980-05-12,45.126102
1980-05-13,43.241756
1980-05-14,44.205635
1980-05-15,64.461609
1980-05-16,59.117908
1980-05-17,48.388283
1980-05-18,43.393539
1980-05-19,40.424305
1980-05-20,46.322903
1980-05-21,41.986637
1980-05-22,33.179314
1980-05-23,20.682156
1980-05-24,18.081966
1980-05-25,22.874277
1980-05-26,23.867413
1980-05-27,26.394630
1980-05-28,32.435326
1980-05-29,47.049904
1980-05-30,55.061794
1980-05-31,54.257305
1980-06-01,41.552498
1980-06-02,38.864208
1980-06-03,38.429745
1980-06-04,38.438190
1980-06-05,38.671707
1980-06-06,45.020466
1980-06-07,47.281982
1980-06-08,50.060169
1980-06-09,53.598953
1980-06-10,64.166901
1980-06-11,88.589722
1980-06-12,88.183571
1980-06-13,71.011917
1980-06-14,59.212814
1980-06-15,56.080544
1980-06-16,56.480900
1980-06-17,58.115845
1980-06-18,58.589149
1980-06-19,55.047150
1980-06-20,52.425903
1980-06-21,51.164516
1980-06-22,46.559086
1980-06-23,46.922596
1980-06-24,46.261841
1980-06-25,41.104836
1980-06-26,40.798340
1980-06-27,51.614399
1980-06-28,54.190556
1980-06-29,50.469070
1980-06-30,43.325294
1980-07-01,38.427849
1980-07-02,37.751900
1980-07-03,37.446068
1980-07-04,38.955208
1980-07-05,38.940998
1980-07-06,42.664482
1980-07-07,47.142307
1980-07-08,62.050419
1980-07-09,58.291489
1980-07-10,55.897606
1980-07-11,54.386551
1980-07-12,64.683014
1980-07-13,62.850288
1980-07-14,57.549866
1980-07-15,52.727230
1980-07-16,51.490990
1980-07-17,51.843754
1980-07-18,50.155041
1980-07-19,48.840954
1980-07-20,46.121227
1980-07-21,46.076965
1980-07-22,46.349522
1980-07-23,42.599346
1980-07-24,43.291862
1980-07-25,46.362946
1980-07-26,42.353027
1980-07-27,33.350300
1980-07-28,30.311640
1980-07-29,31.906370
1980-07-30,32.034492
1980-07-31,34.874100
1980-08-01,41.704704
1980-08-02,46.437668
1980-08-03,54.338799
1980-08-04,53.271488
1980-08-05,53.114788
1980-08-06,59.883324
1980-08-07,50.471298
1980-08-08,45.743942
1980-08-09,43.175362
1980-08-10,39.289799
1980-08-11,36.124420
1980-08-12,33.724106
1980-08-13,36.140163
1980-08-14,31.947739
1980-08-15,32.136837
1980-08-16,34.141232
1980-08-17,35.158226
1980-08-18,35.328369
1980-08-19,38.596687
1980-08-20,42.143028
1980-08-21,41.317310
1980-08-22,43.080799
1980-08-23,48.312756
1980-08-24,51.340645
1980-08-25,54.508202
1980-08-26,48.080593
1980-08-27,42.895420
1980-08-28,39.752800
1980-08-29,35.222530
1980-08-30,36.744038
1980-08-31,34.084637
1980-09-01,35.261353
1980-09-02,34.630905
1980-09-03,34.782894
1980-09-04,37.563580
1980-09-05,40.554569
1980-09-06,39.064259
1980-09-07,37.684361
1980-09-08,32.653210
1980-09-09,32.766476
1980-09-10,34.129318
1980-09-11,37.982445
1980-09-12,48.418674
1980-09-13,51.004116
1980-09-14,52.474854
1980-09-15,49.580132
1980-09-16,46.925308
1980-09-17,49.850018
1980-09-18,45.860340
1980-09-19,44.158970
1980-09-20,40.937939
1980-09-21,40.006344
1980-09-22,38.153866
1980-09-23,37.414192
1980-09-24,36.984203
1980-09-25,41.302578
1980-09-26,39.987007
1980-09-27,36.713612
1980-09-28,37.576687
1980-09-29,46.924400
1980-09-30,46.986282
1980-10-01,50.954708
1980-10-02,44.216373
1980-10-03,38.232868
1980-10-04,38.969826
1980-10-05,40.239254
1980-10-06,40.485336
1980-10-07,43.478497
1980-10-08,45.857845
1980-10-09,42.944096
1980-10-10,40.344532
1980-10-11,39.480011
1980-10-12,39.054665
1980-10-13,40.699806
1980-10-14,30.318581
1980-10-15,20.451456
1980-10-16,15.551816
1980-10-17,17.784994
1980-10-18,28.455666
1980-10-19,25.810947
1980-10-20,27.258707
1980-10-21,32.571281
1980-10-22,33.609077
1980-10-23,25.905390
1980-10-24,25.958998
1980-10-25,20.445869
1980-10-26,22.009932
1980-10-27,31.324390
1980-10-28,26.250814
1980-10-29,34.064674
1980-10-30,48.023075
1980-10-31,46.640030
1980-11-01,39.045643
1980-11-02,31.465311
1980-11-03,33.385986
1980-11-04,27.874249
1980-11-05,27.686893
1980-11-06,31.179956
1980-11-07,24.634436
1980-11-08,27.344839
1980-11-09,47.014282
1980-11-10,40.993858
1980-11-11,41.747456
1980-11-12,35.925171
1980-11-13,26.797750
1980-11-14,31.943623
1980-11-15,34.964149
1980-11-16,49.407314
1980-11-17,38.849762
1980-11-18,43.924400
1980-11-19,50.151951
1980-11-20,51.757660
1980-11-21,53.364361
1980-11-22,42.454491
1980-11-23,51.051430
1980-11-24,41.269592
1980-11-25,38.245705
1980-11-26,35.077629
1980-11-27,25.133583
1980-11-28,23.299948
1980-11-29,18.559805
1980-11-30,22.291704
1980-12-01,21.873562
1980-12-02,17.566502
1980-12-03,13.956476
1980-12-04,9.935812
1980-12-05,13.668527
1980-12-06,18.899223
1980-12-07,22.078999
1980-12-08,23.094833
1980-12-09,40.556225
1980-12-10,45.580273
1980-12-11,47.136959
1980-12-12,43.101395
1980-12-13,54.961128
1980-12-14,42.208340
1980-12-15,43.054878
1980-12-16,45.530800
1980-12-17,61.872406
1980-12-18,52.251610
1980-12-19,58.811947
1980-12-20,64.970123
1980-12-21,37.025604
1980-12-22,35.378151
1980-12-23,42.324432
1980-12-24,33.599758
1980-12-25,43.444355
1980-12-26,51.120781
1980-12-27,51.671684
1980-12-28,35.798420
1980-12-29,30.162529
1980-12-30,34.047825
1980-12-31,40.424805
1981-01-01,35.899315
1981-01-02,36.775494
1981-01-03,23.036980
1981-01-04,18.104181
1981-01-05,18.338589
1981-01-06,21.393995
1981-01-07,11.426534
1981-01-08,8.688411
1981-01-09,4.170403
1981-01-10,8.543928
1981-01-11,11.910372
1981-01-12,15.670171
1981-01-13,18.352705
1981-01-14,21.300114
1981-01-15,26.056644
1981-01-16,37.256718
1981-01-17,26.750624
1981-01-18,26.999195
1981-01-19,25.275375
1981-01-20,27.684851
1981-01-21,28.384527
1981-01-22,29.232586
1981-01-23,43.695129
1981-01-24,36.010921
1981-01-25,45.466934
1981-01-26,32.740303
1981-01-27,40.307556
1981-01-28,40.028095
1981-01-29,44.376171
1981-01-30,38.867878
1981-01-31,29.075966
1981-02-01,33.707237
1981-02-02,61.507847
1981-02-03,44.745014
1981-02-04,32.588009
1981-02-05,27.107491
1981-02-06,32.840176
1981-02-07,41.469177
1981-02-08,34.498951
1981-02-09,35.497299
1981-02-10,34.976704
1981-02-11,28.548225
1981-02-12,31.224749
1981-02-13,40.178917
1981-02-14,33.172306
1981-02-15,32.320881
1981-02-16,31.292215
1981-02-17,34.385181
1981-02-18,43.366997
1981-02-19,30.359795
1981-02-20,37.556744
1981-02-21,67.539803
1981-02-22,58.442364
1981-02-23,51.685081
1981-02-24,48.794266
1981-02-25,50.209049
1981-02-26,47.606007
1981-02-27,52.103985
1981-02-28,63.450970
1981-03-01,42.121140
1981-03-02,46.071545
1981-03-03,44.162193
1981-03-04,39.827755
1981-03-05,48.471920
1981-03-06,45.064529
1981-03-07,42.995014
1981-03-08,39.415714
1981-03-09,35.690838
1981-03-10,30.860643
1981-03-11,31.677063
1981-03-12,26.063353
1981-03-13,27.895506
1981-03-14,28.926640
1981-03-15,29.453588
1981-03-16,42.252174
1981-03-17,54.140720
1981-03-18,58.239700
1981-03-19,48.764462
1981-03-20,54.373627
1981-03-21,52.128418
1981-03-22,45.325565
1981-03-23,35.868500
1981-03-24,33.623081
1981-03-25,40.009365
1981-03-26,36.458492
1981-03-27,31.622261
1981-03-28,29.244154
1981-03-29,26.514513
1981-03-30,26.679523
1981-03-31,27.750317
1981-04-01,33.282139
1981-04-02,33.367805
1981-04-03,22.212891
1981-04-04,22.709032
1981-04-05,25.591404
1981-04-06,18.954979
1981-04-07,12.594963
1981-04-08,18.575735
1981-04-09,34.184597
1981-04-10,31.626074
1981-04-11,18.973413
1981-04-12,20.266943
1981-04-13,20.883570
1981-04-14,18.815134
1981-04-15,26.942749
1981-04-16,28.885098
1981-04-17,28.132580
1981-04-18,35.904667
1981-04-19,32.924641
1981-04-20,33.706249
1981-04-21,34.349052
1981-04-22,32.391968
1981-04-23,27.995258
1981-04-24,28.383356
1981-04-25,38.005810
1981-04-26,38.771919
1981-04-27,40.693501
1981-04-28,38.550426
1981-04-29,46.996376
1981-04-30,61.970146
1981-05-01,58.708767
1981-05-02,46.146500
1981-05-03,39.478584
1981-05-04,35.940231
1981-05-05,27.285082
1981-05-06,23.982216
1981-05-07,25.579048
1981-05-08,40.053925
1981-05-09,28.835714
1981-05-10,29.077288
1981-05-11,31.707695
1981-05-12,24.938688
1981-05-13,27.904299
1981-05-14,48.558487
1981-05-15,43.747425
1981-05-16,47.932331
1981-05-17,45.558819
1981-05-18,39.935375
1981-05-19,39.512848
1981-05-20,39.545624
1981-05-21,48.718658
1981-05-22,53.521400
1981-05-23,55.710133
1981-05-24,49.583691
1981-05-25,44.230446
1981-05-26,44.806324
1981-05-27,56.416546
1981-05-28,54.563442
1981-05-29,51.585522
1981-05-30,46.740910
1981-05-31,39.029781
1981-06-01,36.377037
1981-06-02,31.998047
1981-06-03,31.393427
1981-06-04,32.069172
1981-06-05,30.602301
1981-06-06,34.317146
1981-06-07,39.163158
1981-06-08,51.653465
1981-06-09,36.984589
1981-06-10,32.563335
1981-06-11,30.814186
1981-06-12,32.739784
1981-06-13,34.787251
1981-06-14,43.706760
1981-06-15,43.352890
1981-06-16,39.401531
1981-06-17,39.611156
1981-06-18,38.985580
1981-06-19,40.387939
1981-06-20,45.336555
1981-06-21,44.724232
1981-06-22,45.256912
1981-06-23,46.815887
1981-06-24,51.808426
1981-06-25,53.260277
1981-06-26,53.386173
1981-06-27,50.312687
1981-06-28,52.461945
1981-06-29,57.280857
1981-06-30,53.450665
1981-07-01,52.642960
1981-07-02,57.727951
1981-07-03,50.774986
1981-07-04,46.382465
1981-07-05,43.181145
1981-07-06,43.894600
1981-07-07,48.134544
1981-07-08,48.819935
1981-07-09,48.941456
1981-07-10,45.775928
1981-07-11,34.576096
1981-07-12,27.059877
1981-07-13,25.791033
1981-07-14,27.247269
1981-07-15,27.461683
1981-07-16,29.668495
1981-07-17,31.388054
1981-07-18,40.244324
1981-07-19,41.294922
1981-07-20,37.167000
1981-07-21,29.971569
1981-07-22,25.929283
1981-07-23,26.654282
1981-07-24,25.426199
1981-07-25,25.893013
1981-07-26,30.187408
1981-07-27,29.063089
1981-07-28,25.753117
1981-07-29,21.914635
1981-07-30,21.656240
1981-07-31,23.182959
1981-08-01,26.152788
1981-08-02,31.905247
1981-08-03,30.204678
1981-08-04,28.754030
1981-08-05,26.638193
