#Variables:
#rhsmax_bcc-csm1-1_rcp45(%):Surface Daily Maximum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmax_bcc-csm1-1_rcp45(%)"
2053-03-30,64.796173
2053-03-31,61.355175
2053-04-01,77.697281
2053-04-02,78.453812
2053-04-03,73.165924
2053-04-04,85.832924
2053-04-05,92.526787
2053-04-06,99.386169
2053-04-07,99.359566
2053-04-08,98.054489
2053-04-09,93.421257
2053-04-10,88.900246
2053-04-11,98.587662
2053-04-12,92.907684
2053-04-13,84.141983
2053-04-14,96.816124
2053-04-15,97.533577
2053-04-16,99.128326
2053-04-17,99.447304
2053-04-18,98.337563
2053-04-19,99.136650
2053-04-20,97.682442
2053-04-21,94.877899
2053-04-22,99.463326
2053-04-23,99.660759
2053-04-24,99.147141
2053-04-25,99.344429
2053-04-26,93.519836
2053-04-27,99.338516
2053-04-28,89.087639
2053-04-29,98.913582
2053-04-30,99.480751
2053-05-01,99.678581
2053-05-02,99.658890
2053-05-03,99.622070
2053-05-04,99.641869
2053-05-05,95.843620
2053-05-06,57.794994
2053-05-07,75.725449
2053-05-08,97.521828
2053-05-09,68.897545
2053-05-10,72.794296
2053-05-11,81.728104
2053-05-12,96.906471
2053-05-13,77.136589
2053-05-14,83.249924
2053-05-15,96.324539
2053-05-16,99.328171
2053-05-17,99.503113
2053-05-18,99.218636
2053-05-19,99.176125
2053-05-20,99.185226
2053-05-21,99.475540
2053-05-22,99.400520
2053-05-23,99.302467
2053-05-24,98.373871
2053-05-25,84.536957
2053-05-26,84.448586
2053-05-27,88.510643
2053-05-28,98.669640
2053-05-29,99.476982
2053-05-30,99.353615
2053-05-31,98.292206
2053-06-01,99.045044
2053-06-02,98.081329
2053-06-03,98.671440
2053-06-04,98.411247
2053-06-05,93.224396
2053-06-06,87.058739
2053-06-07,86.811188
2053-06-08,95.502464
2053-06-09,97.889969
2053-06-10,97.763763
2053-06-11,97.787888
2053-06-12,97.810722
2053-06-13,94.907463
2053-06-14,98.852905
2053-06-15,96.620537
2053-06-16,97.342468
2053-06-17,96.540733
2053-06-18,96.881592
2053-06-19,96.572792
2053-06-20,96.546669
2053-06-21,96.735680
2053-06-22,90.349403
2053-06-23,89.941734
2053-06-24,85.335800
2053-06-25,91.133362
2053-06-26,87.761383
2053-06-27,90.035034
2053-06-28,97.026527
2053-06-29,96.550888
2053-06-30,95.854820
2053-07-01,95.813866
2053-07-02,97.288139
2053-07-03,97.713722
2053-07-04,95.850647
2053-07-05,96.002945
2053-07-06,95.196228
2053-07-07,95.018967
2053-07-08,97.021835
2053-07-09,96.485100
2053-07-10,97.450012
2053-07-11,97.115677
2053-07-12,92.496933
2053-07-13,90.984138
2053-07-14,88.550545
2053-07-15,91.389259
2053-07-16,93.263786
2053-07-17,95.094391
2053-07-18,93.308594
2053-07-19,86.365395
2053-07-20,90.334496
2053-07-21,91.837784
2053-07-22,90.162010
2053-07-23,92.543495
2053-07-24,94.998016
2053-07-25,91.092010
2053-07-26,87.196350
2053-07-27,85.056755
2053-07-28,95.425545
2053-07-29,95.403954
2053-07-30,94.912323
2053-07-31,94.975136
2053-08-01,88.492165
2053-08-02,83.527489
2053-08-03,97.979446
2053-08-04,94.946968
2053-08-05,93.208183
2053-08-06,87.092468
2053-08-07,83.268616
2053-08-08,86.045166
2053-08-09,92.920868
2053-08-10,90.123207
2053-08-11,76.542473
2053-08-12,67.772934
2053-08-13,62.614967
2053-08-14,77.685677
2053-08-15,91.188934
2053-08-16,84.433510
2053-08-17,83.358009
2053-08-18,86.842735
2053-08-19,78.698631
2053-08-20,80.311241
2053-08-21,91.566666
2053-08-22,94.059616
2053-08-23,91.410583
2053-08-24,86.953247
2053-08-25,88.802711
2053-08-26,95.770348
2053-08-27,91.664871
2053-08-28,94.098251
2053-08-29,92.013031
2053-08-30,87.082787
2053-08-31,82.929848
2053-09-01,69.399033
2053-09-02,53.259518
2053-09-03,50.054592
2053-09-04,55.182732
2053-09-05,64.535332
2053-09-06,70.232674
2053-09-07,73.432175
2053-09-08,84.059959
2053-09-09,88.595810
2053-09-10,95.133530
2053-09-11,96.068336
2053-09-12,95.753166
2053-09-13,95.118378
2053-09-14,89.874283
2053-09-15,90.359627
2053-09-16,91.543938
2053-09-17,98.639427
2053-09-18,99.481087
2053-09-19,91.278671
2053-09-20,93.781464
2053-09-21,87.551140
2053-09-22,90.362137
2053-09-23,97.339531
2053-09-24,99.549644
2053-09-25,98.912491
2053-09-26,98.096031
2053-09-27,99.582344
2053-09-28,99.953110
2053-09-29,99.895111
2053-09-30,99.499130
2053-10-01,99.914780
2053-10-02,99.868454
2053-10-03,99.567261
2053-10-04,99.944572
2053-10-05,99.390594
2053-10-06,99.935966
2053-10-07,99.964249
2053-10-08,77.628990
2053-10-09,77.503174
2053-10-10,92.561874
2053-10-11,92.745422
2053-10-12,79.020905
2053-10-13,100.000000
2053-10-14,100.000000
2053-10-15,100.000000
2053-10-16,84.707634
2053-10-17,83.314537
2053-10-18,97.853302
2053-10-19,100.000000
2053-10-20,100.000000
2053-10-21,100.000000
2053-10-22,100.000000
2053-10-23,100.000000
2053-10-24,100.000000
2053-10-25,100.000000
2053-10-26,100.000000
2053-10-27,100.000000
2053-10-28,98.949745
2053-10-29,100.000000
2053-10-30,100.000000
2053-10-31,100.000000
2053-11-01,100.000000
2053-11-02,99.956833
2053-11-03,100.000000
2053-11-04,100.000000
2053-11-05,100.000000
2053-11-06,100.000000
2053-11-07,100.000000
2053-11-08,100.000000
2053-11-09,100.000000
2053-11-10,100.000000
2053-11-11,100.000000
2053-11-12,100.000000
2053-11-13,100.000000
2053-11-14,99.604378
2053-11-15,94.703194
2053-11-16,88.304222
2053-11-17,95.652145
2053-11-18,97.179436
2053-11-19,97.375961
2053-11-20,94.071739
2053-11-21,83.967987
2053-11-22,82.890091
2053-11-23,86.036369
2053-11-24,84.546692
2053-11-25,82.997650
2053-11-26,87.231941
2053-11-27,66.504120
2053-11-28,57.839737
2053-11-29,43.929771
2053-11-30,68.212135
2053-12-01,70.191978
2053-12-02,60.343369
2053-12-03,59.351509
2053-12-04,56.802746
2053-12-05,50.851013
2053-12-06,45.006554
2053-12-07,44.756989
2053-12-08,44.973862
2053-12-09,55.284100
2053-12-10,63.619858
2053-12-11,60.599972
2053-12-12,53.204205
2053-12-13,52.147655
2053-12-14,62.626743
2053-12-15,76.198326
2053-12-16,84.683052
2053-12-17,74.599083
2053-12-18,64.564232
2053-12-19,48.325417
2053-12-20,59.742989
2053-12-21,46.362015
2053-12-22,56.806660
2053-12-23,92.769798
2053-12-24,65.223381
2053-12-25,41.533760
2053-12-26,51.488747
2053-12-27,76.951866
2053-12-28,75.396828
2053-12-29,58.289211
2053-12-30,64.845390
2053-12-31,89.312431
2054-01-01,74.130463
2054-01-02,60.884518
2054-01-03,63.541527
2054-01-04,50.721638
2054-01-05,65.968842
2054-01-06,62.970814
2054-01-07,61.080391
2054-01-08,51.461464
2054-01-09,63.676239
2054-01-10,60.602104
2054-01-11,50.102581
2054-01-12,71.061829
2054-01-13,70.657387
2054-01-14,100.000000
2054-01-15,100.000000
2054-01-16,89.299751
2054-01-17,97.980446
2054-01-18,99.875267
2054-01-19,96.995537
2054-01-20,87.113205
2054-01-21,78.467133
2054-01-22,89.805031
2054-01-23,81.900330
2054-01-24,98.944717
2054-01-25,100.000000
2054-01-26,97.754990
2054-01-27,99.944305
2054-01-28,99.994186
2054-01-29,99.940613
2054-01-30,99.970688
2054-01-31,99.454247
2054-02-01,91.917183
2054-02-02,79.544304
2054-02-03,82.190407
2054-02-04,99.603348
2054-02-05,98.126060
2054-02-06,96.420395
2054-02-07,94.166550
2054-02-08,91.369667
2054-02-09,80.492722
2054-02-10,71.202431
2054-02-11,71.295670
2054-02-12,68.163559
2054-02-13,99.548218
2054-02-14,99.566063
2054-02-15,100.000000
2054-02-16,80.961105
2054-02-17,83.557350
2054-02-18,67.664558
2054-02-19,48.538387
2054-02-20,51.307434
2054-02-21,49.856991
2054-02-22,58.831543
2054-02-23,64.400253
2054-02-24,60.042782
2054-02-25,66.420509
2054-02-26,100.000000
2054-02-27,100.000000
2054-02-28,87.615891
2054-03-01,73.141953
2054-03-02,99.794235
2054-03-03,99.352104
2054-03-04,97.620445
2054-03-05,99.954041
2054-03-06,99.320045
2054-03-07,100.000000
2054-03-08,99.783630
2054-03-09,100.000000
2054-03-10,99.313736
2054-03-11,98.947166
2054-03-12,88.143684
2054-03-13,99.276993
2054-03-14,100.000000
2054-03-15,99.967239
2054-03-16,99.181602
2054-03-17,98.292274
2054-03-18,99.438805
2054-03-19,98.877312
2054-03-20,98.337761
2054-03-21,83.290543
2054-03-22,84.936928
2054-03-23,85.530289
2054-03-24,90.439796
2054-03-25,98.178986
2054-03-26,89.419785
2054-03-27,63.252441
2054-03-28,53.946053
2054-03-29,49.421284
2054-03-30,54.675030
2054-03-31,63.574547
2054-04-01,61.580261
2054-04-02,99.569534
2054-04-03,67.891258
2054-04-04,62.800682
2054-04-05,56.181259
2054-04-06,60.293980
2054-04-07,96.272446
2054-04-08,98.582863
2054-04-09,92.788849
2054-04-10,98.581528
2054-04-11,98.571884
2054-04-12,98.575020
2054-04-13,93.459526
2054-04-14,85.154701
2054-04-15,69.046135
2054-04-16,70.734787
2054-04-17,59.729164
2054-04-18,96.519043
2054-04-19,86.668358
2054-04-20,99.136459
2054-04-21,99.204765
2054-04-22,98.256226
2054-04-23,77.950516
2054-04-24,63.153397
2054-04-25,64.532600
2054-04-26,96.972397
2054-04-27,99.243858
2054-04-28,99.157928
2054-04-29,47.449368
2054-04-30,28.021996
2054-05-01,58.288593
2054-05-02,96.031052
2054-05-03,99.250023
2054-05-04,78.731766
2054-05-05,83.059036
2054-05-06,98.205887
2054-05-07,99.437141
2054-05-08,81.683434
2054-05-09,74.199272
2054-05-10,95.870163
2054-05-11,96.346771
2054-05-12,99.625298
2054-05-13,84.560677
2054-05-14,88.717514
2054-05-15,92.087715
2054-05-16,97.515991
2054-05-17,99.513390
2054-05-18,99.271744
2054-05-19,99.223251
2054-05-20,99.215515
2054-05-21,99.533020
2054-05-22,99.439476
2054-05-23,99.478920
2054-05-24,99.300613
2054-05-25,99.489120
2054-05-26,99.257141
2054-05-27,99.252167
2054-05-28,99.572655
2054-05-29,99.243484
2054-05-30,99.353592
2054-05-31,98.313889
2054-06-01,97.953369
2054-06-02,98.658020
2054-06-03,98.163788
2054-06-04,97.485420
2054-06-05,85.753662
2054-06-06,87.005669
2054-06-07,91.250160
2054-06-08,97.816505
2054-06-09,97.891090
2054-06-10,98.314232
2054-06-11,99.104034
2054-06-12,98.803619
2054-06-13,98.103333
2054-06-14,98.208687
2054-06-15,97.404861
2054-06-16,95.137131
2054-06-17,92.716156
2054-06-18,93.182907
2054-06-19,96.544029
2054-06-20,97.086937
2054-06-21,96.692566
2054-06-22,92.716400
2054-06-23,87.792892
2054-06-24,96.745262
2054-06-25,96.525452
2054-06-26,96.068382
2054-06-27,95.520859
2054-06-28,93.994614
2054-06-29,96.635651
2054-06-30,96.061081
2054-07-01,96.162849
2054-07-02,93.267532
2054-07-03,85.473923
2054-07-04,81.643829
2054-07-05,83.133812
2054-07-06,93.785675
2054-07-07,95.802681
2054-07-08,92.633339
2054-07-09,87.514977
2054-07-10,88.608170
2054-07-11,87.488815
2054-07-12,90.468117
2054-07-13,94.655083
2054-07-14,94.596298
2054-07-15,96.254578
2054-07-16,95.616325
2054-07-17,96.713158
2054-07-18,95.330925
2054-07-19,96.897591
2054-07-20,96.883026
2054-07-21,97.747238
2054-07-22,98.554321
2054-07-23,98.150307
2054-07-24,98.641891
2054-07-25,99.055649
2054-07-26,98.400291
2054-07-27,97.231987
2054-07-28,95.840073
2054-07-29,96.460777
2054-07-30,91.186668
2054-07-31,96.937111
2054-08-01,96.205086
2054-08-02,95.109627
2054-08-03,94.917343
2054-08-04,94.951736
2054-08-05,95.300430
2054-08-06,96.960655
2054-08-07,95.105919
2054-08-08,95.046921
2054-08-09,93.285072
2054-08-10,93.715240
2054-08-11,93.940819
2054-08-12,92.765541
2054-08-13,93.751274
2054-08-14,91.856163
2054-08-15,96.613281
2054-08-16,98.679207
2054-08-17,96.004860
2054-08-18,92.466728
2054-08-19,92.726990
2054-08-20,93.582848
2054-08-21,87.036194
2054-08-22,87.969322
2054-08-23,92.479027
2054-08-24,98.288223
2054-08-25,97.738411
2054-08-26,98.438766
2054-08-27,98.682114
2054-08-28,96.422997
2054-08-29,96.446663
2054-08-30,96.396240
2054-08-31,98.960060
2054-09-01,99.131172
2054-09-02,99.158821
2054-09-03,92.570435
2054-09-04,81.187737
2054-09-05,89.598984
2054-09-06,94.189812
2054-09-07,94.818443
2054-09-08,96.991631
2054-09-09,99.108856
2054-09-10,99.143135
2054-09-11,99.195267
2054-09-12,99.034828
2054-09-13,99.350853
2054-09-14,98.962898
2054-09-15,99.546173
2054-09-16,99.446968
2054-09-17,99.536591
2054-09-18,96.676094
2054-09-19,93.028549
2054-09-20,95.110077
2054-09-21,98.193451
2054-09-22,97.144051
2054-09-23,97.157234
2054-09-24,78.078270
2054-09-25,73.666786
2054-09-26,77.975548
2054-09-27,77.987808
2054-09-28,85.064697
2054-09-29,93.978783
2054-09-30,99.260788
2054-10-01,99.866905
2054-10-02,99.948265
2054-10-03,98.917557
2054-10-04,99.755211
2054-10-05,99.971581
2054-10-06,99.971695
2054-10-07,99.911415
2054-10-08,99.822960
2054-10-09,99.939758
2054-10-10,99.733978
2054-10-11,99.966476
2054-10-12,99.952026
2054-10-13,100.000000
2054-10-14,100.000000
2054-10-15,100.000000
2054-10-16,100.000000
2054-10-17,100.000000
2054-10-18,100.000000
2054-10-19,93.497780
2054-10-20,68.192169
2054-10-21,63.547722
2054-10-22,62.834469
2054-10-23,71.181892
2054-10-24,99.394279
2054-10-25,97.537239
2054-10-26,94.555161
2054-10-27,81.548569
2054-10-28,76.822075
2054-10-29,93.806694
2054-10-30,100.000000
2054-10-31,100.000000
2054-11-01,97.897964
2054-11-02,92.533691
2054-11-03,99.970612
2054-11-04,100.000000
2054-11-05,100.000000
2054-11-06,100.000000
2054-11-07,99.973465
2054-11-08,100.000000
2054-11-09,100.000000
2054-11-10,100.000000
2054-11-11,100.000000
2054-11-12,100.000000
2054-11-13,100.000000
2054-11-14,100.000000
2054-11-15,100.000000
2054-11-16,99.997780
2054-11-17,100.000000
2054-11-18,95.518150
2054-11-19,97.686661
2054-11-20,95.426842
2054-11-21,100.000000
2054-11-22,100.000000
2054-11-23,100.000000
2054-11-24,94.386223
2054-11-25,87.764030
2054-11-26,75.754532
2054-11-27,60.712902
2054-11-28,53.172276
2054-11-29,47.491833
2054-11-30,40.431606
2054-12-01,43.917465
2054-12-02,47.874039
2054-12-03,47.923016
2054-12-04,34.354866
2054-12-05,36.190651
2054-12-06,31.486494
2054-12-07,43.701611
2054-12-08,47.300812
2054-12-09,77.292412
2054-12-10,87.594139
2054-12-11,89.061195
2054-12-12,67.520187
2054-12-13,67.383926
2054-12-14,36.580601
2054-12-15,35.930962
2054-12-16,77.663269
2054-12-17,58.221130
2054-12-18,73.967773
2054-12-19,100.000000
2054-12-20,100.000000
2054-12-21,100.000000
2054-12-22,94.242668
2054-12-23,97.355194
2054-12-24,97.797150
2054-12-25,74.530113
2054-12-26,80.812263
2054-12-27,88.367958
2054-12-28,87.118675
2054-12-29,100.000000
2054-12-30,85.590729
2054-12-31,100.000000
2055-01-01,93.438179
2055-01-02,99.981033
2055-01-03,63.675529
2055-01-04,66.456017
2055-01-05,84.429672
2055-01-06,99.384842
2055-01-07,100.000000
2055-01-08,94.492020
2055-01-09,99.523468
2055-01-10,99.886940
2055-01-11,75.385178
2055-01-12,68.455917
2055-01-13,86.549118
2055-01-14,99.973152
2055-01-15,99.906883
2055-01-16,99.914223
2055-01-17,100.000000
2055-01-18,99.878242
2055-01-19,89.140099
2055-01-20,98.212952
2055-01-21,99.939949
2055-01-22,99.898956
2055-01-23,100.000000
2055-01-24,93.496658
2055-01-25,100.000000
2055-01-26,99.935814
2055-01-27,95.744812
2055-01-28,92.073753
2055-01-29,93.239990
2055-01-30,80.576332
2055-01-31,90.012978
2055-02-01,99.783836
2055-02-02,99.587219
2055-02-03,99.697090
2055-02-04,99.695839
2055-02-05,99.657646
2055-02-06,99.838631
2055-02-07,99.684296
2055-02-08,99.965927
2055-02-09,86.127373
2055-02-10,69.520119
2055-02-11,76.694534
2055-02-12,82.098694
2055-02-13,89.598679
2055-02-14,99.923637
2055-02-15,91.980728
2055-02-16,97.403412
2055-02-17,99.937302
2055-02-18,99.832825
2055-02-19,100.000000
2055-02-20,100.000000
2055-02-21,100.000000
2055-02-22,98.706024
2055-02-23,100.000000
2055-02-24,100.000000
2055-02-25,82.560905
2055-02-26,84.476265
2055-02-27,84.868813
2055-02-28,94.953728
2055-03-01,91.939659
2055-03-02,100.000000
2055-03-03,99.623924
2055-03-04,99.274269
2055-03-05,99.847694
2055-03-06,99.622688
2055-03-07,99.891457
2055-03-08,100.000000
2055-03-09,100.000000
2055-03-10,98.778870
2055-03-11,86.226501
2055-03-12,84.428230
2055-03-13,82.546379
2055-03-14,74.422836
2055-03-15,66.036568
2055-03-16,71.438469
2055-03-17,89.082085
2055-03-18,80.278984
2055-03-19,88.401756
2055-03-20,91.367844
2055-03-21,84.186638
2055-03-22,90.010620
2055-03-23,99.916023
2055-03-24,96.651321
2055-03-25,98.844543
2055-03-26,72.678551
2055-03-27,96.671608
2055-03-28,89.085251
2055-03-29,99.425087
2055-03-30,99.459976
2055-03-31,99.931175
2055-04-01,99.574890
2055-04-02,99.560905
2055-04-03,99.600189
2055-04-04,98.566620
2055-04-05,98.642372
2055-04-06,97.102539
2055-04-07,94.814751
2055-04-08,98.567848
2055-04-09,99.520638
2055-04-10,99.365982
2055-04-11,98.846947
2055-04-12,98.734177
2055-04-13,99.841148
2055-04-14,99.409325
2055-04-15,98.889389
2055-04-16,99.147713
2055-04-17,99.167030
2055-04-18,99.145584
2055-04-19,99.166832
2055-04-20,99.143951
2055-04-21,86.702232
2055-04-22,88.221077
2055-04-23,98.023582
2055-04-24,95.716690
2055-04-25,97.934601
2055-04-26,74.532516
2055-04-27,99.182014
2055-04-28,99.277336
2055-04-29,99.128654
2055-04-30,99.166397
2055-05-01,99.762276
2055-05-02,99.677704
2055-05-03,99.601372
2055-05-04,99.681557
2055-05-05,99.680939
2055-05-06,99.602150
2055-05-07,81.114960
2055-05-08,85.032265
2055-05-09,89.022743
2055-05-10,97.123459
2055-05-11,82.311584
2055-05-12,89.016647
2055-05-13,99.679718
2055-05-14,99.539429
2055-05-15,99.528450
2055-05-16,99.487534
2055-05-17,99.327530
2055-05-18,99.245323
2055-05-19,99.183907
2055-05-20,97.135193
2055-05-21,99.549988
2055-05-22,90.472847
2055-05-23,85.625847
2055-05-24,76.943703
2055-05-25,87.427071
2055-05-26,99.215485
2055-05-27,99.225281
2055-05-28,99.274757
2055-05-29,99.205460
2055-05-30,98.334457
2055-05-31,97.785614
2055-06-01,93.116150
2055-06-02,93.153839
2055-06-03,95.595390
2055-06-04,98.770287
2055-06-05,98.368546
2055-06-06,98.547371
2055-06-07,98.932144
2055-06-08,98.349731
2055-06-09,98.285011
2055-06-10,98.964951
2055-06-11,98.898148
2055-06-12,98.937958
2055-06-13,98.889206
2055-06-14,98.855682
2055-06-15,92.730904
2055-06-16,75.817604
2055-06-17,95.541992
2055-06-18,96.935112
2055-06-19,96.047806
2055-06-20,93.697845
2055-06-21,92.238548
2055-06-22,89.722633
2055-06-23,91.924637
2055-06-24,95.626732
2055-06-25,96.972664
2055-06-26,97.011192
2055-06-27,97.538010
2055-06-28,96.689896
2055-06-29,94.634003
2055-06-30,94.316948
2055-07-01,94.800049
2055-07-02,95.916725
2055-07-03,95.675850
2055-07-04,94.589478
2055-07-05,93.721832
2055-07-06,96.614044
2055-07-07,94.029854
2055-07-08,92.008301
2055-07-09,93.704773
2055-07-10,91.271324
2055-07-11,96.029945
2055-07-12,96.106148
2055-07-13,95.932671
2055-07-14,96.856773
2055-07-15,95.386673
2055-07-16,94.263496
2055-07-17,91.106903
2055-07-18,93.417572
2055-07-19,95.337418
2055-07-20,96.060303
2055-07-21,96.155838
2055-07-22,95.705971
2055-07-23,95.882370
2055-07-24,84.270897
2055-07-25,93.890488
2055-07-26,94.188721
2055-07-27,87.287323
2055-07-28,92.223228
2055-07-29,95.331024
2055-07-30,94.953598
2055-07-31,97.843483
2055-08-01,98.625832
2055-08-02,98.325104
2055-08-03,98.600677
2055-08-04,98.591301
2055-08-05,96.159676
2055-08-06,96.682617
2055-08-07,96.207230
2055-08-08,94.889687
2055-08-09,94.908424
2055-08-10,95.348503
2055-08-11,94.859085
2055-08-12,94.897003
2055-08-13,94.867165
2055-08-14,94.612793
2055-08-15,92.655556
2055-08-16,93.198616
2055-08-17,93.458801
2055-08-18,93.107239
2055-08-19,81.422386
2055-08-20,82.459900
2055-08-21,85.580780
2055-08-22,83.890274
2055-08-23,91.032402
2055-08-24,88.976402
2055-08-25,93.986038
2055-08-26,93.959358
2055-08-27,88.766182
2055-08-28,88.596550
2055-08-29,89.410927
2055-08-30,94.953217
2055-08-31,99.165779
2055-09-01,94.797409
2055-09-02,99.162079
2055-09-03,99.159180
2055-09-04,95.743599
2055-09-05,95.180046
2055-09-06,95.332329
