#Variables:
#uas_bcc-csm1-1_historical(ms-1):Eastward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_uas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,uas_bcc-csm1-1_historical(ms-1)"
1982-02-12,-0.938574
1982-02-13,0.633291
1982-02-14,0.923567
1982-02-15,-2.757697
1982-02-16,-2.762693
1982-02-17,-2.961862
1982-02-18,-2.062980
1982-02-19,-3.070660
1982-02-20,-3.073670
1982-02-21,-2.887158
1982-02-22,-2.224723
1982-02-23,-0.224838
1982-02-24,-0.598123
1982-02-25,-1.427463
1982-02-26,-1.510336
1982-02-27,0.243550
1982-02-28,-1.044729
1982-03-01,0.085203
1982-03-02,-0.927898
1982-03-03,-0.076811
1982-03-04,1.085049
1982-03-05,-0.697182
1982-03-06,-0.760024
1982-03-07,-1.323473
1982-03-08,-1.705784
1982-03-09,0.534549
1982-03-10,0.475082
1982-03-11,-1.109240
1982-03-12,-5.591193
1982-03-13,-3.034518
1982-03-14,-1.380980
1982-03-15,-0.825048
1982-03-16,-2.210338
1982-03-17,-2.396333
1982-03-18,-2.272124
1982-03-19,-2.448345
1982-03-20,-1.416860
1982-03-21,-2.128539
1982-03-22,-0.824496
1982-03-23,0.211957
1982-03-24,0.814151
1982-03-25,0.562531
1982-03-26,3.935604
1982-03-27,2.961204
1982-03-28,-1.724482
1982-03-29,-1.532557
1982-03-30,-1.254645
1982-03-31,-0.000013
1982-04-01,0.028741
1982-04-02,-1.323260
1982-04-03,-3.682916
1982-04-04,-3.366426
1982-04-05,-1.128433
1982-04-06,-0.051392
1982-04-07,-1.606583
1982-04-08,-2.293542
1982-04-09,-2.291800
1982-04-10,-0.344002
1982-04-11,-0.630968
1982-04-12,-1.846705
1982-04-13,-2.416339
1982-04-14,-1.291445
1982-04-15,2.192372
1982-04-16,3.821739
1982-04-17,2.561060
1982-04-18,2.710061
1982-04-19,1.751055
1982-04-20,4.466731
1982-04-21,3.249722
1982-04-22,0.574436
1982-04-23,0.929117
1982-04-24,1.761540
1982-04-25,2.688493
1982-04-26,0.534810
1982-04-27,-1.258653
1982-04-28,2.566488
1982-04-29,0.482890
1982-04-30,-4.018588
1982-05-01,-4.277573
1982-05-02,-4.138670
1982-05-03,-1.165047
1982-05-04,-0.378545
1982-05-05,0.249700
1982-05-06,-0.779247
1982-05-07,-3.266212
1982-05-08,-1.787536
1982-05-09,-0.999477
1982-05-10,0.684401
1982-05-11,-0.535937
1982-05-12,-2.416314
1982-05-13,-0.872302
1982-05-14,-0.662613
1982-05-15,-2.678695
1982-05-16,-2.336640
1982-05-17,-3.729703
1982-05-18,-2.800703
1982-05-19,-2.125076
1982-05-20,-2.147325
1982-05-21,-2.007536
1982-05-22,-1.660334
1982-05-23,-0.898891
1982-05-24,-0.472908
1982-05-25,-0.655495
1982-05-26,-1.291140
1982-05-27,-3.033684
1982-05-28,-4.992974
1982-05-29,-3.732753
1982-05-30,-0.529118
1982-05-31,0.733761
1982-06-01,1.970786
1982-06-02,0.732010
1982-06-03,0.134345
1982-06-04,0.174883
1982-06-05,-0.629867
1982-06-06,-1.764081
1982-06-07,-1.622461
1982-06-08,0.142690
1982-06-09,0.541580
1982-06-10,-0.382200
1982-06-11,-0.528564
1982-06-12,-0.705021
1982-06-13,-1.150483
1982-06-14,-2.123521
1982-06-15,-1.916189
1982-06-16,-2.096752
1982-06-17,-1.390936
1982-06-18,-1.367328
1982-06-19,-0.994138
1982-06-20,-1.178814
1982-06-21,-0.907887
1982-06-22,-1.738423
1982-06-23,-2.960113
1982-06-24,-3.312542
1982-06-25,-2.476929
1982-06-26,-2.930853
1982-06-27,-2.376503
1982-06-28,-3.161709
1982-06-29,-1.412744
1982-06-30,-1.078034
1982-07-01,-1.552866
1982-07-02,-1.894388
1982-07-03,-2.241032
1982-07-04,-3.062765
1982-07-05,-3.761807
1982-07-06,-2.817089
1982-07-07,-3.142430
1982-07-08,-5.062516
1982-07-09,-3.942843
1982-07-10,-2.350456
1982-07-11,-1.789276
1982-07-12,-1.545780
1982-07-13,-1.487026
1982-07-14,-0.992257
1982-07-15,-1.117192
1982-07-16,-0.929922
1982-07-17,-1.031326
1982-07-18,-1.963629
1982-07-19,-2.321880
1982-07-20,-1.612652
1982-07-21,-2.827693
1982-07-22,-2.750339
1982-07-23,-2.073386
1982-07-24,-1.607195
1982-07-25,-1.992323
1982-07-26,-1.959521
1982-07-27,-0.910169
1982-07-28,-0.000007
1982-07-29,-0.660184
1982-07-30,-1.546355
1982-07-31,-1.613526
1982-08-01,-3.040507
1982-08-02,-2.727225
1982-08-03,-2.092621
1982-08-04,-2.547176
1982-08-05,-2.441409
1982-08-06,-1.717784
1982-08-07,-1.622283
1982-08-08,-0.265306
1982-08-09,0.322456
1982-08-10,-0.212450
1982-08-11,-0.298546
1982-08-12,-0.805560
1982-08-13,-0.596340
1982-08-14,-0.483015
1982-08-15,-0.385014
1982-08-16,-0.000012
1982-08-17,-1.162989
1982-08-18,-1.806300
1982-08-19,0.349499
1982-08-20,0.381549
1982-08-21,-1.043611
1982-08-22,-2.111963
1982-08-23,-1.209659
1982-08-24,-1.335635
1982-08-25,0.153263
1982-08-26,-1.673960
1982-08-27,-2.103299
1982-08-28,-1.862396
1982-08-29,-0.809272
1982-08-30,0.547325
1982-08-31,-0.087192
1982-09-01,-0.431843
1982-09-02,-0.721252
1982-09-03,-1.018371
1982-09-04,-1.668076
1982-09-05,-1.716428
1982-09-06,-1.578744
1982-09-07,-0.190015
1982-09-08,2.952352
1982-09-09,-0.000012
1982-09-10,-1.207752
1982-09-11,-1.360483
1982-09-12,-1.280410
1982-09-13,-1.570187
1982-09-14,-1.484227
1982-09-15,-1.886989
1982-09-16,-1.605614
1982-09-17,-2.163507
1982-09-18,-1.345330
1982-09-19,-2.678169
1982-09-20,-3.141019
1982-09-21,-2.626439
1982-09-22,-1.808182
1982-09-23,-1.949033
1982-09-24,-2.236022
1982-09-25,-1.826690
1982-09-26,-0.279401
1982-09-27,-2.121949
1982-09-28,-2.926893
1982-09-29,-3.520174
1982-09-30,-3.328680
1982-10-01,-4.369281
1982-10-02,-5.467993
1982-10-03,-4.162787
1982-10-04,-2.253100
1982-10-05,0.280418
1982-10-06,0.902895
1982-10-07,0.990754
1982-10-08,2.858999
1982-10-09,1.952859
1982-10-10,-0.734125
1982-10-11,-0.835922
1982-10-12,1.434150
1982-10-13,0.522324
1982-10-14,-0.432423
1982-10-15,-1.191436
1982-10-16,-3.795551
1982-10-17,-2.288392
1982-10-18,-0.179779
1982-10-19,-0.092047
1982-10-20,-0.000016
1982-10-21,-2.642280
1982-10-22,0.352933
1982-10-23,2.122329
1982-10-24,0.035391
1982-10-25,-1.811675
1982-10-26,-0.948599
1982-10-27,0.896872
1982-10-28,1.418359
1982-10-29,0.401675
1982-10-30,-0.420292
1982-10-31,0.106239
1982-11-01,1.929587
1982-11-02,1.675151
1982-11-03,-2.513194
1982-11-04,3.461013
1982-11-05,-2.800808
1982-11-06,0.792320
1982-11-07,1.380952
1982-11-08,-2.334241
1982-11-09,-3.371992
1982-11-10,-1.461733
1982-11-11,0.268947
1982-11-12,-1.745545
1982-11-13,-1.079414
1982-11-14,-0.000011
1982-11-15,2.023190
1982-11-16,2.717472
1982-11-17,-2.329468
1982-11-18,0.280708
1982-11-19,2.467150
1982-11-20,1.913816
1982-11-21,0.435679
1982-11-22,0.461253
1982-11-23,0.841746
1982-11-24,-0.110866
1982-11-25,1.102585
1982-11-26,-2.926513
1982-11-27,-2.343329
1982-11-28,-1.190925
1982-11-29,-1.022686
1982-11-30,1.938171
1982-12-01,2.379847
1982-12-02,0.740242
1982-12-03,-4.648615
1982-12-04,-1.233322
1982-12-05,1.182495
1982-12-06,-0.914500
1982-12-07,0.082426
1982-12-08,0.776285
1982-12-09,-3.172535
1982-12-10,-2.386229
1982-12-11,-3.125911
1982-12-12,-2.636929
1982-12-13,-1.111499
1982-12-14,-0.665361
1982-12-15,-1.048380
1982-12-16,0.607726
1982-12-17,-1.973909
1982-12-18,-5.223251
1982-12-19,-2.690480
1982-12-20,0.462273
1982-12-21,-0.134031
1982-12-22,-2.326266
1982-12-23,0.610643
1982-12-24,-4.276035
1982-12-25,-1.742603
1982-12-26,-2.069345
1982-12-27,-2.583927
1982-12-28,-0.860657
1982-12-29,-3.096308
1982-12-30,-5.354460
1982-12-31,-3.016428
1983-01-01,-1.918247
1983-01-02,-2.635213
1983-01-03,-3.880495
1983-01-04,-0.337747
1983-01-05,-0.131561
1983-01-06,-0.819244
1983-01-07,-1.150574
1983-01-08,-1.864381
1983-01-09,-0.848103
1983-01-10,0.115104
1983-01-11,-1.237442
1983-01-12,0.286730
1983-01-13,1.448344
1983-01-14,-0.000004
1983-01-15,0.750431
1983-01-16,1.131293
1983-01-17,-0.444202
1983-01-18,1.515799
1983-01-19,-0.626544
1983-01-20,3.802941
1983-01-21,3.143771
1983-01-22,2.176106
1983-01-23,-2.978948
1983-01-24,-6.047182
1983-01-25,0.292178
1983-01-26,1.383113
1983-01-27,-1.271779
1983-01-28,-0.865165
1983-01-29,-2.267678
1983-01-30,-2.258265
1983-01-31,-0.449978
1983-02-01,0.724050
1983-02-02,1.907692
1983-02-03,3.324673
1983-02-04,3.946517
1983-02-05,3.025396
1983-02-06,1.902387
1983-02-07,0.176298
1983-02-08,1.166419
1983-02-09,1.210657
1983-02-10,-4.962280
1983-02-11,-3.593468
1983-02-12,-0.423844
1983-02-13,1.290046
1983-02-14,-3.056623
1983-02-15,1.379771
1983-02-16,-2.186861
1983-02-17,-2.957842
1983-02-18,-2.445568
1983-02-19,-5.054066
1983-02-20,-2.445330
1983-02-21,2.737137
1983-02-22,2.653566
1983-02-23,1.626184
1983-02-24,0.675349
1983-02-25,0.297557
1983-02-26,0.106485
1983-02-27,-2.064932
1983-02-28,-0.933506
1983-03-01,4.851188
1983-03-02,-2.108628
1983-03-03,-1.842247
1983-03-04,2.961524
1983-03-05,-2.565594
1983-03-06,-0.000017
1983-03-07,4.169712
1983-03-08,-4.712918
1983-03-09,-3.637706
1983-03-10,0.464715
1983-03-11,-2.056961
1983-03-12,-2.078712
1983-03-13,-1.679370
1983-03-14,0.853101
1983-03-15,3.336401
1983-03-16,2.500877
1983-03-17,0.502926
1983-03-18,-1.161256
1983-03-19,-0.544262
1983-03-20,0.920792
1983-03-21,-2.835211
1983-03-22,-3.709029
1983-03-23,-2.106909
1983-03-24,-2.142930
1983-03-25,-2.949094
1983-03-26,-0.000014
1983-03-27,0.679364
1983-03-28,1.393919
1983-03-29,0.089580
1983-03-30,3.943178
1983-03-31,0.763630
1983-04-01,2.598648
1983-04-02,-1.569542
1983-04-03,-3.709049
1983-04-04,-0.996258
1983-04-05,2.161180
1983-04-06,2.983902
1983-04-07,0.412291
1983-04-08,-4.027187
1983-04-09,-2.461736
1983-04-10,0.700353
1983-04-11,1.324794
1983-04-12,0.719966
1983-04-13,0.687620
1983-04-14,2.277127
1983-04-15,0.935385
1983-04-16,-1.658419
1983-04-17,0.522229
1983-04-18,0.632598
1983-04-19,-4.474379
1983-04-20,-2.290352
1983-04-21,3.623307
1983-04-22,0.286549
1983-04-23,-6.566155
1983-04-24,-4.523608
1983-04-25,-1.919017
1983-04-26,-4.262282
1983-04-27,-2.521297
1983-04-28,-0.913708
1983-04-29,-0.814028
1983-04-30,-2.729567
1983-05-01,-0.511827
1983-05-02,-1.165023
1983-05-03,-1.075137
1983-05-04,-2.113505
1983-05-05,-0.344050
1983-05-06,-4.151740
1983-05-07,-4.463742
1983-05-08,-0.470400
1983-05-09,0.580613
1983-05-10,-2.507647
1983-05-11,-5.107014
1983-05-12,-3.222998
1983-05-13,-3.260923
1983-05-14,-4.032445
1983-05-15,-0.865241
1983-05-16,0.735830
1983-05-17,-0.427126
1983-05-18,-3.034247
1983-05-19,-3.154577
1983-05-20,-2.420327
1983-05-21,-0.474305
1983-05-22,5.327384
1983-05-23,-0.000015
1983-05-24,-0.860286
1983-05-25,2.254416
1983-05-26,0.707415
1983-05-27,-1.693707
1983-05-28,-1.176969
1983-05-29,-5.957618
1983-05-30,-4.516781
1983-05-31,-1.194698
1983-06-01,0.808522
1983-06-02,0.493982
1983-06-03,-1.249039
1983-06-04,-2.001891
1983-06-05,-0.992332
1983-06-06,-0.900779
1983-06-07,0.330743
1983-06-08,0.713822
1983-06-09,-0.000002
1983-06-10,-0.142578
1983-06-11,-0.714734
1983-06-12,0.194709
1983-06-13,-0.589972
1983-06-14,-0.869547
1983-06-15,-1.398862
1983-06-16,-0.721043
1983-06-17,-0.096273
1983-06-18,-0.153159
1983-06-19,0.137247
1983-06-20,-0.192130
1983-06-21,-1.191483
1983-06-22,-1.490691
1983-06-23,-1.928374
1983-06-24,-2.827112
1983-06-25,-3.321004
1983-06-26,-1.548364
1983-06-27,-0.806985
1983-06-28,-2.247604
1983-06-29,-1.696286
1983-06-30,-0.680236
1983-07-01,-0.464844
1983-07-02,-1.247732
1983-07-03,-0.891524
1983-07-04,-1.135987
1983-07-05,-2.004465
1983-07-06,-1.496601
1983-07-07,-0.000014
1983-07-08,0.188677
1983-07-09,0.081617
1983-07-10,0.408818
1983-07-11,0.458190
1983-07-12,-0.064219
1983-07-13,0.741851
1983-07-14,-0.134231
1983-07-15,-0.235414
1983-07-16,-1.855635
1983-07-17,-3.065618
1983-07-18,-2.070709
1983-07-19,-1.660974
1983-07-20,-1.108558
1983-07-21,-0.809510
1983-07-22,-0.337704
1983-07-23,-0.000011
1983-07-24,-1.429358
1983-07-25,-2.154068
1983-07-26,-2.763296
1983-07-27,-1.961691
1983-07-28,-0.996569
1983-07-29,0.306142
1983-07-30,-0.282361
1983-07-31,1.218265
1983-08-01,-0.400264
1983-08-02,-1.487239
1983-08-03,-2.614179
1983-08-04,-2.112103
1983-08-05,-1.587667
1983-08-06,-1.397492
1983-08-07,-0.751077
1983-08-08,-0.044003
1983-08-09,-0.071081
1983-08-10,-0.848666
1983-08-11,-0.864435
1983-08-12,-0.860479
1983-08-13,-1.016986
1983-08-14,-0.930714
1983-08-15,-0.765711
1983-08-16,1.150856
1983-08-17,0.315552
1983-08-18,-0.538134
1983-08-19,-1.167548
1983-08-20,-1.545266
1983-08-21,-1.132087
1983-08-22,-1.655094
1983-08-23,-2.162133
1983-08-24,-0.913819
1983-08-25,0.582151
1983-08-26,1.137939
1983-08-27,-1.123395
1983-08-28,-1.711115
1983-08-29,-1.189917
1983-08-30,-1.296674
1983-08-31,-1.569390
1983-09-01,-1.317598
1983-09-02,-1.345277
1983-09-03,-0.972012
1983-09-04,-0.605699
1983-09-05,-0.690823
1983-09-06,-0.346045
1983-09-07,-0.993007
1983-09-08,-1.116703
1983-09-09,-2.471200
1983-09-10,-4.029866
1983-09-11,-5.023677
1983-09-12,-2.955081
1983-09-13,-2.364544
1983-09-14,-1.723269
1983-09-15,-1.962223
1983-09-16,-2.495700
1983-09-17,-2.524697
1983-09-18,-2.834172
1983-09-19,-2.649823
1983-09-20,-2.349369
1983-09-21,-2.817672
1983-09-22,-1.738683
1983-09-23,-2.176369
1983-09-24,-3.423197
1983-09-25,-2.014693
1983-09-26,-2.182509
1983-09-27,-0.000012
1983-09-28,1.172257
1983-09-29,1.756246
1983-09-30,0.187873
1983-10-01,-2.054648
1983-10-02,-0.870681
1983-10-03,-1.294091
1983-10-04,-0.508466
1983-10-05,-1.033686
1983-10-06,-1.972190
1983-10-07,-2.419221
1983-10-08,-2.595405
1983-10-09,-1.593177
1983-10-10,-0.084529
1983-10-11,0.143786
1983-10-12,-3.725072
1983-10-13,-2.208738
1983-10-14,3.150245
1983-10-15,1.131310
1983-10-16,0.426833
1983-10-17,-3.884834
1983-10-18,-2.544286
1983-10-19,1.374949
1983-10-20,1.042679
1983-10-21,-0.413400
1983-10-22,-0.508156
1983-10-23,1.439738
1983-10-24,0.936173
1983-10-25,-1.963876
1983-10-26,-2.787188
1983-10-27,-3.008429
1983-10-28,-3.250382
1983-10-29,-1.250694
1983-10-30,0.094325
1983-10-31,4.709375
1983-11-01,1.076749
1983-11-02,1.768036
1983-11-03,0.595856
1983-11-04,-3.127597
1983-11-05,-1.009106
1983-11-06,1.129214
1983-11-07,-1.264631
1983-11-08,-1.090534
1983-11-09,-2.468528
1983-11-10,-1.124540
1983-11-11,-1.374466
1983-11-12,0.764366
1983-11-13,-0.095992
1983-11-14,1.518690
1983-11-15,-1.101565
1983-11-16,-5.819433
1983-11-17,-2.814997
1983-11-18,1.694985
1983-11-19,-1.096127
1983-11-20,-2.247969
1983-11-21,-2.093917
1983-11-22,-1.500699
1983-11-23,2.026960
1983-11-24,-1.017828
1983-11-25,-2.189173
1983-11-26,0.350702
1983-11-27,1.783639
1983-11-28,-0.971157
1983-11-29,0.985572
1983-11-30,0.287912
1983-12-01,2.065083
1983-12-02,-3.296428
1983-12-03,-0.000010
1983-12-04,4.124219
1983-12-05,-4.085562
1983-12-06,-3.909532
1983-12-07,-1.502575
1983-12-08,-1.090681
1983-12-09,0.226152
1983-12-10,0.445126
1983-12-11,0.324201
1983-12-12,-2.370938
1983-12-13,2.649688
1983-12-14,6.132170
1983-12-15,4.503853
1983-12-16,1.439684
1983-12-17,1.356129
1983-12-18,0.662321
1983-12-19,-4.641156
1983-12-20,-3.464337
1983-12-21,0.362480
1983-12-22,2.271179
1983-12-23,-3.313526
1983-12-24,0.117978
1983-12-25,1.693112
1983-12-26,-0.585494
1983-12-27,0.781865
1983-12-28,-0.070562
1983-12-29,1.494132
1983-12-30,0.636178
1983-12-31,-3.656341
1984-01-01,-3.383330
1984-01-02,-3.964545
1984-01-03,-1.733424
1984-01-04,1.103605
1984-01-05,2.908028
1984-01-06,0.490707
1984-01-07,-0.883999
1984-01-08,-2.322582
1984-01-09,0.804079
1984-01-10,2.105860
1984-01-11,2.108537
1984-01-12,0.197059
1984-01-13,2.578137
1984-01-14,1.800184
1984-01-15,-1.789848
1984-01-16,-1.526451
1984-01-17,-3.876676
1984-01-18,0.287026
1984-01-19,-0.769085
1984-01-20,-4.730907
1984-01-21,0.703256
1984-01-22,1.518502
1984-01-23,-1.215378
1984-01-24,-2.642309
1984-01-25,0.679462
1984-01-26,-2.504172
1984-01-27,0.377568
1984-01-28,2.254277
1984-01-29,4.647122
1984-01-30,2.779084
1984-01-31,0.699593
1984-02-01,-4.557525
1984-02-02,-2.542995
1984-02-03,2.040191
1984-02-04,0.719326
1984-02-05,1.330212
1984-02-06,1.085276
1984-02-07,-2.202082
1984-02-08,-1.863479
1984-02-09,-1.132036
1984-02-10,1.892285
1984-02-11,2.488489
1984-02-12,1.316383
1984-02-13,2.755100
1984-02-14,3.137794
1984-02-15,2.141831
1984-02-16,1.098818
1984-02-17,-2.028636
1984-02-18,-4.373086
1984-02-19,-3.286427
1984-02-20,1.830872
1984-02-21,3.781485
1984-02-22,2.746497
1984-02-23,3.081414
1984-02-24,3.845081
1984-02-25,-2.202579
1984-02-26,-3.089412
1984-02-27,-4.673271
1984-02-28,-3.346422
1984-02-29,-2.732599
1984-03-01,-2.118777
1984-03-02,-0.342983
1984-03-03,-1.319518
1984-03-04,-1.393863
1984-03-05,0.290942
1984-03-06,-1.455374
1984-03-07,2.229606
1984-03-08,2.141350
1984-03-09,5.436516
1984-03-10,5.624646
1984-03-11,3.973978
1984-03-12,2.665009
1984-03-13,-0.145501
1984-03-14,5.132267
1984-03-15,4.505216
1984-03-16,2.678498
1984-03-17,0.613270
1984-03-18,-2.321105
1984-03-19,0.940288
1984-03-20,-1.384773
1984-03-21,-4.153006
1984-03-22,3.364117
1984-03-23,1.373865
1984-03-24,-1.273435
1984-03-25,1.962339
1984-03-26,6.392564
1984-03-27,6.363180
1984-03-28,6.562920
1984-03-29,4.743478
1984-03-30,5.962762
1984-03-31,1.937929
1984-04-01,-4.061792
1984-04-02,-3.779153
1984-04-03,-0.585624
1984-04-04,0.994902
1984-04-05,-4.658843
1984-04-06,-6.651975
1984-04-07,-2.439221
1984-04-08,-2.024145
1984-04-09,-4.219211
1984-04-10,-2.657406
1984-04-11,0.420462
1984-04-12,-1.753794
1984-04-13,0.096998
1984-04-14,-6.273986
1984-04-15,-2.336694
1984-04-16,0.330483
1984-04-17,-0.904269
1984-04-18,-4.810458
1984-04-19,-3.820054
1984-04-20,-1.511800
1984-04-21,-0.905312
1984-04-22,-4.360413
1984-04-23,-5.433219
1984-04-24,-3.456887
1984-04-25,-2.376635
1984-04-26,-2.317243
1984-04-27,-1.724917
1984-04-28,-1.652878
1984-04-29,-2.435109
1984-04-30,-2.512816
1984-05-01,-2.074215
1984-05-02,-3.728642
1984-05-03,-1.880046
1984-05-04,-0.334006
1984-05-05,1.098391
1984-05-06,-0.216911
1984-05-07,-1.173838
1984-05-08,-0.277836
1984-05-09,-0.627767
1984-05-10,-3.704655
1984-05-11,-4.809896
1984-05-12,-1.599471
1984-05-13,-3.033318
1984-05-14,-3.457372
1984-05-15,-0.842127
1984-05-16,-2.350091
1984-05-17,-3.405612
1984-05-18,-3.062415
1984-05-19,-3.139614
1984-05-20,-3.099905
1984-05-21,-3.390093
1984-05-22,-2.789980
1984-05-23,-1.588025
1984-05-24,-1.578019
1984-05-25,-0.111782
1984-05-26,0.940620
1984-05-27,0.811100
1984-05-28,0.415773
1984-05-29,-0.786032
1984-05-30,-4.174408
1984-05-31,-1.729526
1984-06-01,0.070281
1984-06-02,0.000004
1984-06-03,-0.607040
1984-06-04,-1.697475
1984-06-05,-3.124821
1984-06-06,-4.116695
1984-06-07,-2.238202
1984-06-08,-2.752746
1984-06-09,-3.784361
1984-06-10,-3.868777
1984-06-11,-3.797081
1984-06-12,-3.943328
1984-06-13,-1.797856
1984-06-14,-0.193287
1984-06-15,-2.064907
1984-06-16,-1.774422
1984-06-17,-0.705860
1984-06-18,-3.410358
1984-06-19,-0.525337
1984-06-20,0.644814
1984-06-21,2.153410
1984-06-22,0.200294
1984-06-23,-1.668298
1984-06-24,-1.398358
1984-06-25,-1.308795
1984-06-26,-1.406723
1984-06-27,-2.096092
1984-06-28,-2.956974
1984-06-29,-1.943970
1984-06-30,-0.841141
1984-07-01,-0.720347
1984-07-02,-0.212796
1984-07-03,-0.000014
1984-07-04,-0.086894
1984-07-05,-3.256496
1984-07-06,-2.161159
1984-07-07,-0.682186
1984-07-08,0.024691
1984-07-09,-0.064769
1984-07-10,-1.606301
1984-07-11,-1.729258
1984-07-12,-0.780798
1984-07-13,-0.388044
1984-07-14,-1.381993
1984-07-15,-1.766872
1984-07-16,-2.327392
1984-07-17,-3.130009
1984-07-18,-1.874793
1984-07-19,-0.320676
1984-07-20,0.227457
1984-07-21,1.320224
1984-07-22,0.307152
1984-07-23,-1.672763
1984-07-24,-1.607678
1984-07-25,-2.293337
1984-07-26,-3.140412
1984-07-27,-4.170834
1984-07-28,-2.846544
1984-07-29,-2.239259
1984-07-30,-3.359985
1984-07-31,-2.902397
1984-08-01,-2.846544
1984-08-02,-2.085133
1984-08-03,-1.543712
1984-08-04,-0.000014
1984-08-05,0.789683
1984-08-06,0.793040
1984-08-07,0.109921
1984-08-08,0.870574
1984-08-09,2.362607
1984-08-10,2.801877
1984-08-11,2.891488
1984-08-12,2.172182
1984-08-13,0.161141
1984-08-14,-0.944378
1984-08-15,-0.960132
1984-08-16,-0.500726
1984-08-17,-0.950518
1984-08-18,-1.981131
1984-08-19,-1.718551
1984-08-20,-1.389790
1984-08-21,-0.829767
1984-08-22,-1.412175
1984-08-23,-2.091466
1984-08-24,-2.071263
1984-08-25,-1.859408
1984-08-26,-0.899757
1984-08-27,-0.708337
1984-08-28,-1.113277
1984-08-29,-1.265962
1984-08-30,-0.628322
1984-08-31,0.232522
1984-09-01,-0.300069
1984-09-02,-1.154817
1984-09-03,-0.163865
1984-09-04,0.379502
1984-09-05,-0.950558
1984-09-06,-2.608484
1984-09-07,-2.624554
1984-09-08,-1.989508
1984-09-09,-2.157919
1984-09-10,-2.894898
1984-09-11,-2.223223
1984-09-12,-0.634815
1984-09-13,-0.529755
1984-09-14,-1.120555
1984-09-15,-2.451614
1984-09-16,-3.102317
1984-09-17,-3.560840
1984-09-18,-2.819279
1984-09-19,-2.357431
1984-09-20,-1.686011
1984-09-21,-0.546535
1984-09-22,-0.999668
1984-09-23,-1.989929
1984-09-24,-2.863997
1984-09-25,-2.102499
1984-09-26,-1.925807
1984-09-27,-2.086056
1984-09-28,-1.886304
1984-09-29,-2.059759
1984-09-30,-2.111778
1984-10-01,-1.806468
1984-10-02,-0.607654
1984-10-03,0.068259
1984-10-04,0.399117
1984-10-05,-1.046427
1984-10-06,-0.676278
1984-10-07,1.268836
1984-10-08,2.121242
1984-10-09,1.597881
1984-10-10,-0.700928
1984-10-11,-1.390317
1984-10-12,-2.288625
1984-10-13,-2.109706
1984-10-14,-0.773615
1984-10-15,0.164770
1984-10-16,-3.820597
1984-10-17,-3.727990
1984-10-18,-2.689076
1984-10-19,-1.870547
1984-10-20,0.131436
1984-10-21,0.403220
1984-10-22,-1.036881
1984-10-23,-4.091635
1984-10-24,-3.833125
1984-10-25,-2.548754
1984-10-26,-4.199733
