#Variables:
#vas_bcc-csm1-1_historical(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_historical(ms-1)"
1978-02-15,3.279665
1978-02-16,0.887459
1978-02-17,3.368445
1978-02-18,0.560725
1978-02-19,1.131651
1978-02-20,1.939469
1978-02-21,2.182076
1978-02-22,2.026639
1978-02-23,3.567562
1978-02-24,-5.367807
1978-02-25,-7.758616
1978-02-26,-5.860939
1978-02-27,1.769087
1978-02-28,3.455623
1978-03-01,0.534787
1978-03-02,5.441153
1978-03-03,2.281774
1978-03-04,5.907808
1978-03-05,4.828788
1978-03-06,3.938744
1978-03-07,-2.066763
1978-03-08,2.735315
1978-03-09,3.970700
1978-03-10,7.161017
1978-03-11,5.850994
1978-03-12,0.000012
1978-03-13,-7.070112
1978-03-14,5.832033
1978-03-15,6.767412
1978-03-16,6.114619
1978-03-17,5.429736
1978-03-18,3.446780
1978-03-19,-1.456154
1978-03-20,-4.418776
1978-03-21,-2.439534
1978-03-22,3.737629
1978-03-23,5.901392
1978-03-24,0.795890
1978-03-25,-1.107130
1978-03-26,2.829906
1978-03-27,6.335154
1978-03-28,4.597620
1978-03-29,3.987920
1978-03-30,5.532104
1978-03-31,3.367169
1978-04-01,5.479882
1978-04-02,-3.330689
1978-04-03,3.037093
1978-04-04,4.995777
1978-04-05,1.005488
1978-04-06,4.248935
1978-04-07,4.829019
1978-04-08,5.524226
1978-04-09,4.084487
1978-04-10,-4.747386
1978-04-11,-1.362464
1978-04-12,3.273976
1978-04-13,5.788989
1978-04-14,-1.577364
1978-04-15,-0.117254
1978-04-16,2.809009
1978-04-17,3.751017
1978-04-18,-2.867929
1978-04-19,3.658602
1978-04-20,6.220272
1978-04-21,3.084798
1978-04-22,0.606986
1978-04-23,3.199854
1978-04-24,-3.598478
1978-04-25,4.478981
1978-04-26,2.874979
1978-04-27,1.597205
1978-04-28,5.881078
1978-04-29,6.646558
1978-04-30,5.956724
1978-05-01,5.442759
1978-05-02,4.595033
1978-05-03,6.452626
1978-05-04,5.408414
1978-05-05,-3.078468
1978-05-06,-6.299119
1978-05-07,-3.571802
1978-05-08,-0.517433
1978-05-09,2.366186
1978-05-10,3.123056
1978-05-11,4.775907
1978-05-12,4.946024
1978-05-13,4.761772
1978-05-14,5.823849
1978-05-15,5.433547
1978-05-16,2.572068
1978-05-17,-1.509778
1978-05-18,3.479131
1978-05-19,6.211014
1978-05-20,3.826733
1978-05-21,-1.518393
1978-05-22,-3.841138
1978-05-23,-4.865844
1978-05-24,-2.188663
1978-05-25,3.547517
1978-05-26,6.353793
1978-05-27,4.282110
1978-05-28,7.987100
1978-05-29,7.919979
1978-05-30,6.157139
1978-05-31,2.685738
1978-06-01,2.602297
1978-06-02,4.266964
1978-06-03,5.201019
1978-06-04,5.865503
1978-06-05,7.187708
1978-06-06,5.763237
1978-06-07,6.004301
1978-06-08,4.840417
1978-06-09,3.085470
1978-06-10,2.389344
1978-06-11,3.298938
1978-06-12,2.840665
1978-06-13,2.409867
1978-06-14,1.679345
1978-06-15,-0.625922
1978-06-16,-0.295592
1978-06-17,-0.727469
1978-06-18,-1.812942
1978-06-19,0.401682
1978-06-20,2.364866
1978-06-21,2.342695
1978-06-22,6.175566
1978-06-23,5.138844
1978-06-24,4.386575
1978-06-25,6.003124
1978-06-26,6.015214
1978-06-27,5.386977
1978-06-28,3.524231
1978-06-29,3.968772
1978-06-30,4.950424
1978-07-01,4.984317
1978-07-02,6.544427
1978-07-03,6.484557
1978-07-04,9.268160
1978-07-05,7.074991
1978-07-06,6.797563
1978-07-07,4.010031
1978-07-08,4.750193
1978-07-09,4.956380
1978-07-10,4.826691
1978-07-11,5.460614
1978-07-12,5.041940
1978-07-13,5.075103
1978-07-14,4.808985
1978-07-15,3.130533
1978-07-16,2.408638
1978-07-17,1.562443
1978-07-18,2.319997
1978-07-19,4.108385
1978-07-20,5.756383
1978-07-21,5.241282
1978-07-22,5.337092
1978-07-23,4.371703
1978-07-24,3.353953
1978-07-25,2.945034
1978-07-26,4.422520
1978-07-27,4.919361
1978-07-28,4.544226
1978-07-29,3.413021
1978-07-30,3.377118
1978-07-31,3.328587
1978-08-01,2.817553
1978-08-02,2.603678
1978-08-03,3.314031
1978-08-04,4.193893
1978-08-05,4.130733
1978-08-06,4.422975
1978-08-07,3.738405
1978-08-08,3.133124
1978-08-09,3.193995
1978-08-10,3.208453
1978-08-11,2.989462
1978-08-12,1.636506
1978-08-13,-1.450402
1978-08-14,-1.939212
1978-08-15,-1.363964
1978-08-16,-2.021757
1978-08-17,2.541861
1978-08-18,5.584307
1978-08-19,4.320777
1978-08-20,5.426797
1978-08-21,5.777953
1978-08-22,5.644264
1978-08-23,5.363028
1978-08-24,3.608461
1978-08-25,1.940858
1978-08-26,2.468936
1978-08-27,2.466874
1978-08-28,2.247298
1978-08-29,3.027022
1978-08-30,2.760028
1978-08-31,3.076505
1978-09-01,2.922134
1978-09-02,2.668101
1978-09-03,4.630306
1978-09-04,5.259645
1978-09-05,4.326010
1978-09-06,3.201399
1978-09-07,3.362377
1978-09-08,3.933160
1978-09-09,3.663674
1978-09-10,3.962956
1978-09-11,3.295403
1978-09-12,2.787327
1978-09-13,3.499140
1978-09-14,5.444402
1978-09-15,4.681597
1978-09-16,6.081891
1978-09-17,1.753837
1978-09-18,-3.123286
1978-09-19,-5.694523
1978-09-20,0.094606
1978-09-21,-1.268961
1978-09-22,3.854607
1978-09-23,1.370656
1978-09-24,-3.530531
1978-09-25,-2.771984
1978-09-26,-0.739390
1978-09-27,1.407003
1978-09-28,2.648864
1978-09-29,3.195258
1978-09-30,4.089840
1978-10-01,5.394196
1978-10-02,6.377113
1978-10-03,7.435085
1978-10-04,6.415880
1978-10-05,3.279388
1978-10-06,3.910625
1978-10-07,4.997108
1978-10-08,4.593143
1978-10-09,3.653990
1978-10-10,-1.054379
1978-10-11,-2.291265
1978-10-12,1.874422
1978-10-13,5.078683
1978-10-14,6.031852
1978-10-15,6.740661
1978-10-16,7.739777
1978-10-17,3.915553
1978-10-18,4.099589
1978-10-19,5.273252
1978-10-20,4.867776
1978-10-21,4.777880
1978-10-22,4.397202
1978-10-23,3.527477
1978-10-24,-1.224321
1978-10-25,-1.551593
1978-10-26,2.031240
1978-10-27,2.192769
1978-10-28,3.432190
1978-10-29,5.760835
1978-10-30,5.831237
1978-10-31,5.384102
1978-11-01,4.258209
1978-11-02,3.147029
1978-11-03,-5.739939
1978-11-04,-5.199882
1978-11-05,1.789874
1978-11-06,3.478197
1978-11-07,5.064610
1978-11-08,1.217747
1978-11-09,2.350463
1978-11-10,2.292197
1978-11-11,3.719149
1978-11-12,-6.958427
1978-11-13,-0.792380
1978-11-14,4.916287
1978-11-15,3.882229
1978-11-16,5.354939
1978-11-17,7.188691
1978-11-18,5.503203
1978-11-19,0.815176
1978-11-20,2.198122
1978-11-21,3.220090
1978-11-22,-0.364249
1978-11-23,2.341171
1978-11-24,3.323810
1978-11-25,4.301301
1978-11-26,-5.343267
1978-11-27,-0.791456
1978-11-28,-1.256391
1978-11-29,-0.336740
1978-11-30,2.066155
1978-12-01,-1.542204
1978-12-02,0.506132
1978-12-03,-4.219581
1978-12-04,-1.099760
1978-12-05,-3.916090
1978-12-06,-1.801222
1978-12-07,3.486121
1978-12-08,2.265620
1978-12-09,4.159431
1978-12-10,-4.756792
1978-12-11,-5.269471
1978-12-12,4.159583
1978-12-13,1.987646
1978-12-14,5.058398
1978-12-15,5.713909
1978-12-16,2.450262
1978-12-17,3.069281
1978-12-18,5.103742
1978-12-19,2.695435
1978-12-20,-3.117480
1978-12-21,-3.033163
1978-12-22,4.195956
1978-12-23,0.914023
1978-12-24,-2.443708
1978-12-25,-1.055525
1978-12-26,2.300264
1978-12-27,4.718974
1978-12-28,3.198658
1978-12-29,4.268083
1978-12-30,4.135988
1978-12-31,4.104035
1979-01-01,4.511961
1979-01-02,4.144783
1979-01-03,2.318699
1979-01-04,5.634436
1979-01-05,6.575342
1979-01-06,4.695339
1979-01-07,5.636248
1979-01-08,2.454328
1979-01-09,-5.839527
1979-01-10,-4.358550
1979-01-11,3.406075
1979-01-12,0.888919
1979-01-13,-5.524384
1979-01-14,-2.179491
1979-01-15,-2.162858
1979-01-16,-3.127753
1979-01-17,-1.450544
1979-01-18,-5.284425
1979-01-19,-1.718320
1979-01-20,-3.191562
1979-01-21,3.893297
1979-01-22,4.901309
1979-01-23,4.754209
1979-01-24,3.765569
1979-01-25,-5.935206
1979-01-26,3.916205
1979-01-27,6.084822
1979-01-28,4.686948
1979-01-29,3.118929
1979-01-30,3.378509
1979-01-31,-7.605889
1979-02-01,-5.289319
1979-02-02,4.254086
1979-02-03,-1.428526
1979-02-04,3.683284
1979-02-05,3.186928
1979-02-06,-3.900064
1979-02-07,-2.541517
1979-02-08,4.547845
1979-02-09,6.224745
1979-02-10,4.803097
1979-02-11,2.194133
1979-02-12,-1.499241
1979-02-13,-2.092084
1979-02-14,-1.951756
1979-02-15,-7.566562
1979-02-16,2.256567
1979-02-17,4.016552
1979-02-18,4.128607
1979-02-19,-0.500936
1979-02-20,-0.942470
1979-02-21,-0.538009
1979-02-22,5.044636
1979-02-23,-0.331066
1979-02-24,-4.894849
1979-02-25,-4.578471
1979-02-26,2.645254
1979-02-27,2.483275
1979-02-28,6.695367
1979-03-01,6.922525
1979-03-02,-2.189247
1979-03-03,1.353696
1979-03-04,1.652709
1979-03-05,1.365702
1979-03-06,1.451442
1979-03-07,-5.237996
1979-03-08,-3.056853
1979-03-09,3.503671
1979-03-10,0.348106
1979-03-11,-4.669905
1979-03-12,4.438630
1979-03-13,5.992901
1979-03-14,3.368044
1979-03-15,-4.459514
1979-03-16,2.936052
1979-03-17,-3.863130
1979-03-18,3.957409
1979-03-19,7.161711
1979-03-20,5.355725
1979-03-21,-0.429626
1979-03-22,-1.200848
1979-03-23,6.071637
1979-03-24,-3.254896
1979-03-25,-5.941518
1979-03-26,-3.142503
1979-03-27,1.331616
1979-03-28,-2.266052
1979-03-29,1.917595
1979-03-30,7.900822
1979-03-31,2.199702
1979-04-01,2.486726
1979-04-02,7.612267
1979-04-03,-4.121035
1979-04-04,3.028913
1979-04-05,8.083694
1979-04-06,2.307291
1979-04-07,-1.064109
1979-04-08,3.628709
1979-04-09,5.718037
1979-04-10,-3.153041
1979-04-11,-4.562933
1979-04-12,3.369167
1979-04-13,5.461390
1979-04-14,3.934891
1979-04-15,5.168192
1979-04-16,-0.517403
1979-04-17,0.369090
1979-04-18,4.588591
1979-04-19,6.366169
1979-04-20,4.534997
1979-04-21,-3.060013
1979-04-22,-2.440462
1979-04-23,4.135128
1979-04-24,2.629831
1979-04-25,1.814341
1979-04-26,7.331407
1979-04-27,1.536084
1979-04-28,2.140834
1979-04-29,5.564251
1979-04-30,7.043284
1979-05-01,3.084058
1979-05-02,2.419299
1979-05-03,3.382541
1979-05-04,2.649121
1979-05-05,3.658317
1979-05-06,3.746111
1979-05-07,3.272461
1979-05-08,4.368458
1979-05-09,5.227554
1979-05-10,6.215713
1979-05-11,5.568598
1979-05-12,4.533397
1979-05-13,3.993073
1979-05-14,6.306908
1979-05-15,5.818568
1979-05-16,5.322884
1979-05-17,4.978871
1979-05-18,1.987590
1979-05-19,-1.698994
1979-05-20,-3.091260
1979-05-21,-1.777629
1979-05-22,0.000009
1979-05-23,-1.775218
1979-05-24,2.256403
1979-05-25,5.601180
1979-05-26,3.522642
1979-05-27,-2.041678
1979-05-28,-0.728842
1979-05-29,1.788213
1979-05-30,2.910144
1979-05-31,2.546620
1979-06-01,5.422530
1979-06-02,4.115859
1979-06-03,2.952759
1979-06-04,2.101073
1979-06-05,-0.814752
1979-06-06,-1.299180
1979-06-07,2.724151
1979-06-08,3.062921
1979-06-09,2.688933
1979-06-10,4.335935
1979-06-11,4.196438
1979-06-12,4.011334
1979-06-13,3.241821
1979-06-14,2.315105
1979-06-15,1.679657
1979-06-16,1.495090
1979-06-17,1.765531
1979-06-18,1.719609
1979-06-19,1.719279
1979-06-20,2.239810
1979-06-21,2.732108
1979-06-22,3.510109
1979-06-23,5.723480
1979-06-24,5.505237
1979-06-25,3.531879
1979-06-26,4.337623
1979-06-27,4.236067
1979-06-28,4.440114
1979-06-29,3.107737
1979-06-30,-2.727752
1979-07-01,1.569165
1979-07-02,4.294035
1979-07-03,3.526091
1979-07-04,3.945095
1979-07-05,4.049870
1979-07-06,4.296160
1979-07-07,4.093264
1979-07-08,4.641849
1979-07-09,2.800219
1979-07-10,0.567883
1979-07-11,2.493038
1979-07-12,2.476853
1979-07-13,3.493317
1979-07-14,3.489397
1979-07-15,2.664270
1979-07-16,2.293808
1979-07-17,2.167942
1979-07-18,1.769029
1979-07-19,1.775641
1979-07-20,-1.151873
1979-07-21,-1.799243
1979-07-22,1.672340
1979-07-23,3.235512
1979-07-24,3.894012
1979-07-25,3.438946
1979-07-26,4.426214
1979-07-27,6.062633
1979-07-28,3.933457
1979-07-29,3.617910
1979-07-30,2.593624
1979-07-31,3.901428
1979-08-01,3.130234
1979-08-02,3.791900
1979-08-03,3.936309
1979-08-04,4.832061
1979-08-05,5.072632
1979-08-06,4.252460
1979-08-07,4.422574
1979-08-08,4.834723
1979-08-09,5.097826
1979-08-10,4.875107
1979-08-11,4.535104
1979-08-12,3.449094
1979-08-13,2.944604
1979-08-14,3.106314
1979-08-15,3.513765
1979-08-16,2.157787
1979-08-17,-0.472710
1979-08-18,-1.226074
1979-08-19,-0.225522
1979-08-20,0.537988
1979-08-21,0.362182
1979-08-22,1.093459
1979-08-23,1.992681
1979-08-24,1.457556
1979-08-25,2.142521
1979-08-26,2.597316
1979-08-27,2.831589
1979-08-28,2.013141
1979-08-29,3.065271
1979-08-30,4.002314
1979-08-31,5.578393
1979-09-01,2.972254
1979-09-02,3.190582
1979-09-03,2.553467
1979-09-04,2.437185
1979-09-05,3.719322
1979-09-06,3.554200
1979-09-07,-0.488525
1979-09-08,-1.442610
1979-09-09,2.597296
1979-09-10,3.025480
1979-09-11,2.448956
1979-09-12,1.744193
1979-09-13,1.063270
1979-09-14,-2.218936
1979-09-15,-0.285820
1979-09-16,-0.918500
1979-09-17,-5.412914
1979-09-18,-0.168683
1979-09-19,3.462632
1979-09-20,3.659951
1979-09-21,2.704303
1979-09-22,1.678482
1979-09-23,-1.488835
1979-09-24,-1.254913
1979-09-25,-5.101490
1979-09-26,-3.524584
1979-09-27,0.858734
1979-09-28,2.382222
1979-09-29,3.284007
1979-09-30,3.335409
1979-10-01,4.601566
1979-10-02,5.637060
1979-10-03,2.613124
1979-10-04,-2.333096
1979-10-05,-2.071560
1979-10-06,3.821412
1979-10-07,5.104607
1979-10-08,-3.128103
1979-10-09,-0.232910
1979-10-10,4.784083
1979-10-11,5.723413
1979-10-12,5.361814
1979-10-13,7.142055
1979-10-14,5.158770
1979-10-15,-0.497129
1979-10-16,2.157310
1979-10-17,3.031859
1979-10-18,-1.297093
1979-10-19,2.553906
1979-10-20,2.927638
1979-10-21,2.440469
1979-10-22,0.063273
1979-10-23,3.394501
1979-10-24,0.828104
1979-10-25,-4.006905
1979-10-26,2.151199
1979-10-27,2.972818
1979-10-28,2.855307
1979-10-29,3.080889
1979-10-30,2.441209
1979-10-31,3.916035
1979-11-01,4.043855
1979-11-02,4.820866
1979-11-03,4.942738
1979-11-04,5.746238
1979-11-05,4.719892
1979-11-06,-0.313064
1979-11-07,3.796207
1979-11-08,5.580438
1979-11-09,1.774669
1979-11-10,-4.363736
1979-11-11,0.566636
1979-11-12,5.015513
1979-11-13,6.270161
1979-11-14,3.818488
1979-11-15,5.236117
1979-11-16,4.122142
1979-11-17,-2.318625
1979-11-18,3.020327
1979-11-19,4.718939
1979-11-20,5.955832
1979-11-21,6.473291
1979-11-22,6.176183
1979-11-23,2.506151
1979-11-24,2.419330
1979-11-25,4.946054
1979-11-26,-4.519745
1979-11-27,3.706948
1979-11-28,4.446222
1979-11-29,2.794341
1979-11-30,-5.878614
1979-12-01,3.036765
1979-12-02,-1.174377
1979-12-03,1.949986
1979-12-04,2.331273
1979-12-05,2.073849
1979-12-06,2.734187
1979-12-07,-5.144656
1979-12-08,2.326608
1979-12-09,3.121454
1979-12-10,3.695141
1979-12-11,6.342268
1979-12-12,6.083003
1979-12-13,0.936147
1979-12-14,2.704185
1979-12-15,4.797917
1979-12-16,3.806424
1979-12-17,-7.732563
1979-12-18,1.984551
1979-12-19,2.237033
1979-12-20,6.513682
1979-12-21,4.229542
1979-12-22,-6.895367
1979-12-23,-6.407063
1979-12-24,-6.955475
1979-12-25,-5.598779
1979-12-26,-3.186338
1979-12-27,3.437574
1979-12-28,5.205616
1979-12-29,4.546600
1979-12-30,-5.821504
1979-12-31,-2.560570
1980-01-01,-3.396742
1980-01-02,-2.108957
1980-01-03,3.402971
1980-01-04,-0.715337
1980-01-05,-2.544175
1980-01-06,5.172821
1980-01-07,6.488670
1980-01-08,0.497533
1980-01-09,1.907340
1980-01-10,-3.908448
1980-01-11,-0.453411
1980-01-12,-1.718174
1980-01-13,3.055822
1980-01-14,2.502238
1980-01-15,-2.569268
1980-01-16,1.608812
1980-01-17,3.112015
1980-01-18,4.812489
1980-01-19,-2.303326
1980-01-20,-4.530362
1980-01-21,-4.647680
1980-01-22,-5.567964
1980-01-23,1.189464
1980-01-24,2.659887
1980-01-25,-0.343205
1980-01-26,2.903861
1980-01-27,5.195999
1980-01-28,3.903297
1980-01-29,0.589007
1980-01-30,2.205596
1980-01-31,4.150826
1980-02-01,2.889688
1980-02-02,-3.138141
1980-02-03,4.668972
1980-02-04,-2.234394
1980-02-05,-3.957148
1980-02-06,-4.655058
1980-02-07,3.572268
1980-02-08,5.578758
1980-02-09,-2.793189
1980-02-10,-3.093617
1980-02-11,-3.647166
1980-02-12,-1.814867
1980-02-13,0.646496
1980-02-14,2.821353
1980-02-15,-1.851721
1980-02-16,2.195192
1980-02-17,2.527171
1980-02-18,3.597578
1980-02-19,0.811574
1980-02-20,-0.404006
1980-02-21,4.717575
1980-02-22,6.701912
1980-02-23,4.136184
1980-02-24,-4.050300
1980-02-25,3.920768
1980-02-26,-5.801572
1980-02-27,4.045531
1980-02-28,4.988407
1980-02-29,5.070348
1980-03-01,5.152290
1980-03-02,5.975763
1980-03-03,4.191292
1980-03-04,3.572413
1980-03-05,3.985249
1980-03-06,5.585552
1980-03-07,5.339516
1980-03-08,6.679089
1980-03-09,5.249608
1980-03-10,4.391758
1980-03-11,-1.297321
1980-03-12,5.798776
1980-03-13,6.844240
1980-03-14,4.413630
1980-03-15,2.235960
1980-03-16,2.128496
1980-03-17,3.136103
1980-03-18,4.975001
1980-03-19,3.012387
1980-03-20,-5.076602
1980-03-21,-3.436068
1980-03-22,-5.130793
1980-03-23,-6.069879
1980-03-24,-7.486169
1980-03-25,-2.790019
1980-03-26,4.124806
1980-03-27,2.734907
1980-03-28,1.574725
1980-03-29,1.489510
1980-03-30,2.836489
1980-03-31,5.135113
1980-04-01,6.669953
1980-04-02,6.881959
1980-04-03,7.568394
1980-04-04,4.632610
1980-04-05,-7.346820
1980-04-06,3.161781
1980-04-07,7.593883
1980-04-08,6.407896
1980-04-09,4.153770
1980-04-10,4.245528
1980-04-11,-3.407856
1980-04-12,4.502282
1980-04-13,5.355123
1980-04-14,3.550507
1980-04-15,4.820208
1980-04-16,-3.732115
1980-04-17,-6.404635
1980-04-18,-4.978851
1980-04-19,-0.543694
1980-04-20,4.522466
1980-04-21,6.801799
1980-04-22,6.669502
1980-04-23,6.374873
1980-04-24,3.479025
1980-04-25,0.000006
1980-04-26,3.525291
1980-04-27,5.567564
1980-04-28,1.132084
1980-04-29,3.429184
1980-04-30,5.351316
1980-05-01,4.211579
1980-05-02,4.896048
1980-05-03,4.846086
1980-05-04,5.286667
1980-05-05,5.670687
1980-05-06,6.078721
1980-05-07,1.508239
1980-05-08,1.118577
1980-05-09,6.637736
1980-05-10,7.923541
1980-05-11,7.745161
1980-05-12,7.630220
1980-05-13,6.636088
1980-05-14,3.030824
1980-05-15,-2.368018
1980-05-16,-2.719108
1980-05-17,-2.291315
1980-05-18,2.010368
1980-05-19,2.626848
1980-05-20,-0.363561
1980-05-21,0.661827
1980-05-22,1.844751
1980-05-23,2.409102
1980-05-24,3.627354
1980-05-25,5.362781
1980-05-26,5.512887
1980-05-27,6.805982
1980-05-28,7.871985
1980-05-29,7.662485
1980-05-30,7.378433
1980-05-31,7.685029
1980-06-01,6.915699
1980-06-02,5.953463
1980-06-03,4.696329
1980-06-04,4.759992
1980-06-05,4.876685
1980-06-06,5.060733
1980-06-07,3.565470
1980-06-08,0.965029
1980-06-09,-0.367576
1980-06-10,-2.771667
1980-06-11,-2.884578
1980-06-12,0.946331
1980-06-13,-2.901280
1980-06-14,0.865570
1980-06-15,4.416933
1980-06-16,4.674634
1980-06-17,4.936315
1980-06-18,5.028467
1980-06-19,4.282075
1980-06-20,4.647527
1980-06-21,4.661148
1980-06-22,5.641616
1980-06-23,6.435194
1980-06-24,6.859581
1980-06-25,6.809304
1980-06-26,5.655230
1980-06-27,2.383220
1980-06-28,2.210919
1980-06-29,1.983761
1980-06-30,2.527333
1980-07-01,3.726317
1980-07-02,4.053197
1980-07-03,3.179879
1980-07-04,2.202908
1980-07-05,-0.494179
1980-07-06,-2.721039
1980-07-07,-3.290697
1980-07-08,-1.241275
1980-07-09,1.793173
1980-07-10,2.779301
1980-07-11,2.408573
1980-07-12,0.864855
1980-07-13,4.079515
1980-07-14,4.739176
1980-07-15,3.773644
1980-07-16,4.331638
1980-07-17,4.434381
1980-07-18,4.423853
1980-07-19,4.530572
1980-07-20,4.954865
1980-07-21,4.993213
1980-07-22,4.863863
1980-07-23,4.883522
1980-07-24,3.708312
1980-07-25,3.750906
1980-07-26,3.581558
1980-07-27,2.458875
1980-07-28,-1.210209
1980-07-29,0.217752
1980-07-30,2.566613
1980-07-31,4.789050
1980-08-01,3.421264
1980-08-02,2.266014
1980-08-03,1.636166
1980-08-04,2.205150
1980-08-05,1.842547
1980-08-06,-0.046731
1980-08-07,2.253139
1980-08-08,3.873565
1980-08-09,2.912610
1980-08-10,2.025205
1980-08-11,2.285517
1980-08-12,2.973817
1980-08-13,2.186266
1980-08-14,1.952635
1980-08-15,2.830171
1980-08-16,2.700055
1980-08-17,2.958597
1980-08-18,4.074636
1980-08-19,4.707242
1980-08-20,5.122632
1980-08-21,4.988629
1980-08-22,4.832861
1980-08-23,3.747572
1980-08-24,3.678648
1980-08-25,3.163156
1980-08-26,2.713964
1980-08-27,3.623346
1980-08-28,4.305149
1980-08-29,4.954728
1980-08-30,4.063982
1980-08-31,3.970945
1980-09-01,4.155351
1980-09-02,4.467014
1980-09-03,5.753512
1980-09-04,6.274457
1980-09-05,4.853928
1980-09-06,4.508335
1980-09-07,4.600859
1980-09-08,4.268527
1980-09-09,2.436261
1980-09-10,-1.748054
1980-09-11,-2.879780
1980-09-12,1.517884
1980-09-13,2.661314
1980-09-14,4.320986
1980-09-15,3.549709
1980-09-16,2.854620
1980-09-17,-0.369845
1980-09-18,-0.193160
1980-09-19,1.682489
1980-09-20,1.948482
1980-09-21,2.456367
1980-09-22,4.163754
1980-09-23,4.298364
1980-09-24,3.832515
1980-09-25,3.858038
1980-09-26,1.229917
1980-09-27,-1.091136
1980-09-28,-0.028267
1980-09-29,4.044849
1980-09-30,5.664636
1980-10-01,-4.335121
1980-10-02,-1.845523
1980-10-03,3.270274
1980-10-04,5.281336
1980-10-05,5.271657
1980-10-06,4.952526
1980-10-07,4.275886
1980-10-08,5.483492
1980-10-09,4.282857
1980-10-10,4.185209
1980-10-11,6.020881
1980-10-12,2.995512
1980-10-13,4.063174
1980-10-14,4.783366
1980-10-15,-6.097622
1980-10-16,-2.729995
1980-10-17,4.167757
1980-10-18,-2.013072
1980-10-19,2.846621
1980-10-20,3.687338
1980-10-21,0.312216
1980-10-22,2.602428
1980-10-23,2.183284
1980-10-24,0.714512
1980-10-25,4.877635
1980-10-26,5.304893
1980-10-27,5.155355
1980-10-28,4.998237
1980-10-29,5.515994
1980-10-30,4.896874
1980-10-31,-3.593947
1980-11-01,-2.613518
1980-11-02,0.116906
1980-11-03,-2.327399
1980-11-04,0.092258
1980-11-05,5.717981
