#Variables:
#tasmin_IPSL-CM5A-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)
1972-05-17,290.510956,304.231171,0.000000
1972-05-18,292.511261,306.824371,0.000000
1972-05-19,293.061188,306.863525,0.000000
1972-05-20,293.635773,304.771057,2.688621
1972-05-21,293.249695,302.610107,5.146910
1972-05-22,291.609772,303.641815,8.804590
1972-05-23,291.803253,302.617767,10.399241
1972-05-24,293.910400,303.510010,55.543129
1972-05-25,293.374664,299.211334,42.566181
1972-05-26,292.711029,303.922546,25.374699
1972-05-27,293.284119,306.818634,4.124060
1972-05-28,292.303192,305.549408,9.466576
1972-05-29,291.728729,302.117249,4.163274
1972-05-30,288.570129,305.926178,0.000000
1972-05-31,291.962799,308.663574,0.000000
1972-06-01,294.241241,309.133057,0.000000
1972-06-02,295.411469,310.591156,0.000000
1972-06-03,295.009918,310.542480,0.000000
1972-06-04,295.697266,313.269867,0.000000
1972-06-05,294.264557,312.489105,0.000000
1972-06-06,296.861267,312.757935,0.000000
1972-06-07,295.970245,311.081207,0.000000
1972-06-08,297.154449,310.411469,0.000000
1972-06-09,296.645813,311.226990,0.000000
1972-06-10,297.231659,312.260040,0.308816
1972-06-11,296.518005,313.268158,0.000000
1972-06-12,296.393341,313.139435,0.000000
1972-06-13,296.461761,312.181732,0.000000
1972-06-14,296.213043,310.799500,0.000000
1972-06-15,296.887360,309.022858,0.000000
1972-06-16,296.396240,309.041046,0.000000
1972-06-17,296.545288,308.810913,0.000000
1972-06-18,295.901550,309.065796,0.000000
1972-06-19,295.757812,307.796997,0.000000
1972-06-20,295.505920,307.341125,0.000000
1972-06-21,295.401611,307.400940,0.000000
1972-06-22,296.496674,309.080444,0.000000
1972-06-23,297.613922,310.552765,0.000000
1972-06-24,297.881897,310.592957,0.000000
1972-06-25,297.981171,309.151459,0.000000
1972-06-26,296.645691,307.481201,0.000000
1972-06-27,295.737183,308.064789,0.000000
1972-06-28,295.420837,308.978333,0.000000
1972-06-29,295.421753,307.718048,0.000000
1972-06-30,296.054504,307.760773,0.000000
1972-07-01,296.486786,309.660187,0.000000
1972-07-02,296.190582,308.307251,0.000000
1972-07-03,296.356354,306.217072,0.776391
1972-07-04,295.560913,306.867981,0.000000
1972-07-05,295.572784,306.470032,0.000000
1972-07-06,296.414032,306.199463,3.004383
1972-07-07,296.847717,307.412994,0.922422
1972-07-08,296.033936,308.148865,1.717683
1972-07-09,296.125519,309.583710,0.000000
1972-07-10,296.373596,311.207428,0.000000
1972-07-11,296.853760,310.492920,0.000000
1972-07-12,297.367981,308.961060,0.000000
1972-07-13,297.291321,307.362213,0.000000
1972-07-14,296.354065,306.475708,0.000000
1972-07-15,296.415527,306.639771,0.000000
1972-07-16,296.680237,305.517395,3.540958
1972-07-17,296.931824,306.066711,0.000000
1972-07-18,296.482178,306.753357,1.903869
1972-07-19,296.169800,305.020477,0.313785
1972-07-20,295.263763,305.414612,2.216336
1972-07-21,296.019043,306.390289,0.000000
1972-07-22,295.924591,307.601807,0.000000
1972-07-23,296.302429,308.046661,0.000000
1972-07-24,296.096863,308.938721,0.000000
1972-07-25,295.076965,310.623596,0.000000
1972-07-26,294.817413,310.615204,0.000000
1972-07-27,294.880371,309.966064,0.000000
1972-07-28,294.350922,310.181458,0.000000
1972-07-29,294.700836,310.407928,0.000000
1972-07-30,294.721771,310.975769,0.000000
1972-07-31,294.953369,310.171814,0.000000
1972-08-01,293.955811,310.016022,0.000000
1972-08-02,294.389252,309.820343,0.000000
1972-08-03,295.092255,309.804382,0.000000
1972-08-04,295.384888,310.885681,0.000000
1972-08-05,295.328003,311.113159,0.000000
1972-08-06,295.665070,310.895721,0.000000
1972-08-07,295.772888,310.791199,0.000000
1972-08-08,296.051056,309.944031,0.000000
1972-08-09,296.053314,309.870148,0.000000
1972-08-10,295.594513,309.727234,0.000000
1972-08-11,295.807281,310.376587,0.000000
1972-08-12,295.986267,311.117218,0.000000
1972-08-13,296.004120,311.548553,0.000000
1972-08-14,297.531677,311.515137,0.000000
1972-08-15,298.002472,310.235748,0.000000
1972-08-16,297.862213,309.359222,0.000000
1972-08-17,297.321594,307.878571,0.000000
1972-08-18,296.620605,307.874023,4.797486
1972-08-19,296.712128,308.506500,0.000000
1972-08-20,296.129333,310.156982,0.000000
1972-08-21,296.159149,310.954773,0.000000
1972-08-22,296.027527,311.065247,0.000000
1972-08-23,295.235168,311.156586,0.000000
1972-08-24,295.396545,312.251709,0.000000
1972-08-25,296.061035,312.237640,0.000000
1972-08-26,296.900208,311.645874,0.000000
1972-08-27,298.014954,310.867523,0.000000
1972-08-28,298.106018,309.594971,0.000000
1972-08-29,297.504669,309.209076,1.884188
1972-08-30,298.138062,311.827240,0.000000
1972-08-31,296.795319,312.087524,0.000000
1972-09-01,297.215057,311.429535,0.286592
1972-09-02,295.945801,312.431000,0.000000
1972-09-03,295.909912,310.221344,0.000000
1972-09-04,296.033722,310.075287,0.000000
1972-09-05,294.809845,309.429382,0.000000
1972-09-06,295.395264,307.004456,0.000000
1972-09-07,295.825806,305.923706,1.359128
1972-09-08,295.342072,307.641968,0.000000
1972-09-09,294.449341,308.859894,0.000000
1972-09-10,295.714142,309.135895,0.556791
1972-09-11,296.386566,307.700684,1.065442
1972-09-12,295.522949,302.897064,24.422428
1972-09-13,295.283844,305.810150,13.152920
1972-09-14,293.116486,305.434448,5.220051
1972-09-15,293.448181,303.992920,2.117483
1972-09-16,292.006592,305.155853,0.666908
1972-09-17,291.643066,305.735016,0.000000
1972-09-18,292.531952,306.336304,0.000000
1972-09-19,294.168091,306.223816,0.000000
1972-09-20,293.492157,305.739746,0.000000
1972-09-21,292.691010,305.024963,0.290353
1972-09-22,292.450531,304.498505,2.292005
1972-09-23,292.085876,305.643311,0.000000
1972-09-24,292.913116,306.113464,0.000000
1972-09-25,292.696472,306.368500,0.000000
1972-09-26,293.576508,306.435272,0.732030
1972-09-27,293.966644,305.996765,2.762462
1972-09-28,294.425507,307.414490,0.000000
1972-09-29,294.937073,309.315399,0.000000
1972-09-30,295.183258,306.693939,7.146183
1972-10-01,290.145966,301.129669,34.037033
1972-10-02,283.549103,296.248993,0.000000
1972-10-03,283.471100,298.522980,0.000000
1972-10-04,285.719696,300.016022,0.000000
1972-10-05,285.001862,300.814758,0.000000
1972-10-06,287.263519,301.527130,1.431539
1972-10-07,289.530945,302.168365,3.218458
1972-10-08,290.107452,300.471893,2.859664
1972-10-09,285.172821,300.072723,0.000000
1972-10-10,284.875366,302.625824,0.000000
1972-10-11,287.571350,304.505432,0.000000
1972-10-12,289.212891,306.013275,0.000000
1972-10-13,287.704620,302.627502,0.882754
1972-10-14,280.452820,292.763580,12.903152
1972-10-15,278.088165,286.867645,0.000000
1972-10-16,279.238403,288.737305,0.000000
1972-10-17,285.642548,295.427002,7.747612
1972-10-18,284.618744,294.020233,0.000000
1972-10-19,278.694855,298.280212,0.000000
1972-10-20,286.138947,303.914642,0.000000
1972-10-21,292.614258,303.742615,0.474713
1972-10-22,294.820374,305.153961,1.507439
1972-10-23,293.753571,306.080719,1.067898
1972-10-24,292.605530,306.941071,0.000000
1972-10-25,291.730042,307.139801,0.000000
1972-10-26,291.688232,306.706421,0.000000
1972-10-27,290.426331,306.088257,0.000000
1972-10-28,291.585541,305.559082,0.000000
1972-10-29,284.044128,301.151245,0.578770
1972-10-30,271.684265,283.338898,0.000000
1972-10-31,276.718719,281.821533,0.000000
1972-11-01,280.034393,295.729767,0.000000
1972-11-02,288.535858,300.764160,0.000000
1972-11-03,290.559814,304.001160,0.000000
1972-11-04,285.472687,300.052307,0.000000
1972-11-05,271.020172,287.220612,0.000000
1972-11-06,273.866669,288.210419,0.000000
1972-11-07,276.773926,295.007568,0.000000
1972-11-08,285.055176,298.088928,0.000000
1972-11-09,285.944855,301.146545,0.487276
1972-11-10,286.290710,300.397400,0.000000
1972-11-11,282.794464,295.624237,0.000000
1972-11-12,280.145172,297.091858,0.000000
1972-11-13,283.346619,301.815918,0.366847
1972-11-14,289.184723,300.817291,0.000000
1972-11-15,287.983856,298.165710,0.000000
1972-11-16,286.212006,296.372223,0.000000
1972-11-17,288.254608,298.643494,0.996303
1972-11-18,287.590546,299.388275,2.841488
1972-11-19,280.649017,295.351349,0.000000
1972-11-20,280.482361,289.227051,0.000000
1972-11-21,280.950684,288.652832,0.000000
1972-11-22,280.556549,286.738922,4.729615
1972-11-23,281.181549,290.455292,1.156085
1972-11-24,279.392548,294.031860,0.000000
1972-11-25,278.509033,295.564606,0.000000
1972-11-26,281.008179,299.428101,0.000000
1972-11-27,286.750977,300.858856,0.000000
1972-11-28,288.141174,299.902679,3.518100
1972-11-29,278.697449,294.833099,0.000000
1972-11-30,280.642487,295.885406,0.000000
1972-12-01,280.027557,291.273529,14.447772
1972-12-02,276.249084,284.761932,2.395202
1972-12-03,273.009705,289.280518,0.406495
1972-12-04,275.499084,287.754669,0.000000
1972-12-05,274.711334,289.304230,0.000000
1972-12-06,276.702637,292.536713,0.000000
1972-12-07,275.906647,287.639343,0.000000
1972-12-08,276.615662,288.819702,0.000000
1972-12-09,279.993500,289.766052,0.000000
1972-12-10,275.278290,293.500427,0.000000
1972-12-11,276.872894,297.369141,0.000000
1972-12-12,282.136749,297.105133,0.000000
1972-12-13,283.675232,300.087311,0.000000
1972-12-14,283.396912,293.517273,1.108405
1972-12-15,279.065430,289.596375,0.000000
1972-12-16,278.005463,289.298798,0.000000
1972-12-17,279.491791,291.040527,0.000000
1972-12-18,281.470642,293.145020,0.000000
1972-12-19,278.060425,293.850189,0.000000
1972-12-20,281.492584,295.785156,0.000000
1972-12-21,282.535156,298.173981,0.000000
1972-12-22,286.065643,299.854004,0.000000
1972-12-23,288.128021,300.809418,0.000000
1972-12-24,287.418243,299.376221,0.000000
1972-12-25,282.411682,294.662445,0.000000
1972-12-26,283.191742,294.904205,0.000000
1972-12-27,279.188843,292.879303,12.888721
1972-12-28,281.869446,286.421387,16.318039
1972-12-29,281.299255,293.842865,0.611205
1972-12-30,279.221863,290.999268,0.000000
1972-12-31,273.241577,289.471039,0.000000
1973-01-01,272.514404,293.500092,0.000000
1973-01-02,276.463623,297.348022,0.000000
1973-01-03,280.059235,292.532257,0.000000
1973-01-04,277.913300,294.680389,0.000000
1973-01-05,280.146881,297.121948,0.000000
1973-01-06,281.967896,292.070496,7.328287
1973-01-07,281.947693,286.723053,36.852158
1973-01-08,279.450562,287.173920,4.436474
1973-01-09,278.025330,290.638794,1.992426
1973-01-10,280.282654,289.158783,0.000000
1973-01-11,273.754822,287.888214,0.000000
1973-01-12,271.387146,291.297211,0.000000
1973-01-13,276.637085,289.204590,0.000000
1973-01-14,275.668060,288.739380,0.000000
1973-01-15,280.488403,290.473816,1.565924
1973-01-16,280.481750,289.456238,0.281485
1973-01-17,274.251862,283.258423,0.000000
1973-01-18,271.645752,281.073700,13.566074
1973-01-19,267.996857,274.715729,5.275690
1973-01-20,272.787933,279.785950,0.373846
1973-01-21,272.450775,285.157562,0.000000
1973-01-22,272.774261,288.864960,0.000000
1973-01-23,275.339508,288.584198,0.000000
1973-01-24,277.060730,291.665894,0.000000
1973-01-25,277.679810,294.891357,0.000000
1973-01-26,276.730286,291.619415,0.000000
1973-01-27,275.688995,295.166229,0.000000
1973-01-28,277.916656,296.679718,0.000000
1973-01-29,279.394348,295.007660,0.000000
1973-01-30,282.963104,296.414154,0.000000
1973-01-31,278.160400,298.310364,0.000000
1973-02-01,284.313873,301.154663,0.000000
1973-02-02,280.940674,300.399963,0.000000
1973-02-03,283.243530,299.580322,0.000000
1973-02-04,278.939850,291.568604,0.000000
1973-02-05,271.772552,285.791656,0.000000
1973-02-06,273.869629,289.308319,0.000000
1973-02-07,276.080383,284.102142,0.964268
1973-02-08,273.166321,278.603088,4.832635
1973-02-09,275.700195,286.547180,1.488218
1973-02-10,277.777313,292.912109,0.000000
1973-02-11,281.734680,296.370514,1.588890
1973-02-12,281.134247,297.414398,0.442156
1973-02-13,286.441681,300.217163,0.000000
1973-02-14,284.539581,295.184326,0.000000
1973-02-15,273.257782,290.612061,0.000000
1973-02-16,274.396423,286.715393,0.000000
1973-02-17,270.781769,286.820038,0.000000
1973-02-18,283.782257,296.256958,0.000000
1973-02-19,283.286560,296.279633,0.000000
1973-02-20,282.881897,292.022858,0.000000
1973-02-21,278.254730,293.080292,0.000000
1973-02-22,279.365967,293.204803,0.000000
1973-02-23,280.574219,294.876465,0.000000
1973-02-24,282.630646,297.220673,0.423198
1973-02-25,282.015015,298.353027,0.000000
1973-02-26,283.253723,294.317810,3.371327
1973-02-27,279.610474,291.820923,6.493748
1973-02-28,276.946167,286.729156,0.948303
1973-03-01,273.708130,285.074463,0.000000
1973-03-02,275.691895,289.918243,0.000000
1973-03-03,277.047180,291.364685,0.000000
1973-03-04,274.922577,288.814026,0.000000
1973-03-05,277.349915,285.619354,2.319025
1973-03-06,276.158173,288.739716,0.474900
1973-03-07,274.821167,288.368286,0.000000
1973-03-08,277.123260,292.916138,0.392086
1973-03-09,279.766968,298.419891,0.000000
1973-03-10,284.519897,300.876282,0.606883
1973-03-11,284.849335,302.190582,0.000000
1973-03-12,283.155731,296.526703,0.000000
1973-03-13,276.164734,296.566925,0.000000
1973-03-14,283.978516,300.492004,0.000000
1973-03-15,281.368073,297.611755,0.889051
1973-03-16,278.767731,291.435608,0.000000
1973-03-17,277.675446,291.180511,0.000000
1973-03-18,278.086823,294.605347,0.000000
1973-03-19,280.161804,298.298462,0.000000
1973-03-20,284.321808,302.551575,0.000000
1973-03-21,287.064911,303.101044,0.000000
1973-03-22,287.178284,302.354279,0.000000
1973-03-23,287.292358,298.768799,1.298318
1973-03-24,282.512482,293.599060,0.000000
1973-03-25,286.847748,292.602814,16.334927
1973-03-26,290.259705,301.067810,21.855898
1973-03-27,286.156067,295.839264,7.117033
1973-03-28,276.868011,289.409271,2.135142
1973-03-29,278.645782,290.878174,0.000000
1973-03-30,280.788605,298.291290,0.000000
1973-03-31,284.480530,300.790527,0.000000
1973-04-01,288.135376,297.113373,0.396891
1973-04-02,287.536621,298.493835,0.000000
1973-04-03,281.801514,296.933044,0.000000
1973-04-04,281.134155,298.926544,0.000000
1973-04-05,281.716705,304.301605,0.000000
1973-04-06,287.106018,306.968292,0.000000
1973-04-07,288.505646,301.802582,0.000000
1973-04-08,284.640961,303.490234,0.000000
1973-04-09,285.059204,306.916107,0.000000
1973-04-10,288.603668,305.827301,0.000000
1973-04-11,289.461243,308.287689,0.000000
1973-04-12,289.684601,308.972321,0.000000
1973-04-13,292.769196,307.254272,0.000000
1973-04-14,290.892853,307.159729,0.000000
1973-04-15,291.669586,309.720398,0.000000
1973-04-16,292.551117,311.174744,0.000000
1973-04-17,292.958038,310.093475,0.000000
1973-04-18,291.638947,307.851227,0.000000
1973-04-19,293.039978,309.503143,0.446432
1973-04-20,293.265137,305.052185,0.000000
1973-04-21,292.581696,301.479279,3.595148
1973-04-22,291.229950,304.180969,0.840715
1973-04-23,292.742798,310.462891,1.773420
1973-04-24,291.559418,303.677887,1.460887
1973-04-25,289.358063,302.022247,12.198329
1973-04-26,284.731537,298.469971,7.588148
1973-04-27,280.764374,297.904053,0.000000
1973-04-28,286.611725,304.684814,0.000000
1973-04-29,290.187164,309.074890,0.000000
1973-04-30,292.444000,308.150085,0.000000
1973-05-01,292.291443,306.653351,0.000000
1973-05-02,292.121796,303.751434,0.000000
1973-05-03,287.710114,302.089722,0.000000
1973-05-04,290.692200,306.618225,0.000000
1973-05-05,293.568146,311.965973,0.000000
1973-05-06,293.632965,307.408325,0.000000
1973-05-07,293.760773,308.254486,0.361269
1973-05-08,295.001038,306.341095,0.000000
1973-05-09,293.590363,307.475708,0.000000
1973-05-10,294.073212,304.299561,0.000000
1973-05-11,294.837189,307.156860,0.000000
1973-05-12,295.013977,309.455536,0.000000
1973-05-13,293.134918,307.317596,0.000000
1973-05-14,294.318359,309.621521,0.000000
1973-05-15,296.630127,309.426361,0.000000
1973-05-16,295.670502,308.466888,0.880350
1973-05-17,294.972382,304.395660,2.884057
1973-05-18,292.213287,304.470001,0.000000
1973-05-19,293.467926,306.873535,0.000000
1973-05-20,293.731323,310.937744,0.000000
1973-05-21,296.164642,311.142303,0.000000
1973-05-22,297.792114,310.822235,0.000000
1973-05-23,299.240997,308.329529,0.000000
1973-05-24,296.734802,305.884186,4.472562
1973-05-25,294.455597,304.063751,1.132722
1973-05-26,294.865875,307.318634,1.871734
1973-05-27,292.650757,307.466370,4.037776
1973-05-28,291.194275,306.077362,0.000000
1973-05-29,290.195953,307.776825,0.000000
1973-05-30,292.761566,310.089661,0.000000
1973-05-31,295.443481,309.038147,0.000000
1973-06-01,295.002686,305.747375,0.538971
1973-06-02,292.563599,305.433502,0.829852
1973-06-03,293.783234,303.299530,3.089888
1973-06-04,295.371429,304.059723,9.997839
1973-06-05,295.894379,306.115265,2.331602
1973-06-06,294.587982,310.914246,0.000000
1973-06-07,294.934448,311.824371,1.012709
1973-06-08,293.899597,307.892639,0.000000
1973-06-09,289.681000,305.927216,0.000000
1973-06-10,292.476074,310.088745,0.000000
1973-06-11,294.331055,310.854370,0.000000
1973-06-12,295.706024,310.250397,0.000000
1973-06-13,295.048889,307.773651,0.000000
1973-06-14,294.473694,306.752167,0.000000
1973-06-15,294.841095,307.065674,0.000000
1973-06-16,295.316223,307.542542,0.000000
1973-06-17,295.671234,308.196228,0.000000
1973-06-18,296.287323,307.843109,0.000000
1973-06-19,296.668152,307.524261,0.000000
1973-06-20,296.767456,307.427979,0.969886
1973-06-21,296.508575,307.493195,2.632318
1973-06-22,296.425323,306.962585,0.657923
1973-06-23,296.428528,306.553192,4.407877
1973-06-24,297.241150,305.959076,4.983456
1973-06-25,297.254181,306.448853,4.533250
1973-06-26,295.486328,302.748749,11.400196
1973-06-27,295.712891,305.106903,16.122326
1973-06-28,296.023224,304.313202,6.032731
1973-06-29,297.386017,305.948639,15.065315
1973-06-30,297.566162,305.553497,0.426847
1973-07-01,296.303467,309.144501,0.000000
1973-07-02,296.350189,309.598053,1.749471
1973-07-03,297.425079,307.489380,5.547354
1973-07-04,296.246826,307.581757,0.000000
1973-07-05,295.709747,308.780426,0.000000
1973-07-06,295.864594,308.121674,0.000000
1973-07-07,296.243408,307.218475,0.000000
1973-07-08,295.303314,306.927429,0.000000
1973-07-09,295.099579,307.022705,2.601971
1973-07-10,295.968964,302.369354,50.629662
1973-07-11,295.132477,306.008698,1.153377
1973-07-12,292.558350,307.772491,0.000000
1973-07-13,292.994781,308.938934,0.000000
1973-07-14,294.734619,308.037354,0.000000
1973-07-15,295.988403,308.649292,0.000000
1973-07-16,296.569031,309.005737,0.000000
1973-07-17,296.259735,309.112396,0.000000
1973-07-18,296.351440,308.329956,0.000000
1973-07-19,296.153290,307.717224,0.512253
1973-07-20,295.926270,308.686035,0.000000
1973-07-21,295.721924,310.283142,0.000000
1973-07-22,295.692627,310.719788,0.000000
1973-07-23,297.056793,309.253601,0.000000
1973-07-24,295.254364,309.345642,0.000000
1973-07-25,295.832703,308.883087,0.000000
