#Variables:
#tasmin_CanESM2_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)
1974-11-14,277.943085,297.355042,0.000000
1974-11-15,279.065704,298.549377,0.000000
1974-11-16,282.483551,301.543365,0.000000
1974-11-17,284.522888,298.119507,0.000000
1974-11-18,281.401611,297.403442,0.000000
1974-11-19,279.933838,298.489044,0.000000
1974-11-20,279.275513,298.173126,0.000000
1974-11-21,279.635193,294.314484,0.000000
1974-11-22,280.427582,289.096985,0.000000
1974-11-23,276.131836,292.109406,0.000000
1974-11-24,278.779785,298.121094,0.000000
1974-11-25,287.171051,300.449768,0.000000
1974-11-26,285.612854,297.007202,0.738656
1974-11-27,274.842163,298.226349,0.000000
1974-11-28,281.077728,299.723328,0.000000
1974-11-29,280.700012,298.613220,0.000000
1974-11-30,278.816162,300.294189,0.000000
1974-12-01,284.394989,299.906647,0.000000
1974-12-02,285.575775,300.310211,0.000000
1974-12-03,287.935150,299.175537,0.543279
1974-12-04,287.328979,299.703430,0.000000
1974-12-05,287.151978,300.521484,0.000000
1974-12-06,288.423340,298.165375,0.000000
1974-12-07,288.285278,298.641876,0.000000
1974-12-08,281.513123,294.168365,0.457681
1974-12-09,275.499695,292.865326,0.000000
1974-12-10,279.962250,291.711212,0.000000
1974-12-11,283.195465,297.325531,0.000000
1974-12-12,287.152618,296.350647,0.000000
1974-12-13,288.573151,296.239319,0.000000
1974-12-14,287.931091,300.298401,0.000000
1974-12-15,280.018738,292.925171,0.000000
1974-12-16,273.717590,284.700745,0.000000
1974-12-17,265.059937,287.497528,0.000000
1974-12-18,269.829102,290.860870,0.000000
1974-12-19,268.205566,293.570892,0.000000
1974-12-20,276.610077,295.679596,0.000000
1974-12-21,278.126923,298.173981,0.000000
1974-12-22,278.561432,300.649445,0.000000
1974-12-23,276.465698,296.451782,0.000000
1974-12-24,277.812683,296.698517,0.000000
1974-12-25,278.080933,288.672882,0.000000
1974-12-26,272.261932,287.236664,0.000000
1974-12-27,267.841156,292.106934,0.000000
1974-12-28,273.120605,297.878784,0.000000
1974-12-29,276.305725,298.751129,0.000000
1974-12-30,281.687592,297.359253,0.000000
1974-12-31,276.960663,298.690552,0.000000
1975-01-01,281.313354,301.640900,0.000000
1975-01-02,286.086792,299.945404,0.000000
1975-01-03,266.209747,296.682037,0.000000
1975-01-04,259.865967,273.806458,0.000000
1975-01-05,265.523560,282.797821,0.000000
1975-01-06,267.380859,288.482178,0.000000
1975-01-07,275.868561,295.293884,0.000000
1975-01-08,273.233398,297.048645,0.000000
1975-01-09,279.700134,294.910614,0.000000
1975-01-10,280.964264,296.980042,0.000000
1975-01-11,280.422882,295.840240,0.675242
1975-01-12,278.326050,297.652466,0.000000
1975-01-13,276.089966,297.245819,0.000000
1975-01-14,274.923645,295.541260,0.336502
1975-01-15,276.201172,294.942810,0.000000
1975-01-16,281.115906,295.864227,0.000000
1975-01-17,284.052429,293.166321,7.688626
1975-01-18,284.599945,293.624298,4.707484
1975-01-19,283.284607,290.551239,19.942974
1975-01-20,283.511566,290.467773,6.814199
1975-01-21,286.903320,296.195374,5.275690
1975-01-22,286.651825,294.931580,3.416639
1975-01-23,285.383362,294.009277,4.749477
1975-01-24,286.764130,295.265076,1.649324
1975-01-25,282.558960,297.984009,6.493915
1975-01-26,284.103424,295.180969,0.000000
1975-01-27,285.473541,295.187531,2.312667
1975-01-28,275.916504,292.286713,0.000000
1975-01-29,280.231903,295.242889,0.000000
1975-01-30,286.755096,296.784851,0.596484
1975-01-31,276.676208,291.501709,0.000000
1975-02-01,272.663971,292.447968,0.000000
1975-02-02,279.093597,286.598358,0.901287
1975-02-03,272.675385,290.608154,0.000000
1975-02-04,271.206024,291.534821,0.000000
1975-02-05,272.362854,293.627411,0.000000
1975-02-06,274.397278,292.423889,0.000000
1975-02-07,276.862946,294.608856,0.000000
1975-02-08,281.121460,292.075806,0.000000
1975-02-09,281.006409,286.672272,0.936816
1975-02-10,277.084106,286.165771,0.360238
1975-02-11,281.018372,292.371216,0.000000
1975-02-12,279.003998,296.561707,0.000000
1975-02-13,278.989777,299.171051,0.000000
1975-02-14,281.606781,299.184906,0.000000
1975-02-15,282.045868,301.996277,0.000000
1975-02-16,283.419525,294.895508,0.000000
1975-02-17,279.615387,287.117065,4.593958
1975-02-18,274.892395,290.638367,0.000000
1975-02-19,278.410797,291.882080,0.825544
1975-02-20,283.800690,293.445923,0.000000
1975-02-21,282.345856,292.275146,1.461642
1975-02-22,284.672089,291.537109,0.520756
1975-02-23,283.882355,300.900269,0.000000
1975-02-24,283.163086,300.196747,0.000000
1975-02-25,279.504578,296.151550,0.000000
1975-02-26,280.251648,292.641052,5.570277
1975-02-27,286.572296,298.496582,0.000000
1975-02-28,278.018951,294.014160,0.000000
1975-03-01,276.819000,295.710754,0.000000
1975-03-02,281.704468,290.325378,0.000000
1975-03-03,275.147980,296.566925,0.000000
1975-03-04,278.122101,293.012512,0.000000
1975-03-05,280.530426,288.639008,0.000000
1975-03-06,282.259033,292.958252,11.064574
1975-03-07,287.197479,303.394836,0.359874
1975-03-08,285.503265,300.997498,1.040872
1975-03-09,289.856903,295.766998,3.990341
1975-03-10,279.789856,288.369476,5.618739
1975-03-11,279.405365,289.069702,0.000000
1975-03-12,281.045197,292.623383,0.000000
1975-03-13,287.597534,301.085571,0.000000
1975-03-14,284.088593,298.728027,0.000000
1975-03-15,280.128876,298.416840,0.000000
1975-03-16,288.274658,298.113953,0.000000
1975-03-17,287.615784,298.299133,0.000000
1975-03-18,281.517212,300.109192,0.000000
1975-03-19,288.467499,294.891876,0.000000
1975-03-20,280.685822,292.675293,14.537622
1975-03-21,276.052216,284.588989,0.808431
1975-03-22,275.223267,287.369263,0.000000
1975-03-23,280.146301,284.972565,2.792809
1975-03-24,280.014404,290.262360,3.506378
1975-03-25,277.041321,298.415405,0.000000
1975-03-26,282.262238,297.201538,0.000000
1975-03-27,284.001038,298.355377,0.000000
1975-03-28,285.871826,302.391113,0.000000
1975-03-29,287.597778,302.702179,0.000000
1975-03-30,288.644165,302.140839,0.000000
1975-03-31,281.299500,295.598572,0.000000
1975-04-01,280.558685,289.273895,0.000000
1975-04-02,284.319550,291.581757,17.683327
1975-04-03,282.809601,287.907837,22.702892
1975-04-04,287.391479,296.384399,24.619200
1975-04-05,281.343140,290.443268,0.525877
1975-04-06,278.242096,283.572754,0.000000
1975-04-07,278.611877,289.007721,0.000000
1975-04-08,278.072510,294.600281,0.000000
1975-04-09,280.052795,295.190704,0.000000
1975-04-10,283.389252,293.770111,0.000000
1975-04-11,288.585663,299.522675,0.000000
1975-04-12,290.349213,301.371887,0.000000
1975-04-13,282.337341,303.933899,0.000000
1975-04-14,284.950470,305.041809,0.000000
1975-04-15,287.091797,307.680084,0.000000
1975-04-16,289.700562,310.211670,0.000000
1975-04-17,289.841339,306.032379,0.000000
1975-04-18,291.539978,304.666168,0.000000
1975-04-19,290.402374,303.055145,0.000000
1975-04-20,289.818329,303.027710,0.000000
1975-04-21,290.970795,299.985138,3.288000
1975-04-22,291.533264,295.900177,34.170223
1975-04-23,290.415070,293.936737,29.636972
1975-04-24,289.681671,297.401184,28.696426
1975-04-25,286.258545,296.933716,6.504458
1975-04-26,288.955566,297.108032,0.000000
1975-04-27,289.028412,297.800812,0.000000
1975-04-28,289.676971,299.569214,0.000000
1975-04-29,290.426514,300.642120,0.000000
1975-04-30,289.118256,300.735352,0.000000
1975-05-01,288.903290,301.968231,0.000000
1975-05-02,288.999786,302.676422,0.000000
1975-05-03,290.281036,303.027435,0.000000
1975-05-04,290.082611,302.100983,0.000000
1975-05-05,289.690460,303.114990,0.000000
1975-05-06,289.459930,301.125610,0.283354
1975-05-07,291.611206,306.481537,0.000000
1975-05-08,291.233032,307.134552,0.000000
1975-05-09,291.332642,308.227814,0.000000
1975-05-10,290.403381,307.872375,0.000000
1975-05-11,294.223083,307.951447,0.000000
1975-05-12,292.230286,306.928101,0.000000
1975-05-13,291.546661,306.823730,0.000000
1975-05-14,291.386597,306.590759,0.000000
1975-05-15,292.190643,305.522949,0.000000
1975-05-16,292.417236,299.027313,10.605310
1975-05-17,293.185913,299.288971,12.293873
1975-05-18,293.208466,299.885864,4.834207
1975-05-19,290.524445,300.772705,0.000000
1975-05-20,293.241302,302.832489,0.000000
1975-05-21,293.088562,304.511292,2.642520
1975-05-22,293.421478,304.010040,4.774772
1975-05-23,294.829102,302.427979,27.824703
1975-05-24,294.102264,300.020599,8.804590
1975-05-25,294.788452,298.737762,7.511878
1975-05-26,293.689850,297.637573,1.501318
1975-05-27,293.682129,300.006500,0.000000
1975-05-28,292.941467,302.283752,0.000000
1975-05-29,293.020233,306.172241,0.000000
1975-05-30,293.919769,308.905090,0.000000
1975-05-31,296.518005,311.263794,0.000000
1975-06-01,297.899658,311.621826,0.000000
1975-06-02,296.437958,311.049377,0.000000
1975-06-03,295.307007,310.328217,0.000000
1975-06-04,295.198883,307.298462,0.556240
1975-06-05,295.675568,305.889771,0.570056
1975-06-06,295.182465,304.359009,10.521525
1975-06-07,295.400665,304.904266,10.314299
1975-06-08,294.261597,301.548004,0.440105
1975-06-09,292.385468,302.650452,0.675588
1975-06-10,293.983459,304.347046,3.148892
1975-06-11,294.100891,303.898071,0.000000
1975-06-12,293.564880,301.374115,0.000000
1975-06-13,293.820526,302.375305,0.000000
1975-06-14,294.546143,301.131195,0.000000
1975-06-15,294.902802,304.482483,0.000000
1975-06-16,294.721222,306.672119,0.000000
1975-06-17,294.028961,307.230713,0.000000
1975-06-18,293.734100,308.060669,0.000000
1975-06-19,294.865540,307.658661,0.000000
1975-06-20,294.660126,308.238525,0.969539
1975-06-21,295.981262,306.179474,2.254288
1975-06-22,295.900604,305.364685,1.187151
1975-06-23,296.706848,306.873016,0.000000
1975-06-24,296.599945,307.789154,0.000000
1975-06-25,296.433716,308.441132,0.000000
1975-06-26,296.908508,306.760529,3.755442
1975-06-27,295.926086,304.591431,1.746234
1975-06-28,293.961426,306.314697,0.000000
1975-06-29,293.700745,309.196899,0.000000
1975-06-30,296.645447,311.184937,0.651902
1975-07-01,297.717590,312.280273,0.000000
1975-07-02,299.487427,312.088531,0.000000
1975-07-03,299.282349,309.452484,0.309194
1975-07-04,297.555267,308.269928,0.000000
1975-07-05,296.390747,309.220947,0.000000
1975-07-06,296.040771,309.330231,0.000000
1975-07-07,296.761353,308.417053,0.000000
1975-07-08,296.930756,307.037170,1.310334
1975-07-09,296.685669,307.869568,0.000000
1975-07-10,296.684021,309.946045,0.000000
1975-07-11,297.529022,310.658386,0.000000
1975-07-12,297.049957,311.032715,0.000000
1975-07-13,296.292603,311.511414,0.000000
1975-07-14,297.389160,311.187469,0.000000
1975-07-15,299.121735,311.596375,0.000000
1975-07-16,297.824524,308.050049,0.000000
1975-07-17,297.528961,305.992004,0.000000
1975-07-18,295.430695,307.964722,0.000000
1975-07-19,295.895447,309.275146,0.000000
1975-07-20,296.669983,309.059082,0.000000
1975-07-21,296.966736,309.762085,0.000000
1975-07-22,296.887817,310.370239,0.000000
1975-07-23,297.424744,309.791382,0.913631
1975-07-24,297.355499,307.895050,0.000000
1975-07-25,296.272858,308.843842,0.000000
1975-07-26,296.193237,304.854034,14.945519
1975-07-27,293.071106,299.621582,62.055855
1975-07-28,294.522766,300.338715,28.543459
1975-07-29,295.586945,303.037445,0.000000
1975-07-30,294.382172,304.806641,0.285199
1975-07-31,294.620361,305.655334,0.000000
1975-08-01,295.394318,306.333984,0.831577
1975-08-02,296.234192,306.375427,0.000000
1975-08-03,295.939697,306.998383,0.000000
1975-08-04,295.750641,308.628845,0.000000
1975-08-05,295.807281,309.451599,0.000000
1975-08-06,296.919952,308.643127,0.000000
1975-08-07,295.983948,308.002930,0.000000
1975-08-08,295.422302,309.464783,0.000000
1975-08-09,296.737549,309.401611,0.735004
1975-08-10,297.048737,308.129639,0.000000
1975-08-11,297.021088,309.877319,0.000000
1975-08-12,296.363647,311.565948,0.000000
1975-08-13,297.290771,311.757782,0.000000
1975-08-14,298.126617,311.086243,0.000000
1975-08-15,298.229706,310.319305,0.000000
1975-08-16,298.055298,311.588684,0.000000
1975-08-17,296.071991,312.066040,0.000000
1975-08-18,299.004913,309.967957,0.599191
1975-08-19,298.868103,309.666870,0.000000
1975-08-20,297.867737,310.268127,0.000000
1975-08-21,299.035248,310.473755,0.000000
1975-08-22,298.603363,310.081207,0.000000
1975-08-23,296.448792,310.110809,0.000000
1975-08-24,296.245850,309.387421,0.000000
1975-08-25,296.757050,310.017456,0.000000
1975-08-26,297.356903,310.639679,0.000000
1975-08-27,297.495697,310.552368,0.000000
1975-08-28,298.382538,310.664307,0.000000
1975-08-29,298.626373,310.735107,1.673231
1975-08-30,298.660522,311.436584,0.000000
1975-08-31,298.049377,310.926971,0.000000
1975-09-01,296.975555,310.265198,0.000000
1975-09-02,297.371185,308.968201,0.000000
1975-09-03,296.580475,312.244720,0.000000
1975-09-04,299.152924,315.907898,0.000000
1975-09-05,297.133514,309.622162,0.000000
1975-09-06,290.248108,311.360535,0.000000
1975-09-07,297.739441,311.136810,0.000000
1975-09-08,297.377106,308.353180,0.000000
1975-09-09,296.623383,306.667053,0.000000
1975-09-10,296.760559,308.149323,0.000000
1975-09-11,298.459167,305.073242,0.000000
1975-09-12,297.916901,308.104431,0.000000
1975-09-13,295.013367,307.893646,0.954750
1975-09-14,295.520630,307.441284,0.000000
1975-09-15,295.260529,305.906921,0.000000
1975-09-16,294.731659,307.740662,0.000000
1975-09-17,295.789612,310.536530,0.000000
1975-09-18,296.576904,306.896362,0.000000
1975-09-19,295.027893,300.452362,3.308306
1975-09-20,294.459259,303.744904,1.751061
1975-09-21,294.985229,304.836823,0.000000
1975-09-22,294.803009,305.407410,0.000000
1975-09-23,291.188171,306.041840,0.000000
1975-09-24,284.798187,306.251282,0.000000
1975-09-25,284.498260,306.039856,0.000000
1975-09-26,284.985901,304.526306,0.000000
1975-09-27,285.007355,304.253662,0.000000
1975-09-28,291.821106,303.265808,14.167023
1975-09-29,291.831390,302.924988,4.793557
1975-09-30,292.478455,300.919220,14.561510
1975-10-01,292.199890,302.526764,0.000000
1975-10-02,290.824036,304.040222,0.000000
1975-10-03,290.631927,304.182281,0.000000
1975-10-04,291.156128,302.460144,0.000000
1975-10-05,290.516693,303.772736,0.000000
1975-10-06,288.175415,305.772156,0.000000
1975-10-07,290.620941,305.836243,0.000000
1975-10-08,287.168640,301.520691,0.000000
1975-10-09,286.755829,297.912323,0.000000
1975-10-10,283.365692,297.482208,0.000000
1975-10-11,284.313141,299.878540,0.000000
1975-10-12,283.688538,298.261230,0.000000
1975-10-13,285.907501,295.868408,0.000000
1975-10-14,289.471375,300.753784,7.997424
1975-10-15,290.051178,303.049316,21.342253
1975-10-16,290.127747,302.854370,0.000000
1975-10-17,289.769989,302.677399,0.000000
1975-10-18,292.054474,302.851776,2.006902
1975-10-19,292.417511,302.625061,10.171840
1975-10-20,290.997620,296.217163,0.000000
1975-10-21,283.486694,299.156738,0.000000
1975-10-22,287.322754,303.284210,0.000000
1975-10-23,291.047821,303.932556,0.000000
1975-10-24,288.572693,299.675476,0.000000
1975-10-25,287.215363,299.195679,0.668007
1975-10-26,287.900879,300.879517,0.000000
1975-10-27,287.724792,298.227509,0.474713
1975-10-28,285.937744,297.180878,0.000000
1975-10-29,284.882965,300.539398,0.000000
1975-10-30,284.294250,301.514313,0.000000
1975-10-31,283.052582,302.578644,0.000000
1975-11-01,283.886597,301.593781,0.000000
1975-11-02,283.753571,297.598755,0.000000
1975-11-03,280.549622,296.757812,0.000000
1975-11-04,279.990723,299.402161,0.000000
1975-11-05,282.181366,300.720428,0.000000
1975-11-06,284.636047,299.747192,0.000000
1975-11-07,286.021973,298.308533,0.000000
1975-11-08,286.747101,299.335999,0.000000
1975-11-09,288.223816,296.012115,0.000000
1975-11-10,283.159332,293.065247,0.371897
1975-11-11,276.424713,297.611176,0.000000
1975-11-12,275.547089,300.315857,0.000000
1975-11-13,284.370575,297.140717,0.000000
1975-11-14,282.891541,298.650696,0.000000
1975-11-15,281.460571,297.927673,0.000000
1975-11-16,284.816772,293.748627,0.000000
1975-11-17,281.568726,295.521210,0.000000
1975-11-18,278.163513,295.633820,0.000000
1975-11-19,280.374329,296.580383,0.000000
1975-11-20,282.317230,290.098022,0.959239
1975-11-21,283.642120,290.912262,7.730290
1975-11-22,281.513580,288.635162,23.160231
1975-11-23,286.849091,293.720703,2.672194
1975-11-24,285.010986,294.950836,0.000000
1975-11-25,285.140076,293.601044,65.253609
1975-11-26,278.694916,287.220978,2.714411
1975-11-27,276.006104,289.311035,0.000000
1975-11-28,282.824402,298.139435,0.000000
1975-11-29,288.236603,299.129944,0.000000
1975-11-30,283.727020,299.511261,0.000000
1975-12-01,276.765045,296.291382,0.310923
1975-12-02,283.347595,300.105682,0.000000
1975-12-03,285.704590,294.935242,0.000000
1975-12-04,286.463013,293.584076,0.000000
1975-12-05,282.242188,296.245758,0.000000
1975-12-06,284.817780,290.614960,0.000000
1975-12-07,275.104767,292.857239,0.000000
1975-12-08,281.710510,287.597870,7.418073
1975-12-09,282.306610,287.259125,0.904086
1975-12-10,279.297638,286.555176,2.709980
1975-12-11,278.769623,292.537140,0.000000
1975-12-12,273.133423,286.735413,0.000000
1975-12-13,265.627930,289.310455,0.000000
1975-12-14,276.602264,287.269531,0.000000
1975-12-15,275.661285,292.488495,0.000000
1975-12-16,279.945374,297.640656,0.000000
1975-12-17,282.224670,293.119507,0.000000
1975-12-18,278.751526,290.997284,0.000000
1975-12-19,276.622498,294.987762,0.000000
1975-12-20,286.902618,291.389038,0.862869
1975-12-21,284.351196,291.849731,6.159650
1975-12-22,277.071106,284.446503,0.000000
1975-12-23,277.461914,289.085205,0.000000
1975-12-24,273.679047,291.194061,0.000000
1975-12-25,274.956696,283.273468,0.000000
1975-12-26,274.545624,280.219910,0.000000
1975-12-27,276.059174,280.041046,0.403474
1975-12-28,275.608063,288.113800,0.000000
1975-12-29,280.989746,294.582031,0.363531
1975-12-30,276.247070,295.591431,0.000000
1975-12-31,282.359833,298.951202,0.000000
1976-01-01,279.396606,299.931274,0.000000
1976-01-02,281.907990,297.399048,0.000000
1976-01-03,276.629150,291.669067,0.639289
1976-01-04,276.497192,289.608582,0.000000
1976-01-05,268.758179,291.245331,0.000000
1976-01-06,271.686279,290.707581,0.000000
1976-01-07,274.414703,293.287079,0.000000
1976-01-08,283.961792,297.642548,0.000000
1976-01-09,280.713287,292.490906,0.459984
1976-01-10,281.014160,294.887115,0.000000
1976-01-11,277.958435,290.292328,1.564392
1976-01-12,274.469940,289.138184,0.000000
1976-01-13,274.542175,288.056671,0.000000
1976-01-14,273.289093,290.095734,0.000000
1976-01-15,273.014343,290.482330,0.000000
1976-01-16,274.903595,284.508850,0.000000
1976-01-17,277.394043,287.977234,0.000000
