#Variables:
#tasmin_CCSM4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)
1983-02-16,273.792053,283.393524,0.387194
1983-02-17,269.605225,279.068726,0.935028
1983-02-18,271.013245,282.548065,0.000000
1983-02-19,272.647552,281.881439,0.000000
1983-02-20,274.979767,283.318542,8.037151
1983-02-21,277.165405,283.619019,14.053374
1983-02-22,276.307800,285.877258,2.209466
1983-02-23,274.201904,284.914398,0.000000
1983-02-24,273.920380,285.346802,0.000000
1983-02-25,275.831940,286.833679,0.000000
1983-02-26,275.287018,289.341461,0.000000
1983-02-27,275.667297,290.333679,0.000000
1983-02-28,278.658936,291.656647,0.000000
1983-03-01,282.784790,292.103424,18.463306
1983-03-02,282.911804,295.985291,8.101478
1983-03-03,281.694885,299.788574,0.000000
1983-03-04,285.941681,301.094299,0.000000
1983-03-05,283.119232,294.131348,0.000000
1983-03-06,280.934601,292.503326,1.121570
1983-03-07,283.566711,291.111237,23.738791
1983-03-08,284.022186,289.998657,2.445149
1983-03-09,286.200958,288.369476,6.211240
1983-03-10,287.696381,301.724152,2.319025
1983-03-11,286.049866,299.746490,1.307311
1983-03-12,287.317078,302.901459,0.000000
1983-03-13,279.481354,296.965973,0.000000
1983-03-14,272.141144,283.452057,0.000000
1983-03-15,274.316101,285.268677,0.000000
1983-03-16,277.473785,292.433990,0.000000
1983-03-17,282.512482,289.372406,0.000000
1983-03-18,283.258301,294.193909,0.000000
1983-03-19,287.189362,301.557800,0.808431
1983-03-20,283.250275,298.768799,0.000000
1983-03-21,286.298431,299.001221,0.000000
1983-03-22,289.938049,298.694183,0.563918
1983-03-23,290.107330,300.320251,1.818886
1983-03-24,290.761841,300.098846,1.453821
1983-03-25,289.926544,300.374573,3.332906
1983-03-26,288.852264,297.066193,8.227119
1983-03-27,285.759888,296.407867,6.686659
1983-03-28,277.283081,287.149994,0.000000
1983-03-29,278.256897,284.982849,0.000000
1983-03-30,278.907074,283.794067,0.000000
1983-03-31,279.697052,289.218079,0.000000
1983-04-01,282.167816,290.493134,0.000000
1983-04-02,287.232086,294.811310,0.629023
1983-04-03,290.263672,295.064362,1.354841
1983-04-04,289.390137,294.254364,14.898844
1983-04-05,291.104614,298.414246,6.137945
1983-04-06,285.206848,298.023804,0.000000
1983-04-07,285.076447,294.096527,0.000000
1983-04-08,286.924072,292.572906,0.000000
1983-04-09,286.112122,289.861725,1.043358
1983-04-10,286.724640,292.277008,0.000000
1983-04-11,286.081268,298.461670,0.000000
1983-04-12,289.732452,299.579254,0.000000
1983-04-13,290.691956,300.096436,0.356432
1983-04-14,290.739014,300.077087,0.000000
1983-04-15,290.427917,300.114532,17.207781
1983-04-16,287.460327,303.336670,0.000000
1983-04-17,289.230377,301.368378,0.000000
1983-04-18,286.837524,298.729309,0.000000
1983-04-19,286.056091,298.571136,0.000000
1983-04-20,288.109802,300.997040,0.000000
1983-04-21,290.350708,301.966736,2.016534
1983-04-22,290.085449,306.318573,0.000000
1983-04-23,288.366821,303.803467,0.000000
1983-04-24,292.444000,300.773743,9.910280
1983-04-25,291.665894,299.186615,2.300295
1983-04-26,287.233704,291.718262,0.000000
1983-04-27,285.169739,293.671753,0.000000
1983-04-28,284.234467,297.474976,0.000000
1983-04-29,285.249756,302.599335,0.000000
1983-04-30,286.631714,304.469208,0.000000
1983-05-01,287.050690,302.659637,0.000000
1983-05-02,286.528992,300.709991,0.000000
1983-05-03,287.157166,301.243134,0.000000
1983-05-04,288.729248,299.634644,0.000000
1983-05-05,289.745728,297.823608,0.000000
1983-05-06,291.139435,297.327637,0.000000
1983-05-07,289.950195,296.891174,0.000000
1983-05-08,291.339600,299.295471,1.836725
1983-05-09,292.978119,301.178375,2.688219
1983-05-10,293.299866,303.553955,0.000000
1983-05-11,292.739288,303.864594,0.000000
1983-05-12,292.615295,303.292419,0.000000
1983-05-13,291.207336,303.669891,0.000000
1983-05-14,291.583374,303.187286,0.000000
1983-05-15,293.501007,303.183655,0.000000
1983-05-16,293.846985,302.958069,0.000000
1983-05-17,294.216583,302.283752,0.395995
1983-05-18,292.351227,302.397400,10.642826
1983-05-19,292.033936,305.304840,3.369603
1983-05-20,294.091614,304.301605,0.000000
1983-05-21,293.778625,303.964600,0.000000
1983-05-22,293.682129,303.167328,0.880350
1983-05-23,292.949707,303.993896,0.000000
1983-05-24,292.447723,304.195862,0.000000
1983-05-25,292.629944,304.762115,0.000000
1983-05-26,292.244507,304.826599,0.000000
1983-05-27,292.179077,304.764862,0.000000
1983-05-28,292.441101,305.978363,0.000000
1983-05-29,293.187866,307.835114,0.000000
1983-05-30,293.094116,308.569641,0.000000
1983-05-31,293.315155,307.291016,1.920238
1983-06-01,294.910309,307.882751,0.000000
1983-06-02,294.850342,306.622498,10.489079
1983-06-03,293.983459,304.315155,5.916135
1983-06-04,291.254120,305.484894,0.000000
1983-06-05,291.515320,307.509369,0.000000
1983-06-06,294.344452,309.004822,0.000000
1983-06-07,295.429108,309.675598,0.000000
1983-06-08,296.817749,311.029724,0.000000
1983-06-09,298.235779,311.665894,0.000000
1983-06-10,296.861267,310.954010,0.000000
1983-06-11,295.612183,308.591980,0.000000
1983-06-12,297.249115,309.459839,5.188069
1983-06-13,297.826569,311.745483,0.544526
1983-06-14,297.474335,310.694000,1.405894
1983-06-15,296.317200,307.514008,5.555065
1983-06-16,295.859833,307.501648,0.000000
1983-06-17,296.174225,306.980042,1.272896
1983-06-18,296.053436,306.314697,3.815767
1983-06-19,296.604858,307.291870,5.520146
1983-06-20,297.205414,306.977234,1.040134
1983-06-21,297.165924,305.816193,0.000000
1983-06-22,295.386078,307.339294,0.000000
1983-06-23,296.728302,308.067139,0.000000
1983-06-24,298.690094,307.596252,0.000000
1983-06-25,299.540344,307.953430,0.000000
1983-06-26,297.493958,307.490417,0.000000
1983-06-27,297.528809,307.323059,0.000000
1983-06-28,297.899261,306.733002,0.000000
1983-06-29,298.059204,306.584076,2.219970
1983-06-30,295.930542,306.464478,0.576752
1983-07-01,295.732697,305.815765,0.000000
1983-07-02,295.573395,306.365479,0.000000
1983-07-03,295.717010,307.119232,0.000000
1983-07-04,296.130707,308.241760,0.000000
1983-07-05,296.759705,306.617767,0.000000
1983-07-06,296.146851,307.088745,1.326173
1983-07-07,295.694305,306.723938,0.496286
1983-07-08,295.874542,305.508392,0.000000
1983-07-09,295.990967,304.810150,0.811027
1983-07-10,296.122498,306.623077,0.000000
1983-07-11,296.034912,308.019104,0.000000
1983-07-12,295.696533,307.420746,0.499965
1983-07-13,296.040771,307.699341,0.000000
1983-07-14,296.342804,308.708435,0.000000
1983-07-15,296.814026,310.295441,0.000000
1983-07-16,296.361420,310.600586,0.000000
1983-07-17,296.423157,310.609558,0.000000
1983-07-18,296.236511,309.486633,0.000000
1983-07-19,296.297607,308.643066,0.560976
1983-07-20,297.351685,306.639771,4.100355
1983-07-21,295.149292,304.238922,6.163880
1983-07-22,292.798248,306.070312,0.000000
1983-07-23,293.870544,306.953430,0.533984
1983-07-24,295.332825,307.641235,1.101701
1983-07-25,296.683960,307.234283,0.000000
1983-07-26,296.272858,307.631287,0.000000
1983-07-27,295.947266,306.640381,1.479202
1983-07-28,296.861603,307.359192,3.583689
1983-07-29,297.369965,308.651581,0.000000
1983-07-30,297.199554,310.041290,0.000000
1983-07-31,297.684906,310.016022,4.563282
1983-08-01,298.699524,307.720154,4.677481
1983-08-02,298.504028,307.787659,1.623928
1983-08-03,298.201324,311.347931,0.000000
1983-08-04,299.228271,310.449036,8.228703
1983-08-05,298.807526,308.546692,7.819144
1983-08-06,297.909668,305.985840,4.994130
1983-08-07,295.938477,306.640686,0.000000
1983-08-08,297.042358,308.150024,0.000000
1983-08-09,295.929901,307.712067,0.285199
1983-08-10,296.242065,308.350403,0.000000
1983-08-11,296.101624,308.941040,0.000000
1983-08-12,297.080475,309.576355,0.000000
1983-08-13,297.242737,311.168518,0.000000
1983-08-14,298.110107,312.348724,0.000000
1983-08-15,298.290924,312.493866,0.000000
1983-08-16,296.936157,311.623291,0.000000
1983-08-17,296.694702,311.487030,0.000000
1983-08-18,296.481171,310.654480,2.743948
1983-08-19,297.841248,307.713989,5.970790
1983-08-20,297.696594,306.244354,4.257473
1983-08-21,296.543274,303.441498,0.430861
1983-08-22,296.121674,303.264709,1.662971
1983-08-23,295.670319,305.885437,0.423876
1983-08-24,296.359131,307.055756,0.000000
1983-08-25,295.801483,308.170593,0.000000
1983-08-26,296.585297,308.591614,0.000000
1983-08-27,296.110138,308.330261,0.000000
1983-08-28,295.089081,308.594086,1.763930
1983-08-29,296.938293,308.186401,7.022434
1983-08-30,296.054504,306.102234,7.306533
1983-08-31,291.886902,300.110718,39.442757
1983-09-01,295.932343,304.042999,16.322819
1983-09-02,295.264862,303.268066,1.364266
1983-09-03,294.618561,303.435516,2.089909
1983-09-04,294.797516,304.077118,0.342856
1983-09-05,293.389496,304.614319,0.000000
1983-09-06,293.625488,306.703949,1.723742
1983-09-07,294.798737,305.840179,21.674240
1983-09-08,294.913177,303.638550,2.479023
1983-09-09,291.513214,304.097076,0.000000
1983-09-10,295.442596,307.004913,0.000000
1983-09-11,295.812225,306.785645,0.000000
1983-09-12,295.395264,305.640686,0.903293
1983-09-13,294.273468,307.832886,0.290353
1983-09-14,293.344513,307.890747,0.000000
1983-09-15,295.074615,307.728485,0.000000
1983-09-16,295.498230,308.279694,0.000000
1983-09-17,294.805450,308.247955,0.000000
1983-09-18,294.907776,308.100647,0.000000
1983-09-19,295.235413,307.202118,1.385725
1983-09-20,293.959534,302.889313,2.530180
1983-09-21,288.623016,301.496887,15.463201
1983-09-22,282.931976,295.071533,0.412136
1983-09-23,281.676208,291.922974,0.000000
1983-09-24,282.507751,291.818542,0.000000
1983-09-25,284.798187,295.576202,0.000000
1983-09-26,283.478394,300.631989,0.000000
1983-09-27,286.222931,304.752533,0.000000
1983-09-28,288.151459,306.035950,0.000000
1983-09-29,288.733490,305.277802,0.000000
1983-09-30,288.255188,306.292145,0.000000
1983-10-01,288.004517,306.991516,0.000000
1983-10-02,289.553436,306.407288,0.000000
1983-10-03,292.701080,304.588409,0.000000
1983-10-04,292.365509,302.053925,3.207989
1983-10-05,290.831268,302.975983,0.000000
1983-10-06,290.757233,304.727722,0.000000
1983-10-07,292.800873,306.964111,0.946602
1983-10-08,292.817657,302.064697,13.774090
1983-10-09,288.302155,300.148621,11.742946
1983-10-10,286.828430,300.972870,0.000000
1983-10-11,286.028351,300.075806,0.000000
1983-10-12,285.009796,302.300812,0.000000
1983-10-13,289.509338,304.802612,0.000000
1983-10-14,291.223206,304.988922,0.000000
1983-10-15,293.633362,304.158051,2.641792
1983-10-16,287.067963,297.090790,45.087025
1983-10-17,292.087219,296.311462,3.648150
1983-10-18,290.435699,295.376221,0.000000
1983-10-19,289.866821,298.238464,0.479926
1983-10-20,290.748474,297.017181,9.271606
1983-10-21,292.018738,299.107178,6.752261
1983-10-22,291.381409,296.912994,3.220602
1983-10-23,289.193298,292.654205,0.000000
1983-10-24,284.053223,295.611145,0.000000
1983-10-25,286.086456,292.729675,0.000000
1983-10-26,286.368958,295.076965,0.331386
1983-10-27,286.075531,294.720886,0.000000
1983-10-28,284.866272,295.627258,0.000000
1983-10-29,283.485992,296.912842,0.000000
1983-10-30,283.139404,299.922180,0.000000
1983-10-31,286.562714,298.389313,0.000000
1983-11-01,285.894623,296.915405,2.682649
1983-11-02,287.495911,299.335999,4.658776
1983-11-03,276.249329,288.589813,0.000000
1983-11-04,273.214508,289.111969,0.000000
1983-11-05,277.698975,291.140015,0.000000
1983-11-06,280.632294,289.988068,0.000000
1983-11-07,281.483765,288.276672,0.000000
1983-11-08,282.745758,292.766754,2.140711
1983-11-09,287.009094,295.693481,9.599267
1983-11-10,290.622498,299.827789,21.059479
1983-11-11,286.290710,294.921570,28.230429
1983-11-12,281.136841,293.666901,0.000000
1983-11-13,283.523590,297.063080,0.000000
1983-11-14,282.568573,295.696747,0.000000
1983-11-15,284.287811,294.829468,2.665091
1983-11-16,277.333282,290.453339,0.000000
1983-11-17,275.810150,289.186737,0.561485
1983-11-18,276.699158,292.240967,0.000000
1983-11-19,278.502228,293.719574,0.000000
1983-11-20,282.787689,292.828949,0.000000
1983-11-21,277.807343,288.287811,0.000000
1983-11-22,271.846344,286.468079,0.000000
1983-11-23,275.134430,287.645355,0.000000
1983-11-24,273.726776,288.094879,0.000000
1983-11-25,275.118439,290.143433,0.000000
1983-11-26,274.340546,285.542450,0.000000
1983-11-27,269.753906,286.180481,0.000000
1983-11-28,273.473267,288.894501,0.000000
1983-11-29,278.548401,292.536713,0.382225
1983-11-30,287.328979,298.110474,2.020861
1983-12-01,276.899109,289.671997,0.000000
1983-12-02,275.482819,286.538513,0.000000
1983-12-03,273.428986,287.368744,0.000000
1983-12-04,275.370758,286.928436,0.000000
1983-12-05,275.499695,288.479492,0.000000
1983-12-06,284.262543,292.965210,2.072963
1983-12-07,277.930389,293.357025,0.000000
1983-12-08,283.897247,293.314209,3.460148
1983-12-09,285.829132,295.742615,4.866690
1983-12-10,278.046356,288.967072,0.000000
1983-12-11,274.113770,283.325317,0.000000
1983-12-12,270.709137,279.774261,3.455597
1983-12-13,269.263458,278.586975,0.000000
1983-12-14,268.205566,281.049866,0.000000
1983-12-15,270.286804,284.212585,0.000000
1983-12-16,273.418915,282.971222,0.000000
1983-12-17,269.934784,284.371948,0.000000
1983-12-18,270.194824,281.729553,0.000000
1983-12-19,274.255371,280.987152,0.793799
1983-12-20,274.901764,281.566559,1.989943
1983-12-21,270.372101,281.684967,0.000000
1983-12-22,271.238831,282.148010,0.000000
1983-12-23,269.308929,283.943970,0.000000
1983-12-24,269.754272,286.374542,0.000000
1983-12-25,271.993561,287.736786,0.000000
1983-12-26,274.956696,293.303436,0.000000
1983-12-27,279.872437,295.167664,0.000000
1983-12-28,280.792694,298.077545,0.000000
1983-12-29,283.191742,299.628418,0.000000
1983-12-30,283.929260,293.233276,1.194733
1983-12-31,277.403534,288.760376,0.000000
1984-01-01,277.828979,291.568207,0.722640
1984-01-02,280.585663,294.428406,0.000000
1984-01-03,277.913300,289.925018,0.000000
1984-01-04,274.284485,288.225067,0.000000
1984-01-05,275.562714,289.524414,0.000000
1984-01-06,279.960541,288.938995,2.871433
1984-01-07,272.128052,284.942200,0.000000
1984-01-08,273.095276,289.473083,0.000000
1984-01-09,274.486450,290.594513,0.000000
1984-01-10,276.896515,289.823944,0.000000
1984-01-11,282.432587,294.405060,0.000000
1984-01-12,283.239136,295.587585,1.073011
1984-01-13,282.339600,294.797577,1.854488
1984-01-14,278.028473,294.479492,0.000000
1984-01-15,282.422852,290.089722,0.000000
1984-01-16,278.447113,293.334961,1.110954
1984-01-17,281.251129,293.495178,0.569673
1984-01-18,276.311981,291.686615,0.000000
1984-01-19,275.983154,290.524445,0.000000
1984-01-20,278.760986,295.447418,0.000000
1984-01-21,277.612366,294.288147,0.000000
1984-01-22,277.747986,290.992523,0.000000
1984-01-23,278.271973,295.446686,0.000000
1984-01-24,279.458923,295.864227,0.000000
1984-01-25,280.696350,297.464600,0.000000
1984-01-26,282.389038,298.672852,0.000000
1984-01-27,285.355774,296.224304,2.380367
1984-01-28,283.228912,298.004303,0.605613
1984-01-29,281.395844,296.217529,0.000000
1984-01-30,278.903961,290.862885,0.000000
1984-01-31,273.654938,284.876617,0.000000
1984-02-01,272.394714,281.475861,0.000000
1984-02-02,272.290070,284.960602,0.000000
1984-02-03,273.256073,287.192535,0.000000
1984-02-04,273.147461,290.544952,0.000000
1984-02-05,273.692169,290.973206,0.000000
1984-02-06,275.314514,291.857788,0.000000
1984-02-07,275.511230,287.372589,0.000000
1984-02-08,272.512939,280.634613,0.000000
1984-02-09,272.048126,279.544678,0.000000
1984-02-10,268.911621,284.514008,0.000000
1984-02-11,270.756592,288.574493,0.000000
1984-02-12,274.311035,290.342743,0.000000
1984-02-13,273.782379,290.932159,0.000000
1984-02-14,275.370941,296.102478,0.000000
1984-02-15,279.808319,299.976868,0.000000
1984-02-16,283.163086,297.580475,0.000000
1984-02-17,284.643250,299.292206,0.000000
1984-02-18,280.884399,291.172119,8.151358
1984-02-19,277.471924,291.358856,4.593958
1984-02-20,278.234222,287.596344,0.539382
1984-02-21,273.290253,286.822723,0.000000
1984-02-22,275.929291,292.341431,0.000000
1984-02-23,277.176056,291.607117,0.000000
1984-02-24,278.833588,288.057343,1.062970
1984-02-25,279.333893,287.497437,19.925911
1984-02-26,275.541107,284.570923,5.642502
1984-02-27,275.685547,285.308289,0.000000
1984-02-28,274.256104,290.936127,0.000000
1984-02-29,275.728760,292.561707,0.000000
1984-03-01,277.201416,294.187256,0.000000
1984-03-02,278.278748,293.317291,0.000000
1984-03-03,280.364777,291.550140,0.000000
1984-03-04,279.652985,287.711304,1.580685
1984-03-05,276.158234,287.897766,0.000000
1984-03-06,277.261963,291.189728,0.000000
1984-03-07,278.554535,288.021667,0.000000
1984-03-08,276.148682,291.443756,0.000000
1984-03-09,277.943512,294.163300,0.000000
1984-03-10,280.631317,294.283508,1.186760
1984-03-11,284.731140,296.054382,0.862742
1984-03-12,278.250580,293.873108,0.000000
1984-03-13,276.963379,290.746796,0.000000
1984-03-14,277.649048,293.253326,0.000000
1984-03-15,280.900238,290.632721,4.492914
1984-03-16,283.357483,299.523865,0.000000
1984-03-17,280.258575,301.069122,0.000000
1984-03-18,283.160309,294.755554,0.000000
1984-03-19,277.161011,290.974457,0.000000
1984-03-20,279.749359,300.633545,0.000000
1984-03-21,283.824219,298.351044,0.000000
1984-03-22,280.847626,303.109192,0.000000
1984-03-23,280.768982,297.180725,0.000000
1984-03-24,277.818665,293.646851,0.000000
1984-03-25,281.137451,298.791626,0.000000
1984-03-26,284.769135,294.860809,0.000000
1984-03-27,282.630859,292.305634,0.000000
1984-03-28,277.804871,295.018158,0.000000
1984-03-29,281.569519,300.998291,0.000000
1984-03-30,287.531067,304.474945,0.000000
1984-03-31,286.311707,301.797089,0.000000
1984-04-01,279.660461,300.511902,0.000000
1984-04-02,283.142090,303.701752,0.000000
1984-04-03,286.466736,299.347839,0.000000
1984-04-04,280.986237,302.200775,0.000000
1984-04-05,284.519897,305.037628,0.000000
1984-04-06,286.319672,306.901276,0.000000
1984-04-07,287.695923,306.597717,0.000000
1984-04-08,285.181091,304.667542,0.000000
1984-04-09,286.009979,303.676025,0.000000
1984-04-10,287.790985,300.187683,0.000000
1984-04-11,291.456116,299.791077,2.185723
1984-04-12,290.012390,300.198364,0.000000
1984-04-13,288.730164,302.095947,0.000000
1984-04-14,289.030060,302.999817,0.000000
1984-04-15,288.485229,302.034729,0.000000
1984-04-16,290.091888,301.112091,0.000000
1984-04-17,286.660919,298.379639,0.000000
1984-04-18,283.696014,295.811737,0.000000
1984-04-19,284.777710,296.308929,0.000000
1984-04-20,288.725281,303.115326,0.000000
1984-04-21,290.047760,302.114868,0.000000
