#Variables:
#tasmin_CSIRO-Mk3-6-0_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)
1979-05-14,289.732666,306.079559,0.000000
1979-05-15,291.479248,306.618225,0.000000
1979-05-16,292.188660,304.357147,0.000000
1979-05-17,292.924530,304.922760,0.000000
1979-05-18,292.701111,304.894348,0.000000
1979-05-19,292.472412,303.182648,3.854014
1979-05-20,291.964996,304.185730,4.124060
1979-05-21,293.633118,303.229492,33.649887
1979-05-22,293.448914,300.656708,26.163450
1979-05-23,293.648895,302.594116,0.000000
1979-05-24,294.459625,304.627838,0.000000
1979-05-25,293.088562,305.876160,0.000000
1979-05-26,293.525574,304.456421,0.000000
1979-05-27,292.376099,304.117065,0.000000
1979-05-28,290.366425,306.063293,0.000000
1979-05-29,291.987274,306.998322,0.000000
1979-05-30,292.658386,306.605072,0.000000
1979-05-31,291.306641,306.745575,0.000000
1979-06-01,292.498016,308.318604,0.000000
1979-06-02,294.860840,308.205963,0.000000
1979-06-03,295.391632,307.818634,0.000000
1979-06-04,293.647339,305.426819,0.000000
1979-06-05,291.386841,303.385742,4.430603
1979-06-06,293.631073,299.361206,8.990553
1979-06-07,289.535950,303.315857,0.000000
1979-06-08,293.805908,308.914856,0.000000
1979-06-09,295.139221,306.799622,0.000000
1979-06-10,295.426666,306.083618,0.000000
1979-06-11,295.399048,305.959717,0.000000
1979-06-12,292.675781,306.628235,0.000000
1979-06-13,293.976685,309.667206,0.000000
1979-06-14,296.512451,311.385254,0.000000
1979-06-15,297.888794,312.062653,0.000000
1979-06-16,298.365417,311.720184,2.248010
1979-06-17,298.213562,310.633240,4.614753
1979-06-18,295.633148,307.295410,1.289301
1979-06-19,295.870514,306.091614,1.267817
1979-06-20,295.693848,304.731567,16.770731
1979-06-21,295.291656,303.652679,13.174155
1979-06-22,295.147308,300.329346,33.373165
1979-06-23,295.257080,302.327148,27.695040
1979-06-24,295.025574,299.975708,5.614830
1979-06-25,295.187164,301.787109,6.772917
1979-06-26,294.871613,302.553925,0.000000
1979-06-27,294.241699,303.203339,0.000000
1979-06-28,294.753632,304.546082,0.000000
1979-06-29,295.343567,306.376587,0.000000
1979-06-30,295.744904,308.232697,0.000000
1979-07-01,297.505066,310.779510,0.000000
1979-07-02,298.584259,312.123901,0.000000
1979-07-03,299.133423,312.710999,0.000000
1979-07-04,300.148560,313.521423,0.000000
1979-07-05,299.435303,311.882660,2.693515
1979-07-06,298.475708,311.360870,0.827129
1979-07-07,298.909241,308.448456,12.071384
1979-07-08,297.885742,306.726929,5.782701
1979-07-09,297.318878,306.484558,3.080805
1979-07-10,295.973267,307.367126,0.000000
1979-07-11,296.303467,309.373505,0.000000
1979-07-12,296.801575,311.368958,0.000000
1979-07-13,297.070099,312.122345,0.000000
1979-07-14,296.627472,312.151031,0.000000
1979-07-15,295.635071,311.146332,0.755912
1979-07-16,297.186615,311.509491,0.000000
1979-07-17,298.135986,311.045380,8.607249
1979-07-18,296.411774,308.960724,1.927875
1979-07-19,296.736115,310.908813,0.000000
1979-07-20,296.860748,310.890472,0.000000
1979-07-21,297.368561,309.347992,0.000000
1979-07-22,296.288757,306.406647,9.335202
1979-07-23,296.235229,307.322052,0.000000
1979-07-24,296.692719,308.276459,0.000000
1979-07-25,296.544739,309.083069,0.000000
1979-07-26,296.520203,308.003143,0.000000
1979-07-27,297.603210,302.551941,28.543459
1979-07-28,294.454041,300.435120,18.726870
1979-07-29,295.486511,306.120087,0.309251
1979-07-30,295.255737,307.748962,0.000000
1979-07-31,295.522369,308.649384,0.000000
1979-08-01,295.089233,308.023865,0.000000
1979-08-02,294.386810,307.695435,0.000000
1979-08-03,295.020782,308.497223,0.000000
1979-08-04,296.308777,310.155609,0.000000
1979-08-05,297.804413,310.849579,0.000000
1979-08-06,296.555908,310.425507,0.000000
1979-08-07,295.895844,308.769958,0.000000
1979-08-08,296.222626,309.208374,0.000000
1979-08-09,296.971405,309.269592,0.000000
1979-08-10,296.596527,310.738525,0.299538
1979-08-11,296.541168,310.181488,0.000000
1979-08-12,295.952454,310.203613,0.000000
1979-08-13,297.009216,310.264221,1.651141
1979-08-14,295.510773,307.949646,0.000000
1979-08-15,294.893951,307.659241,0.000000
1979-08-16,296.591553,308.887512,0.000000
1979-08-17,297.742676,310.264191,0.000000
1979-08-18,298.985992,310.738922,0.312059
1979-08-19,299.007782,311.619293,0.401042
1979-08-20,298.086609,311.826904,0.000000
1979-08-21,297.634216,309.638733,0.895110
1979-08-22,297.343811,308.611389,0.000000
1979-08-23,296.042938,309.098724,0.000000
1979-08-24,295.136780,308.799438,0.000000
1979-08-25,296.213531,308.471313,0.000000
1979-08-26,296.132751,310.508514,0.389953
1979-08-27,296.594116,309.817139,0.000000
1979-08-28,298.108978,309.854736,0.496384
1979-08-29,297.320221,308.112122,6.563544
1979-08-30,295.099915,306.728149,3.617393
1979-08-31,292.270111,303.871918,1.106320
1979-09-01,292.452759,303.627777,6.486364
1979-09-02,292.883087,305.427155,0.997763
1979-09-03,293.140442,305.777069,0.000000
1979-09-04,293.803467,306.260712,0.000000
1979-09-05,293.554413,306.642212,0.000000
1979-09-06,293.288055,306.618805,0.000000
1979-09-07,294.769257,305.551727,0.000000
1979-09-08,295.016052,304.364655,2.146487
1979-09-09,294.275513,303.956116,25.199795
1979-09-10,291.106384,296.743439,40.479614
1979-09-11,292.214386,297.887970,22.496387
1979-09-12,290.177826,297.600372,22.214388
1979-09-13,293.710724,301.331940,1.796141
1979-09-14,293.550598,303.426636,1.074525
1979-09-15,294.366333,304.395569,0.000000
1979-09-16,294.411530,303.241608,1.011108
1979-09-17,294.228149,304.013031,0.703329
1979-09-18,294.185669,305.013550,0.000000
1979-09-19,294.085327,305.282318,0.000000
1979-09-20,293.936584,304.773712,0.000000
1979-09-21,293.680298,304.964355,0.000000
1979-09-22,292.108002,304.804199,0.000000
1979-09-23,292.894562,305.089294,0.401445
1979-09-24,294.260162,303.879944,0.000000
1979-09-25,293.089935,300.179352,1.399335
1979-09-26,294.026764,301.590363,1.262184
1979-09-27,294.185547,302.885925,10.596456
1979-09-28,294.294403,305.426483,1.091577
1979-09-29,294.828186,304.985168,2.585062
1979-09-30,293.935028,302.497467,9.315417
1979-10-01,292.364166,302.016815,0.000000
1979-10-02,289.347473,302.793274,0.000000
1979-10-03,288.289215,302.680969,0.000000
1979-10-04,291.693909,302.347046,0.000000
1979-10-05,288.851654,301.949371,0.000000
1979-10-06,287.539490,303.248077,0.000000
1979-10-07,289.190399,304.982605,0.000000
1979-10-08,290.217682,304.034760,0.000000
1979-10-09,287.152435,303.084839,0.000000
1979-10-10,287.708557,303.345276,0.000000
1979-10-11,288.335144,303.496368,0.000000
1979-10-12,292.158630,302.861603,0.000000
1979-10-13,291.074310,304.984802,0.498079
1979-10-14,293.310425,307.454559,0.000000
1979-10-15,293.491425,305.642181,0.000000
1979-10-16,290.407074,298.853851,0.000000
1979-10-17,290.021851,296.784271,2.725020
1979-10-18,291.885193,299.058929,3.220602
1979-10-19,291.810577,298.157379,48.298084
1979-10-20,288.079620,294.605072,36.776012
1979-10-21,283.074677,295.514984,4.997189
1979-10-22,280.032318,290.373779,0.000000
1979-10-23,284.511780,298.201874,0.000000
1979-10-24,289.675690,298.115021,0.000000
1979-10-25,288.648438,295.945770,2.454537
1979-10-26,288.533478,297.859070,0.331386
1979-10-27,288.091187,300.071259,4.394660
1979-10-28,293.355927,303.270874,0.573218
1979-10-29,283.224976,299.721405,7.657410
1979-10-30,282.483032,284.991486,13.028503
1979-10-31,284.164795,295.934479,1.054327
1979-11-01,292.059723,300.984650,4.525343
1979-11-02,291.099579,300.249542,0.000000
1979-11-03,293.287872,302.264465,0.000000
1979-11-04,288.740265,300.856384,25.962238
1979-11-05,278.501251,287.088806,0.000000
1979-11-06,276.765930,289.113800,0.000000
1979-11-07,282.608521,287.641754,0.000000
1979-11-08,282.642365,288.328278,0.000000
1979-11-09,286.572601,292.061890,11.384239
1979-11-10,284.044617,291.605927,0.000000
1979-11-11,279.758972,294.055115,0.000000
1979-11-12,281.398071,298.345032,0.000000
1979-11-13,281.218628,297.932587,0.000000
1979-11-14,281.181763,294.158447,0.000000
1979-11-15,281.170197,295.330627,0.000000
1979-11-16,283.061218,296.485046,0.000000
1979-11-17,285.567108,295.941864,0.000000
1979-11-18,287.483704,295.779449,0.000000
1979-11-19,287.521515,298.681366,0.000000
1979-11-20,287.419830,296.605347,7.596683
1979-11-21,275.552765,291.661163,0.000000
1979-11-22,283.010956,294.962067,0.000000
1979-11-23,280.995514,298.484497,0.000000
1979-11-24,280.002777,294.839935,0.000000
1979-11-25,271.458679,287.377319,0.000000
1979-11-26,272.726318,280.478424,0.000000
1979-11-27,272.436554,281.128845,7.260338
1979-11-28,273.870728,279.774811,3.737997
1979-11-29,275.153198,288.761780,0.000000
1979-11-30,273.476624,283.690948,0.000000
1979-12-01,274.520264,290.102905,0.000000
1979-12-02,273.784637,289.999969,0.000000
1979-12-03,276.386780,294.525208,0.562223
1979-12-04,277.144104,291.379700,0.000000
1979-12-05,281.631500,291.711212,0.000000
1979-12-06,286.461975,297.006897,0.000000
1979-12-07,286.338989,298.019348,1.773279
1979-12-08,273.179779,291.190247,1.439125
1979-12-09,275.261139,282.460785,0.000000
1979-12-10,276.879761,284.240723,0.000000
1979-12-11,278.094696,289.306580,0.000000
1979-12-12,276.969604,293.609528,0.000000
1979-12-13,276.515289,295.087250,0.000000
1979-12-14,277.702301,289.682434,0.000000
1979-12-15,271.115814,288.694580,0.000000
1979-12-16,276.363861,293.134277,0.000000
1979-12-17,282.221619,296.959534,0.000000
1979-12-18,282.591858,290.229187,22.225918
1979-12-19,281.722168,291.427155,1.184361
1979-12-20,273.932434,289.596375,0.000000
1979-12-21,277.161133,284.683350,0.000000
1979-12-22,272.998535,281.827179,3.436893
1979-12-23,274.721100,278.522552,12.748952
1979-12-24,272.461029,278.236755,12.977960
1979-12-25,275.029114,279.478912,23.065474
1979-12-26,274.903595,281.541412,1.800799
1979-12-27,274.734619,285.335205,0.000000
1979-12-28,274.600739,288.584290,0.000000
1979-12-29,272.437531,287.632965,0.000000
1979-12-30,274.443146,289.500244,0.000000
1979-12-31,279.049438,284.735596,0.000000
1980-01-01,277.742004,286.728394,19.851889
1980-01-02,279.013275,288.573639,5.866153
1980-01-03,276.325165,287.776611,0.000000
1980-01-04,274.309601,286.909088,0.000000
1980-01-05,276.670258,292.990723,0.000000
1980-01-06,279.534271,292.190765,0.000000
1980-01-07,277.684692,290.007050,0.000000
1980-01-08,279.803406,286.537476,1.480758
1980-01-09,280.254913,284.737793,0.000000
1980-01-10,276.563812,282.893829,15.255465
1980-01-11,275.203339,284.278198,4.858483
1980-01-12,273.990112,279.046997,0.000000
1980-01-13,274.250610,281.843262,1.823877
1980-01-14,276.117950,280.800385,0.516919
1980-01-15,272.896149,277.306152,0.000000
1980-01-16,271.189514,278.539124,0.000000
1980-01-17,268.552551,278.999054,0.000000
1980-01-18,267.750458,283.332001,0.000000
1980-01-19,271.549774,285.294464,0.000000
1980-01-20,275.361359,289.596649,0.000000
1980-01-21,281.379639,286.750641,3.370885
1980-01-22,277.612366,283.200836,0.000000
1980-01-23,277.270203,292.176056,0.000000
1980-01-24,279.842865,297.695709,0.000000
1980-01-25,282.047119,296.383179,0.000000
1980-01-26,278.049500,295.277222,0.000000
1980-01-27,281.785339,298.969391,0.000000
1980-01-28,285.756622,297.731323,0.000000
1980-01-29,276.906067,292.726105,0.000000
1980-01-30,273.866516,289.751129,0.000000
1980-01-31,276.443268,292.685577,0.000000
1980-02-01,280.969025,289.336060,0.761197
1980-02-02,275.489471,286.283600,12.371043
1980-02-03,272.669373,284.163666,0.000000
1980-02-04,268.844238,282.962799,0.000000
1980-02-05,269.717438,286.841003,0.000000
1980-02-06,277.023926,286.745270,0.000000
1980-02-07,280.251373,290.062714,0.000000
1980-02-08,275.983521,291.830383,0.000000
1980-02-09,276.933350,294.227570,0.000000
1980-02-10,280.947083,295.222900,0.000000
1980-02-11,284.414642,292.557159,0.000000
1980-02-12,284.670837,291.975769,3.250237
1980-02-13,275.331757,287.004761,0.000000
1980-02-14,278.761536,285.693146,1.006655
1980-02-15,283.253723,292.649689,27.602209
1980-02-16,286.372864,293.549805,14.739418
1980-02-17,279.889160,296.206909,0.000000
1980-02-18,282.407013,292.975586,0.423198
1980-02-19,278.154022,290.326599,2.512642
1980-02-20,275.987732,283.828949,0.000000
1980-02-21,270.704773,280.305145,0.000000
1980-02-22,269.322632,285.228943,0.000000
1980-02-23,276.523712,292.790894,0.000000
1980-02-24,279.525696,294.593903,0.000000
1980-02-25,283.279419,291.101959,0.000000
1980-02-26,285.784943,295.570557,2.064229
1980-02-27,284.494507,293.818878,0.000000
1980-02-28,277.147583,289.848572,0.000000
1980-02-29,277.707458,289.018372,0.000000
1980-03-01,278.267365,288.188202,0.000000
1980-03-02,277.564575,291.753418,0.000000
1980-03-03,274.859497,288.095978,0.000000
1980-03-04,276.895538,280.340027,0.000000
1980-03-05,279.591858,281.614624,0.633776
1980-03-06,278.019867,289.696381,0.000000
1980-03-07,278.850769,292.579468,0.000000
1980-03-08,272.956696,292.485535,0.000000
1980-03-09,278.473022,298.462067,0.000000
1980-03-10,285.975220,296.654205,0.000000
1980-03-11,287.412872,293.605743,5.063717
1980-03-12,284.719025,295.107361,0.000000
1980-03-13,286.779236,296.499878,0.606883
1980-03-14,282.660553,292.391022,0.000000
1980-03-15,286.841187,299.471832,2.843920
1980-03-16,284.418915,295.949677,0.371252
1980-03-17,276.400360,287.149994,0.000000
1980-03-18,275.450439,288.976410,0.000000
1980-03-19,277.718384,291.160065,0.000000
1980-03-20,286.489136,295.222351,19.851093
1980-03-21,284.855621,290.223816,38.004478
1980-03-22,281.229065,294.066681,0.000000
1980-03-23,278.189087,293.829712,0.000000
1980-03-24,283.274994,293.867615,0.000000
1980-03-25,284.193542,292.640839,8.669861
1980-03-26,282.906097,292.348236,18.907234
1980-03-27,287.027649,297.040863,20.873625
1980-03-28,282.586761,292.184113,6.422341
1980-03-29,279.802856,286.715424,0.000000
1980-03-30,277.874023,290.653320,0.000000
1980-03-31,281.320435,295.018158,0.000000
1980-04-01,285.241760,292.006256,0.000000
1980-04-02,288.083923,291.581757,0.000000
1980-04-03,288.061432,294.278381,0.000000
1980-04-04,288.495087,297.741394,0.000000
1980-04-05,289.085968,296.094818,0.000000
1980-04-06,291.098297,294.515961,0.000000
1980-04-07,291.952362,301.808411,0.811577
1980-04-08,286.100494,299.496887,0.000000
1980-04-09,278.347778,290.022888,0.000000
1980-04-10,280.175079,293.500549,0.000000
1980-04-11,288.903534,297.400177,0.000000
1980-04-12,291.951752,297.666199,2.803967
1980-04-13,290.631958,297.430725,5.653502
1980-04-14,287.529022,292.106323,33.709896
1980-04-15,281.647949,292.446747,4.401251
1980-04-16,280.847015,293.854126,0.000000
1980-04-17,280.151306,290.620911,0.000000
1980-04-18,281.837006,294.093536,0.738189
1980-04-19,285.845856,300.956238,0.903610
1980-04-20,284.956329,298.584503,0.000000
1980-04-21,281.431702,299.700317,0.000000
1980-04-22,285.139191,298.921173,0.000000
1980-04-23,285.038391,298.199249,0.000000
1980-04-24,285.764099,296.021027,0.000000
1980-04-25,287.524017,294.847687,0.000000
1980-04-26,287.460327,292.440887,2.115722
1980-04-27,289.417053,293.690430,0.723449
1980-04-28,289.334290,297.702087,0.000000
1980-04-29,290.392426,298.085968,0.000000
1980-04-30,289.633179,300.308990,0.000000
1980-05-01,289.127075,297.299561,0.634878
1980-05-02,290.175751,296.220642,0.709420
1980-05-03,291.737091,297.590393,8.444917
1980-05-04,291.737640,297.248535,27.773422
1980-05-05,289.252777,294.803772,0.816637
1980-05-06,287.767120,298.430145,0.000000
1980-05-07,286.912201,298.489624,0.000000
1980-05-08,290.016663,298.206512,0.000000
1980-05-09,291.587372,297.329193,0.284863
1980-05-10,290.901276,297.848022,3.301570
1980-05-11,291.581451,298.438141,0.898565
1980-05-12,292.902039,299.406433,8.619690
1980-05-13,293.056213,296.377686,3.851263
1980-05-14,293.769623,300.952972,1.276335
1980-05-15,293.078064,299.929382,0.000000
1980-05-16,291.960785,297.329376,14.496147
1980-05-17,290.624634,299.288971,6.621785
1980-05-18,291.230743,297.694946,4.600308
1980-05-19,290.219788,297.708405,1.834344
1980-05-20,287.207336,297.543823,4.137435
1980-05-21,287.197662,297.999512,0.000000
1980-05-22,289.767395,299.576141,1.132722
1980-05-23,291.947388,302.034302,0.000000
1980-05-24,292.070709,302.795746,0.308746
1980-05-25,292.074005,303.186249,0.000000
1980-05-26,292.964325,303.985382,0.000000
1980-05-27,293.713226,303.647522,0.000000
1980-05-28,293.185913,302.516632,1.029945
1980-05-29,289.663513,302.497589,0.796108
1980-05-30,289.138550,303.058960,0.000000
1980-05-31,286.449982,302.789246,0.000000
1980-06-01,287.464142,302.223633,0.000000
1980-06-02,288.357910,303.494232,0.000000
1980-06-03,289.793030,307.024292,0.000000
1980-06-04,291.581238,306.313385,0.000000
1980-06-05,292.440643,303.896759,0.000000
1980-06-06,290.562714,303.126740,0.000000
1980-06-07,291.432739,302.962372,1.886552
1980-06-08,291.074768,303.737030,0.000000
1980-06-09,292.750305,306.764160,0.000000
1980-06-10,293.193878,307.859955,0.000000
1980-06-11,293.826843,309.395935,0.000000
1980-06-12,294.872742,308.802521,0.000000
1980-06-13,294.151154,309.584045,0.000000
1980-06-14,294.254242,307.253693,4.103600
1980-06-15,293.700745,304.271667,0.000000
1980-06-16,292.221710,303.917114,0.000000
1980-06-17,293.125183,305.307465,0.539044
1980-06-18,294.690063,307.793427,2.685604
1980-06-19,296.751312,308.694763,0.744802
1980-06-20,297.525726,307.887909,0.879390
1980-06-21,296.073059,308.462036,0.000000
1980-06-22,295.105957,308.308624,0.000000
1980-06-23,295.033813,311.747162,0.545622
1980-06-24,298.887512,308.179779,11.717642
1980-06-25,296.243011,303.491394,30.402786
1980-06-26,295.311096,301.692413,0.000000
1980-06-27,295.616791,303.551788,0.000000
1980-06-28,295.711304,303.434998,0.000000
1980-06-29,294.844788,303.770111,0.000000
1980-06-30,295.321136,305.946350,0.000000
1980-07-01,296.298309,306.699005,0.776391
1980-07-02,296.506927,307.666473,0.000000
1980-07-03,297.850189,311.576721,0.000000
1980-07-04,298.825684,311.817780,0.000000
1980-07-05,298.473450,310.823792,0.000000
1980-07-06,297.822876,309.041168,0.000000
1980-07-07,297.355225,308.228882,1.948143
1980-07-08,296.280914,305.200989,3.962117
1980-07-09,296.488495,304.688141,13.654883
1980-07-10,296.015411,306.762543,0.000000
1980-07-11,296.156097,306.746979,0.000000
1980-07-12,298.141113,306.019104,10.536699
1980-07-13,295.947113,302.822998,44.509804
1980-07-14,295.894135,302.802490,10.593278
1980-07-15,295.786041,303.252472,0.000000
1980-07-16,295.664886,303.658234,0.000000
1980-07-17,295.271606,303.945374,0.000000
1980-07-18,295.572479,304.572632,0.000000
1980-07-19,295.580719,305.661835,0.000000
1980-07-20,295.799957,306.420074,0.000000
1980-07-21,296.060883,304.161865,4.482960
1980-07-22,296.085632,300.735535,32.308537
