#Variables:
#tasmin_GFDL-ESM2G_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2G_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)
1976-10-24,284.548981,292.414307,6.827304
1976-10-25,280.127075,295.178497,0.000000
1976-10-26,280.068451,296.985352,0.000000
1976-10-27,284.638550,295.611145,0.000000
1976-10-28,284.314148,297.262421,0.000000
1976-10-29,288.467712,298.648132,3.821471
1976-10-30,289.474731,298.144226,5.905128
1976-10-31,288.303802,297.291290,0.000000
1976-11-01,288.473602,295.836761,0.000000
1976-11-02,289.858185,297.469269,5.761026
1976-11-03,288.221466,296.491699,4.910009
1976-11-04,289.181976,300.630371,7.826715
1976-11-05,288.561554,298.522888,2.143158
1976-11-06,288.701355,300.485718,2.352874
1976-11-07,284.130615,295.772125,2.629688
1976-11-08,284.979034,293.064484,17.430273
1976-11-09,281.686371,288.648315,0.000000
1976-11-10,283.355530,289.325134,0.000000
1976-11-11,285.259491,301.181305,3.424098
1976-11-12,288.944977,300.569336,0.000000
1976-11-13,283.223816,296.314056,0.675549
1976-11-14,280.145172,286.635406,3.692482
1976-11-15,278.282227,285.768799,14.520459
1976-11-16,284.252472,290.371948,90.898712
1976-11-17,280.780945,290.433014,35.416393
1976-11-18,279.509521,285.197266,20.705784
1976-11-19,274.719330,288.334290,0.000000
1976-11-20,276.607452,291.007324,0.000000
1976-11-21,279.559601,287.974213,0.000000
1976-11-22,280.176025,288.279022,0.000000
1976-11-23,278.663086,293.597748,0.000000
1976-11-24,279.188873,295.300385,0.000000
1976-11-25,282.949707,294.602112,0.000000
1976-11-26,276.646240,295.017853,0.000000
1976-11-27,276.972748,290.453186,0.379647
1976-11-28,268.855316,287.705414,0.000000
1976-11-29,276.843170,292.524048,0.000000
1976-11-30,284.294464,295.942688,0.000000
1976-12-01,280.738190,292.058990,0.000000
1976-12-02,276.714508,292.272034,0.000000
1976-12-03,283.549316,295.937744,0.000000
1976-12-04,283.381683,294.003235,4.099879
1976-12-05,281.519318,289.422516,0.000000
1976-12-06,282.435089,295.853455,0.000000
1976-12-07,282.664032,296.618958,0.000000
1976-12-08,282.936981,296.754303,0.000000
1976-12-09,284.868988,297.006897,0.000000
1976-12-10,284.945282,297.306976,0.000000
1976-12-11,284.503143,296.902618,0.000000
1976-12-12,284.389069,296.245605,0.000000
1976-12-13,284.993439,295.054901,0.000000
1976-12-14,279.165802,291.483704,0.000000
1976-12-15,276.988281,286.582855,0.000000
1976-12-16,283.137268,290.181122,30.943630
1976-12-17,276.512421,283.936096,3.608792
1976-12-18,275.716766,283.960388,0.000000
1976-12-19,276.247070,288.033508,0.000000
1976-12-20,276.781830,288.908569,0.000000
1976-12-21,280.405914,288.563629,0.000000
1976-12-22,276.417053,286.408539,0.000000
1976-12-23,278.154541,288.544525,0.000000
1976-12-24,277.927002,289.599579,0.000000
1976-12-25,280.319672,292.160828,0.000000
1976-12-26,278.777283,290.420288,0.000000
1976-12-27,274.102417,282.668640,0.388643
1976-12-28,272.501923,283.117859,0.000000
1976-12-29,272.426331,281.213715,0.000000
1976-12-30,270.889099,280.962769,9.351142
1976-12-31,276.115143,283.969147,12.013722
1977-01-01,268.967224,278.708984,0.000000
1977-01-02,264.413513,278.844818,0.000000
1977-01-03,269.946533,277.995087,2.661131
1977-01-04,269.912415,278.558228,0.000000
1977-01-05,270.925995,280.375549,0.000000
1977-01-06,273.769501,282.854736,0.000000
1977-01-07,278.549835,284.269257,3.833868
1977-01-08,271.728271,283.771637,1.613191
1977-01-09,267.380859,277.497040,0.809357
1977-01-10,269.453033,283.500061,0.000000
1977-01-11,276.045624,286.832733,0.000000
1977-01-12,271.222351,286.196655,0.000000
1977-01-13,275.256287,288.580078,0.000000
1977-01-14,277.370880,291.328278,0.000000
1977-01-15,276.038788,290.978180,0.000000
1977-01-16,279.019501,290.281952,0.000000
1977-01-17,280.217865,292.019653,0.000000
1977-01-18,281.094360,295.007660,0.000000
1977-01-19,283.139771,294.891357,0.000000
1977-01-20,277.109467,290.778687,1.561805
1977-01-21,281.890228,294.908264,0.000000
1977-01-22,269.858826,289.582001,0.000000
1977-01-23,274.549316,284.114990,7.702721
1977-01-24,271.189514,280.071777,0.865532
1977-01-25,273.352722,294.456360,5.228766
1977-01-26,279.688385,293.296692,0.000000
1977-01-27,276.322662,288.487976,0.000000
1977-01-28,279.966644,289.394043,2.208085
1977-01-29,273.785522,288.479431,1.880901
1977-01-30,269.265137,279.364441,0.000000
1977-01-31,269.110352,272.910553,2.572085
1977-02-01,271.186157,283.902740,0.000000
1977-02-02,272.012390,283.617279,0.000000
1977-02-03,267.857727,276.614563,0.000000
1977-02-04,270.501617,282.759338,0.000000
1977-02-05,276.803436,293.498627,1.357842
1977-02-06,280.189636,292.912109,0.698088
1977-02-07,283.232513,294.187927,0.000000
1977-02-08,278.272522,293.637451,0.000000
1977-02-09,280.774506,297.089355,0.000000
1977-02-10,282.325958,300.456360,0.000000
1977-02-11,284.814789,299.385101,0.526410
1977-02-12,278.911865,294.184296,0.000000
1977-02-13,277.647095,291.827209,0.000000
1977-02-14,279.536591,291.292816,0.000000
1977-02-15,277.764252,288.987915,0.000000
1977-02-16,277.358856,291.354614,0.000000
1977-02-17,280.068665,293.204803,0.000000
1977-02-18,280.900848,296.194458,0.000000
1977-02-19,283.463043,300.168854,0.000000
1977-02-20,284.376343,300.634979,0.000000
1977-02-21,285.106628,299.474487,0.000000
1977-02-22,284.747223,298.655182,0.000000
1977-02-23,284.857056,301.960785,0.000000
1977-02-24,285.750732,301.070343,0.000000
1977-02-25,282.778961,299.538025,0.000000
1977-02-26,285.701965,301.951538,0.000000
1977-02-27,285.908722,300.699890,0.000000
1977-02-28,288.087280,305.057770,0.000000
1977-03-01,283.046600,303.395355,0.000000
1977-03-02,281.022583,296.203339,0.000000
1977-03-03,287.611053,300.692749,0.000000
1977-03-04,285.147522,299.367615,0.000000
1977-03-05,277.590851,294.886719,0.000000
1977-03-06,283.547211,299.389130,0.000000
1977-03-07,288.239471,299.504822,0.000000
1977-03-08,287.326721,298.535858,0.000000
1977-03-09,277.260956,293.495270,0.000000
1977-03-10,278.167419,286.287598,0.908876
1977-03-11,281.308350,295.648193,11.232586
1977-03-12,280.944153,294.467529,0.000000
1977-03-13,278.316284,294.329742,0.000000
1977-03-14,282.753510,299.110443,0.000000
1977-03-15,282.911804,300.793365,0.000000
1977-03-16,287.533386,302.737885,0.000000
1977-03-17,287.029175,300.109192,0.000000
1977-03-18,277.200195,295.336487,0.000000
1977-03-19,282.108704,297.856293,0.000000
1977-03-20,286.162262,295.981720,0.000000
1977-03-21,287.202026,300.116028,6.564861
1977-03-22,285.753265,299.822815,0.000000
1977-03-23,287.845978,303.707611,0.000000
1977-03-24,289.638947,304.389618,0.000000
1977-03-25,289.625793,303.516388,0.741878
1977-03-26,280.639801,298.689392,0.000000
1977-03-27,282.291687,297.380157,0.000000
1977-03-28,284.505341,299.512573,0.000000
1977-03-29,286.542603,302.435272,0.000000
1977-03-30,289.812012,301.521576,0.000000
1977-03-31,290.764557,303.695160,0.000000
1977-04-01,290.039246,303.704620,0.000000
1977-04-02,279.891357,297.653534,0.000000
1977-04-03,281.105682,300.403748,0.000000
1977-04-04,285.042969,302.238495,0.000000
1977-04-05,286.399017,303.037872,0.000000
1977-04-06,287.598267,302.448273,0.000000
1977-04-07,288.272766,302.672211,0.000000
1977-04-08,289.766449,304.012360,0.000000
1977-04-09,291.464325,304.482452,0.000000
1977-04-10,292.427673,305.956482,0.000000
1977-04-11,291.156677,304.575226,0.000000
1977-04-12,283.907196,302.307434,0.000000
1977-04-13,292.325409,302.498688,14.359344
1977-04-14,289.436432,301.189087,0.000000
1977-04-15,287.179596,300.998383,0.000000
1977-04-16,289.056274,302.456970,0.000000
1977-04-17,291.895172,308.645355,0.000000
1977-04-18,293.534302,308.446747,0.000000
1977-04-19,292.213715,306.446930,0.000000
1977-04-20,290.862183,297.608093,66.280281
1977-04-21,283.934509,295.023743,1.661399
1977-04-22,281.580383,295.940063,0.000000
1977-04-23,285.169861,299.894226,0.000000
1977-04-24,288.815247,304.775543,0.000000
1977-04-25,290.191071,305.288574,0.000000
1977-04-26,291.618744,304.764496,0.000000
1977-04-27,292.916473,303.961578,4.169855
1977-04-28,290.733673,304.667816,7.588148
1977-04-29,288.551819,303.619781,0.435773
1977-04-30,285.137207,298.355347,0.000000
1977-05-01,283.681213,300.658752,0.000000
1977-05-02,287.080780,299.887756,0.000000
1977-05-03,284.793854,301.001038,0.000000
1977-05-04,286.861084,303.669891,0.000000
1977-05-05,288.362610,305.095612,0.000000
1977-05-06,290.338867,306.494263,0.000000
1977-05-07,290.159485,305.713989,0.000000
1977-05-08,292.080688,307.442230,0.000000
1977-05-09,292.898193,307.098206,0.000000
1977-05-10,293.057098,305.119446,0.000000
1977-05-11,291.634674,302.036438,0.000000
1977-05-12,291.557190,304.530640,0.000000
1977-05-13,292.095825,303.474365,0.000000
1977-05-14,292.511230,303.939850,0.000000
1977-05-15,292.698273,304.472290,0.000000
1977-05-16,291.528778,304.048645,0.000000
1977-05-17,291.576935,305.703552,1.748851
1977-05-18,293.202789,306.290833,0.000000
1977-05-19,292.582153,307.229614,0.000000
1977-05-20,294.572815,308.169067,0.000000
1977-05-21,295.783752,309.208984,0.000000
1977-05-22,295.498596,309.448517,0.000000
1977-05-23,294.292175,309.020233,0.000000
1977-05-24,294.081726,308.902008,0.000000
1977-05-25,293.900391,307.967529,0.000000
1977-05-26,294.336700,308.003357,0.000000
1977-05-27,294.921112,307.902374,0.000000
1977-05-28,296.550781,309.048218,0.000000
1977-05-29,295.812988,309.525879,2.028389
1977-05-30,296.148590,308.868774,1.834344
1977-05-31,291.381134,305.174011,10.388021
1977-06-01,290.258209,296.044586,39.612053
1977-06-02,291.025543,300.015350,0.912886
1977-06-03,294.140289,306.369232,0.786084
1977-06-04,293.652527,305.955811,0.000000
1977-06-05,293.221283,306.388367,0.000000
1977-06-06,294.582458,307.097931,0.000000
1977-06-07,295.428467,307.769897,0.000000
1977-06-08,295.560913,308.078125,0.000000
1977-06-09,295.470947,308.462067,0.000000
1977-06-10,295.964447,308.024902,0.000000
1977-06-11,295.783752,308.164673,0.000000
1977-06-12,295.671936,308.614594,0.000000
1977-06-13,295.893494,309.113037,0.000000
1977-06-14,296.084747,309.379272,0.292213
1977-06-15,295.746124,308.005890,0.000000
1977-06-16,296.102875,308.472168,0.000000
1977-06-17,296.018188,308.670319,0.000000
1977-06-18,296.131104,309.419769,0.000000
1977-06-19,296.756531,310.826263,0.000000
1977-06-20,296.817719,311.490875,0.000000
1977-06-21,296.700165,311.310608,0.000000
1977-06-22,297.826599,311.399658,0.000000
1977-06-23,296.956421,310.592957,0.000000
1977-06-24,296.759033,310.390961,0.000000
1977-06-25,297.142151,310.187195,0.000000
1977-06-26,296.375641,309.647552,0.000000
1977-06-27,296.560852,310.061615,0.000000
1977-06-28,296.793884,311.128418,0.000000
1977-06-29,297.826752,312.171234,0.000000
1977-06-30,297.359131,311.330292,0.361871
1977-07-01,296.901154,310.790100,3.051514
1977-07-02,297.369873,311.359009,0.494369
1977-07-03,298.344269,311.627930,0.000000
1977-07-04,298.210114,310.668854,0.000000
1977-07-05,296.922150,308.909546,0.000000
1977-07-06,296.259033,308.039185,0.000000
1977-07-07,296.076630,308.718353,0.000000
1977-07-08,296.246826,309.375671,0.000000
1977-07-09,295.807526,309.379883,0.000000
1977-07-10,296.060913,309.171021,0.000000
1977-07-11,296.143951,308.298492,0.000000
1977-07-12,296.032806,308.049713,0.000000
1977-07-13,296.363708,308.669525,0.000000
1977-07-14,296.650452,308.854980,0.000000
1977-07-15,296.700806,309.631409,0.000000
1977-07-16,296.234528,310.619141,0.000000
1977-07-17,296.662018,311.548462,0.000000
1977-07-18,299.948242,311.496155,0.000000
1977-07-19,298.084839,313.290070,0.000000
1977-07-20,299.965179,312.638153,0.000000
1977-07-21,299.857483,310.941589,2.149541
1977-07-22,296.490265,310.413544,0.000000
1977-07-23,297.956360,310.484558,0.000000
1977-07-24,297.815948,309.950867,0.000000
1977-07-25,297.867584,310.093414,0.000000
1977-07-26,297.814758,308.228363,0.000000
1977-07-27,296.496124,306.192352,0.000000
1977-07-28,296.878906,307.757172,0.000000
1977-07-29,296.966400,307.295288,3.540958
1977-07-30,296.788391,307.392639,1.538227
1977-07-31,296.205627,308.103638,0.000000
1977-08-01,296.851715,310.301941,0.000000
1977-08-02,297.547455,311.953125,0.000000
1977-08-03,299.894653,312.088928,1.596762
1977-08-04,298.177551,308.281036,1.414742
1977-08-05,296.796722,307.330933,2.922161
1977-08-06,295.983948,307.365997,0.000000
1977-08-07,295.890533,308.039459,0.000000
1977-08-08,296.407532,308.580017,0.000000
1977-08-09,296.372162,308.445984,0.000000
1977-08-10,296.317993,308.552673,0.000000
1977-08-11,296.176971,308.694183,0.000000
1977-08-12,296.473083,309.621185,0.000000
1977-08-13,296.655396,309.501160,0.000000
1977-08-14,296.898438,310.784424,0.000000
1977-08-15,296.450073,310.349792,0.000000
1977-08-16,296.754883,310.007355,0.000000
1977-08-17,296.361328,308.532867,0.000000
1977-08-18,296.341553,308.183167,0.000000
1977-08-19,296.066620,307.891479,0.000000
1977-08-20,296.111847,308.124359,0.000000
1977-08-21,296.481171,308.818451,0.000000
1977-08-22,297.945404,310.216217,0.000000
1977-08-23,298.229706,309.690460,0.000000
1977-08-24,296.943756,309.606873,0.000000
1977-08-25,296.115143,309.347656,0.000000
1977-08-26,296.371948,308.573212,0.000000
1977-08-27,296.967133,309.811188,0.406699
1977-08-28,297.480896,308.887939,0.307068
1977-08-29,297.269623,307.746674,0.000000
1977-08-30,296.453979,306.329834,0.605863
1977-08-31,296.291718,309.456543,0.512277
1977-09-01,297.127441,308.581787,2.059676
1977-09-02,298.436188,309.381012,1.932406
1977-09-03,296.798462,309.122253,0.682557
1977-09-04,296.623383,308.970306,0.000000
1977-09-05,296.553955,307.913605,0.000000
1977-09-06,296.370453,307.215668,3.676298
1977-09-07,294.719940,306.645020,18.205198
1977-09-08,294.055023,303.346436,0.933622
1977-09-09,293.642334,305.596100,0.769393
1977-09-10,295.188049,305.859619,1.286386
1977-09-11,293.803467,305.519684,0.000000
1977-09-12,293.411407,304.403870,0.000000
1977-09-13,290.802551,303.918915,0.000000
1977-09-14,290.439148,305.101929,0.000000
1977-09-15,291.722748,305.718903,0.000000
1977-09-16,292.922302,305.727081,0.000000
1977-09-17,292.960266,305.900818,0.000000
1977-09-18,293.235657,306.665283,0.000000
1977-09-19,293.338776,306.999390,0.000000
1977-09-20,293.769501,306.710693,0.000000
1977-09-21,294.021698,306.388855,0.000000
1977-09-22,294.586151,305.744781,0.299302
1977-09-23,294.253052,306.096069,0.000000
1977-09-24,293.611847,306.336304,0.000000
1977-09-25,294.610352,306.190826,0.000000
1977-09-26,294.912323,305.451569,1.268675
1977-09-27,295.407257,305.730743,0.000000
1977-09-28,294.764282,306.984467,8.626395
1977-09-29,293.312561,303.763458,1.157433
1977-09-30,290.560516,303.956329,0.000000
1977-10-01,291.683472,304.835754,0.000000
1977-10-02,293.458191,304.266327,0.000000
1977-10-03,294.124390,303.774048,0.000000
1977-10-04,293.726532,304.733276,0.000000
1977-10-05,293.422241,304.930115,1.490937
1977-10-06,292.982758,304.804474,0.000000
1977-10-07,291.393127,302.057404,31.841364
1977-10-08,294.305206,300.762878,83.164566
1977-10-09,292.777771,299.147308,96.310120
1977-10-10,292.117340,298.195953,52.946835
1977-10-11,292.906982,299.927917,40.073078
1977-10-12,291.103516,298.230988,41.287266
1977-10-13,291.047821,298.544434,7.174837
1977-10-14,290.897766,298.067688,2.796144
1977-10-15,290.644073,300.632233,3.220602
1977-10-16,290.323151,300.008972,0.000000
1977-10-17,283.616058,297.894592,0.000000
1977-10-18,284.799133,298.854065,0.000000
1977-10-19,283.556458,298.981323,0.000000
1977-10-20,287.303345,297.514191,0.000000
1977-10-21,287.994080,296.428955,0.000000
1977-10-22,287.747528,296.344727,0.520300
1977-10-23,284.974731,296.438263,0.000000
1977-10-24,284.077179,298.526825,0.000000
1977-10-25,284.995728,300.643768,0.000000
1977-10-26,287.433044,299.296387,0.000000
1977-10-27,289.463531,299.423279,0.000000
1977-10-28,288.971130,300.652893,0.000000
1977-10-29,288.987366,301.240204,0.000000
1977-10-30,289.340515,301.448395,0.000000
1977-10-31,283.753571,300.484589,0.000000
1977-11-01,276.074005,292.254883,0.000000
1977-11-02,282.188904,299.497528,0.000000
1977-11-03,284.693390,301.097717,0.000000
1977-11-04,287.455322,300.915466,0.000000
1977-11-05,288.789368,301.389709,0.749355
1977-11-06,285.444611,300.356781,0.000000
1977-11-07,280.537048,296.888550,0.000000
1977-11-08,285.968475,300.767670,0.000000
1977-11-09,289.409454,302.289581,0.000000
1977-11-10,288.914001,301.888977,0.000000
1977-11-11,290.279419,301.058075,0.000000
1977-11-12,289.098328,299.307983,0.000000
1977-11-13,288.878448,299.356873,0.000000
1977-11-14,288.573181,300.976196,0.000000
1977-11-15,288.056519,301.572388,0.000000
1977-11-16,285.906647,299.953339,0.000000
1977-11-17,283.207214,295.926270,0.000000
1977-11-18,286.517151,297.063080,0.000000
1977-11-19,287.274200,297.368317,0.000000
1977-11-20,287.594849,299.180237,0.000000
1977-11-21,288.833221,300.449554,0.000000
1977-11-22,289.035614,297.712128,2.246139
1977-11-23,287.227509,294.858124,77.800980
1977-11-24,281.712006,290.702606,10.760719
1977-11-25,278.783661,288.276123,0.281553
1977-11-26,280.598816,292.590027,0.000000
1977-11-27,281.551300,292.327820,0.000000
1977-11-28,277.306213,293.009033,0.000000
1977-11-29,284.388000,291.855499,0.800920
1977-11-30,285.603668,294.882172,0.000000
1977-12-01,286.713165,295.535004,0.605513
1977-12-02,285.999908,295.154358,0.000000
1977-12-03,276.705902,290.975769,0.000000
1977-12-04,276.511261,292.444061,0.000000
1977-12-05,280.073242,296.365143,0.000000
1977-12-06,285.575775,293.262390,1.348652
1977-12-07,286.501587,295.304230,4.514514
1977-12-08,286.039093,296.921661,0.318608
1977-12-09,286.465790,296.410156,0.000000
1977-12-10,278.863068,291.765320,0.000000
1977-12-11,276.010132,290.490356,0.000000
1977-12-12,277.453003,293.247223,0.000000
1977-12-13,278.355530,294.772156,0.000000
1977-12-14,281.717896,295.489319,0.000000
1977-12-15,280.484558,291.804596,0.000000
1977-12-16,283.772247,292.574524,4.953639
1977-12-17,283.313812,292.488495,7.083078
1977-12-18,274.249329,286.935059,0.000000
1977-12-19,274.793884,282.458893,0.000000
1977-12-20,274.181946,287.961700,0.000000
1977-12-21,278.368195,291.220459,0.000000
1977-12-22,274.567719,288.943451,0.000000
1977-12-23,270.906464,281.735809,0.000000
1977-12-24,269.860840,285.856445,0.000000
1977-12-25,273.262909,289.900757,0.000000
1977-12-26,277.360382,292.534576,0.000000
1977-12-27,280.840393,294.586548,0.000000
1977-12-28,278.043243,293.147888,0.000000
1977-12-29,281.798767,290.292175,0.000000
1977-12-30,284.868103,297.524200,1.693543
