#Variables:
#tasmin_inmcm4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)
1985-02-13,275.586945,293.968994,0.000000
1985-02-14,278.300171,293.024353,0.000000
1985-02-15,279.740265,293.497925,0.000000
1985-02-16,276.863586,294.274170,0.000000
1985-02-17,277.282227,293.966919,0.000000
1985-02-18,284.089020,294.981537,0.000000
1985-02-19,286.861694,300.315002,0.563653
1985-02-20,290.251129,299.977875,5.150022
1985-02-21,277.147583,297.464722,0.000000
1985-02-22,280.273926,294.543732,0.000000
1985-02-23,280.453949,294.060608,0.000000
1985-02-24,288.765625,298.625916,0.000000
1985-02-25,277.664734,296.223785,0.000000
1985-02-26,281.706238,290.005219,0.502004
1985-02-27,282.886841,285.619263,1.491767
1985-02-28,281.125183,287.009216,0.000000
1985-03-01,285.170929,291.560577,0.000000
1985-03-02,285.761078,292.641602,6.751053
1985-03-03,284.958099,294.162994,16.749672
1985-03-04,286.932220,298.993866,1.442446
1985-03-05,285.873108,297.836090,0.000000
1985-03-06,285.370728,296.640137,2.829155
1985-03-07,287.155182,294.200104,57.645111
1985-03-08,284.497345,293.849121,12.419342
1985-03-09,280.084534,288.370605,0.000000
1985-03-10,281.748993,293.597839,0.000000
1985-03-11,286.779236,299.521179,0.000000
1985-03-12,284.489624,299.477173,0.000000
1985-03-13,280.449310,293.769165,0.000000
1985-03-14,285.290894,294.283508,0.404576
1985-03-15,278.850769,289.409058,0.000000
1985-03-16,283.443970,294.139160,0.000000
1985-03-17,290.758484,297.298584,0.799982
1985-03-18,286.222321,294.888092,0.000000
1985-03-19,279.227997,293.861389,0.000000
1985-03-20,284.558716,299.029572,0.000000
1985-03-21,288.586945,299.764374,0.000000
1985-03-22,283.148987,296.766815,0.000000
1985-03-23,287.746613,300.363464,0.000000
1985-03-24,285.172821,300.420715,0.000000
1985-03-25,287.539276,298.200317,0.000000
1985-03-26,288.510651,294.126984,3.877569
1985-03-27,287.799255,293.040710,0.000000
1985-03-28,285.018250,293.310242,0.000000
1985-03-29,289.891174,296.039032,5.412000
1985-03-30,286.736145,295.266846,1.998824
1985-03-31,284.240479,289.561859,0.000000
1985-04-01,281.299622,295.953705,0.000000
1985-04-02,284.348541,296.283722,0.000000
1985-04-03,284.197388,296.631500,0.000000
1985-04-04,286.182373,298.986511,0.000000
1985-04-05,285.965454,300.771027,0.000000
1985-04-06,286.032806,301.194275,0.000000
1985-04-07,287.600800,301.040131,0.000000
1985-04-08,287.024231,302.155640,0.897635
1985-04-09,287.471741,302.783630,0.000000
1985-04-10,287.439392,301.183838,0.000000
1985-04-11,285.076447,301.317444,0.000000
1985-04-12,290.931274,304.106171,0.000000
1985-04-13,289.300903,305.456085,0.000000
1985-04-14,288.744843,305.381104,0.000000
1985-04-15,287.867981,303.969849,1.743419
1985-04-16,282.078094,303.961578,0.000000
1985-04-17,284.920227,304.307678,0.000000
1985-04-18,280.983459,301.559937,0.000000
1985-04-19,282.030273,304.469208,0.000000
1985-04-20,288.577972,306.079071,0.000000
1985-04-21,290.184052,307.425568,0.000000
1985-04-22,287.587280,307.291321,0.000000
1985-04-23,290.580688,306.680817,0.000000
1985-04-24,291.239227,305.497192,0.000000
1985-04-25,291.971130,308.137573,0.000000
1985-04-26,293.119171,308.515656,0.000000
1985-04-27,292.548950,300.234924,32.809288
1985-04-28,291.216858,294.402191,4.147930
1985-04-29,286.686462,294.889862,0.000000
1985-04-30,286.309326,296.759460,0.000000
1985-05-01,285.805420,294.849030,0.000000
1985-05-02,287.602570,297.082306,0.000000
1985-05-03,292.114105,298.554169,0.000000
1985-05-04,293.091400,301.368652,7.613790
1985-05-05,294.332184,301.762115,3.680487
1985-05-06,293.264740,301.638977,1.827142
1985-05-07,293.283722,303.573212,0.351850
1985-05-08,294.497925,304.446594,0.000000
1985-05-09,291.938660,306.921753,0.000000
1985-05-10,284.923645,307.002869,0.000000
1985-05-11,288.785553,303.204498,0.000000
1985-05-12,284.397644,301.362793,0.000000
1985-05-13,286.641022,305.712219,0.000000
1985-05-14,293.899597,305.658478,0.440109
1985-05-15,292.184052,303.880798,0.000000
1985-05-16,291.732941,302.397400,15.776205
1985-05-17,292.197845,296.013184,18.941149
1985-05-18,293.839539,297.608826,29.201139
1985-05-19,292.231171,298.454956,6.621785
1985-05-20,291.620789,299.916077,10.448917
1985-05-21,288.676849,301.132751,3.876573
1985-05-22,289.431030,300.777710,1.233643
1985-05-23,292.190247,299.096649,10.605310
1985-05-24,292.761566,299.890289,4.037776
1985-05-25,289.624573,299.999512,0.000000
1985-05-26,291.460846,301.116730,0.000000
1985-05-27,290.422882,301.550812,0.000000
1985-05-28,288.998474,301.657196,0.000000
1985-05-29,289.137970,302.402100,0.000000
1985-05-30,286.389252,304.015503,0.000000
1985-05-31,292.669403,305.211182,0.000000
1985-06-01,294.530060,304.768402,0.000000
1985-06-02,291.964630,304.824402,0.000000
1985-06-03,293.012939,305.001526,6.558711
1985-06-04,292.805237,305.183136,2.038253
1985-06-05,294.472778,305.981903,5.593148
1985-06-06,293.368958,306.507080,4.056308
1985-06-07,292.738098,307.060089,0.554325
1985-06-08,294.801422,309.057129,0.000000
1985-06-09,296.402924,309.448151,0.000000
1985-06-10,296.586426,309.639618,0.000000
1985-06-11,297.224640,309.675598,0.000000
1985-06-12,296.424133,309.443665,0.000000
1985-06-13,295.861298,308.708252,0.000000
1985-06-14,295.898651,307.818634,0.000000
1985-06-15,296.576111,308.217102,0.000000
1985-06-16,294.849884,309.072144,0.000000
1985-06-17,292.582611,310.593964,0.000000
1985-06-18,291.383057,311.239166,0.000000
1985-06-19,298.557251,311.671021,0.000000
1985-06-20,297.111420,313.694489,0.000000
1985-06-21,293.840332,313.269165,0.000000
1985-06-22,295.662842,312.272461,1.672662
1985-06-23,293.350281,310.504364,5.385472
1985-06-24,292.013916,311.043488,1.289301
1985-06-25,299.979279,311.640869,0.591129
1985-06-26,298.914490,312.152588,0.000000
1985-06-27,299.049957,312.296417,0.000000
1985-06-28,298.301636,309.984497,0.000000
1985-06-29,297.135803,308.943756,0.000000
1985-06-30,296.884644,307.267365,5.487039
1985-07-01,295.207184,304.449799,5.805288
1985-07-02,295.447357,305.117798,1.619308
1985-07-03,295.598572,304.727234,4.750098
1985-07-04,296.641449,303.829987,20.003887
1985-07-05,295.394104,303.231598,36.802200
1985-07-06,294.531616,302.637817,12.699445
1985-07-07,294.843170,304.042816,6.745389
1985-07-08,296.092773,304.467407,0.000000
1985-07-09,296.162537,306.231110,0.000000
1985-07-10,295.997833,305.391479,1.722849
1985-07-11,297.019928,305.171692,0.000000
1985-07-12,296.097290,305.553497,0.000000
1985-07-13,296.691925,307.474060,0.000000
1985-07-14,297.135345,307.526154,0.000000
1985-07-15,297.585693,307.892059,0.000000
1985-07-16,297.038361,307.785004,0.000000
1985-07-17,296.156952,308.023926,0.000000
1985-07-18,296.209808,309.375122,0.000000
1985-07-19,298.688293,309.962250,0.000000
1985-07-20,298.399811,308.079498,0.000000
1985-07-21,296.648682,307.146729,0.680803
1985-07-22,296.846893,307.065277,0.290226
1985-07-23,296.505829,306.949188,0.000000
1985-07-24,295.947266,307.123230,0.000000
1985-07-25,296.571564,306.802582,0.000000
1985-07-26,296.240112,305.604675,0.000000
1985-07-27,296.246857,306.349426,0.000000
1985-07-28,296.680237,306.555328,0.000000
1985-07-29,296.816284,306.756348,0.000000
1985-07-30,297.401276,306.786987,0.000000
1985-07-31,297.179688,307.342438,0.000000
1985-08-01,297.151215,308.648926,0.000000
1985-08-02,296.297729,309.470673,0.000000
1985-08-03,296.302551,311.116608,0.000000
1985-08-04,297.917053,311.884552,2.068448
1985-08-05,297.380798,311.614166,2.245776
1985-08-06,295.944550,310.750092,0.000000
1985-08-07,297.737640,310.372650,0.325183
1985-08-08,299.355927,310.553436,1.491591
1985-08-09,299.036682,309.818634,1.249752
1985-08-10,297.902863,307.739380,0.000000
1985-08-11,296.058533,306.638123,0.000000
1985-08-12,294.567261,307.460297,0.000000
1985-08-13,297.089020,308.111664,0.000000
1985-08-14,298.292694,309.283966,0.000000
1985-08-15,298.010498,309.197235,0.000000
1985-08-16,296.565765,309.705841,0.000000
1985-08-17,294.980743,310.467834,0.000000
1985-08-18,296.085999,311.656494,0.000000
1985-08-19,295.243927,313.523895,0.000000
1985-08-20,297.881805,314.466919,0.000000
1985-08-21,299.378906,314.072906,1.571610
1985-08-22,299.752563,311.953644,0.000000
1985-08-23,299.401245,311.186096,0.000000
1985-08-24,295.650940,307.022858,1.666093
1985-08-25,296.405975,306.663055,3.924714
1985-08-26,295.689392,306.599121,0.000000
1985-08-27,295.380493,308.127136,0.000000
1985-08-28,292.066772,308.680969,0.000000
1985-08-29,293.483917,306.895630,0.000000
1985-08-30,294.762665,307.293488,0.000000
1985-08-31,293.841125,307.586884,0.000000
1985-09-01,292.994568,308.639862,0.000000
1985-09-02,293.654419,310.087402,0.000000
1985-09-03,294.330841,311.420319,0.000000
1985-09-04,293.712891,312.344116,0.000000
1985-09-05,296.107880,311.595978,0.000000
1985-09-06,298.431122,310.719269,6.599543
1985-09-07,296.181000,314.438507,0.000000
1985-09-08,292.626282,313.900818,0.000000
1985-09-09,290.522217,310.493225,0.000000
1985-09-10,291.572174,310.882568,0.000000
1985-09-11,296.099915,311.152222,0.000000
1985-09-12,295.811035,309.694733,0.000000
1985-09-13,287.757690,307.602173,0.000000
1985-09-14,289.451263,307.423492,0.000000
1985-09-15,294.406647,305.479889,3.045619
1985-09-16,295.276184,304.365417,4.664475
1985-09-17,295.869415,305.101929,0.000000
1985-09-18,295.499756,305.423981,0.000000
1985-09-19,292.605347,306.263428,0.000000
1985-09-20,290.327179,307.593658,0.000000
1985-09-21,291.704071,308.839111,0.000000
1985-09-22,295.466827,308.630066,0.000000
1985-09-23,293.746582,309.341400,0.000000
1985-09-24,290.496368,309.007050,0.000000
1985-09-25,293.759613,309.716766,0.000000
1985-09-26,289.436493,309.603729,0.000000
1985-09-27,287.634918,306.136810,0.000000
1985-09-28,289.382538,305.552124,0.000000
1985-09-29,290.407043,306.115173,0.000000
1985-09-30,289.440552,306.936401,0.000000
1985-10-01,290.942688,309.013947,0.000000
1985-10-02,291.314148,312.170197,0.000000
1985-10-03,287.146484,309.244232,0.000000
1985-10-04,285.468903,308.102203,0.000000
1985-10-05,289.186707,307.732025,0.000000
1985-10-06,288.646576,306.313232,0.000000
1985-10-07,287.945953,307.361938,0.000000
1985-10-08,290.359924,307.330994,0.000000
1985-10-09,290.834381,305.841187,0.000000
1985-10-10,290.072937,304.254761,0.000000
1985-10-11,289.457611,302.104675,0.000000
1985-10-12,292.765167,303.248077,5.606463
1985-10-13,289.865326,303.757507,0.694607
1985-10-14,279.945404,297.232147,0.000000
1985-10-15,283.541870,301.458160,0.000000
1985-10-16,288.989014,303.588959,0.774490
1985-10-17,291.370789,303.563049,0.937692
1985-10-18,292.110046,303.608643,0.000000
1985-10-19,292.512604,304.196228,0.000000
1985-10-20,292.520111,303.354004,1.061105
1985-10-21,293.263214,302.249146,0.000000
1985-10-22,292.503815,303.264130,0.000000
1985-10-23,294.658142,302.827515,0.000000
1985-10-24,294.821838,302.248932,1.089296
1985-10-25,284.563690,301.712677,1.230866
1985-10-26,287.108734,302.296478,0.000000
1985-10-27,288.374908,298.433197,0.000000
1985-10-28,278.787842,295.090393,0.000000
1985-10-29,281.953644,294.890533,0.000000
1985-10-30,290.397034,299.196350,0.000000
1985-10-31,289.351013,300.651764,21.059479
1985-11-01,291.990295,298.939240,6.215067
1985-11-02,284.347412,296.531769,0.000000
1985-11-03,281.410095,297.088867,0.000000
1985-11-04,283.262451,298.068695,0.000000
1985-11-05,284.154968,299.388885,0.487276
1985-11-06,286.674652,299.220642,0.000000
1985-11-07,290.701996,301.362457,0.754499
1985-11-08,286.236908,301.892426,0.000000
1985-11-09,286.558929,300.071472,0.000000
1985-11-10,287.726746,299.809479,0.000000
1985-11-11,286.311188,299.438141,0.000000
1985-11-12,285.937714,300.494324,0.000000
1985-11-13,289.566223,301.407501,0.889105
1985-11-14,289.372833,301.147461,0.000000
1985-11-15,287.633087,299.322815,0.000000
1985-11-16,281.733551,296.921173,0.000000
1985-11-17,278.159302,299.616058,0.000000
1985-11-18,282.264984,301.756683,0.000000
1985-11-19,279.450378,301.455353,0.000000
1985-11-20,278.877472,302.284180,0.000000
1985-11-21,283.401733,303.367737,0.000000
1985-11-22,281.008179,302.999969,0.000000
1985-11-23,278.915741,302.651825,0.000000
1985-11-24,282.408295,302.677094,0.000000
1985-11-25,284.069305,303.218872,0.522770
1985-11-26,274.599121,296.518372,0.000000
1985-11-27,272.485840,298.999847,0.000000
1985-11-28,275.070343,298.484039,0.000000
1985-11-29,277.815857,298.613220,0.000000
1985-11-30,288.529449,301.103424,0.000000
1985-12-01,287.390778,300.891113,0.562223
1985-12-02,289.652924,300.066925,1.384261
1985-12-03,288.012268,298.226349,5.083546
1985-12-04,281.082825,297.933807,2.992468
1985-12-05,279.448914,296.167816,0.284733
1985-12-06,280.961853,289.304230,0.000000
1985-12-07,271.292023,289.461273,0.000000
1985-12-08,275.158569,295.625641,0.000000
1985-12-09,279.637512,298.855682,1.013877
1985-12-10,286.078674,297.871582,1.439125
1985-12-11,275.013824,296.930939,0.000000
1985-12-12,271.034760,296.902100,0.000000
1985-12-13,275.208221,298.635590,0.000000
1985-12-14,281.174408,300.350952,0.000000
1985-12-15,277.927002,300.399841,0.000000
1985-12-16,273.986115,299.990051,0.000000
1985-12-17,279.504791,299.807526,0.000000
1985-12-18,273.072296,297.735565,0.000000
1985-12-19,276.154114,300.412018,0.000000
1985-12-20,285.618835,300.443909,0.000000
1985-12-21,276.950043,300.098724,0.000000
1985-12-22,279.474365,300.335632,0.000000
1985-12-23,271.018982,298.261047,0.000000
1985-12-24,282.158966,300.821777,0.000000
1985-12-25,283.623688,300.712219,0.000000
1985-12-26,258.855835,290.620636,0.000000
1985-12-27,267.566284,286.555023,0.000000
1985-12-28,276.981659,290.240540,0.000000
1985-12-29,263.687866,288.070740,0.000000
1985-12-30,267.769348,296.742401,0.000000
1985-12-31,274.531799,297.024445,0.000000
1986-01-01,266.226685,294.844391,0.000000
1986-01-02,272.610687,299.726044,0.000000
1986-01-03,271.222534,298.254883,0.000000
1986-01-04,270.652985,300.674805,0.000000
1986-01-05,273.284393,303.352783,0.000000
1986-01-06,274.200012,303.240051,0.000000
1986-01-07,275.407684,302.231018,0.000000
1986-01-08,266.057739,296.568909,0.000000
1986-01-09,273.121033,297.335876,0.000000
1986-01-10,270.491455,300.733521,0.000000
1986-01-11,273.631836,301.974823,0.000000
1986-01-12,275.407257,301.056519,0.000000
1986-01-13,285.497223,300.885071,0.000000
1986-01-14,276.400970,301.991241,0.000000
1986-01-15,283.504333,299.222168,0.000000
1986-01-16,271.580719,295.877441,0.000000
1986-01-17,272.774261,295.242889,0.000000
1986-01-18,278.203735,299.616241,0.000000
1986-01-19,285.306305,300.070801,1.145899
1986-01-20,281.406189,299.434906,1.190363
1986-01-21,274.586639,286.952209,0.000000
1986-01-22,271.585876,299.457733,0.000000
1986-01-23,278.031525,300.289764,0.000000
1986-01-24,281.620728,302.122223,0.000000
1986-01-25,281.545959,302.222534,0.000000
1986-01-26,278.117493,302.337219,0.000000
1986-01-27,271.586121,299.836975,0.000000
1986-01-28,274.035370,300.905060,0.000000
1986-01-29,276.575836,300.808655,0.000000
1986-01-30,282.411560,299.930725,0.000000
1986-01-31,282.407166,301.684570,0.000000
1986-02-01,277.372131,301.894135,0.000000
1986-02-02,283.282135,303.239807,0.000000
1986-02-03,282.258087,303.597931,0.000000
1986-02-04,281.126801,303.883575,0.000000
1986-02-05,284.746399,303.901764,0.000000
1986-02-06,288.144012,303.381287,0.000000
1986-02-07,278.888153,300.930908,0.974379
1986-02-08,266.796265,297.734558,0.000000
1986-02-09,269.657104,297.990540,0.000000
1986-02-10,272.269562,299.427429,0.000000
1986-02-11,285.610687,301.496765,0.000000
1986-02-12,277.558411,301.769440,0.000000
1986-02-13,273.728210,300.798218,0.000000
1986-02-14,271.668030,301.973633,0.000000
1986-02-15,287.057404,303.938507,0.000000
1986-02-16,283.279419,303.890289,0.000000
1986-02-17,283.782257,295.103760,0.000000
1986-02-18,282.286377,294.195679,0.000000
1986-02-19,282.202393,290.924957,4.209189
1986-02-20,282.839325,283.947144,1.607543
1986-02-21,281.001068,287.153992,0.000000
1986-02-22,274.305756,287.588104,0.557143
1986-02-23,278.187317,292.603760,15.768012
1986-02-24,284.796112,290.898438,4.616756
1986-02-25,282.317322,290.055817,0.000000
1986-02-26,281.088348,290.738922,0.000000
1986-02-27,282.226501,298.452759,0.000000
1986-02-28,281.625610,297.740112,0.000000
1986-03-01,283.626221,297.571625,1.403394
1986-03-02,274.155823,293.484772,0.000000
1986-03-03,280.052765,293.543091,0.000000
1986-03-04,288.824249,298.797882,0.000000
1986-03-05,286.413666,298.298920,0.000000
1986-03-06,278.651703,284.936951,0.000000
1986-03-07,275.024933,295.249542,0.000000
1986-03-08,287.280029,303.270905,0.000000
1986-03-09,283.469391,303.243408,0.000000
1986-03-10,284.199463,296.903503,0.000000
1986-03-11,285.078430,300.181763,1.170016
1986-03-12,284.354309,303.891602,0.000000
1986-03-13,285.510071,304.888916,0.000000
1986-03-14,285.945099,304.880524,0.000000
1986-03-15,287.614563,304.578217,0.000000
1986-03-16,288.764862,304.141388,0.000000
1986-03-17,288.420013,304.001282,0.822615
1986-03-18,288.112335,302.121124,0.000000
1986-03-19,291.021545,303.043121,0.000000
1986-03-20,290.618011,303.616364,1.403373
1986-03-21,273.128052,300.955841,0.000000
1986-03-22,279.749359,302.239838,0.000000
1986-03-23,290.836731,302.079193,1.481498
1986-03-24,273.928040,303.025024,0.000000
1986-03-25,277.718384,304.069489,0.000000
1986-03-26,280.847626,304.619690,0.000000
1986-03-27,279.904114,304.381927,0.000000
1986-03-28,276.716248,302.989532,0.000000
1986-03-29,281.649445,303.223053,0.000000
1986-03-30,276.524109,300.369690,0.000000
1986-03-31,280.765625,302.099152,0.000000
1986-04-01,290.005096,304.410736,0.000000
1986-04-02,290.361664,305.398376,0.000000
1986-04-03,284.851532,305.952576,0.000000
1986-04-04,286.357605,306.795898,0.000000
1986-04-05,284.098450,307.219116,0.767388
1986-04-06,282.872437,306.018005,0.000000
1986-04-07,286.293457,302.233246,0.000000
1986-04-08,278.703583,300.393921,0.000000
1986-04-09,281.485046,302.559296,0.000000
1986-04-10,291.819794,304.963928,0.000000
1986-04-11,294.799408,305.544800,0.000000
1986-04-12,286.191040,304.831085,0.000000
1986-04-13,278.552368,304.129517,0.000000
1986-04-14,288.130585,304.936646,0.000000
1986-04-15,289.136169,306.069702,0.000000
1986-04-16,286.680023,310.242279,0.000000
1986-04-17,285.591156,311.295410,0.000000
1986-04-18,288.644135,311.338867,0.000000
1986-04-19,286.479340,308.359863,0.000000
