#Variables:,
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K)",
10/9/2065,287.558533
10/10/2065,288.600433
10/11/2065,289.415222
10/12/2065,290.039124
10/13/2065,289.846466
10/14/2065,289.635223
10/15/2065,289.919952
10/16/2065,292.353394
10/17/2065,293.044678
10/18/2065,294.047852
10/19/2065,294.284271
10/20/2065,294.911652
10/21/2065,294.751251
10/22/2065,288.844086
10/23/2065,287.013519
10/24/2065,285.200134
10/25/2065,286.167969
10/26/2065,288.516815
10/27/2065,292.085693
10/28/2065,291.39859
10/29/2065,291.186005
10/30/2065,289.622253
10/31/2065,289.331177
11/1/2065,288.782806
11/2/2065,290.332458
11/3/2065,291.351929
11/4/2065,293.485107
11/5/2065,288.573792
11/6/2065,288.947906
11/7/2065,294.952332
11/8/2065,294.286438
11/9/2065,294.925049
11/10/2065,290.834137
11/11/2065,294.163696
11/12/2065,284.011444
11/13/2065,282.849609
11/14/2065,286.020325
11/15/2065,287.966644
11/16/2065,280.531647
11/17/2065,279.814636
11/18/2065,285.741028
11/19/2065,289.066895
11/20/2065,290.323151
11/21/2065,292.197296
11/22/2065,293.315735
11/23/2065,286.024353
11/24/2065,285.463196
11/25/2065,285.841553
11/26/2065,285.873657
11/27/2065,283.457947
11/28/2065,286.901062
11/29/2065,288.668884
11/30/2065,288.433899
12/1/2065,289.884216
12/2/2065,277.574219
12/3/2065,278.832153
12/4/2065,282.785919
12/5/2065,275.075378
12/6/2065,275.361023
12/7/2065,276.037598
12/8/2065,280.119385
12/9/2065,288.409302
12/10/2065,277.868195
12/11/2065,275.116608
12/12/2065,271.256226
12/13/2065,277.396667
12/14/2065,276.125275
12/15/2065,279.137878
12/16/2065,281.378235
12/17/2065,283.057404
12/18/2065,279.132355
12/19/2065,279.957703
12/20/2065,275.667694
12/21/2065,281.657776
12/22/2065,278.11853
12/23/2065,271.228333
12/24/2065,275.909271
12/25/2065,272.420898
12/26/2065,276.674896
12/27/2065,279.841675
12/28/2065,279.686401
12/29/2065,284.855682
12/30/2065,289.141113
12/31/2065,282.854431
1/1/2066,283.33255
1/2/2066,278.845062
1/3/2066,277.296753
1/4/2066,276.954834
1/5/2066,275.949127
1/6/2066,277.807587
1/7/2066,276.950714
1/8/2066,274.257507
1/9/2066,277.631287
1/10/2066,281.282257
1/11/2066,274.476257
1/12/2066,276.716461
1/13/2066,277.131073
1/14/2066,280.478485
1/15/2066,284.68277
1/16/2066,283.437531
1/17/2066,281.949738
1/18/2066,282.199493
1/19/2066,283.233459
1/20/2066,280.74942
1/21/2066,277.290802
1/22/2066,277.034637
1/23/2066,276.69693
1/24/2066,277.934814
1/25/2066,280.46579
1/26/2066,285.681152
1/27/2066,279.832855
1/28/2066,276.375916
1/29/2066,275.029388
1/30/2066,275.691986
1/31/2066,275.739594
2/1/2066,283.56781
2/2/2066,279.23465
2/3/2066,275.305664
2/4/2066,275.423828
2/5/2066,278.732788
2/6/2066,282.408203
2/7/2066,284.631378
2/8/2066,278.126984
2/9/2066,276.163055
2/10/2066,278.61554
2/11/2066,282.281189
2/12/2066,279.416962
2/13/2066,276.456085
2/14/2066,281.246704
2/15/2066,283.13562
2/16/2066,284.723206
2/17/2066,281.927582
2/18/2066,285.315186
2/19/2066,289.076935
2/20/2066,284.338257
2/21/2066,282.26123
2/22/2066,285.110565
2/23/2066,282.640656
2/24/2066,286.409912
2/25/2066,289.622925
2/26/2066,283.089417
2/27/2066,282.332489
2/28/2066,286.137085
3/1/2066,285.543823
3/2/2066,282.951111
3/3/2066,284.701904
3/4/2066,288.74881
3/5/2066,281.426483
3/6/2066,283.115295
3/7/2066,286.395325
3/8/2066,289.33139
3/9/2066,291.254822
3/10/2066,289.146301
3/11/2066,286.627197
3/12/2066,287.451752
3/13/2066,287.535828
3/14/2066,282.627899
3/15/2066,282.49292
3/16/2066,281.198486
3/17/2066,281.610657
3/18/2066,285.351868
3/19/2066,282.485596
3/20/2066,284.802643
3/21/2066,287.848053
3/22/2066,287.844849
3/23/2066,288.231201
3/24/2066,291.360931
3/25/2066,291.383423
3/26/2066,291.485168
3/27/2066,290.225555
3/28/2066,286.686249
3/29/2066,282.117615
3/30/2066,288.145477
3/31/2066,285.654999
4/1/2066,284.360626
4/2/2066,283.057617
4/3/2066,283.452576
4/4/2066,287.045502
4/5/2066,287.074493
4/6/2066,286.205872
4/7/2066,294.454102
4/8/2066,294.545044
4/9/2066,294.272278
4/10/2066,289.668182
4/11/2066,289.424133
4/12/2066,287.749695
4/13/2066,285.448212
4/14/2066,287.364899
4/15/2066,288.046814
4/16/2066,289.05188
4/17/2066,290.170227
4/18/2066,291.181427
4/19/2066,291.460083
4/20/2066,293.26889
4/21/2066,294.791992
4/22/2066,294.405945
4/23/2066,295.471283
4/24/2066,294.494415
4/25/2066,293.532867
4/26/2066,294.173492
4/27/2066,294.659851
4/28/2066,292.545197
4/29/2066,291.698151
4/30/2066,291.406189
5/1/2066,293.031494
5/2/2066,293.476135
5/3/2066,294.988525
5/4/2066,296.182129
5/5/2066,295.396362
5/6/2066,295.774994
5/7/2066,296.397156
5/8/2066,296.232635
5/9/2066,296.343903
5/10/2066,297.981842
5/11/2066,298.021881
5/12/2066,297.466431
5/13/2066,296.236481
5/14/2066,297.632538
5/15/2066,298.294098
5/16/2066,296.325684
5/17/2066,295.927704
5/18/2066,295.224762
5/19/2066,294.629578
5/20/2066,294.635712
5/21/2066,295.235138
5/22/2066,296.876923
5/23/2066,296.541992
5/24/2066,296.855652
5/25/2066,297.661377
5/26/2066,297.00238
5/27/2066,297.209259
5/28/2066,297.960236
5/29/2066,298.192108
5/30/2066,298.511993
5/31/2066,298.108124
6/1/2066,297.905701
6/2/2066,297.905762
6/3/2066,298.391388
6/4/2066,298.680481
6/5/2066,298.530426
6/6/2066,298.723206
6/7/2066,299.386963
6/8/2066,298.333771
6/9/2066,298.576294
6/10/2066,299.583344
6/11/2066,299.999725
6/12/2066,299.351501
6/13/2066,298.718567
6/14/2066,300.378601
6/15/2066,301.627258
6/16/2066,298.953857
6/17/2066,298.155457
6/18/2066,299.400055
6/19/2066,299.421448
6/20/2066,300.885376
6/21/2066,302.329895
6/22/2066,301.026703
6/23/2066,299.422699
6/24/2066,300.462158
6/25/2066,299.478546
6/26/2066,299.856964
6/27/2066,297.97464
6/28/2066,298.575104
6/29/2066,297.683228
6/30/2066,298.707581
7/1/2066,300.258118
7/2/2066,301.622803
7/3/2066,301.44812
7/4/2066,299.866394
7/5/2066,300.057312
7/6/2066,300.227722
7/7/2066,300.307129
7/8/2066,300.219055
7/9/2066,299.841156
7/10/2066,300.262115
7/11/2066,300.456512
7/12/2066,300.766388
7/13/2066,300.273743
7/14/2066,299.22171
7/15/2066,299.40451
7/16/2066,300.411835
7/17/2066,298.634979
7/18/2066,298.82547
7/19/2066,299.53714
7/20/2066,299.38266
7/21/2066,298.849457
7/22/2066,299.276855
7/23/2066,299.512848
7/24/2066,298.248047
7/25/2066,298.036957
7/26/2066,303.12204
7/27/2066,301.423981
7/28/2066,300.297913
7/29/2066,299.253632
7/30/2066,299.601593
7/31/2066,301.689148
8/1/2066,301.014954
8/2/2066,298.128845
8/3/2066,297.701538
8/4/2066,298.26886
8/5/2066,298.813507
8/6/2066,299.142914
8/7/2066,298.976898
8/8/2066,298.81958
8/9/2066,298.500244
8/10/2066,299.493683
8/11/2066,299.372711
8/12/2066,298.968628
8/13/2066,299.673615
8/14/2066,298.875153
8/15/2066,298.5896
8/16/2066,299.291046
8/17/2066,300.503754
8/18/2066,299.324554
8/19/2066,298.622131
8/20/2066,299.466522
8/21/2066,298.589508
8/22/2066,299.416534
8/23/2066,298.610779
8/24/2066,298.818359
8/25/2066,299.149261
8/26/2066,298.671021
8/27/2066,298.67276
8/28/2066,298.491089
8/29/2066,298.722748
8/30/2066,299.274689
8/31/2066,299.606384
9/1/2066,298.928253
9/2/2066,298.268402
9/3/2066,298.614044
9/4/2066,298.508331
9/5/2066,298.047546
9/6/2066,297.851349
9/7/2066,298.961609
9/8/2066,299.680115
9/9/2066,297.900879
9/10/2066,298.106628
9/11/2066,297.52182
9/12/2066,297.778351
9/13/2066,297.981415
9/14/2066,298.105194
9/15/2066,297.940155
9/16/2066,297.219849
9/17/2066,296.91806
9/18/2066,297.063873
9/19/2066,296.923279
9/20/2066,297.143433
9/21/2066,297.164642
9/22/2066,295.635895
9/23/2066,296.348602
9/24/2066,295.978668
9/25/2066,295.398773
9/26/2066,296.103485
9/27/2066,295.202423
9/28/2066,295.418518
9/29/2066,294.508087
9/30/2066,295.239471
10/1/2066,295.707611
10/2/2066,291.376099
10/3/2066,290.09494
10/4/2066,290.779694
10/5/2066,294.115784
10/6/2066,293.550476
10/7/2066,293.050629
10/8/2066,294.258057
10/9/2066,295.467133
10/10/2066,294.149811
10/11/2066,294.274231
10/12/2066,294.503265
10/13/2066,295.358154
10/14/2066,297.023285
10/15/2066,296.500732
10/16/2066,297.536499
10/17/2066,290.467224
10/18/2066,288.922028
10/19/2066,289.412292
10/20/2066,291.030579
10/21/2066,291.866882
10/22/2066,294.295715
10/23/2066,293.92215
10/24/2066,294.874786
10/25/2066,295.438538
10/26/2066,295.926483
10/27/2066,297.222565
10/28/2066,297.088318
10/29/2066,295.514465
10/30/2066,286.61261
10/31/2066,288.517548
11/1/2066,287.051514
11/2/2066,287.383911
11/3/2066,289.949554
11/4/2066,291.286438
11/5/2066,291.302826
11/6/2066,289.816254
11/7/2066,288.146423
11/8/2066,287.039429
11/9/2066,285.744751
11/10/2066,286.024719
11/11/2066,287.358398
11/12/2066,287.937897
11/13/2066,288.167847
11/14/2066,289.130737
11/15/2066,289.980347
11/16/2066,292.520386
11/17/2066,288.653595
11/18/2066,290.201141
11/19/2066,292.294342
11/20/2066,292.908691
11/21/2066,292.026855
11/22/2066,291.842987
11/23/2066,292.088959
11/24/2066,289.744171
11/25/2066,280.335693
11/26/2066,279.568665
11/27/2066,287.065338
11/28/2066,290.368164
11/29/2066,286.06311
11/30/2066,279.606903
12/1/2066,279.128693
12/2/2066,283.401672
12/3/2066,287.797791
12/4/2066,283.386871
12/5/2066,287.164734
12/6/2066,288.979126
12/7/2066,276.783173
12/8/2066,278.503326
12/9/2066,278.912079
12/10/2066,277.640198
12/11/2066,280.2836
12/12/2066,284.78241
12/13/2066,283.299408
12/14/2066,284.270844
12/15/2066,283.675171
12/16/2066,282.753082
12/17/2066,282.41803
12/18/2066,281.093964
12/19/2066,283.044922
12/20/2066,286.432404
12/21/2066,288.31076
12/22/2066,289.023895
12/23/2066,288.391205
12/24/2066,284.6362
12/25/2066,284.898865
12/26/2066,282.948792
12/27/2066,277.114716
12/28/2066,280.099213
12/29/2066,275.434662
12/30/2066,274.961182
12/31/2066,277.419342
1/1/2067,276.864227
1/2/2067,278.034119
1/3/2067,277.798676
1/4/2067,279.900452
1/5/2067,283.372223
1/6/2067,278.571381
1/7/2067,278.443268
1/8/2067,280.288818
1/9/2067,285.093536
1/10/2067,270.561188
1/11/2067,272.48819
1/12/2067,277.012604
1/13/2067,278.074005
1/14/2067,280.288696
1/15/2067,288.928833
1/16/2067,289.261169
1/17/2067,289.649628
1/18/2067,293.964386
1/19/2067,289.527771
1/20/2067,289.661682
1/21/2067,289.841553
1/22/2067,287.45755
1/23/2067,281.967682
1/24/2067,277.825531
1/25/2067,277.25354
1/26/2067,277.227417
1/27/2067,277.871429
1/28/2067,277.80658
1/29/2067,281.779572
1/30/2067,282.150299
1/31/2067,281.479828
2/1/2067,282.048584
2/2/2067,282.657166
2/3/2067,278.733673
2/4/2067,279.200592
2/5/2067,280.845581
2/6/2067,282.11441
2/7/2067,279.14621
2/8/2067,275.054291
2/9/2067,279.011292
2/10/2067,276.720337
2/11/2067,282.399841
2/12/2067,284.257294
2/13/2067,284.931213
2/14/2067,285.530914
2/15/2067,289.646179
2/16/2067,289.901031
2/17/2067,280.508392
2/18/2067,281.667389
2/19/2067,280.506042
2/20/2067,279.208832
2/21/2067,279.50354
2/22/2067,284.82782
2/23/2067,290.02887
2/24/2067,291.08844
2/25/2067,291.369385
2/26/2067,288.973938
2/27/2067,290.757935
2/28/2067,291.642822
3/1/2067,283.503723
3/2/2067,279.897675
3/3/2067,279.05957
3/4/2067,278.695892
3/5/2067,280.91153
3/6/2067,284.531464
3/7/2067,289.600616
3/8/2067,288.733582
3/9/2067,288.919128
3/10/2067,292.241852
3/11/2067,293.607605
3/12/2067,293.433441
3/13/2067,290.684143
3/14/2067,290.684387
3/15/2067,289.930634
3/16/2067,292.759735
3/17/2067,292.733948
3/18/2067,292.587067
3/19/2067,292.579254
3/20/2067,293.187988
3/21/2067,287.295593
3/22/2067,289.061249
3/23/2067,289.628174
3/24/2067,288.012787
3/25/2067,293.221832
3/26/2067,291.980377
3/27/2067,290.277771
3/28/2067,280.66272
3/29/2067,280.23941
3/30/2067,284.085297
3/31/2067,292.551178
4/1/2067,290.411377
4/2/2067,283.797394
4/3/2067,282.581665
4/4/2067,283.748779
4/5/2067,285.575195
4/6/2067,287.622284
4/7/2067,289.933716
4/8/2067,290.149902
4/9/2067,291.816528
4/10/2067,286.643219
4/11/2067,287.836853
4/12/2067,289.466431
4/13/2067,291.634247
4/14/2067,292.940002
4/15/2067,293.970215
4/16/2067,293.708801
4/17/2067,295.162811
4/18/2067,296.621826
4/19/2067,296.256042
4/20/2067,296.549286
4/21/2067,294.77121
4/22/2067,294.566559
4/23/2067,294.631317
4/24/2067,295.512817
4/25/2067,295.982971
4/26/2067,296.580933
4/27/2067,294.582123
4/28/2067,296.992828
4/29/2067,297.76123
4/30/2067,296.621887
5/1/2067,295.926056
5/2/2067,295.68399
5/3/2067,296.753265
5/4/2067,296.528656
5/5/2067,297.27356
5/6/2067,293.97641
5/7/2067,292.637817
5/8/2067,291.315918
5/9/2067,294.273621
5/10/2067,296.954987
5/11/2067,297.101929
5/12/2067,298.901215
5/13/2067,301.959259
5/14/2067,300.626892
5/15/2067,300.570953
5/16/2067,298.800903
5/17/2067,297.564056
5/18/2067,297.723419
5/19/2067,299.098328
5/20/2067,302.884552
5/21/2067,300.808075
5/22/2067,299.287994
5/23/2067,298.604645
5/24/2067,298.658051
5/25/2067,299.408844
5/26/2067,299.009827
5/27/2067,299.310516
5/28/2067,299.854309
5/29/2067,299.852814
5/30/2067,297.860535
5/31/2067,295.678284
6/1/2067,293.842163
6/2/2067,293.520386
6/3/2067,292.346741
6/4/2067,291.162567
6/5/2067,293.09787
6/6/2067,294.571686
6/7/2067,296.048645
6/8/2067,299.080963
6/9/2067,298.820374
6/10/2067,299.575439
6/11/2067,299.677277
6/12/2067,300.008545
6/13/2067,299.998535
6/14/2067,300.387299
6/15/2067,299.534912
6/16/2067,298.491913
6/17/2067,297.238434
6/18/2067,295.502594
6/19/2067,297.282196
6/20/2067,298.697693
6/21/2067,298.40979
6/22/2067,298.457214
6/23/2067,297.953064
6/24/2067,298.589386
6/25/2067,299.477295
6/26/2067,300.957794
6/27/2067,300.233429
6/28/2067,301.048462
6/29/2067,299.534698
6/30/2067,298.479706
7/1/2067,298.625702
7/2/2067,298.483368
7/3/2067,298.2883
7/4/2067,299.227264
7/5/2067,299.43689
7/6/2067,299.186493
7/7/2067,299.839661
7/8/2067,300.586823
7/9/2067,299.436462
7/10/2067,300.913757
7/11/2067,300.542145
7/12/2067,300.194
7/13/2067,299.942047
7/14/2067,299.780823
7/15/2067,300.169525
7/16/2067,299.570862
7/17/2067,300.684509
7/18/2067,300.251862
7/19/2067,300.702759
7/20/2067,300.309875
7/21/2067,299.614105
7/22/2067,299.735474
7/23/2067,299.474731
7/24/2067,299.349091
7/25/2067,299.355438
7/26/2067,300.778503
7/27/2067,300.792725
7/28/2067,300.707062
7/29/2067,300.688934
7/30/2067,299.683899
7/31/2067,299.220886
8/1/2067,299.020508
8/2/2067,299.450317
8/3/2067,299.857513
8/4/2067,300.13205
8/5/2067,298.891663
8/6/2067,298.253998
8/7/2067,297.753479
8/8/2067,298.845795
8/9/2067,299.853943
8/10/2067,300.306152
8/11/2067,298.946503
8/12/2067,299.952484
8/13/2067,300.35907
8/14/2067,300.643951
8/15/2067,299.398621
8/16/2067,299.981537
8/17/2067,300.650391
8/18/2067,300.220093
8/19/2067,300.538879
8/20/2067,299.585541
8/21/2067,298.968658
8/22/2067,299.381439
8/23/2067,300.138672
8/24/2067,300.538696
8/25/2067,299.520233
8/26/2067,299.457642
8/27/2067,301.497559
8/28/2067,302.422913
8/29/2067,302.093719
8/30/2067,301.306732
8/31/2067,300.154266
9/1/2067,300.265778
9/2/2067,300.442719
9/3/2067,298.881561
9/4/2067,298.748138
9/5/2067,299.728363
9/6/2067,298.903717
9/7/2067,299.350067
9/8/2067,299.843903
9/9/2067,298.643311
9/10/2067,298.406342
9/11/2067,297.296509
9/12/2067,298.320831
9/13/2067,299.519257
9/14/2067,299.835236
9/15/2067,299.403503
9/16/2067,299.077972
9/17/2067,299.734985
9/18/2067,298.026459
9/19/2067,295.334717
9/20/2067,297.313629
9/21/2067,296.088684
9/22/2067,297.776764
9/23/2067,299.221008
9/24/2067,297.367065
9/25/2067,298.115204
9/26/2067,295.169769
9/27/2067,293.834259
9/28/2067,294.510651
9/29/2067,293.856781
9/30/2067,294.024963
10/1/2067,296.143311
10/2/2067,293.303833
10/3/2067,295.401672
10/4/2067,296.554749
10/5/2067,297.14447
10/6/2067,296.503387
10/7/2067,296.496307
10/8/2067,291.811523
10/9/2067,294.434814
10/10/2067,294.44632
10/11/2067,295.009796
10/12/2067,295.656708
10/13/2067,295.665131
10/14/2067,292.318939
10/15/2067,292.285583
10/16/2067,291.648376
10/17/2067,293.362793
10/18/2067,287.767914
10/19/2067,284.788696
10/20/2067,285.84491
10/21/2067,286.069885
10/22/2067,286.527344
10/23/2067,288.076477
10/24/2067,289.060028
10/25/2067,289.692596
10/26/2067,290.437531
10/27/2067,291.873901
10/28/2067,292.784119
10/29/2067,285.083344
10/30/2067,285.752441
10/31/2067,290.368256
11/1/2067,284.085602
11/2/2067,282.110107
11/3/2067,285.712189
11/4/2067,288.007019
11/5/2067,285.179077
11/6/2067,284.918884
11/7/2067,286.333282
11/8/2067,285.770874
11/9/2067,286.800354
11/10/2067,287.345215
11/11/2067,290.425323
11/12/2067,288.674011
11/13/2067,281.990967
11/14/2067,284.234467
11/15/2067,283.43158
11/16/2067,278.583191
11/17/2067,281.189941
11/18/2067,282.126343
11/19/2067,279.580566
11/20/2067,278.702393
11/21/2067,280.103516
11/22/2067,286.507812
11/23/2067,293.321655
11/24/2067,290.695862
11/25/2067,287.453522
11/26/2067,287.977539
11/27/2067,286.060944
11/28/2067,280.51355
11/29/2067,279.75708
11/30/2067,280.442566
12/1/2067,281.292297
12/2/2067,280.123535
12/3/2067,278.002563
12/4/2067,279.237244
12/5/2067,276.791046
12/6/2067,282.400146
12/7/2067,279.159241
12/8/2067,281.70813
12/9/2067,286.686066
12/10/2067,287.246429
12/11/2067,282.526337
12/12/2067,278.767456
12/13/2067,282.409973
12/14/2067,286.673096
12/15/2067,281.644928
12/16/2067,277.657623
12/17/2067,276.675934
12/18/2067,279.589264
12/19/2067,278.219513
12/20/2067,283.12439
12/21/2067,288.864288
12/22/2067,288.316498
12/23/2067,287.716553
12/24/2067,287.01709
12/25/2067,286.786591
12/26/2067,284.358246
12/27/2067,283.881378
12/28/2067,276.957123
12/29/2067,276.72995
12/30/2067,277.888794
12/31/2067,273.862152
1/1/2068,277.028442
1/2/2068,278.116272
1/3/2068,274.031219
1/4/2068,275.155823
1/5/2068,276.023895
1/6/2068,280.426453
1/7/2068,279.468445
1/8/2068,271.722443
1/9/2068,274.262512
1/10/2068,277.488739
1/11/2068,285.495056
1/12/2068,284.992371
1/13/2068,273.953186
1/14/2068,270.090027
1/15/2068,271.153107
1/16/2068,275.115723
1/17/2068,278.491119
1/18/2068,276.933685
1/19/2068,278.728241
1/20/2068,280.797852
1/21/2068,278.968689
1/22/2068,281.370697
1/23/2068,275.230835
1/24/2068,276.394165
1/25/2068,278.628143
1/26/2068,285.434814
1/27/2068,287.241302
1/28/2068,287.109497
1/29/2068,276.835388
1/30/2068,273.235443
1/31/2068,274.363403
2/1/2068,270.317078
2/2/2068,270.312439
2/3/2068,272.647705
2/4/2068,273.968018
2/5/2068,276.553894
2/6/2068,274.570312
2/7/2068,275.199738
2/8/2068,274.951843
2/9/2068,277.060638
2/10/2068,275.079987
2/11/2068,276.932892
2/12/2068,279.417969
2/13/2068,281.857056
2/14/2068,284.822357
2/15/2068,288.311737
2/16/2068,289.11438
2/17/2068,286.973175
2/18/2068,278.721252
2/19/2068,277.902649
2/20/2068,280.77771
2/21/2068,288.607239
2/22/2068,277.519653
2/23/2068,276.682709
2/24/2068,274.990784
2/25/2068,275.026093
2/26/2068,276.514343
2/27/2068,279.208649
2/28/2068,279.899841
2/29/2068,281.781616
3/1/2068,283.663361
3/2/2068,284.260925
3/3/2068,284.801727
3/4/2068,286.264282
3/5/2068,291.624695
3/6/2068,289.102844
3/7/2068,292.282318
3/8/2068,292.53421
3/9/2068,292.103455
3/10/2068,292.764954
3/11/2068,287.223145
3/12/2068,284.885925
3/13/2068,284.222168
3/14/2068,286.185181
3/15/2068,289.756012
3/16/2068,291.757416
3/17/2068,292.509705
3/18/2068,285.900909
3/19/2068,284.423431
3/20/2068,292.467896
3/21/2068,289.467712
3/22/2068,292.583801
3/23/2068,291.701263
3/24/2068,287.695953
3/25/2068,289.39566
3/26/2068,291.556915
3/27/2068,289.058533
3/28/2068,287.265839
3/29/2068,280.682739
3/30/2068,284.932495
3/31/2068,286.038666
4/1/2068,288.612366
4/2/2068,289.964355
4/3/2068,292.628906
4/4/2068,293.085297
4/5/2068,294.666473
4/6/2068,293.894592
4/7/2068,294.302063
