#Variables:,,,
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature,,,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,,,
#pr_bcc-csm1-1_historical(mm):Precipitation,,,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) ",,,
#Original Data File(s):,,,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#===============================================,,,
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)",,,
,,,
yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)
10/19/1976,284.980652,298.433197,0
10/20/1976,284.794647,301.294739,0
10/21/1976,287.653381,302.30188,0
10/22/1976,287.198303,300.736237,0
10/23/1976,284.874481,297.904877,0
10/24/1976,283.12265,299.171844,0
10/25/1976,284.364258,300.485443,0
10/26/1976,284.814545,302.240723,0
10/27/1976,285.142456,300.896088,0
10/28/1976,284.898956,299.025757,0
10/29/1976,282.844208,297.223938,0
10/30/1976,280.025238,296.310608,0
10/31/1976,281.958069,299.709625,0
11/1/1976,284.205322,301.271973,0
11/2/1976,285.01828,302.266876,0
11/3/1976,289.717346,301.31192,10.803922
11/4/1976,276.599915,297.088867,3.451385
11/5/1976,276.120422,290.747162,0
11/6/1976,278.030853,293.580048,0
11/7/1976,279.742584,296.438324,0
11/8/1976,282.432739,296.772491,0
11/9/1976,278.933655,294.369049,0
11/10/1976,280.330872,291.663452,0
11/11/1976,284.938995,291.855225,0.582045
11/12/1976,280.963257,291.194794,11.913356
11/13/1976,275.660919,285.694916,0
11/14/1976,277.956543,286.805176,0
11/15/1976,277.670868,285.43103,40.155445
11/16/1976,272.287048,283.332916,0
11/17/1976,275.514496,287.077576,0
11/18/1976,279.400879,289.101654,0
11/19/1976,280.211609,289.243896,0
11/20/1976,275.192993,285.000214,0
11/21/1976,276.789246,282.619293,0
11/22/1976,278.04538,286.208801,0
11/23/1976,279.039124,286.244812,0
11/24/1976,282.741882,290.806732,10.457142
11/25/1976,280.030579,289.107544,4.66362
11/26/1976,276.699158,287.889587,0
11/27/1976,276.427826,289.123138,0
11/28/1976,276.285645,294.304047,0
11/29/1976,279.996124,293.433838,0
11/30/1976,276.616547,290.460419,0
12/1/1976,275.126495,291.39032,0
12/2/1976,275.951233,291.606171,0
12/3/1976,277.356964,288.891571,0.887028
12/4/1976,279.051758,290.673004,7.352275
12/5/1976,276.559174,289.03595,0
12/6/1976,273.077942,283.325317,5.15437
12/7/1976,275.344147,282.048279,5.69387
12/8/1976,276.116699,280.788208,10.042583
12/9/1976,277.464691,283.277527,6.358494
12/10/1976,278.974854,295.843292,4.514514
12/11/1976,280.955383,293.419037,0
12/12/1976,275.930634,287.135071,0
12/13/1976,276.791016,284.21994,0
12/14/1976,275.010468,284.433655,0
12/15/1976,277.071106,286.214081,0
12/16/1976,280.424744,288.378662,0
12/17/1976,273.018799,286.715118,0
12/18/1976,271.110474,286.902863,0
12/19/1976,277.538605,293.095184,0
12/20/1976,282.440491,296.998474,0
12/21/1976,283.51825,297.880646,0
12/22/1976,282.973114,296.868866,0
12/23/1976,284.050629,292.95108,2.941351
12/24/1976,285.073914,296.988281,0
12/25/1976,285.233429,296.239319,0
12/26/1976,276.531647,290.468262,0
12/27/1976,277.450317,290.022003,0.679243
12/28/1976,282.476685,294.18866,0
12/29/1976,280.484558,290.650604,0
12/30/1976,276.923187,288.79657,0
12/31/1976,282.055084,291.69577,12.748952
1/1/1977,275.467468,292.313049,0
1/2/1977,272.514404,284.297241,0
1/3/1977,276.517975,281.528839,10.078406
1/4/1977,272.251862,280.749634,0
1/5/1977,271.97583,278.692719,2.270393
1/6/1977,271.976257,282.02652,0
1/7/1977,274.363678,284.106659,0
1/8/1977,274.303436,284.272247,0
1/9/1977,274.898834,287.204803,0
1/10/1977,273.353516,288.799469,0
1/11/1977,275.581482,289.73465,0
1/12/1977,279.88501,289.667419,0
1/13/1977,276.705017,287.95224,0
1/14/1977,276.327179,287.245148,0
1/15/1977,279.078003,288.585083,0.72264
1/16/1977,283.139771,291.315765,0.726228
1/17/1977,280.524963,294.230957,0.585597
1/18/1977,282.380188,296.446075,0
1/19/1977,283.511566,293.624298,0
1/20/1977,277.612366,291.529327,4.755425
1/21/1977,274.705048,283.812561,3.53573
1/22/1977,274.555389,281.551392,5.111533
1/23/1977,278.486359,285.798065,52.193089
1/24/1977,273.060455,285.10968,0
1/25/1977,272.432251,280.753082,0
1/26/1977,271.383606,279.53302,0
1/27/1977,271.575836,285.484589,0
1/28/1977,273.01004,288.886566,0
1/29/1977,275.778076,292.019653,0
1/30/1977,280.5755,295.847382,0
1/31/1977,285.88028,299.915161,0.560192
2/1/1977,286.92804,299.850922,0
2/2/1977,286.153198,297.816376,0
2/3/1977,285.706604,296.815033,2.059304
2/4/1977,278.397858,293.54657,0
2/5/1977,281.748993,296.482452,0
2/6/1977,282.337006,299.235016,0
2/7/1977,284.656708,299.401764,0.360238
2/8/1977,284.616791,297.701385,0
2/9/1977,283.068359,297.241516,0
2/10/1977,279.536591,298.310364,0
2/11/1977,283.854584,298.004974,0
2/12/1977,282.001068,297.264252,0
2/13/1977,278.29538,294.019562,0
2/14/1977,278.602875,295.576355,0
2/15/1977,283.247559,300.528259,0
2/16/1977,283.396637,300.735626,0
2/17/1977,283.386292,299.094879,1.638791
2/18/1977,282.913818,292.079529,10.57492
2/19/1977,277.851776,285.478912,6.28918
2/20/1977,273.653748,284.651489,0
2/21/1977,272.585571,286.279999,0
2/22/1977,273.592957,287.75235,0
2/23/1977,274.250488,288.436249,0
2/24/1977,274.965027,292.508301,0
2/25/1977,277.930786,296.971283,0
2/26/1977,279.03656,298.896332,0
2/27/1977,280.19873,300.622528,0
2/28/1977,282.654358,301.629486,0
3/1/1977,286.926544,300.507019,0
3/2/1977,287.025513,297.739319,8.400898
3/3/1977,284.195557,295.071869,1.12157
3/4/1977,281.565094,295.19223,0
3/5/1977,285.052795,301.836914,0
3/6/1977,288.824249,301.671295,0.848157
3/7/1977,286.611542,298.669647,0
3/8/1977,285.208466,296.369293,0
3/9/1977,285.778839,291.956085,11.726667
3/10/1977,281.19519,291.565552,10.199181
3/11/1977,273.103973,281.239197,6.160786
3/12/1977,276.164734,289.0242,0
3/13/1977,279.969238,298.764984,0
3/14/1977,284.047638,300.024963,0
3/15/1977,289.402222,300.63089,0
3/16/1977,286.427551,299.486816,0.668934
3/17/1977,278.189087,291.873474,0
3/18/1977,281.431,295.307098,0
3/19/1977,290.025391,303.240479,0
3/20/1977,287.502441,302.026611,0
3/21/1977,278.70105,290.912018,0
3/22/1977,282.555237,290.608673,0
3/23/1977,289.184723,303.616364,0.317469
3/24/1977,292.160706,303.703339,0
3/25/1977,289.25415,302.385132,0
3/26/1977,290.316711,305.957458,1.236335
3/27/1977,291.085571,305.191956,0.446152
3/28/1977,281.293335,298.591431,3.739176
3/29/1977,279.240906,288.662842,2.149383
3/30/1977,281.168182,298.979004,0
3/31/1977,287.068451,303.690186,0
4/1/1977,285.600189,301.698792,0
4/2/1977,277.817719,297.361694,0
4/3/1977,277.661133,287.861938,0
4/4/1977,280.951904,288.864655,0
4/5/1977,277.878571,288.361725,0
4/6/1977,279.977509,294.773346,0.815895
4/7/1977,281.591522,294.326874,0
4/8/1977,287.203094,300.097107,0
4/9/1977,287.208557,299.577209,0
4/10/1977,289.330231,297.708679,34.068527
4/11/1977,280.152344,290.135895,14.898844
4/12/1977,275.817108,286.023865,0
4/13/1977,275.607849,291.092102,0
4/14/1977,284.17749,296.623779,0
4/15/1977,289.34967,298.738556,0
4/16/1977,286.142944,298.203247,0
4/17/1977,285.071442,298.065918,0
4/18/1977,283.65686,297.425659,0
4/19/1977,286.526031,297.359497,0
4/20/1977,287.241394,299.350555,1.32173
4/21/1977,288.06311,298.120667,2.115722
4/22/1977,283.425018,296.934235,0
4/23/1977,284.707977,300.38562,0
4/24/1977,293.138428,304.658478,0
4/25/1977,291.917236,304.548309,0
4/26/1977,287.677124,303.206116,0
4/27/1977,288.583771,301.15802,0
4/28/1977,289.753815,299.637604,9.950556
4/29/1977,288.496399,302.499115,0
4/30/1977,291.950012,304.841797,0
5/1/1977,290.773468,304.303925,0
5/2/1977,290.187225,306.889038,0
5/3/1977,295.742249,307.787872,0
5/4/1977,293.878021,306.029236,0
5/5/1977,293.570129,304.789978,0
5/6/1977,290.551727,304.58551,0.698114
5/7/1977,290.149597,305.015869,2.751292
5/8/1977,287.689087,303.384216,0.70942
5/9/1977,286.492462,294.926147,0
5/10/1977,287.534607,299.156219,0
5/11/1977,287.710114,301.227051,0
5/12/1977,288.858521,301.639801,0
5/13/1977,290.407928,301.40863,0
5/14/1977,291.608063,303.688171,0
5/15/1977,290.676056,306.074097,0
5/16/1977,294.111084,306.525421,9.857846
5/17/1977,291.732941,304.614166,1.834344
5/18/1977,289.911316,300.416718,0
5/19/1977,293.241302,305.088379,0
5/20/1977,296.026917,307.310028,0
5/21/1977,291.883728,307.572174,0.392296
5/22/1977,294.82782,310.92511,4.861347
5/23/1977,293.60202,309.708923,0
5/24/1977,295.312408,305.96756,0
5/25/1977,295.56546,306.952148,0
5/26/1977,294.216583,307.68631,3.191058
5/27/1977,294.682617,308.569641,0.623181
5/28/1977,293.649475,309.008423,0
5/29/1977,293.529053,309.476776,0
5/30/1977,295.632385,308.316498,0
5/31/1977,294.447632,306.799622,0.599907
6/1/1977,293.755646,304.347046,0
6/2/1977,293.972565,303.229065,0
6/3/1977,292.511261,302.818848,0
6/4/1977,292.973145,303.495819,0
6/5/1977,293.723022,305.733032,0
6/6/1977,294.013062,305.550415,0
6/7/1977,293.497101,305.445831,0
6/8/1977,293.652527,306.398621,0
6/9/1977,294.241608,306.719482,0
6/10/1977,294.874115,308.453156,0
6/11/1977,297.029449,308.089081,0
6/12/1977,294.549713,306.08078,6.115659
6/13/1977,295.941742,303.563812,5.682087
6/14/1977,295.400665,302.598022,2.987236
6/15/1977,295.386444,303.007172,6.113096
6/16/1977,295.896881,307.362091,3.829821
6/17/1977,296.523987,311.501343,0
6/18/1977,295.891052,312.414734,0
6/19/1977,295.243042,311.367889,0
6/20/1977,296.414001,310.802032,1.530837
6/21/1977,296.645691,309.666107,2.685604
6/22/1977,296.985687,306.544189,1.682372
6/23/1977,297.016022,307.316101,0
6/24/1977,296.085876,306.624695,3.191297
6/25/1977,296.549469,307.095825,1.413381
6/26/1977,296.608795,306.652618,1.140599
6/27/1977,296.21402,306.560883,5.536914
6/28/1977,295.326904,306.200409,5.408211
6/29/1977,295.207275,306.369781,0.281015
6/30/1977,295.931732,307.869568,0
7/1/1977,296.771027,308.439545,0
7/2/1977,296.453522,307.981445,0
7/3/1977,295.66452,307.131226,0
7/4/1977,295.421692,307.023895,0
7/5/1977,296.304047,309.34668,0
7/6/1977,297.237915,310.190063,0
7/7/1977,297.463165,309.422516,1.981304
7/8/1977,298.47345,311.01004,0
7/9/1977,298.674225,310.7901,1.789513
7/10/1977,298.213837,310.589233,0
7/11/1977,297.66391,311.617523,0
7/12/1977,297.753357,311.162506,1.346645
7/13/1977,297.041931,310.896179,0
7/14/1977,297.624329,310.623047,0
7/15/1977,297.371582,310.234924,0
7/16/1977,296.316833,308.063995,0
7/17/1977,295.538116,307.180023,0
7/18/1977,295.884796,306.132263,1.000326
7/19/1977,295.64447,306.590668,1.920898
7/20/1977,295.770172,306.802582,0
7/21/1977,296.078827,307.785004,0.671707
7/22/1977,296.75708,308.570435,0
7/23/1977,297.362701,307.426514,0
7/24/1977,296.654846,307.371582,0.850338
7/25/1977,297.412018,308.290863,0.653141
7/26/1977,297.231781,308.523376,0
7/27/1977,296.752106,307.650085,0
7/28/1977,296.05072,307.226257,0
7/29/1977,296.05249,307.65863,0
7/30/1977,296.564178,310.292084,0
7/31/1977,296.158844,311.00708,0
8/1/1977,296.778442,311.496033,0
8/2/1977,296.685364,311.270447,0
8/3/1977,297.21463,311.063019,0
8/4/1977,296.972626,311.614166,0
8/5/1977,297.615845,312.066071,0
8/6/1977,298.731232,311.824371,0
8/7/1977,298.302765,311.644928,0
8/8/1977,297.460541,312.230469,0
8/9/1977,297.31134,311.963043,0
8/10/1977,298.102234,311.769592,0
8/11/1977,297.96167,312.085602,0
8/12/1977,299.276489,313.273285,0
8/13/1977,301.035645,316.023132,0
8/14/1977,300.294312,314.151245,0
8/15/1977,298.694977,312.990845,0
8/16/1977,299.089355,311.157898,0
8/17/1977,298.39151,310.734863,0
8/18/1977,297.841248,309.645508,0
8/19/1977,297.302032,308.111603,1.432429
8/20/1977,297.72464,309.477753,0
8/21/1977,298.904602,309.279999,0
8/22/1977,296.248749,309.753601,0.297436
8/23/1977,298.63382,310.648193,0
8/24/1977,299.015442,310.461426,0
8/25/1977,298.095459,310.47467,0
8/26/1977,296.071564,310.012665,0
8/27/1977,297.286713,309.980865,0
8/28/1977,297.89267,309.267761,0
8/29/1977,296.498322,306.93811,3.004768
8/30/1977,293.101532,305.353149,23.741669
8/31/1977,290.198425,294.900146,62.841675
9/1/1977,290.362152,297.600372,82.28093
9/2/1977,295.600037,306.283081,42.297989
9/3/1977,294.930817,304.267303,12.603455
9/4/1977,291.029083,304.393982,0
9/5/1977,292.479095,308.242065,0
9/6/1977,296.02124,309.630035,1.019078
9/7/1977,296.413818,308.87146,2.405382
9/8/1977,296.84433,307.84491,0
9/9/1977,296.798462,307.583069,0
9/10/1977,296.051331,307.914734,0
9/11/1977,295.713165,307.46579,0
9/12/1977,294.693726,306.533325,0
9/13/1977,294.067688,305.155853,0
9/14/1977,292.672516,304.320312,0
9/15/1977,294.80545,304.954529,0
9/16/1977,295.385162,307.14447,0
9/17/1977,296.623383,307.839111,0
9/18/1977,297.376648,307.451385,0
9/19/1977,295.958923,306.218994,0.299302
9/20/1977,296.516327,305.826996,0.655886
9/21/1977,294.998779,305.695709,0
9/22/1977,296.256714,304.821289,2.142965
9/23/1977,293.88623,302.226044,21.40427
9/24/1977,293.905884,302.333893,20.071079
9/25/1977,281.555939,295.168213,0
9/26/1977,281.935608,296.632355,0
9/27/1977,284.900421,299.734344,0.40251
9/28/1977,290.92627,300.750214,27.426611
9/29/1977,290.537109,298.481812,41.965591
9/30/1977,290.217682,300.244507,31.001209
10/1/1977,289.045563,304.31485,2.300936
10/2/1977,290.902802,302.843231,0
10/3/1977,293.049805,302.064697,3.941507
10/4/1977,292.802307,301.4505,8.256412
10/5/1977,291.303741,300.492828,8.398912
10/6/1977,286.463104,301.418762,8.108953
10/7/1977,278.444305,281.287262,0
10/8/1977,277.494019,284.672607,0
10/9/1977,278.08429,290.794006,0
10/10/1977,280.890015,295.128479,0
10/11/1977,283.343781,297.68338,0
10/12/1977,287.3573,299.76886,0
10/13/1977,288.017487,300.888763,0
10/14/1977,287.700623,297.339935,0.694607
10/15/1977,284.214294,293.379791,0
10/16/1977,283.388367,297.017181,0
10/17/1977,288.890961,297.83255,2.745506
10/18/1977,283.02832,296.505371,0.937692
10/19/1977,280.565765,294.087036,0
10/20/1977,284.61618,298.269531,0
10/21/1977,289.712555,299.195679,0.397092
10/22/1977,288.347595,300.112152,7.333641
10/23/1977,283.486694,293.75824,8.967221
10/24/1977,281.564087,292.425903,2.711011
10/25/1977,288.658203,296.122131,12.507519
10/26/1977,281.471649,290.300659,2.796144
10/27/1977,283.208527,290.852692,1.498856
10/28/1977,288.994965,296.22345,14.229897
10/29/1977,290.477142,295.28244,33.943802
10/30/1977,282.197968,292.731537,19.102577
10/31/1977,280.587646,287.641754,3.595306
11/1/1977,280.910278,288.126984,3.192484
11/2/1977,282.154938,290.44986,0
11/3/1977,283.733948,295.27774,0
11/4/1977,290.160583,298.360626,3.795266
11/5/1977,291.106781,297.048859,1.609716
11/6/1977,291.513062,297.174347,1.189244
11/7/1977,290.631836,298.238617,2.19966
11/8/1977,290.516083,298.447113,0.401836
11/9/1977,289.225769,298.050049,5.78412
11/10/1977,286.650513,297.838776,5.858498
11/11/1977,281.827728,291.200928,4.658776
11/12/1977,278.592926,283.655731,35.416393
11/13/1977,274.340546,285.731903,0.629275
11/14/1977,278.928528,288.690277,0
11/15/1977,283.255585,295.191345,1.433009
11/16/1977,288.306335,300.449554,0.515733
11/17/1977,289.895508,299.405609,0
11/18/1977,290.583038,299.712158,0
11/19/1977,289.80954,299.216919,0.889105
11/20/1977,290.126801,297.622559,2.554183
11/21/1977,288.485352,297.875061,2.203009
11/22/1977,286.014191,299.522491,0
11/23/1977,286.178619,298.173126,0
11/24/1977,282.929047,294.387299,2.437732
11/25/1977,282.184479,290.680145,2.641123
11/26/1977,277.296692,290.063049,0.44188
11/27/1977,276.524231,288.713501,0
11/28/1977,280.190704,293.999298,0
11/29/1977,285.091095,296.922852,0.28379
11/30/1977,287.694519,297.50769,0
12/1/1977,288.878113,297.551361,0
12/2/1977,287.225189,296.49823,0
12/3/1977,287.418732,297.707428,0.457919
12/4/1977,286.138336,297.800842,0
12/5/1977,282.466797,295.515442,0
12/6/1977,286.537445,297.8685,0
12/7/1977,287.416687,296.860382,0
12/8/1977,284.624695,294.587463,0
12/9/1977,281.513123,295.283844,0
12/10/1977,280.47995,296.968842,0
12/11/1977,282.549683,292.065918,0
12/12/1977,278.59021,287.162842,0
12/13/1977,286.957397,292.301666,72.683296
12/14/1977,281.196381,295.527008,5.178394
12/15/1977,280.155762,291.306488,0
12/16/1977,273.693329,288.526978,0
12/17/1977,278.274384,292.115631,0
12/18/1977,282.427673,292.671234,0
12/19/1977,277.967773,290.820557,0
12/20/1977,279.74234,288.888306,0
12/21/1977,276.379761,294.772156,0
12/22/1977,281.88913,299.096252,0
12/23/1977,279.707489,294.582031,0
12/24/1977,270.446014,285.494049,0
12/25/1977,276.889496,290.653931,0
12/26/1977,275.99646,290.220428,0
12/27/1977,278.856781,287.224457,1.111647
12/28/1977,275.433258,284.10907,0
12/29/1977,273.017548,282.647552,0
12/30/1977,270.008606,286.426117,0
12/31/1977,274.627411,292.75177,0
1/1/1978,280.233734,290.634735,1.172302
1/2/1978,274.524872,288.068329,0.367934
1/3/1978,273.303925,288.938995,0
1/4/1978,272.309265,286.583252,0
1/5/1978,273.498199,292.709351,0
1/6/1978,276.668274,298.986145,0
1/7/1978,280.557495,295.292084,0
1/8/1978,286.707764,293.258148,3.314372
1/9/1978,286.200043,296.937531,0
1/10/1978,277.579437,290.292297,22.400841
1/11/1978,275.329742,287.424194,5.80875
1/12/1978,276.291229,291.988495,3.243792
1/13/1978,279.241821,291.974396,0.735901
1/14/1978,276.516052,287.097809,0
1/15/1978,273.145355,281.834961,1.028551
1/16/1978,273.827484,280.151154,5.382641
1/17/1978,276.355896,281.421112,14.365184
1/18/1978,273.69104,283.006866,0.341218
1/19/1978,272.615997,286.595795,0
1/20/1978,276.218414,290.838287,0
1/21/1978,274.872711,288.471405,0
1/22/1978,271.997223,284.833405,0
1/23/1978,276.354126,279.074493,21.31996
1/24/1978,277.807892,283.013489,34.154709
1/25/1978,275.443298,282.760284,5.27569
1/26/1978,273.993103,284.008545,19.942974
1/27/1978,271.578735,281.101624,6.957202
1/28/1978,277.482361,285.85849,13.055355
1/29/1978,269.243256,279.224487,0.596484
1/30/1978,274.730347,283.824066,5.864004
1/31/1978,267.448425,276.614563,0
2/1/1978,265.851105,278.065521,0
2/2/1978,269.91333,280.007782,0
2/3/1978,272.26004,280.381012,0.517676
2/4/1978,277.928589,283.966278,4.832635
2/5/1978,267.033264,278.966278,0
2/6/1978,266.96933,279.472626,0
2/7/1978,272.580322,283.434692,0
2/8/1978,275.827789,287.372589,0
2/9/1978,281.167236,293.980469,0
2/10/1978,286.230042,294.288635,0
2/11/1978,287.15863,294.012482,4.562883
2/12/1978,287.195587,298.408051,3.6674
2/13/1978,288.284576,297.40329,0.669606
2/14/1978,287.749084,297.414398,0.82812
2/15/1978,288.10675,298.387421,0
2/16/1978,280.264648,294.888336,0
2/17/1978,281.501343,295.983459,0
2/18/1978,284.099457,294.161163,8.002707
2/19/1978,282.327789,292.193817,1.646299
2/20/1978,278.49527,290.289551,0
2/21/1978,280.453949,288.403961,10.702502
2/22/1978,281.307312,286.833679,6.401819
2/23/1978,282.996155,293.982574,0
2/24/1978,279.349121,292.233734,0
2/25/1978,271.836975,283.963531,0
2/26/1978,271.269165,282.771881,0
2/27/1978,272.341461,291.584137,0.575797
2/28/1978,274.658356,292.915131,0
3/1/1978,279.947235,289.174103,0
3/2/1978,285.873108,295.576599,30.078426
3/3/1978,282.630005,294.80661,5.146575
3/4/1978,285.086517,298.481049,0
3/5/1978,287.995422,296.571045,11.822115
3/6/1978,288.235718,293.056641,2.492667
3/7/1978,280.779266,292.644226,0
3/8/1978,279.624908,295.557068,0
3/9/1978,280.948181,296.63559,0
3/10/1978,284.559662,297.188721,0
3/11/1978,289.127258,300.747009,1.353948
3/12/1978,287.935577,299.086395,0
3/13/1978,277.729065,295.102509,0
3/14/1978,275.542694,294.475677,0
3/15/1978,285.785065,300.8591,0
3/16/1978,287.615448,303.74646,0
3/17/1978,290.371521,302.13443,0
3/18/1978,289.013397,300.412048,0.466172
3/19/1978,286.800568,300.544952,0
3/20/1978,284.563721,302.079193,30.530794
3/21/1978,278.32489,290.097351,2.184961
3/22/1978,281.04364,293.310242,0
3/23/1978,289.401917,298.523346,1.842581
3/24/1978,287.84137,297.721344,0
3/25/1978,287.862854,295.902496,0
3/26/1978,285.547455,295.379364,0.774919
3/27/1978,287.321228,297.226654,0
3/28/1978,289.74054,300.737946,7.764433
3/29/1978,285.073853,299.764374,2.562571
3/30/1978,289.542023,300.094696,0
3/31/1978,290.27597,298.040344,0
4/1/1978,288.162964,297.366302,1.773383
4/2/1978,285.770721,297.193146,0.785983
4/3/1978,280.576141,296.609924,0
4/4/1978,287.841614,300.110046,0
4/5/1978,287.666626,299.798676,0
4/6/1978,286.99472,301.698151,0
4/7/1978,289.454865,303.02887,0
4/8/1978,290.546448,303.493774,0
4/9/1978,292.5495,303.603149,0
4/10/1978,285.613739,297.723083,0
4/11/1978,282.534149,288.111359,0
4/12/1978,279.966888,298.46167,0
4/13/1978,290.954956,298.718231,0
4/14/1978,290.237244,296.506927,0
