#Variables:
#tasmin_IPSL-CM5B-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)
1974-07-08,295.115997,307.530396,0.000000
1974-07-09,295.988586,308.336914,0.000000
1974-07-10,296.010254,307.903961,0.000000
1974-07-11,296.757812,307.658478,0.000000
1974-07-12,296.365570,307.297058,0.000000
1974-07-13,296.352661,307.521088,0.000000
1974-07-14,296.547791,307.358765,0.000000
1974-07-15,296.934387,308.598755,0.000000
1974-07-16,297.735382,307.622009,0.000000
1974-07-17,297.203888,306.181152,0.518589
1974-07-18,294.720612,304.047638,1.915225
1974-07-19,295.444519,304.531830,0.000000
1974-07-20,295.588562,306.133514,1.895586
1974-07-21,295.388885,304.553040,2.149541
1974-07-22,295.497650,306.000824,0.000000
1974-07-23,295.354614,305.892181,3.771572
1974-07-24,295.348511,306.613007,5.707268
1974-07-25,295.611572,307.248077,7.156966
1974-07-26,297.551117,306.700317,4.157929
1974-07-27,297.781555,305.079712,4.606785
1974-07-28,297.454010,305.495117,3.702031
1974-07-29,297.460999,304.083740,6.787340
1974-07-30,295.858826,305.913513,1.233697
1974-07-31,295.099030,305.146393,0.764805
1974-08-01,294.654816,305.862335,0.000000
1974-08-02,294.589508,307.429626,0.000000
1974-08-03,293.870056,309.642273,0.000000
1974-08-04,294.928162,311.386353,0.000000
1974-08-05,296.247681,311.154633,0.000000
1974-08-06,296.991150,311.585266,0.000000
1974-08-07,297.365601,311.437714,0.000000
1974-08-08,298.106750,311.368256,0.000000
1974-08-09,297.725403,311.661194,0.000000
1974-08-10,298.225952,311.833496,0.371296
1974-08-11,298.346436,311.284210,0.000000
1974-08-12,297.862244,310.670563,0.000000
1974-08-13,297.333038,309.991425,1.151282
1974-08-14,298.061066,310.472198,0.945785
1974-08-15,298.122467,305.825867,3.115535
1974-08-16,297.010895,307.391388,7.281322
1974-08-17,296.129059,308.049591,2.364583
1974-08-18,297.699097,307.019440,3.987255
1974-08-19,297.871521,306.695068,0.000000
1974-08-20,298.135315,301.513306,3.100566
1974-08-21,297.471802,305.132843,0.447618
1974-08-22,299.175140,311.907745,0.000000
1974-08-23,298.002472,312.753113,0.000000
1974-08-24,297.089050,312.394775,0.000000
1974-08-25,295.020813,304.449554,46.699661
1974-08-26,292.722107,302.291840,4.450019
1974-08-27,296.322632,303.868164,0.000000
1974-08-28,295.927460,305.098022,0.000000
1974-08-29,295.512970,303.321228,8.261544
1974-08-30,295.013031,304.275604,1.106320
1974-08-31,295.508514,303.292145,4.399464
1974-09-01,296.109558,305.401398,2.405382
1974-09-02,295.675507,307.134979,8.464110
1974-09-03,295.423065,307.168152,1.257536
1974-09-04,295.163513,303.123260,5.706176
1974-09-05,293.855774,303.346436,6.801476
1974-09-06,293.196930,301.666565,1.105622
1974-09-07,291.242950,296.068970,58.487717
1974-09-08,293.651550,304.419617,19.655689
1974-09-09,294.342834,304.142609,2.410398
1974-09-10,292.459869,303.267456,0.000000
1974-09-11,293.803467,305.094543,0.000000
1974-09-12,294.742981,307.004913,0.000000
1974-09-13,293.230743,307.004028,0.000000
1974-09-14,292.414673,307.912323,0.000000
1974-09-15,291.586945,306.113678,0.000000
1974-09-16,290.361908,302.541870,0.408499
1974-09-17,288.954346,303.086639,0.000000
1974-09-18,291.091187,304.472198,0.000000
1974-09-19,291.985657,305.437897,0.000000
1974-09-20,293.421631,304.941406,0.000000
1974-09-21,292.920624,304.354309,0.000000
1974-09-22,293.496948,303.417023,0.000000
1974-09-23,293.586273,304.224365,0.000000
1974-09-24,293.769501,305.427490,0.000000
1974-09-25,294.796143,307.498871,0.000000
1974-09-26,295.378815,308.000366,0.000000
1974-09-27,296.125671,306.931213,0.000000
1974-09-28,295.940674,305.885315,1.603945
1974-09-29,295.963531,305.682526,0.000000
1974-09-30,295.041565,302.828674,0.348369
1974-10-01,291.678192,300.486755,0.000000
1974-10-02,288.223694,298.544830,0.000000
1974-10-03,289.554352,302.603394,0.596374
1974-10-04,293.501648,305.412811,4.261764
1974-10-05,294.035370,304.610046,0.000000
1974-10-06,295.622498,307.213165,2.086787
1974-10-07,292.415192,305.084320,0.600955
1974-10-08,288.362518,304.272614,0.288712
1974-10-09,288.253540,305.443115,0.000000
1974-10-10,291.687103,305.907837,0.000000
1974-10-11,290.864563,302.810638,0.000000
1974-10-12,287.781433,300.348053,0.892536
1974-10-13,288.755066,302.165741,0.000000
1974-10-14,290.524261,305.053345,0.000000
1974-10-15,292.054474,305.386200,0.000000
1974-10-16,292.150391,304.191071,0.882754
1974-10-17,292.221710,303.251740,0.000000
1974-10-18,293.491425,301.961548,0.911394
1974-10-19,292.241882,298.460602,4.756244
1974-10-20,292.088074,302.168518,14.926450
1974-10-21,286.199524,300.735504,0.000000
1974-10-22,282.547516,297.637268,0.000000
1974-10-23,282.439758,295.238678,0.000000
1974-10-24,284.270111,289.170898,1.664463
1974-10-25,283.761658,291.395538,5.824965
1974-10-26,278.130157,287.763123,0.000000
1974-10-27,279.564606,288.252411,0.000000
1974-10-28,274.418976,287.528351,0.000000
1974-10-29,280.135132,294.312042,0.000000
1974-10-30,285.005585,296.682373,0.000000
1974-10-31,278.275970,294.947449,0.000000
1974-11-01,279.249542,297.841492,0.000000
1974-11-02,283.065460,298.512115,0.000000
1974-11-03,283.346680,299.636993,0.000000
1974-11-04,285.705994,298.522888,0.000000
1974-11-05,287.171417,294.295441,0.000000
1974-11-06,278.141541,294.112610,0.000000
1974-11-07,281.631104,296.158905,0.000000
1974-11-08,282.816681,298.929443,0.000000
1974-11-09,284.241425,300.873352,0.000000
1974-11-10,287.702545,300.187317,0.000000
1974-11-11,288.251373,301.173523,0.000000
1974-11-12,291.474426,303.016022,0.000000
1974-11-13,289.687195,299.898834,0.000000
1974-11-14,286.615417,295.762054,7.027801
1974-11-15,284.620819,297.473022,0.000000
1974-11-16,285.702179,298.564026,0.000000
1974-11-17,289.645020,300.876404,0.000000
1974-11-18,288.897491,301.054779,0.606437
1974-11-19,289.768890,300.040039,2.916527
1974-11-20,290.451965,300.422089,0.579236
1974-11-21,289.202942,301.695435,3.307612
1974-11-22,287.983856,297.494965,0.000000
1974-11-23,280.899658,291.832123,0.980184
1974-11-24,285.050049,291.662018,9.856849
1974-11-25,284.784058,289.440491,2.246139
1974-11-26,279.076294,287.671906,0.000000
1974-11-27,277.190369,288.182098,0.000000
1974-11-28,278.890198,291.039093,0.000000
1974-11-29,283.891083,293.300232,0.000000
1974-11-30,285.883759,290.062134,1.429549
1974-12-01,278.660095,290.550903,0.000000
1974-12-02,282.698029,298.945648,0.000000
1974-12-03,285.458710,294.473450,0.000000
1974-12-04,276.251434,289.825287,0.000000
1974-12-05,286.364105,298.400696,0.000000
1974-12-06,284.394562,296.023376,0.000000
1974-12-07,284.384613,299.331177,0.000000
1974-12-08,283.407654,294.750885,0.000000
1974-12-09,277.684692,290.841339,0.000000
1974-12-10,284.222839,296.483917,0.000000
1974-12-11,280.198242,292.169373,0.000000
1974-12-12,275.682831,284.414032,0.000000
1974-12-13,278.823181,286.923798,0.000000
1974-12-14,281.937714,289.599579,0.000000
1974-12-15,285.645386,294.717010,1.027243
1974-12-16,276.239471,290.470612,0.000000
1974-12-17,269.581940,279.187836,0.000000
1974-12-18,269.603333,279.703583,0.000000
1974-12-19,271.809875,279.076752,0.356744
1974-12-20,271.870300,282.872650,0.000000
1974-12-21,275.341919,287.370148,0.000000
1974-12-22,275.383362,292.319122,0.000000
1974-12-23,283.832764,295.679596,0.000000
1974-12-24,288.675201,296.742401,1.827859
1974-12-25,277.445557,291.076019,0.000000
1974-12-26,277.627747,283.277740,1.602724
1974-12-27,274.723785,281.708252,0.000000
1974-12-28,276.760193,282.458862,0.000000
1974-12-29,280.011047,284.463348,12.595572
1974-12-30,281.990448,294.718384,4.576915
1974-12-31,280.792694,291.441162,0.000000
1975-01-01,272.340790,284.450653,0.000000
1975-01-02,270.664734,286.196655,0.000000
1975-01-03,272.053223,286.889923,0.000000
1975-01-04,271.219269,287.966705,0.000000
1975-01-05,273.934540,289.594208,0.000000
1975-01-06,275.719238,283.547028,0.000000
1975-01-07,278.250336,288.670349,1.453679
1975-01-08,285.572845,292.930878,8.714236
1975-01-09,280.983612,291.837769,6.722627
1975-01-10,275.209106,287.710815,0.000000
1975-01-11,274.923645,291.980042,0.000000
1975-01-12,278.314117,296.227631,0.000000
1975-01-13,281.498840,299.509369,0.000000
1975-01-14,283.324341,300.856476,0.000000
1975-01-15,287.425537,298.739594,0.895174
1975-01-16,280.888245,294.157471,2.031141
1975-01-17,274.677094,285.633179,2.992534
1975-01-18,273.691040,282.961884,1.982403
1975-01-19,274.409760,281.933868,6.828671
1975-01-20,281.094360,285.961273,24.620556
1975-01-21,282.424561,290.219604,34.154709
1975-01-22,281.983276,288.524780,7.458490
1975-01-23,274.146149,283.812561,2.435680
1975-01-24,271.969452,279.859070,0.000000
1975-01-25,273.273590,279.472015,2.654763
1975-01-26,276.266907,285.181152,0.000000
1975-01-27,271.782104,288.578979,0.000000
1975-01-28,274.962982,294.042725,0.000000
1975-01-29,281.495575,296.135254,0.000000
1975-01-30,275.953613,290.082367,0.000000
1975-01-31,272.106659,286.575775,0.000000
1975-02-01,277.625641,286.045959,0.000000
1975-02-02,276.826782,297.480927,0.000000
1975-02-03,280.918732,299.850922,0.000000
1975-02-04,281.363831,302.608978,0.000000
1975-02-05,285.591949,301.859741,0.000000
1975-02-06,277.139008,296.107208,2.013766
1975-02-07,275.975372,280.157837,14.368129
1975-02-08,275.282867,275.762299,3.681057
1975-02-09,272.784790,282.556244,16.727259
1975-02-10,270.144623,270.859711,7.227996
1975-02-11,271.069946,272.514740,9.238390
1975-02-12,267.757874,280.328644,0.000000
1975-02-13,267.630890,277.621735,0.000000
1975-02-14,266.732208,279.207733,0.000000
1975-02-15,274.315918,283.099396,3.118290
1975-02-16,278.386261,289.174103,9.306664
1975-02-17,284.396149,289.807068,18.583727
1975-02-18,280.547272,289.947937,5.958292
1975-02-19,278.635651,292.331635,0.000000
1975-02-20,281.226471,289.480621,0.000000
1975-02-21,280.206116,289.639648,0.000000
1975-02-22,281.749847,295.055237,0.000000
1975-02-23,284.485718,293.521057,0.000000
1975-02-24,281.994446,292.308167,30.375692
1975-02-25,279.641968,289.848572,21.095234
1975-02-26,275.121857,287.469177,0.000000
1975-02-27,277.525116,296.790985,0.000000
1975-02-28,283.406799,300.196747,0.000000
1975-03-01,288.128326,295.734039,5.570277
1975-03-02,287.904846,295.058990,34.121998
1975-03-03,281.137482,294.844055,5.321196
1975-03-04,281.562469,292.372772,0.000000
1975-03-05,280.212708,295.876770,0.000000
1975-03-06,286.405823,298.916168,0.000000
1975-03-07,285.926025,295.981628,0.000000
1975-03-08,283.965454,293.225311,0.371252
1975-03-09,287.840790,297.139282,0.400587
1975-03-10,288.643280,295.912201,2.843920
1975-03-11,284.778229,293.440948,4.358554
1975-03-12,276.342621,285.340546,0.000000
1975-03-13,277.560394,287.731262,0.000000
1975-03-14,280.449310,292.493347,1.811273
1975-03-15,286.580597,298.299438,5.685457
1975-03-16,285.502411,295.657013,0.632338
1975-03-17,282.110138,291.919617,17.883724
1975-03-18,280.961304,285.885223,3.392760
1975-03-19,277.804871,291.073059,0.000000
1975-03-20,279.620392,292.687408,0.000000
1975-03-21,280.496735,292.559113,0.000000
1975-03-22,284.186279,292.540009,0.289302
1975-03-23,282.048553,294.492462,0.307534
1975-03-24,285.909027,296.500885,0.000000
1975-03-25,287.409363,299.459839,0.000000
1975-03-26,288.492798,300.094696,1.228720
1975-03-27,288.578400,296.218597,0.000000
1975-03-28,289.970886,299.515228,3.171661
1975-03-29,292.181732,303.537781,0.372830
1975-03-30,291.809631,303.379211,0.000000
1975-03-31,290.490845,303.707611,0.000000
1975-04-01,289.330444,304.575226,0.000000
1975-04-02,289.120789,304.388336,0.000000
1975-04-03,289.011749,302.482025,0.000000
1975-04-04,289.105957,299.193787,0.000000
1975-04-05,289.190002,304.319672,0.000000
1975-04-06,291.225372,303.722290,0.746909
1975-04-07,287.158752,297.299164,11.228049
1975-04-08,284.708435,291.726685,0.000000
1975-04-09,281.569458,295.372742,0.000000
1975-04-10,284.077393,300.362946,0.000000
1975-04-11,287.775635,301.778320,0.000000
1975-04-12,289.031372,302.385040,0.000000
1975-04-13,290.530090,303.806030,0.000000
1975-04-14,290.368347,305.016266,0.000000
1975-04-15,292.293640,304.433228,0.000000
1975-04-16,288.302094,297.702087,12.505363
1975-04-17,290.752136,303.692352,19.882191
1975-04-18,285.321198,299.822235,0.000000
1975-04-19,280.395691,297.453735,0.000000
1975-04-20,280.847015,296.599609,0.000000
1975-04-21,285.709900,301.666901,0.000000
1975-04-22,286.660919,301.256714,0.000000
1975-04-23,285.936584,298.929871,0.000000
1975-04-24,283.901062,297.127319,0.000000
1975-04-25,284.483795,302.218719,0.000000
1975-04-26,290.692505,306.725189,0.000000
1975-04-27,291.250092,306.776459,0.000000
1975-04-28,292.878418,308.275299,0.000000
1975-04-29,292.674744,311.136078,0.000000
1975-04-30,295.371063,309.890717,0.000000
1975-05-01,294.608246,306.069397,0.000000
1975-05-02,292.831390,300.427124,0.688760
1975-05-03,290.139648,297.832581,1.827142
1975-05-04,286.371979,300.668488,0.000000
1975-05-05,291.216339,304.717987,0.000000
1975-05-06,293.635956,306.318573,0.000000
1975-05-07,292.190155,304.185638,0.000000
1975-05-08,293.075562,298.764709,0.934296
1975-05-09,292.961945,301.810333,1.839515
1975-05-10,291.812622,302.428986,0.583458
1975-05-11,290.255859,302.560913,0.000000
1975-05-12,288.687836,301.843750,0.000000
1975-05-13,289.508606,303.230652,0.000000
1975-05-14,292.881927,304.756653,0.000000
1975-05-15,293.263550,304.175629,1.435772
1975-05-16,291.871307,300.888824,0.000000
1975-05-17,293.730347,302.773560,0.000000
1975-05-18,294.611542,304.695068,1.557906
1975-05-19,292.701111,301.657196,0.000000
1975-05-20,291.317993,299.497650,0.000000
1975-05-21,292.244507,299.885864,0.000000
1975-05-22,293.573578,298.875580,0.000000
1975-05-23,291.962128,305.866364,0.000000
1975-05-24,293.036713,305.889099,0.000000
1975-05-25,295.573059,306.441071,0.000000
1975-05-26,295.096008,301.368591,0.000000
1975-05-27,293.529297,303.782562,15.776205
1975-05-28,293.068848,304.005707,1.365667
1975-05-29,293.383575,304.299500,11.729098
1975-05-30,293.126984,305.770966,4.735482
1975-05-31,292.978638,307.479980,0.000000
1975-06-01,294.447266,305.729401,0.000000
1975-06-02,293.488434,303.705414,0.435052
1975-06-03,294.785706,307.506836,0.000000
1975-06-04,296.883911,307.066772,0.000000
1975-06-05,296.881592,307.384003,0.000000
1975-06-06,295.395203,307.509369,0.308816
1975-06-07,294.775543,308.352325,0.000000
1975-06-08,294.982880,307.601135,0.557916
1975-06-09,294.498901,309.029694,0.000000
1975-06-10,295.484039,312.808777,0.000000
1975-06-11,296.924591,311.393951,0.000000
1975-06-12,297.818207,308.205963,0.000000
1975-06-13,295.048889,307.613586,0.000000
1975-06-14,296.045868,309.339325,0.681473
1975-06-15,297.111298,302.925018,1.668266
1975-06-16,296.037323,307.437317,4.533250
1975-06-17,294.275665,309.911499,0.000000
1975-06-18,294.993988,309.531708,0.000000
1975-06-19,296.016205,310.251862,0.000000
1975-06-20,296.754395,307.874969,0.000000
1975-06-21,297.113312,307.129486,5.939280
1975-06-22,295.891052,306.215271,0.000000
1975-06-23,295.371246,309.889923,0.000000
1975-06-24,296.697968,312.125854,0.000000
1975-06-25,298.491638,310.588379,0.503433
1975-06-26,297.703888,310.237061,0.000000
1975-06-27,297.726715,309.363434,0.000000
1975-06-28,296.940796,309.060089,0.455491
1975-06-29,296.936340,307.845520,0.000000
1975-06-30,295.572144,307.412994,0.000000
1975-07-01,296.336884,312.483673,0.000000
1975-07-02,296.913910,311.042816,0.000000
1975-07-03,295.895721,309.083801,0.000000
1975-07-04,296.845184,310.203583,0.000000
1975-07-05,297.895203,310.782867,0.000000
1975-07-06,298.030579,309.506866,0.000000
1975-07-07,297.392944,310.764435,0.000000
1975-07-08,298.765961,313.394073,0.000000
1975-07-09,298.900970,312.255646,0.000000
1975-07-10,298.499420,310.896179,0.000000
1975-07-11,298.352448,310.492920,0.000000
1975-07-12,298.607056,310.612152,0.000000
1975-07-13,299.099701,308.233063,0.000000
1975-07-14,297.663391,304.777313,0.309063
1975-07-15,297.135162,299.710175,39.229164
1975-07-16,296.931152,303.113861,32.308537
1975-07-17,295.926880,305.252106,15.817797
1975-07-18,297.202789,303.087311,15.081598
1975-07-19,296.174194,302.840515,47.927509
1975-07-20,296.274200,299.709778,9.875870
1975-07-21,297.196930,304.590881,6.163880
1975-07-22,297.959442,306.457001,9.459527
1975-07-23,297.505188,306.035034,9.641078
1975-07-24,297.751984,304.106262,15.453898
1975-07-25,297.502838,304.469727,9.261174
1975-07-26,297.752960,302.331604,15.282944
1975-07-27,297.252380,304.019409,0.000000
1975-07-28,296.796387,307.115295,0.000000
1975-07-29,297.553467,309.933014,0.000000
1975-07-30,297.630493,310.547913,3.385081
1975-07-31,297.838531,306.899170,1.941710
1975-08-01,297.410370,306.901184,0.292634
1975-08-02,297.357544,305.655334,8.966142
1975-08-03,296.502319,305.474457,8.451889
1975-08-04,297.053925,305.918976,0.301132
1975-08-05,296.876556,306.930450,0.300601
1975-08-06,297.416382,306.420532,0.000000
1975-08-07,298.165710,303.691803,8.344566
1975-08-08,297.678558,308.561066,4.764715
1975-08-09,297.020752,308.657196,0.287854
1975-08-10,297.187958,308.466614,0.325183
1975-08-11,297.806183,306.131470,5.610485
1975-08-12,297.088135,304.765503,9.087512
1975-08-13,296.417389,305.739471,0.000000
1975-08-14,296.478271,307.588867,0.000000
1975-08-15,297.542053,309.384186,0.000000
1975-08-16,297.582916,309.314301,0.000000
1975-08-17,298.239990,307.914764,0.000000
1975-08-18,298.308075,306.185760,0.000000
1975-08-19,297.438812,306.351746,0.419628
1975-08-20,296.921265,308.980377,0.000000
1975-08-21,296.562531,309.380615,0.000000
1975-08-22,296.857605,309.258087,0.000000
1975-08-23,297.612701,310.858582,0.000000
1975-08-24,298.509796,311.136444,0.000000
1975-08-25,299.555542,310.668945,0.000000
1975-08-26,297.936768,308.562317,0.000000
1975-08-27,298.052155,305.736115,0.000000
1975-08-28,297.701447,305.353638,0.000000
1975-08-29,296.266235,304.698700,3.383248
1975-08-30,296.306671,306.203674,0.325423
1975-08-31,296.055084,306.096649,1.477328
1975-09-01,296.482178,304.969116,1.220189
1975-09-02,296.056793,305.492889,5.144258
1975-09-03,295.875885,302.064728,3.218985
1975-09-04,291.886902,302.706573,0.000000
1975-09-05,291.711517,303.395447,0.000000
1975-09-06,292.599701,305.189758,0.000000
1975-09-07,295.244324,307.103241,0.000000
1975-09-08,295.991058,306.223755,0.676468
1975-09-09,296.091583,304.433746,0.000000
1975-09-10,295.719757,306.779236,0.000000
1975-09-11,296.864990,307.046783,0.000000
1975-09-12,298.025726,308.279419,0.444241
1975-09-13,292.750397,300.957520,6.278610
1975-09-14,289.186615,297.610718,1.528460
