#Variables:
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)"
1977-11-14,288.690277
1977-11-15,295.191345
1977-11-16,300.449554
1977-11-17,299.405609
1977-11-18,299.712158
1977-11-19,299.216919
1977-11-20,297.622559
1977-11-21,297.875061
1977-11-22,299.522491
1977-11-23,298.173126
1977-11-24,294.387299
1977-11-25,290.680145
1977-11-26,290.063049
1977-11-27,288.713501
1977-11-28,293.999298
1977-11-29,296.922852
1977-11-30,297.507690
1977-12-01,297.551361
1977-12-02,296.498230
1977-12-03,297.707428
1977-12-04,297.800842
1977-12-05,295.515442
1977-12-06,297.868500
1977-12-07,296.860382
1977-12-08,294.587463
1977-12-09,295.283844
1977-12-10,296.968842
1977-12-11,292.065918
1977-12-12,287.162842
1977-12-13,292.301666
1977-12-14,295.527008
1977-12-15,291.306488
1977-12-16,288.526978
1977-12-17,292.115631
1977-12-18,292.671234
1977-12-19,290.820557
1977-12-20,288.888306
1977-12-21,294.772156
1977-12-22,299.096252
1977-12-23,294.582031
1977-12-24,285.494049
1977-12-25,290.653931
1977-12-26,290.220428
1977-12-27,287.224457
1977-12-28,284.109070
1977-12-29,282.647552
1977-12-30,286.426117
1977-12-31,292.751770
1978-01-01,290.634735
1978-01-02,288.068329
1978-01-03,288.938995
1978-01-04,286.583252
1978-01-05,292.709351
1978-01-06,298.986145
1978-01-07,295.292084
1978-01-08,293.258148
1978-01-09,296.937531
1978-01-10,290.292297
1978-01-11,287.424194
1978-01-12,291.988495
1978-01-13,291.974396
1978-01-14,287.097809
1978-01-15,281.834961
1978-01-16,280.151154
1978-01-17,281.421112
1978-01-18,283.006866
1978-01-19,286.595795
1978-01-20,290.838287
1978-01-21,288.471405
1978-01-22,284.833405
1978-01-23,279.074493
1978-01-24,283.013489
1978-01-25,282.760284
1978-01-26,284.008545
1978-01-27,281.101624
1978-01-28,285.858490
1978-01-29,279.224487
1978-01-30,283.824066
1978-01-31,276.614563
1978-02-01,278.065521
1978-02-02,280.007782
1978-02-03,280.381012
1978-02-04,283.966278
1978-02-05,278.966278
1978-02-06,279.472626
1978-02-07,283.434692
1978-02-08,287.372589
1978-02-09,293.980469
1978-02-10,294.288635
1978-02-11,294.012482
1978-02-12,298.408051
1978-02-13,297.403290
1978-02-14,297.414398
1978-02-15,298.387421
1978-02-16,294.888336
1978-02-17,295.983459
1978-02-18,294.161163
1978-02-19,292.193817
1978-02-20,290.289551
1978-02-21,288.403961
1978-02-22,286.833679
1978-02-23,293.982574
1978-02-24,292.233734
1978-02-25,283.963531
1978-02-26,282.771881
1978-02-27,291.584137
1978-02-28,292.915131
1978-03-01,289.174103
1978-03-02,295.576599
1978-03-03,294.806610
1978-03-04,298.481049
1978-03-05,296.571045
1978-03-06,293.056641
1978-03-07,292.644226
1978-03-08,295.557068
1978-03-09,296.635590
1978-03-10,297.188721
1978-03-11,300.747009
1978-03-12,299.086395
1978-03-13,295.102509
1978-03-14,294.475677
1978-03-15,300.859100
1978-03-16,303.746460
1978-03-17,302.134430
1978-03-18,300.412048
1978-03-19,300.544952
1978-03-20,302.079193
1978-03-21,290.097351
1978-03-22,293.310242
1978-03-23,298.523346
1978-03-24,297.721344
1978-03-25,295.902496
1978-03-26,295.379364
1978-03-27,297.226654
1978-03-28,300.737946
1978-03-29,299.764374
1978-03-30,300.094696
1978-03-31,298.040344
1978-04-01,297.366302
1978-04-02,297.193146
1978-04-03,296.609924
1978-04-04,300.110046
1978-04-05,299.798676
1978-04-06,301.698151
1978-04-07,303.028870
1978-04-08,303.493774
1978-04-09,303.603149
1978-04-10,297.723083
1978-04-11,288.111359
1978-04-12,298.461670
1978-04-13,298.718231
1978-04-14,296.506927
1978-04-15,291.944672
1978-04-16,289.112579
1978-04-17,294.833984
1978-04-18,295.425751
1978-04-19,298.116394
1978-04-20,301.158905
1978-04-21,304.159851
1978-04-22,302.378021
1978-04-23,305.521820
1978-04-24,304.489441
1978-04-25,303.674622
1978-04-26,303.086151
1978-04-27,302.334564
1978-04-28,303.335052
1978-04-29,303.573669
1978-04-30,302.665375
1978-05-01,305.343842
1978-05-02,302.559082
1978-05-03,301.922302
1978-05-04,304.328552
1978-05-05,303.443970
1978-05-06,296.470245
1978-05-07,298.869476
1978-05-08,302.334137
1978-05-09,304.295013
1978-05-10,306.249176
1978-05-11,310.985535
1978-05-12,312.183472
1978-05-13,313.020294
1978-05-14,312.544281
1978-05-15,312.057220
1978-05-16,307.037720
1978-05-17,305.405212
1978-05-18,303.873840
1978-05-19,306.396973
1978-05-20,307.782196
1978-05-21,304.214355
1978-05-22,301.904297
1978-05-23,296.758636
1978-05-24,297.042450
1978-05-25,299.611877
1978-05-26,303.536499
1978-05-27,304.734039
1978-05-28,307.323181
1978-05-29,310.428680
1978-05-30,311.332855
1978-05-31,310.802338
1978-06-01,309.535614
1978-06-02,307.432404
1978-06-03,306.531921
1978-06-04,306.867126
1978-06-05,307.905304
1978-06-06,307.796783
1978-06-07,307.596222
1978-06-08,306.261658
1978-06-09,305.925903
1978-06-10,300.754181
1978-06-11,301.325409
1978-06-12,301.638885
1978-06-13,300.573547
1978-06-14,298.578796
1978-06-15,297.694916
1978-06-16,298.430420
1978-06-17,298.281952
1978-06-18,298.859650
1978-06-19,300.818970
1978-06-20,303.601471
1978-06-21,305.656342
1978-06-22,305.175537
1978-06-23,304.574249
1978-06-24,304.415741
1978-06-25,304.161285
1978-06-26,302.787170
1978-06-27,304.525574
1978-06-28,304.954163
1978-06-29,304.061432
1978-06-30,305.830017
1978-07-01,307.000854
1978-07-02,306.552216
1978-07-03,306.777191
1978-07-04,307.031281
1978-07-05,306.769012
1978-07-06,306.366943
1978-07-07,300.864990
1978-07-08,301.557373
1978-07-09,302.961090
1978-07-10,304.042145
1978-07-11,306.015167
1978-07-12,307.793091
1978-07-13,308.958252
1978-07-14,311.048584
1978-07-15,311.489685
1978-07-16,309.942139
1978-07-17,308.086517
1978-07-18,308.129639
1978-07-19,308.184601
1978-07-20,308.724274
1978-07-21,306.891907
1978-07-22,309.496857
1978-07-23,309.445099
1978-07-24,309.364471
1978-07-25,307.791260
1978-07-26,307.673279
1978-07-27,307.354248
1978-07-28,308.276459
1978-07-29,308.938721
1978-07-30,310.776520
1978-07-31,311.319336
1978-08-01,311.065155
1978-08-02,309.685974
1978-08-03,308.485107
1978-08-04,308.557129
1978-08-05,308.114349
1978-08-06,308.800629
1978-08-07,309.673370
1978-08-08,309.974091
1978-08-09,311.327942
1978-08-10,312.395111
1978-08-11,312.530457
1978-08-12,313.564453
1978-08-13,313.858826
1978-08-14,313.062714
1978-08-15,312.664948
1978-08-16,311.998230
1978-08-17,312.479858
1978-08-18,311.596741
1978-08-19,311.528046
1978-08-20,310.802917
1978-08-21,310.813599
1978-08-22,309.973053
1978-08-23,307.477081
1978-08-24,306.736206
1978-08-25,306.941498
1978-08-26,307.512146
1978-08-27,306.400604
1978-08-28,306.556427
1978-08-29,306.456055
1978-08-30,305.387299
1978-08-31,305.773102
1978-09-01,306.026337
1978-09-02,307.416168
1978-09-03,307.546204
1978-09-04,307.023224
1978-09-05,306.474518
1978-09-06,307.325806
1978-09-07,307.750916
1978-09-08,306.994843
1978-09-09,305.143616
1978-09-10,305.949646
1978-09-11,306.642212
1978-09-12,307.299866
1978-09-13,307.843658
1978-09-14,307.308868
1978-09-15,308.255920
1978-09-16,307.912323
1978-09-17,308.854279
1978-09-18,303.820801
1978-09-19,306.972656
1978-09-20,308.727661
1978-09-21,306.131104
1978-09-22,305.285797
1978-09-23,304.000977
1978-09-24,299.683685
1978-09-25,303.261810
1978-09-26,304.284088
1978-09-27,303.936859
1978-09-28,303.585815
1978-09-29,305.523682
1978-09-30,303.281860
1978-10-01,305.308655
1978-10-02,305.577454
1978-10-03,305.564789
1978-10-04,305.399445
1978-10-05,304.975586
1978-10-06,302.780701
1978-10-07,302.892517
1978-10-08,303.198669
1978-10-09,304.373383
1978-10-10,303.266815
1978-10-11,298.203094
1978-10-12,297.997498
1978-10-13,303.016113
1978-10-14,305.311829
1978-10-15,305.400391
1978-10-16,304.277008
1978-10-17,302.778839
1978-10-18,302.049561
1978-10-19,301.623199
1978-10-20,300.940186
1978-10-21,298.489136
1978-10-22,299.438141
1978-10-23,302.404144
1978-10-24,303.195557
1978-10-25,302.495148
1978-10-26,303.691589
1978-10-27,303.999756
1978-10-28,304.977875
1978-10-29,306.362610
1978-10-30,306.112427
1978-10-31,301.817291
1978-11-01,297.598755
1978-11-02,298.111694
1978-11-03,294.721436
1978-11-04,287.528351
1978-11-05,283.120483
1978-11-06,288.268463
1978-11-07,296.921143
1978-11-08,293.800293
1978-11-09,291.443024
1978-11-10,289.432343
1978-11-11,292.040863
1978-11-12,289.847656
1978-11-13,292.277435
1978-11-14,297.769012
1978-11-15,298.445282
1978-11-16,299.161407
1978-11-17,301.076874
1978-11-18,295.330627
1978-11-19,294.950836
1978-11-20,296.033752
1978-11-21,296.851410
1978-11-22,292.657471
1978-11-23,289.931915
1978-11-24,292.334381
1978-11-25,294.454407
1978-11-26,292.491333
1978-11-27,285.864014
1978-11-28,287.793518
1978-11-29,287.458984
1978-11-30,287.368744
1978-12-01,287.492340
1978-12-02,292.050842
1978-12-03,291.730957
1978-12-04,295.320953
1978-12-05,294.574036
1978-12-06,291.475647
1978-12-07,292.186676
1978-12-08,290.710541
1978-12-09,292.992188
1978-12-10,291.804413
1978-12-11,289.278656
1978-12-12,293.401306
1978-12-13,293.206909
1978-12-14,295.591431
1978-12-15,294.584259
1978-12-16,295.298004
1978-12-17,296.933258
1978-12-18,299.562256
1978-12-19,298.620728
1978-12-20,295.054901
1978-12-21,290.978607
1978-12-22,294.506714
1978-12-23,298.849335
1978-12-24,298.665588
1978-12-25,300.150604
1978-12-26,300.291260
1978-12-27,300.350952
1978-12-28,299.781494
1978-12-29,300.682861
1978-12-30,300.360718
1978-12-31,303.110016
1979-01-01,303.498383
1979-01-02,302.907593
1979-01-03,301.974823
1979-01-04,303.240051
1979-01-05,302.326569
1979-01-06,302.161713
1979-01-07,301.773712
1979-01-08,292.541595
1979-01-09,292.990082
1979-01-10,287.221619
1979-01-11,289.444305
1979-01-12,297.652466
1979-01-13,294.382385
1979-01-14,290.741852
1979-01-15,298.789978
1979-01-16,299.883820
1979-01-17,298.657806
1979-01-18,296.328827
1979-01-19,298.309052
1979-01-20,297.985901
1979-01-21,298.858063
1979-01-22,301.637421
1979-01-23,303.255493
1979-01-24,302.171478
1979-01-25,293.087830
1979-01-26,292.353424
1979-01-27,296.676605
1979-01-28,299.011414
1979-01-29,299.962006
1979-01-30,299.432739
1979-01-31,293.167816
1979-02-01,278.463501
1979-02-02,289.255371
1979-02-03,289.440338
1979-02-04,292.480469
1979-02-05,297.203827
1979-02-06,294.921204
1979-02-07,289.030731
1979-02-08,295.759430
1979-02-09,300.336365
1979-02-10,300.992462
1979-02-11,301.116394
1979-02-12,300.279938
1979-02-13,294.374054
1979-02-14,282.494751
1979-02-15,281.132965
1979-02-16,284.541016
1979-02-17,291.452881
1979-02-18,297.783203
1979-02-19,300.511200
1979-02-20,299.431427
1979-02-21,289.335327
1979-02-22,292.714294
1979-02-23,292.642242
1979-02-24,286.302185
1979-02-25,290.717529
1979-02-26,296.018524
1979-02-27,297.823456
1979-02-28,299.526398
1979-03-01,302.268372
1979-03-02,299.901367
1979-03-03,292.674255
1979-03-04,292.686005
1979-03-05,289.354248
1979-03-06,292.276245
1979-03-07,291.009399
1979-03-08,281.564972
1979-03-09,287.568451
1979-03-10,292.994110
1979-03-11,287.586334
1979-03-12,293.409241
1979-03-13,299.220734
1979-03-14,300.064148
1979-03-15,296.709717
1979-03-16,292.643677
1979-03-17,294.499786
1979-03-18,291.266663
1979-03-19,295.788025
1979-03-20,299.075958
1979-03-21,296.644989
1979-03-22,293.010284
1979-03-23,296.891449
1979-03-24,296.357819
1979-03-25,291.356018
1979-03-26,292.910889
1979-03-27,299.310425
1979-03-28,298.499451
1979-03-29,298.354156
1979-03-30,305.429474
1979-03-31,305.418457
1979-04-01,301.658813
1979-04-02,302.910095
1979-04-03,303.012848
1979-04-04,300.208405
1979-04-05,301.808411
1979-04-06,304.305603
1979-04-07,303.812286
1979-04-08,301.113037
1979-04-09,299.074585
1979-04-10,298.741608
1979-04-11,298.571503
1979-04-12,294.774689
1979-04-13,298.259827
1979-04-14,302.875549
1979-04-15,304.968384
1979-04-16,304.767578
1979-04-17,301.306335
1979-04-18,304.976044
1979-04-19,306.118286
1979-04-20,305.395721
1979-04-21,301.756683
1979-04-22,302.386444
1979-04-23,304.424042
1979-04-24,301.219269
1979-04-25,295.745209
1979-04-26,302.027313
1979-04-27,301.880341
1979-04-28,298.477020
1979-04-29,303.441681
1979-04-30,308.495697
1979-05-01,306.290955
1979-05-02,304.532104
1979-05-03,301.402466
1979-05-04,298.413177
1979-05-05,297.992279
1979-05-06,298.266510
1979-05-07,301.035370
1979-05-08,306.083160
1979-05-09,308.464508
1979-05-10,307.653961
1979-05-11,307.880280
1979-05-12,308.299011
1979-05-13,307.951447
1979-05-14,308.800629
1979-05-15,308.193115
1979-05-16,306.251068
1979-05-17,306.285980
1979-05-18,307.779907
1979-05-19,307.130920
1979-05-20,305.516602
1979-05-21,302.048248
1979-05-22,303.203033
1979-05-23,303.660614
1979-05-24,304.614471
1979-05-25,308.424774
1979-05-26,310.464966
1979-05-27,310.162048
1979-05-28,308.502289
1979-05-29,307.997589
1979-05-30,307.938019
1979-05-31,308.415802
1979-06-01,307.877686
1979-06-02,306.557709
1979-06-03,307.776215
1979-06-04,304.922577
1979-06-05,303.319397
1979-06-06,298.422302
1979-06-07,300.659119
1979-06-08,301.903687
1979-06-09,303.939697
1979-06-10,303.944427
1979-06-11,305.448029
1979-06-12,305.121704
1979-06-13,305.772766
1979-06-14,306.843994
1979-06-15,306.293365
1979-06-16,306.556244
1979-06-17,305.525482
1979-06-18,304.461975
1979-06-19,304.909332
1979-06-20,306.172180
1979-06-21,306.614227
1979-06-22,308.953827
1979-06-23,308.622162
1979-06-24,308.805603
1979-06-25,308.911102
1979-06-26,310.056213
1979-06-27,312.211243
1979-06-28,311.185913
1979-06-29,310.409180
1979-06-30,306.875977
1979-07-01,306.519379
1979-07-02,309.083801
1979-07-03,304.317169
1979-07-04,306.492889
1979-07-05,304.457245
1979-07-06,304.284515
1979-07-07,304.786774
1979-07-08,306.080109
1979-07-09,305.946350
1979-07-10,304.461914
1979-07-11,303.140381
1979-07-12,301.329529
1979-07-13,301.186981
1979-07-14,302.512573
1979-07-15,301.769836
1979-07-16,300.398499
1979-07-17,299.120880
1979-07-18,300.325989
1979-07-19,301.059937
1979-07-20,303.161591
1979-07-21,303.629761
1979-07-22,304.206116
1979-07-23,307.630066
1979-07-24,309.096710
1979-07-25,309.694427
1979-07-26,310.205536
1979-07-27,309.173309
1979-07-28,310.609558
1979-07-29,311.576691
1979-07-30,312.269012
1979-07-31,311.873383
1979-08-01,311.437714
1979-08-02,308.882111
1979-08-03,310.165649
1979-08-04,310.475189
1979-08-05,310.649323
1979-08-06,309.118988
1979-08-07,308.740326
1979-08-08,309.803589
1979-08-09,310.485992
1979-08-10,309.697479
1979-08-11,309.092560
1979-08-12,309.062134
1979-08-13,309.920746
1979-08-14,311.237488
1979-08-15,312.376526
1979-08-16,312.465576
1979-08-17,311.432098
1979-08-18,308.191040
1979-08-19,307.660187
1979-08-20,307.038116
1979-08-21,305.688721
1979-08-22,306.671173
1979-08-23,308.583099
1979-08-24,309.337402
1979-08-25,310.974060
1979-08-26,311.662567
1979-08-27,311.220520
1979-08-28,310.314270
1979-08-29,308.017487
1979-08-30,309.672394
1979-08-31,311.145264
1979-09-01,311.606659
1979-09-02,312.135712
1979-09-03,310.922882
1979-09-04,310.265198
1979-09-05,311.454132
1979-09-06,312.177002
1979-09-07,310.973755
1979-09-08,307.847809
1979-09-09,309.156647
1979-09-10,309.643250
1979-09-11,309.595734
1979-09-12,309.291870
1979-09-13,305.996765
1979-09-14,305.372284
1979-09-15,301.931946
1979-09-16,303.818268
1979-09-17,301.658325
1979-09-18,298.937714
1979-09-19,302.630920
1979-09-20,302.153351
1979-09-21,303.382263
1979-09-22,303.974060
1979-09-23,304.143402
1979-09-24,306.276917
1979-09-25,305.571136
1979-09-26,299.514526
1979-09-27,301.277466
1979-09-28,303.548767
1979-09-29,305.916931
1979-09-30,306.695465
1979-10-01,307.209991
1979-10-02,306.714935
1979-10-03,306.554291
1979-10-04,304.206696
1979-10-05,301.867310
1979-10-06,304.295380
1979-10-07,308.017334
1979-10-08,307.330994
1979-10-09,298.747681
1979-10-10,302.768951
1979-10-11,304.298431
1979-10-12,302.863556
1979-10-13,305.013519
1979-10-14,304.686493
1979-10-15,298.009186
1979-10-16,298.568848
1979-10-17,299.579376
1979-10-18,298.544861
1979-10-19,298.208527
1979-10-20,298.197937
1979-10-21,299.451630
1979-10-22,299.921967
1979-10-23,301.207458
1979-10-24,300.484894
1979-10-25,296.663849
1979-10-26,295.232056
1979-10-27,298.855988
1979-10-28,301.241394
1979-10-29,301.522125
1979-10-30,303.462921
1979-10-31,303.535919
1979-11-01,302.851807
1979-11-02,302.653656
1979-11-03,303.729401
1979-11-04,303.013184
1979-11-05,302.048248
1979-11-06,299.882202
1979-11-07,295.747650
1979-11-08,297.040833
1979-11-09,297.368011
1979-11-10,295.259247
1979-11-11,294.747711
1979-11-12,299.304871
1979-11-13,302.464813
1979-11-14,302.953217
1979-11-15,302.629730
1979-11-16,301.053345
1979-11-17,300.234100
1979-11-18,300.904236
1979-11-19,301.531708
1979-11-20,300.976196
1979-11-21,300.890656
1979-11-22,301.765381
1979-11-23,301.511261
1979-11-24,299.136475
1979-11-25,300.409790
1979-11-26,299.679871
1979-11-27,300.246246
1979-11-28,302.301971
1979-11-29,301.586578
1979-11-30,299.760834
1979-12-01,298.508362
1979-12-02,300.654572
1979-12-03,301.772430
1979-12-04,302.437073
1979-12-05,303.555573
1979-12-06,303.139282
1979-12-07,301.212524
1979-12-08,291.687225
1979-12-09,298.403381
1979-12-10,298.925690
1979-12-11,300.505127
1979-12-12,299.215729
1979-12-13,297.323578
1979-12-14,298.625092
1979-12-15,300.652527
1979-12-16,300.230499
1979-12-17,298.205505
1979-12-18,286.076202
1979-12-19,288.524261
1979-12-20,295.363403
1979-12-21,293.517303
1979-12-22,295.293945
1979-12-23,288.050659
1979-12-24,287.653290
1979-12-25,289.614502
1979-12-26,293.150146
1979-12-27,295.294037
1979-12-28,292.537018
1979-12-29,294.543396
1979-12-30,291.229523
1979-12-31,287.259033
1980-01-01,284.458862
1980-01-02,285.696381
1980-01-03,288.809204
1980-01-04,289.610626
1980-01-05,289.310577
1980-01-06,293.037933
1980-01-07,292.517975
1980-01-08,291.559784
1980-01-09,290.930725
1980-01-10,290.063538
1980-01-11,287.238159
1980-01-12,287.715149
1980-01-13,286.155365
1980-01-14,293.006653
1980-01-15,290.773560
1980-01-16,286.928253
1980-01-17,290.737244
1980-01-18,293.587433
1980-01-19,290.385437
1980-01-20,285.308899
1980-01-21,286.356018
1980-01-22,285.375305
1980-01-23,290.693451
1980-01-24,292.546997
1980-01-25,296.111237
1980-01-26,297.221680
1980-01-27,294.710419
1980-01-28,294.917938
1980-01-29,292.918030
1980-01-30,292.679382
1980-01-31,294.347839
