#Variables:
#tasmin_IPSL-CM5A-MR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)
2053-08-21,300.189514,312.318665,0.000000
2053-08-22,300.098358,312.731934,0.000000
2053-08-23,301.052368,312.921356,0.366951
2053-08-24,302.103027,311.639557,4.143963
2053-08-25,299.679932,311.184753,2.297637
2053-08-26,299.471283,310.339325,0.587693
2053-08-27,299.155426,308.245972,1.407747
2053-08-28,299.302124,306.369568,10.504137
2053-08-29,297.109222,304.471985,13.593408
2053-08-30,296.602325,306.549652,0.494910
2053-08-31,297.357208,310.470673,0.000000
2053-09-01,299.009430,311.648071,0.000000
2053-09-02,298.733032,311.071075,0.000000
2053-09-03,298.755859,310.229340,0.000000
2053-09-04,298.101593,309.767334,0.000000
2053-09-05,297.528320,308.098358,1.920788
2053-09-06,297.663788,306.991516,9.378804
2053-09-07,294.737488,300.378662,23.923077
2053-09-08,296.017700,304.363342,8.263909
2053-09-09,294.858490,305.662933,0.481926
2053-09-10,296.586792,306.669922,0.000000
2053-09-11,296.438507,307.753784,0.840348
2053-09-12,297.149658,306.817352,1.058107
2053-09-13,296.288391,308.693390,0.437909
2053-09-14,296.684052,309.338379,0.000000
2053-09-15,296.924255,309.377228,0.000000
2053-09-16,297.532166,309.164764,0.000000
2053-09-17,298.766937,308.607880,0.000000
2053-09-18,298.454285,307.038147,0.000000
2053-09-19,297.188995,307.283813,0.000000
2053-09-20,297.864502,307.210571,0.995198
2053-09-21,297.789551,304.880829,0.000000
2053-09-22,294.476624,304.877472,0.000000
2053-09-23,296.701385,307.129791,0.000000
2053-09-24,297.317993,306.710419,0.000000
2053-09-25,295.921295,304.959564,0.000000
2053-09-26,291.774292,298.509369,0.000000
2053-09-27,283.172180,297.256256,0.000000
2053-09-28,290.755737,306.357849,0.000000
2053-09-29,292.544891,309.439056,0.000000
2053-09-30,294.702820,308.622131,0.000000
2053-10-01,294.756165,308.976074,0.000000
2053-10-02,293.771301,307.390137,0.000000
2053-10-03,292.749237,308.727081,0.000000
2053-10-04,295.803406,307.332642,0.000000
2053-10-05,295.596283,306.566864,0.000000
2053-10-06,294.864624,305.605957,1.557748
2053-10-07,295.347046,307.104553,0.417524
2053-10-08,297.290405,307.963257,0.000000
2053-10-09,296.822754,308.878479,0.000000
2053-10-10,298.589264,311.528595,0.000000
2053-10-11,294.382019,308.989807,0.000000
2053-10-12,288.811493,301.023438,0.000000
2053-10-13,288.529388,302.011322,0.000000
2053-10-14,291.720642,304.883026,0.000000
2053-10-15,294.083069,309.000977,0.000000
2053-10-16,295.310364,307.706848,0.000000
2053-10-17,294.277252,309.213623,0.000000
2053-10-18,294.894440,307.539520,0.000000
2053-10-19,296.391571,310.507629,0.000000
2053-10-20,283.853943,307.659973,0.410458
2053-10-21,283.101440,291.641357,0.000000
2053-10-22,281.481232,294.558868,0.000000
2053-10-23,283.233215,301.219696,0.000000
2053-10-24,290.779541,303.477020,0.000000
2053-10-25,288.191315,300.417725,0.000000
2053-10-26,283.567017,295.110474,0.000000
2053-10-27,286.165680,299.250549,0.000000
2053-10-28,288.508514,297.787903,0.000000
2053-10-29,286.517761,299.117950,0.000000
2053-10-30,288.520386,302.200439,0.000000
2053-10-31,292.046173,305.119080,0.000000
2053-11-01,294.393097,305.126251,3.429586
2053-11-02,276.631775,300.770325,0.851918
2053-11-03,277.952240,287.258484,0.000000
2053-11-04,277.822754,293.021362,0.000000
2053-11-05,284.097900,293.536133,0.000000
2053-11-06,283.114807,292.921753,0.000000
2053-11-07,287.066742,299.310242,1.237028
2053-11-08,294.331604,303.108765,5.972383
2053-11-09,293.100861,301.959503,3.437330
2053-11-10,292.726654,303.067474,1.282614
2053-11-11,293.331116,302.869476,6.057617
2053-11-12,293.042755,301.709564,4.470947
2053-11-13,290.548828,298.336884,11.624357
2053-11-14,292.846802,302.468689,18.344591
2053-11-15,284.812897,296.409454,8.135628
2053-11-16,282.562683,288.786682,4.254742
2053-11-17,285.214935,293.455872,3.318343
2053-11-18,284.080109,291.343658,0.000000
2053-11-19,281.547333,294.443542,0.000000
2053-11-20,283.316681,298.273438,0.000000
2053-11-21,289.858704,300.419647,0.449767
2053-11-22,282.499725,297.068237,4.466471
2053-11-23,282.603790,286.964844,26.650091
2053-11-24,284.046234,289.479553,54.475998
2053-11-25,279.127594,289.990753,5.069232
2053-11-26,278.899231,290.928864,0.000000
2053-11-27,277.618439,294.041840,0.000000
2053-11-28,280.236664,297.192566,0.000000
2053-11-29,285.361176,301.380981,0.000000
2053-11-30,289.954468,301.979858,0.000000
2053-12-01,287.892365,296.958557,0.000000
2053-12-02,283.219971,296.173492,0.000000
2053-12-03,282.151031,296.603058,0.000000
2053-12-04,286.278931,300.261200,0.000000
2053-12-05,291.636139,304.116455,0.344699
2053-12-06,292.797455,303.498169,0.000000
2053-12-07,292.553772,303.320374,1.035698
2053-12-08,290.099640,301.543274,4.734689
2053-12-09,277.325775,294.504669,0.000000
2053-12-10,281.184906,295.119080,0.000000
2053-12-11,282.042450,300.159393,0.000000
2053-12-12,286.424744,302.285126,0.000000
2053-12-13,285.267761,295.444794,0.000000
2053-12-14,283.134308,294.175049,0.000000
2053-12-15,287.039124,295.682465,0.000000
2053-12-16,290.124512,297.676605,10.040732
2053-12-17,286.425018,293.740051,5.484132
2053-12-18,283.850433,293.822113,1.553643
2053-12-19,291.196899,300.300812,21.503023
2053-12-20,292.014282,301.326447,8.959646
2053-12-21,291.865601,300.575012,7.997877
2053-12-22,285.152740,297.243042,0.000000
2053-12-23,284.739410,293.875946,0.324160
2053-12-24,277.965942,287.851929,0.000000
2053-12-25,273.480591,291.266418,0.000000
2053-12-26,277.076447,288.181580,0.000000
2053-12-27,279.331879,293.356598,0.000000
2053-12-28,282.948364,295.765717,0.000000
2053-12-29,282.487488,297.786041,0.000000
2053-12-30,283.496887,301.314850,0.000000
2053-12-31,287.971771,299.319946,0.000000
2054-01-01,285.281189,294.910889,1.350119
2054-01-02,277.854218,287.682037,31.719791
2054-01-03,277.719727,282.846985,38.724747
2054-01-04,277.887543,283.264008,77.896103
2054-01-05,279.878021,291.435547,16.379732
2054-01-06,276.848267,289.500000,0.000000
2054-01-07,277.531250,290.160004,0.000000
2054-01-08,276.403442,290.145081,0.000000
2054-01-09,277.049225,290.258545,0.000000
2054-01-10,278.507202,293.446716,0.000000
2054-01-11,278.779572,293.534821,0.000000
2054-01-12,281.014893,292.977081,0.000000
2054-01-13,279.199860,296.794922,0.000000
2054-01-14,284.896454,299.856537,0.000000
2054-01-15,285.115662,302.682465,0.000000
2054-01-16,287.616302,300.152954,0.000000
2054-01-17,287.597443,295.283875,0.000000
2054-01-18,285.728088,291.493439,21.857698
2054-01-19,283.505280,288.317444,51.451572
2054-01-20,283.695892,287.866638,8.861644
2054-01-21,283.059479,287.456635,5.220120
2054-01-22,282.860718,292.404083,0.953323
2054-01-23,281.445190,291.501984,0.000000
2054-01-24,281.484772,288.304932,0.000000
2054-01-25,282.607880,290.546295,6.796031
2054-01-26,282.886749,288.293182,62.548393
2054-01-27,278.203064,286.386230,6.611688
2054-01-28,277.011932,284.457794,0.000000
2054-01-29,276.287048,287.399445,0.000000
2054-01-30,277.147552,288.763855,0.000000
2054-01-31,277.950775,293.800629,0.000000
2054-02-01,280.356049,294.228821,0.000000
2054-02-02,280.334198,297.376190,0.000000
2054-02-03,284.794922,296.766052,0.000000
2054-02-04,284.131989,297.638550,0.000000
2054-02-05,281.295746,292.588959,0.000000
2054-02-06,283.882172,293.451355,0.000000
2054-02-07,283.523590,293.380463,0.000000
2054-02-08,283.659637,293.383911,0.000000
2054-02-09,286.265930,292.680023,25.190821
2054-02-10,283.723083,291.123108,34.032944
2054-02-11,283.259583,292.359985,21.472572
2054-02-12,278.211700,293.578430,2.743033
2054-02-13,285.040497,289.659912,3.382704
2054-02-14,278.670502,285.382996,0.000000
2054-02-15,277.345734,288.424713,0.000000
2054-02-16,277.537354,291.704224,0.000000
2054-02-17,283.080627,298.965118,0.000000
2054-02-18,286.720978,294.806732,0.000000
2054-02-19,280.616791,294.193329,0.000000
2054-02-20,282.557098,293.696625,0.000000
2054-02-21,283.411774,298.179077,0.000000
2054-02-22,284.827850,292.941681,0.000000
2054-02-23,280.362274,294.486938,0.000000
2054-02-24,284.638245,298.777985,0.410582
2054-02-25,286.604584,299.344208,0.445861
2054-02-26,288.298035,298.460327,10.115841
2054-02-27,285.393860,296.838989,12.392734
2054-02-28,280.356323,295.354431,0.000000
2054-03-01,280.358490,290.576324,0.000000
2054-03-02,274.826416,287.163086,0.000000
2054-03-03,279.701050,289.520782,0.000000
2054-03-04,287.327911,296.312561,31.611824
2054-03-05,284.202271,293.356384,24.435755
2054-03-06,282.964264,296.914062,0.000000
2054-03-07,284.646484,301.158203,0.000000
2054-03-08,290.305847,304.782593,0.000000
2054-03-09,288.553986,298.685486,0.000000
2054-03-10,284.003754,295.769440,0.000000
2054-03-11,283.411682,297.230927,0.000000
2054-03-12,286.726715,290.659027,13.409596
2054-03-13,289.960846,293.349365,22.735622
2054-03-14,289.739960,297.117401,8.676005
2054-03-15,286.729645,298.637939,0.410723
2054-03-16,290.736755,304.113464,1.212623
2054-03-17,284.891235,297.916840,0.000000
2054-03-18,279.124329,293.488617,0.000000
2054-03-19,285.799591,299.625977,0.000000
2054-03-20,286.590881,299.988617,0.000000
2054-03-21,282.089813,293.509369,0.000000
2054-03-22,283.483154,296.722839,0.000000
2054-03-23,287.291016,296.503357,0.893329
2054-03-24,284.872192,296.833710,0.000000
2054-03-25,286.350952,300.652283,0.000000
2054-03-26,291.686737,302.614380,0.355051
2054-03-27,294.107361,302.438721,0.000000
2054-03-28,290.390228,297.724396,0.639321
2054-03-29,291.078827,298.813843,0.000000
2054-03-30,286.565338,294.909515,0.000000
2054-03-31,284.943420,292.316620,0.000000
2054-04-01,286.556854,298.411194,0.593153
2054-04-02,287.585449,298.020844,0.000000
2054-04-03,282.934113,293.497284,0.000000
2054-04-04,279.532837,285.751373,0.000000
2054-04-05,280.184296,290.278534,0.000000
2054-04-06,282.675293,296.929840,0.000000
2054-04-07,284.875336,298.164642,0.000000
2054-04-08,288.541229,299.520020,0.000000
2054-04-09,289.941254,299.002594,0.000000
2054-04-10,290.401276,298.234619,0.000000
2054-04-11,291.815918,302.563629,0.000000
2054-04-12,292.799225,301.229645,0.000000
2054-04-13,291.380371,301.370117,0.000000
2054-04-14,292.017090,301.555725,1.090527
2054-04-15,293.869904,305.593353,1.695707
2054-04-16,294.444885,303.142242,0.000000
2054-04-17,293.937683,304.402435,0.495518
2054-04-18,295.011261,300.898651,0.565097
2054-04-19,291.666351,299.057770,15.703635
2054-04-20,289.756897,295.816223,14.701341
2054-04-21,291.942261,304.326660,4.959255
2054-04-22,291.943481,300.246887,0.000000
2054-04-23,293.962006,298.008331,3.786845
2054-04-24,295.203033,301.390717,22.686041
2054-04-25,285.123077,296.654327,0.000000
2054-04-26,285.696136,299.669617,0.000000
2054-04-27,290.349091,301.467377,0.000000
2054-04-28,289.947845,303.864960,0.000000
2054-04-29,291.605438,305.330750,0.400937
2054-04-30,296.125397,306.912354,9.029354
2054-05-01,294.982574,302.665833,0.000000
2054-05-02,295.139496,303.567230,0.000000
2054-05-03,295.134735,301.562347,0.000000
2054-05-04,294.978180,300.794556,0.000000
2054-05-05,296.465881,302.383087,15.230119
2054-05-06,295.437347,299.442108,5.165464
2054-05-07,297.589203,303.543121,21.293219
2054-05-08,292.386444,300.112518,5.083170
2054-05-09,292.150024,304.085144,0.000000
2054-05-10,292.692169,304.452911,0.000000
2054-05-11,290.084839,298.397339,0.000000
2054-05-12,289.303558,298.746033,0.746614
2054-05-13,290.396515,300.606110,0.000000
2054-05-14,294.176086,302.791718,0.694336
2054-05-15,294.820465,303.697327,18.588400
2054-05-16,294.762299,299.631195,41.633541
2054-05-17,287.102722,301.922607,0.000000
2054-05-18,291.736572,306.356323,0.000000
2054-05-19,293.145508,308.936707,0.000000
2054-05-20,294.922150,309.289459,0.000000
2054-05-21,295.686188,308.407623,0.000000
2054-05-22,296.927490,308.359436,0.290766
2054-05-23,296.336578,308.154968,1.676873
2054-05-24,296.460358,306.685333,0.000000
2054-05-25,296.062500,305.872803,0.000000
2054-05-26,297.193115,304.208313,0.000000
2054-05-27,297.403839,304.571198,8.023503
2054-05-28,295.538361,302.834229,4.398104
2054-05-29,292.483765,300.638885,0.000000
2054-05-30,292.093689,301.377563,0.000000
2054-05-31,293.839203,303.862000,0.000000
2054-06-01,292.142334,303.872437,0.000000
2054-06-02,291.558044,303.831177,0.000000
2054-06-03,291.985413,304.061066,0.000000
2054-06-04,293.680054,304.049286,0.000000
2054-06-05,294.918396,305.290497,0.000000
2054-06-06,295.020599,304.878387,0.000000
2054-06-07,295.374878,303.874878,0.000000
2054-06-08,294.760010,300.845978,0.487836
2054-06-09,293.605347,300.138916,4.342798
2054-06-10,294.493561,301.373657,3.866509
2054-06-11,293.261322,300.806030,3.812221
2054-06-12,294.069153,299.391876,14.922846
2054-06-13,296.810394,305.089539,4.893403
2054-06-14,296.713287,309.340027,1.198207
2054-06-15,299.329224,308.487579,2.423288
2054-06-16,298.810974,303.928467,0.657721
2054-06-17,297.802124,310.230408,0.000000
2054-06-18,298.657806,310.671448,1.034382
2054-06-19,298.798950,309.491211,0.000000
2054-06-20,299.821136,310.488251,0.000000
2054-06-21,299.454010,310.892212,0.000000
2054-06-22,299.135986,307.796967,0.542176
2054-06-23,299.517517,305.525665,3.232234
2054-06-24,298.445007,305.520874,1.545916
2054-06-25,296.018036,306.234711,0.000000
2054-06-26,297.138062,307.904480,0.000000
2054-06-27,298.170105,308.403748,0.000000
2054-06-28,299.168030,309.677032,0.921508
2054-06-29,299.686462,308.179901,2.424871
2054-06-30,300.901794,307.721527,4.697959
2054-07-01,299.214386,308.437286,0.858226
2054-07-02,299.282288,309.039917,3.522936
2054-07-03,299.220612,308.231537,5.345205
2054-07-04,299.773102,306.030853,15.677990
2054-07-05,299.422607,305.493042,6.476647
2054-07-06,297.937134,304.986389,5.392750
2054-07-07,298.308716,303.548401,8.554308
2054-07-08,297.123871,302.398193,15.328790
2054-07-09,297.819733,303.967346,4.325744
2054-07-10,297.757019,305.641083,3.254729
2054-07-11,297.879120,307.990845,0.000000
2054-07-12,298.223602,308.087433,0.000000
2054-07-13,297.722992,306.920074,13.560172
2054-07-14,299.245544,304.831085,6.232333
2054-07-15,295.842712,301.666962,4.622519
2054-07-16,296.797638,303.618103,3.188701
2054-07-17,296.815704,304.106995,11.181236
2054-07-18,296.123871,303.244629,20.044874
2054-07-19,296.212402,303.034973,34.278812
2054-07-20,295.889862,301.129974,42.513748
2054-07-21,293.755157,303.224701,4.636499
2054-07-22,296.317322,303.618958,0.000000
2054-07-23,297.607971,305.948364,0.000000
2054-07-24,297.977264,307.284729,0.000000
2054-07-25,298.234161,307.337585,0.000000
2054-07-26,298.583496,306.822418,1.890530
2054-07-27,298.409424,308.660400,0.776739
2054-07-28,298.494720,310.140076,0.000000
2054-07-29,298.542480,311.122650,0.000000
2054-07-30,298.726379,311.042877,0.306385
2054-07-31,298.997559,310.288055,0.353603
2054-08-01,299.641205,310.489594,0.757902
2054-08-02,299.080414,310.788605,0.415436
2054-08-03,298.800323,308.537537,1.852663
2054-08-04,299.331146,308.525970,6.848085
2054-08-05,299.955780,306.141510,7.236514
2054-08-06,299.758698,303.872070,7.302118
2054-08-07,296.526672,306.982666,6.807635
2054-08-08,297.344452,308.002777,3.257249
2054-08-09,298.674744,309.012512,2.843654
2054-08-10,297.883484,306.427429,6.800541
2054-08-11,296.532928,305.392242,1.106967
2054-08-12,296.122253,305.171661,0.000000
2054-08-13,297.542114,306.006409,1.361832
2054-08-14,298.549866,305.878937,0.761594
2054-08-15,297.853516,306.908325,0.000000
2054-08-16,297.630493,308.360809,0.683201
2054-08-17,298.174042,310.449585,1.121812
2054-08-18,298.891937,310.996033,0.597296
2054-08-19,298.541840,311.292480,0.000000
2054-08-20,297.960388,310.678833,0.000000
2054-08-21,298.844116,310.866791,0.379031
2054-08-22,298.667084,310.533691,0.000000
2054-08-23,298.376160,308.810364,1.118809
2054-08-24,297.927185,306.051788,2.685170
2054-08-25,296.223419,304.116913,1.296848
2054-08-26,294.890259,305.824402,0.000000
2054-08-27,295.873993,305.063019,0.296047
2054-08-28,296.663116,305.080658,10.843686
2054-08-29,294.125397,304.579254,22.621031
2054-08-30,295.801880,306.787628,8.193760
2054-08-31,297.216339,305.811249,16.340584
2054-09-01,296.995239,306.546722,33.078781
2054-09-02,295.095551,304.145508,21.857424
2054-09-03,292.450287,302.504578,0.000000
2054-09-04,292.296417,304.293579,0.000000
2054-09-05,292.373474,304.924133,0.457776
2054-09-06,294.832794,304.945618,1.049183
2054-09-07,294.650696,305.880676,0.776022
2054-09-08,295.369232,305.036743,4.214134
2054-09-09,294.837799,304.310699,7.583141
2054-09-10,295.283081,303.862488,7.582851
2054-09-11,294.795929,304.121155,2.087668
2054-09-12,294.376404,305.234436,2.001147
2054-09-13,294.841125,307.150726,0.295478
2054-09-14,295.788025,303.447693,11.081005
2054-09-15,291.822083,305.177673,0.346240
2054-09-16,289.455261,304.828857,0.000000
2054-09-17,291.063629,305.124268,0.000000
2054-09-18,290.575134,305.828857,0.000000
2054-09-19,289.745361,304.850708,0.000000
2054-09-20,292.985657,303.958679,0.000000
2054-09-21,293.930115,303.959198,0.621035
2054-09-22,292.800812,303.419525,0.000000
2054-09-23,292.470520,302.772736,0.334245
2054-09-24,293.687500,302.821045,0.734001
2054-09-25,294.065857,302.131012,7.146404
2054-09-26,295.603973,303.970734,12.470548
2054-09-27,294.226044,300.183136,10.711967
2054-09-28,292.785034,303.697662,18.850674
2054-09-29,293.247528,304.000214,30.718065
2054-09-30,291.372314,301.078461,3.955497
2054-10-01,287.408112,302.514313,0.000000
2054-10-02,289.983582,303.589294,0.000000
2054-10-03,290.353546,306.785706,0.000000
2054-10-04,291.456329,307.445038,0.000000
2054-10-05,291.902954,303.574463,0.000000
2054-10-06,290.209747,302.697479,0.000000
2054-10-07,291.610229,305.978058,0.000000
2054-10-08,292.742554,306.135895,0.000000
2054-10-09,292.635803,305.267456,0.000000
2054-10-10,292.641418,305.937958,0.000000
2054-10-11,293.156097,306.913696,0.000000
2054-10-12,294.422699,304.872314,5.213895
2054-10-13,290.738739,299.816895,10.501908
2054-10-14,287.883759,297.931702,48.621807
2054-10-15,287.105408,304.246704,0.000000
2054-10-16,295.614197,304.534882,8.278302
2054-10-17,283.457062,299.303558,8.550109
2054-10-18,281.226379,299.607666,0.000000
2054-10-19,287.608856,301.689789,0.000000
2054-10-20,289.687592,301.042908,0.000000
2054-10-21,287.701508,302.127655,0.000000
2054-10-22,290.757751,303.123291,0.000000
2054-10-23,283.741699,296.988403,0.000000
2054-10-24,280.341766,294.922424,0.000000
2054-10-25,281.943359,297.655365,0.000000
2054-10-26,283.714569,299.069763,0.000000
2054-10-27,284.657928,303.710693,0.000000
2054-10-28,287.762085,305.845734,0.000000
2054-10-29,290.049225,304.368378,0.000000
