#Variables:
#tasmin_MRI-CGCM3_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)
1983-02-16,276.768768,298.520538,0.000000
1983-02-17,269.474518,282.585541,0.000000
1983-02-18,271.739044,281.881439,0.000000
1983-02-19,265.853027,276.284729,5.212483
1983-02-20,264.219696,279.197845,0.000000
1983-02-21,268.481018,283.278595,0.000000
1983-02-22,271.088379,286.432098,0.000000
1983-02-23,275.640442,294.655670,0.000000
1983-02-24,281.603058,291.833252,5.642502
1983-02-25,279.422394,284.863220,4.593958
1983-02-26,276.663910,291.937897,0.000000
1983-02-27,280.127991,289.149384,3.512942
1983-02-28,279.979126,293.250153,1.381133
1983-03-01,272.577393,284.583557,0.000000
1983-03-02,268.517090,284.210480,0.000000
1983-03-03,273.850800,285.619354,0.000000
1983-03-04,277.139954,283.985535,0.000000
1983-03-05,279.643280,288.339691,0.000000
1983-03-06,279.405365,289.343719,1.014380
1983-03-07,275.729492,287.128326,0.000000
1983-03-08,276.104340,286.784821,0.000000
1983-03-09,273.655792,284.712219,0.000000
1983-03-10,271.625397,287.945526,0.000000
1983-03-11,277.551819,285.225739,0.000000
1983-03-12,279.969238,290.573547,0.000000
1983-03-13,281.719940,289.555237,0.000000
1983-03-14,284.931519,292.958252,1.233949
1983-03-15,284.784637,290.866669,13.830958
1983-03-16,284.322693,289.912415,13.119767
1983-03-17,289.525696,300.910492,5.412000
1983-03-18,285.208069,300.856171,0.000000
1983-03-19,288.602966,300.372314,0.000000
1983-03-20,282.116852,301.235352,0.000000
1983-03-21,284.488434,300.515564,0.000000
1983-03-22,282.870758,298.326569,0.000000
1983-03-23,288.632965,299.504517,0.000000
1983-03-24,281.632996,298.900421,0.000000
1983-03-25,285.146484,294.657471,0.000000
1983-03-26,285.753265,292.675293,0.000000
1983-03-27,284.132416,294.685394,0.000000
1983-03-28,283.993530,292.125702,1.722333
1983-03-29,284.203094,296.785370,4.126650
1983-03-30,285.172821,297.445404,2.278793
1983-03-31,280.448212,299.988556,0.000000
1983-04-01,285.446747,301.376617,0.000000
1983-04-02,290.369751,304.488586,0.000000
1983-04-03,287.822205,303.695343,0.000000
1983-04-04,288.738220,303.777527,0.000000
1983-04-05,291.795624,304.748230,0.000000
1983-04-06,291.797546,302.910095,0.000000
1983-04-07,288.329529,303.307953,0.478557
1983-04-08,292.611176,302.665619,0.541675
1983-04-09,287.704315,300.373566,0.000000
1983-04-10,284.496460,297.805176,0.000000
1983-04-11,284.778107,297.723083,0.000000
1983-04-12,285.468536,300.548798,0.000000
1983-04-13,287.469788,303.979736,0.000000
1983-04-14,290.834961,307.163849,0.000000
1983-04-15,293.858856,309.844513,0.000000
1983-04-16,293.850159,311.174744,0.000000
1983-04-17,292.812653,309.909821,0.000000
1983-04-18,292.414093,307.651672,0.000000
1983-04-19,293.460419,304.976044,0.000000
1983-04-20,294.285370,305.580658,0.000000
1983-04-21,290.300964,305.071564,0.000000
1983-04-22,293.866211,302.793610,0.824720
1983-04-23,294.083405,302.817169,4.169855
1983-04-24,292.444000,305.686005,0.000000
1983-04-25,292.661926,302.660065,0.000000
1983-04-26,293.118256,307.672577,0.348559
1983-04-27,289.345734,303.937622,0.000000
1983-04-28,289.209473,294.833984,32.809288
1983-04-29,290.919037,304.142853,10.032109
1983-04-30,292.998108,307.961395,2.136482
1983-05-01,294.080963,305.550690,8.619690
1983-05-02,292.540466,302.618134,0.567677
1983-05-03,293.778351,304.297699,8.047535
1983-05-04,291.332642,302.242889,1.349181
1983-05-05,291.317413,304.131134,1.836725
1983-05-06,292.119476,307.306122,0.000000
1983-05-07,292.172760,303.525970,4.093917
1983-05-08,287.284912,302.515930,0.000000
1983-05-09,291.610352,308.162262,0.000000
1983-05-10,289.703888,304.301636,0.000000
1983-05-11,286.641022,295.328857,0.000000
1983-05-12,284.050995,298.830566,0.000000
1983-05-13,286.406189,295.773041,0.000000
1983-05-14,290.839264,298.741150,17.680408
1983-05-15,293.035919,301.207153,73.609779
1983-05-16,292.540314,303.764313,1.311691
1983-05-17,291.377441,307.193451,0.000000
1983-05-18,293.899384,306.721649,0.000000
1983-05-19,293.158966,306.610748,0.000000
1983-05-20,295.123444,303.546967,0.000000
1983-05-21,295.573059,307.152435,4.146557
1983-05-22,292.500488,305.825562,0.000000
1983-05-23,292.320099,308.984436,0.000000
1983-05-24,294.857574,306.540039,0.000000
1983-05-25,295.611145,307.806061,0.404315
1983-05-26,295.780975,305.447083,6.990079
1983-05-27,297.703400,309.208984,1.834344
1983-05-28,297.701904,309.437683,0.000000
1983-05-29,297.156830,309.888000,0.000000
1983-05-30,295.895111,309.224548,0.533415
1983-05-31,296.729370,307.651123,0.542148
1983-06-01,295.248199,301.788147,5.608860
1983-06-02,294.788635,297.576050,22.515223
1983-06-03,296.414734,304.292877,0.000000
1983-06-04,296.577545,306.511566,0.000000
1983-06-05,295.643036,303.633057,0.000000
1983-06-06,295.812958,303.651245,0.000000
1983-06-07,296.336273,302.397369,2.503567
1983-06-08,295.793121,304.445251,11.275633
1983-06-09,296.652893,303.121887,7.118595
1983-06-10,296.981995,311.136322,0.543045
1983-06-11,297.335114,312.260040,0.000000
1983-06-12,298.137421,312.173248,3.052876
1983-06-13,296.785461,305.357361,66.044235
1983-06-14,294.678955,308.907074,9.598866
1983-06-15,295.187775,304.011200,18.960854
1983-06-16,296.713684,304.538605,15.669981
1983-06-17,295.421753,305.314148,0.000000
1983-06-18,294.905670,303.229279,0.000000
1983-06-19,293.692719,305.877472,0.000000
1983-06-20,295.227325,306.138794,0.455491
1983-06-21,296.170654,303.979095,3.422955
1983-06-22,296.492706,301.904083,5.188551
1983-06-23,295.901306,301.797394,2.716306
1983-06-24,295.685486,303.084564,4.693666
1983-06-25,295.429626,307.339294,0.000000
1983-06-26,295.257080,307.705505,0.000000
1983-06-27,295.216461,307.841248,0.000000
1983-06-28,295.541412,307.404877,0.000000
1983-06-29,296.708466,306.862000,0.000000
1983-06-30,295.984741,308.542145,0.000000
1983-07-01,295.232605,309.152130,0.000000
1983-07-02,295.610596,310.547028,0.000000
1983-07-03,296.628113,310.267639,0.000000
1983-07-04,295.655212,310.828430,0.000000
1983-07-05,296.319641,309.650696,2.699738
1983-07-06,296.051575,307.500580,0.000000
1983-07-07,295.796478,308.302734,0.000000
1983-07-08,295.713165,307.543274,0.000000
1983-07-09,296.372009,308.824982,0.000000
1983-07-10,297.107880,307.984833,0.995932
1983-07-11,298.411530,304.467407,2.827288
1983-07-12,296.551086,307.055542,0.000000
1983-07-13,296.304413,306.583984,0.000000
1983-07-14,296.498993,308.457123,0.000000
1983-07-15,297.263977,310.141113,0.000000
1983-07-16,296.887299,309.384949,0.000000
1983-07-17,296.556335,310.251526,0.000000
1983-07-18,296.297607,310.489502,0.000000
1983-07-19,296.944611,310.813934,0.000000
1983-07-20,298.134277,310.188293,0.000000
1983-07-21,296.334595,309.145966,0.000000
1983-07-22,296.422821,310.133972,0.000000
1983-07-23,296.885681,308.980621,0.000000
1983-07-24,296.711273,310.600586,0.000000
1983-07-25,297.940369,310.552429,0.000000
1983-07-26,297.490540,309.476196,0.000000
1983-07-27,296.373505,307.477234,0.000000
1983-07-28,296.563019,309.307404,0.000000
1983-07-29,296.300293,309.055145,0.000000
1983-07-30,295.816803,310.096344,0.000000
1983-07-31,295.994598,310.203186,0.297945
1983-08-01,295.449127,310.318390,0.000000
1983-08-02,296.292969,310.355560,0.000000
1983-08-03,296.991150,308.583832,7.183612
1983-08-04,296.005371,309.599640,4.381487
1983-08-05,297.278687,309.346191,1.651141
1983-08-06,296.496399,308.703522,1.249752
1983-08-07,294.996918,309.511810,0.415402
1983-08-08,295.606567,308.683563,0.000000
1983-08-09,295.166595,311.110992,0.000000
1983-08-10,299.117584,313.018646,0.000000
1983-08-11,300.342041,313.254700,0.000000
1983-08-12,296.544495,312.231018,0.000000
1983-08-13,295.492828,309.579895,0.000000
1983-08-14,295.787354,309.826538,0.000000
1983-08-15,295.843628,308.680969,0.000000
1983-08-16,294.798798,308.854492,0.000000
1983-08-17,294.779633,309.514191,0.000000
1983-08-18,296.053375,308.165924,1.426388
1983-08-19,295.432007,306.864655,0.000000
1983-08-20,296.139191,308.961304,0.759138
1983-08-21,296.233734,309.161621,0.289937
1983-08-22,296.676392,308.666473,0.000000
1983-08-23,297.753296,308.523010,0.000000
1983-08-24,298.110107,309.019836,0.000000
1983-08-25,296.964722,310.485291,0.000000
1983-08-26,297.581055,309.155640,0.000000
1983-08-27,296.987335,310.373169,0.000000
1983-08-28,297.244293,311.702972,0.000000
1983-08-29,297.610321,309.585327,2.057339
1983-08-30,295.241180,308.250519,0.815588
1983-08-31,295.214508,306.374298,0.000000
1983-09-01,294.904877,305.210144,0.000000
1983-09-02,293.920197,307.376495,0.000000
1983-09-03,293.858521,310.043152,0.000000
1983-09-04,295.870911,310.134979,0.000000
1983-09-05,295.690338,311.267853,0.000000
1983-09-06,295.873108,311.014984,0.000000
1983-09-07,295.496002,310.348022,0.000000
1983-09-08,295.192902,309.607025,0.000000
1983-09-09,296.300232,310.365936,0.000000
1983-09-10,294.045502,308.328094,5.706176
1983-09-11,290.516266,306.610718,0.000000
1983-09-12,291.939026,307.040375,0.000000
1983-09-13,293.096039,305.554840,0.000000
1983-09-14,293.332794,304.354309,29.459856
1983-09-15,293.905884,304.321960,14.033671
1983-09-16,294.050507,304.905182,13.152920
1983-09-17,294.848938,304.125580,8.973416
1983-09-18,293.325409,300.892792,11.299733
1983-09-19,290.000854,299.141388,15.334355
1983-09-20,290.536774,304.142059,0.000000
1983-09-21,291.807678,303.931549,0.000000
1983-09-22,291.551575,304.265686,0.000000
1983-09-23,292.481323,303.241608,0.000000
1983-09-24,293.131165,302.275879,0.413623
1983-09-25,293.256989,302.062012,1.329478
1983-09-26,293.689148,304.472198,0.638957
1983-09-27,291.437653,302.572601,0.000000
1983-09-28,288.968933,301.676941,0.000000
1983-09-29,291.664978,301.244293,0.000000
1983-09-30,291.591095,303.944885,0.000000
1983-10-01,292.657867,305.266937,0.000000
1983-10-02,292.146118,306.635620,0.000000
1983-10-03,293.232574,308.019928,0.000000
1983-10-04,292.683258,306.735596,0.000000
1983-10-05,290.819916,306.617798,0.000000
1983-10-06,287.726501,298.673981,0.000000
1983-10-07,285.479156,297.664337,0.000000
1983-10-08,283.669128,299.924530,0.000000
1983-10-09,286.108093,302.601166,0.000000
1983-10-10,290.255951,301.592010,0.572435
1983-10-11,291.225189,305.047729,0.000000
1983-10-12,291.870880,305.820740,0.000000
1983-10-13,289.878784,304.860291,0.000000
1983-10-14,292.211060,305.317383,1.816989
1983-10-15,294.003387,304.284851,1.602710
1983-10-16,291.805298,304.799591,1.233647
1983-10-17,289.031921,302.759918,0.000000
1983-10-18,290.065796,298.889160,0.000000
1983-10-19,287.763306,305.443420,0.000000
1983-10-20,286.590027,302.520752,0.000000
1983-10-21,291.726624,302.226105,0.712192
1983-10-22,285.368011,301.347717,0.000000
1983-10-23,279.170654,293.651031,0.000000
1983-10-24,278.167236,294.501068,0.000000
1983-10-25,283.556458,291.925873,1.515788
1983-10-26,288.874756,296.913788,0.906542
1983-10-27,289.442078,304.219788,0.000000
1983-10-28,290.429718,304.306763,0.000000
1983-10-29,289.872620,304.691498,0.000000
1983-10-30,293.324799,302.621063,0.000000
1983-10-31,292.718079,302.385468,2.199660
1983-11-01,291.394653,301.149139,10.554983
1983-11-02,289.766083,298.111694,14.074586
1983-11-03,289.100037,299.485809,4.493310
1983-11-04,286.138031,297.993652,0.000000
1983-11-05,288.578888,296.485718,2.052835
1983-11-06,289.225769,299.532867,10.596236
1983-11-07,286.051788,298.786163,19.570135
1983-11-08,280.763428,300.090149,0.000000
1983-11-09,286.048584,296.772491,0.000000
1983-11-10,284.154175,293.209503,18.156231
1983-11-11,280.941559,293.381409,0.000000
1983-11-12,278.091461,289.789246,0.000000
1983-11-13,275.940216,284.980377,0.000000
1983-11-14,276.627960,284.929382,5.696311
1983-11-15,279.188873,287.149902,3.728376
1983-11-16,274.674164,283.665710,6.315443
1983-11-17,274.764160,288.104309,0.000000
1983-11-18,275.199249,287.203522,0.000000
1983-11-19,275.517426,291.894562,0.000000
1983-11-20,277.628723,297.467407,0.000000
1983-11-21,283.141144,299.983459,0.000000
1983-11-22,287.016418,302.209717,0.000000
1983-11-23,280.046021,297.098877,0.000000
1983-11-24,273.859344,284.219391,0.000000
1983-11-25,273.767395,281.202362,0.000000
1983-11-26,275.279877,286.832886,0.000000
1983-11-27,276.327911,289.081787,0.377686
1983-11-28,285.964050,298.646393,1.471362
1983-11-29,287.686981,300.722687,0.904086
1983-11-30,282.133820,298.457458,0.000000
1983-12-01,283.622253,298.473755,0.000000
1983-12-02,287.418732,300.972229,0.000000
1983-12-03,285.704590,297.612213,0.532205
1983-12-04,278.829712,292.947815,0.000000
1983-12-05,280.364319,294.657562,0.000000
1983-12-06,282.959473,293.271698,0.385048
1983-12-07,275.541901,292.857239,0.279547
1983-12-08,283.778534,298.576721,0.000000
1983-12-09,282.516724,294.055756,0.000000
1983-12-10,277.255035,287.486481,0.000000
1983-12-11,279.185516,287.963470,3.114987
1983-12-12,281.049896,289.932709,31.021893
1983-12-13,281.228180,290.043213,0.644184
1983-12-14,269.118073,284.231415,0.000000
1983-12-15,273.471954,289.266602,0.000000
1983-12-16,277.818512,289.539642,0.000000
1983-12-17,275.378693,288.468048,0.000000
1983-12-18,278.382172,291.944672,0.000000
1983-12-19,281.101349,288.888306,0.000000
1983-12-20,275.576294,287.497528,0.000000
1983-12-21,277.309204,292.861237,0.000000
1983-12-22,276.756989,293.365204,0.000000
1983-12-23,275.936188,294.347687,0.000000
1983-12-24,284.876953,290.550934,0.570506
1983-12-25,284.262207,291.149170,1.151715
1983-12-26,285.595154,292.001923,0.402117
1983-12-27,287.037292,291.788666,3.192767
1983-12-28,288.361298,295.766388,1.360952
1983-12-29,275.880920,290.031158,0.000000
1983-12-30,268.142456,280.947510,3.418464
1983-12-31,272.919037,279.677643,6.914591
1984-01-01,262.575348,273.704376,0.000000
1984-01-02,262.678497,279.941620,0.000000
1984-01-03,274.061401,291.432709,0.000000
1984-01-04,278.030426,288.829346,0.000000
1984-01-05,275.930115,289.607483,0.000000
1984-01-06,276.497192,288.942383,0.000000
1984-01-07,281.523743,289.840729,2.137095
1984-01-08,279.078003,287.387482,5.860646
1984-01-09,271.172943,278.873810,15.838817
1984-01-10,273.038696,278.281036,47.206917
1984-01-11,275.593689,288.463745,2.852388
1984-01-12,278.596008,291.312286,0.000000
1984-01-13,277.843903,289.837006,0.000000
1984-01-14,274.828796,292.819061,0.000000
1984-01-15,280.367035,292.183350,0.000000
1984-01-16,285.782043,299.201874,7.083342
1984-01-17,282.382782,295.847382,4.366556
1984-01-18,276.760406,290.921204,0.000000
1984-01-19,275.122345,287.612579,0.000000
1984-01-20,277.804016,284.816406,0.000000
1984-01-21,278.560669,286.893890,6.785219
1984-01-22,275.508484,284.614807,5.864004
1984-01-23,270.905884,285.294464,0.000000
1984-01-24,274.972260,291.357300,0.000000
1984-01-25,275.049835,290.636444,0.000000
1984-01-26,280.447357,291.977814,0.000000
1984-01-27,277.961121,289.460205,0.000000
1984-01-28,272.071716,282.767944,0.000000
1984-01-29,271.327789,287.587280,0.000000
1984-01-30,278.237457,286.214294,3.974416
1984-01-31,281.204346,297.700897,0.479992
1984-02-01,277.348663,294.392365,0.000000
1984-02-02,276.277954,293.419067,0.000000
1984-02-03,280.068909,298.189240,0.000000
1984-02-04,283.608276,299.468903,0.000000
1984-02-05,284.511230,300.902863,0.000000
1984-02-06,282.739655,296.743286,0.000000
1984-02-07,271.802643,291.943756,0.000000
1984-02-08,271.668030,283.602295,0.000000
1984-02-09,277.824005,285.375946,1.051428
1984-02-10,272.170441,285.826874,0.000000
1984-02-11,277.326538,288.728729,0.000000
1984-02-12,281.939758,298.514465,0.000000
1984-02-13,285.907471,302.322205,0.000000
1984-02-14,288.689026,301.928741,0.000000
1984-02-15,280.942230,300.495514,0.000000
1984-02-16,285.377655,306.900055,0.000000
1984-02-17,288.487427,302.755981,0.000000
1984-02-18,287.429169,299.239075,0.597537
1984-02-19,278.486603,292.389618,0.000000
1984-02-20,277.317505,296.413940,0.000000
1984-02-21,284.411072,300.780426,0.000000
1984-02-22,283.457153,302.745514,0.000000
1984-02-23,287.712341,301.493530,0.000000
1984-02-24,275.508575,289.599030,0.000000
1984-02-25,273.698730,291.227264,0.000000
1984-02-26,275.667297,291.975677,0.000000
1984-02-27,280.968353,292.643738,0.000000
1984-02-28,281.519745,289.038025,0.000000
1984-02-29,280.436523,289.668579,0.000000
1984-03-01,279.353302,290.299133,0.000000
1984-03-02,278.033142,293.696747,1.298367
1984-03-03,279.000641,286.039398,12.419342
1984-03-04,285.771027,296.269897,11.064574
1984-03-05,286.286530,298.692749,0.000000
1984-03-06,283.298035,295.587738,0.000000
1984-03-07,277.476379,290.650391,0.000000
1984-03-08,277.171783,292.479004,0.000000
1984-03-09,277.353027,293.643799,0.000000
1984-03-10,279.084900,293.604706,0.000000
1984-03-11,284.713013,292.643677,0.000000
1984-03-12,281.748993,297.307709,0.000000
1984-03-13,287.493958,303.706940,0.000000
1984-03-14,287.315308,306.194885,0.000000
1984-03-15,288.895569,303.874908,0.000000
1984-03-16,289.701447,304.983978,0.000000
1984-03-17,288.736694,303.483643,0.000000
1984-03-18,286.112244,301.147430,0.614500
1984-03-19,287.059448,298.942017,6.422341
1984-03-20,284.674042,295.216309,0.314455
1984-03-21,278.243683,296.179352,0.000000
1984-03-22,285.058990,302.205902,0.000000
1984-03-23,289.834167,303.955994,0.000000
1984-03-24,290.238403,300.862915,1.339035
1984-03-25,284.178223,304.240814,0.000000
1984-03-26,289.616150,304.349792,0.000000
1984-03-27,287.695862,301.220764,1.235584
1984-03-28,288.390442,303.565887,0.000000
1984-03-29,290.207336,305.383392,0.331350
1984-03-30,290.790344,305.673401,0.000000
1984-03-31,290.363403,303.547791,0.000000
1984-04-01,285.657806,302.168152,0.000000
1984-04-02,292.713043,306.750092,0.000000
1984-04-03,284.751312,303.843201,0.000000
1984-04-04,278.899780,298.222382,0.000000
1984-04-05,281.308502,299.926453,0.000000
1984-04-06,282.110138,303.406677,0.000000
1984-04-07,283.421204,303.033356,0.000000
1984-04-08,285.881989,302.388428,0.000000
1984-04-09,289.349670,303.115204,0.000000
1984-04-10,292.406616,305.675690,0.875977
1984-04-11,286.445923,297.574402,18.198200
1984-04-12,279.619843,293.312317,0.000000
1984-04-13,282.354645,291.092102,0.000000
1984-04-14,285.169403,298.106842,0.000000
1984-04-15,284.131622,299.059784,0.000000
1984-04-16,285.812836,296.379181,0.000000
1984-04-17,286.949890,294.036560,0.000000
1984-04-18,286.380890,292.110687,10.520884
1984-04-19,278.942871,295.344025,0.000000
1984-04-20,287.766541,306.290192,0.000000
1984-04-21,290.408264,306.158508,0.000000
1984-04-22,291.155884,303.634033,0.290737
1984-04-23,285.602997,300.849579,0.000000
