#Variables:
#tasmin_MIROC5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)
1979-05-19,292.120209,306.553467,0.000000
1979-05-20,291.847107,305.729492,0.000000
1979-05-21,293.756622,303.362823,0.000000
1979-05-22,294.945068,301.452728,0.000000
1979-05-23,294.833893,300.157623,0.000000
1979-05-24,294.590210,303.337433,0.000000
1979-05-25,295.313843,305.806641,0.000000
1979-05-26,295.236206,305.727417,0.000000
1979-05-27,295.421692,309.681946,0.000000
1979-05-28,295.274200,309.888000,0.000000
1979-05-29,294.851868,307.434479,0.000000
1979-05-30,296.077362,304.933197,0.000000
1979-05-31,297.400024,306.694244,10.044248
1979-06-01,296.030365,303.053986,10.314299
1979-06-02,295.603149,302.893555,38.421719
1979-06-03,292.342926,297.281311,69.781075
1979-06-04,292.176697,299.083954,39.220150
1979-06-05,294.102722,298.921112,32.681644
1979-06-06,294.258026,302.057617,0.719451
1979-06-07,294.027130,303.821777,0.829852
1979-06-08,294.874115,302.933502,0.000000
1979-06-09,293.771332,304.007324,0.000000
1979-06-10,293.820526,303.618988,0.000000
1979-06-11,295.134216,302.225708,1.385029
1979-06-12,294.215149,303.434052,4.540936
1979-06-13,294.339478,303.653259,0.554325
1979-06-14,295.644440,303.605957,0.419251
1979-06-15,295.062164,302.408813,2.362611
1979-06-16,295.896881,303.569244,0.000000
1979-06-17,294.961395,303.877686,0.000000
1979-06-18,292.942017,306.252136,0.000000
1979-06-19,294.531555,306.631775,0.000000
1979-06-20,295.370483,309.005219,0.000000
1979-06-21,296.285339,309.954529,0.000000
1979-06-22,295.994293,310.688721,0.000000
1979-06-23,296.431030,308.789673,0.000000
1979-06-24,295.425201,305.572540,5.188551
1979-06-25,293.993835,305.444977,0.000000
1979-06-26,293.802887,302.837891,1.643075
1979-06-27,295.603851,302.842163,10.119621
1979-06-28,294.905670,303.699280,1.618162
1979-06-29,295.274231,303.642059,0.000000
1979-06-30,295.136902,307.297058,0.000000
1979-07-01,295.422546,308.794037,0.000000
1979-07-02,295.795624,309.434418,0.000000
1979-07-03,296.166412,309.428589,2.725986
1979-07-04,297.132172,307.839752,1.662228
1979-07-05,296.553345,307.521088,0.000000
1979-07-06,295.746368,306.182007,0.000000
1979-07-07,295.199158,304.445648,5.782701
1979-07-08,295.910431,303.250732,4.059712
1979-07-09,296.717255,303.994812,3.239288
1979-07-10,298.123413,306.839294,0.326436
1979-07-11,296.354034,309.023102,0.000000
1979-07-12,296.671509,307.602295,0.000000
1979-07-13,295.995026,309.141357,0.000000
1979-07-14,297.114532,310.089294,0.000000
1979-07-15,299.070953,311.277771,0.000000
1979-07-16,297.163116,311.580963,0.000000
1979-07-17,297.041534,309.669891,0.000000
1979-07-18,297.976349,309.307404,0.000000
1979-07-19,297.343719,309.331085,0.000000
1979-07-20,296.135773,309.940216,0.000000
1979-07-21,296.480286,309.828766,0.000000
1979-07-22,296.682281,308.209198,0.000000
1979-07-23,297.320892,307.540710,0.000000
1979-07-24,296.428345,308.063995,0.000000
1979-07-25,296.450378,309.682343,0.000000
1979-07-26,295.224335,309.517578,0.000000
1979-07-27,296.302124,303.754303,3.610872
1979-07-28,296.042816,306.492340,0.000000
1979-07-29,294.867096,308.837433,0.000000
1979-07-30,295.282349,308.170593,0.000000
1979-07-31,296.087524,307.219482,0.391342
1979-08-01,295.380096,307.109009,0.000000
1979-08-02,295.062836,307.069519,0.000000
1979-08-03,294.686523,305.332520,0.295290
1979-08-04,295.310883,306.252258,3.060995
1979-08-05,296.157684,304.514496,0.533280
1979-08-06,295.813080,307.054932,0.346798
1979-08-07,294.297394,309.541046,0.296352
1979-08-08,294.618561,310.655121,0.638096
1979-08-09,296.619019,311.429810,0.000000
1979-08-10,297.751038,311.505890,0.000000
1979-08-11,298.413208,311.014496,0.000000
1979-08-12,296.390747,309.601959,0.000000
1979-08-13,296.300140,309.144867,0.000000
1979-08-14,296.329041,310.434113,0.000000
1979-08-15,297.178925,310.737427,0.000000
1979-08-16,296.620605,309.677277,0.000000
1979-08-17,297.375977,309.227112,0.000000
1979-08-18,295.886749,309.148285,0.000000
1979-08-19,296.247650,309.467255,0.861693
1979-08-20,296.472565,310.490173,0.000000
1979-08-21,297.615601,311.307617,0.000000
1979-08-22,295.687408,310.871704,0.000000
1979-08-23,296.010132,310.828491,0.000000
1979-08-24,295.731964,311.418579,0.000000
1979-08-25,295.995209,311.220520,0.000000
1979-08-26,295.134033,310.738922,0.000000
1979-08-27,295.992065,312.464478,0.772387
1979-08-28,298.901123,310.660767,0.000000
1979-08-29,295.450287,304.673035,0.587425
1979-08-30,295.098022,305.085693,0.982757
1979-08-31,295.618805,309.382812,0.000000
1979-09-01,295.539551,310.240082,0.000000
1979-09-02,296.511627,310.677612,0.000000
1979-09-03,296.167114,312.985382,0.000000
1979-09-04,295.839630,312.431000,0.000000
1979-09-05,298.735199,307.852448,1.619126
1979-09-06,297.215668,304.275604,6.646644
1979-09-07,296.007629,303.611969,6.929473
1979-09-08,296.596161,306.231018,0.519333
1979-09-09,295.969818,307.877045,0.000000
1979-09-10,295.081818,307.820007,0.000000
1979-09-11,296.064056,309.206329,0.000000
1979-09-12,297.067108,308.336395,16.246946
1979-09-13,293.713379,305.938751,0.000000
1979-09-14,289.103943,306.557281,0.000000
1979-09-15,291.072876,306.507111,0.000000
1979-09-16,291.909485,306.756805,0.000000
1979-09-17,292.763672,305.923889,0.000000
1979-09-18,294.620789,302.671722,1.905903
1979-09-19,294.666534,301.570312,16.033169
1979-09-20,293.489868,302.958008,30.341234
1979-09-21,292.602997,300.107605,31.361670
1979-09-22,290.298248,299.740204,20.526434
1979-09-23,291.060944,298.637451,14.509531
1979-09-24,291.046021,295.870575,2.741212
1979-09-25,288.579559,298.729736,2.621810
1979-09-26,291.188171,296.581726,4.699928
1979-09-27,292.251495,297.150055,3.453084
1979-09-28,292.853394,299.920715,0.833553
1979-09-29,292.313568,302.450470,10.605999
1979-09-30,290.831268,302.169678,0.000000
1979-10-01,287.334656,302.485840,0.000000
1979-10-02,288.741394,301.138702,3.362709
1979-10-03,292.598541,298.434326,26.675650
1979-10-04,284.191498,295.812592,0.000000
1979-10-05,285.364655,291.092102,0.000000
1979-10-06,286.945190,291.764465,29.899683
1979-10-07,292.941620,302.104675,25.434168
1979-10-08,292.001495,303.670044,0.000000
1979-10-09,290.482666,302.522766,0.000000
1979-10-10,291.764984,301.054352,1.447649
1979-10-11,290.764526,300.530151,3.515597
1979-10-12,285.249725,296.577301,0.000000
1979-10-13,284.317749,295.856659,0.000000
1979-10-14,286.719360,296.057587,0.000000
1979-10-15,287.570953,295.534058,0.000000
1979-10-16,291.998505,297.475891,0.000000
1979-10-17,291.635742,300.484894,0.000000
1979-10-18,293.310425,299.973236,0.000000
1979-10-19,292.458221,303.199585,0.000000
1979-10-20,291.047821,302.163086,0.000000
1979-10-21,289.236267,301.812836,0.000000
1979-10-22,286.761871,303.258240,0.000000
1979-10-23,285.909271,302.356598,0.000000
1979-10-24,286.254211,299.914398,0.000000
1979-10-25,282.408722,301.496216,0.000000
1979-10-26,281.146393,295.811920,0.000000
1979-10-27,280.085236,297.088776,0.000000
1979-10-28,284.882965,300.101593,0.000000
1979-10-29,286.926636,302.056244,0.000000
1979-10-30,287.761475,298.271851,0.000000
1979-10-31,285.600555,296.625214,0.000000
1979-11-01,287.891327,302.303589,0.000000
1979-11-02,288.687592,300.636139,0.000000
1979-11-03,288.845428,298.269867,0.000000
1979-11-04,290.147461,303.777344,2.755286
1979-11-05,287.908966,302.040527,0.000000
1979-11-06,289.385010,302.789276,0.000000
1979-11-07,287.431915,302.404083,0.000000
1979-11-08,281.668579,299.341339,0.000000
1979-11-09,284.471985,295.628693,0.000000
1979-11-10,280.110199,288.846283,14.521891
1979-11-11,280.593964,290.083099,9.343324
1979-11-12,271.786774,284.436584,0.000000
1979-11-13,275.604187,288.704010,0.000000
1979-11-14,277.162537,287.254608,0.000000
1979-11-15,280.354004,293.795746,0.000000
1979-11-16,288.728546,298.316895,2.529074
1979-11-17,288.291534,297.139038,1.999987
1979-11-18,290.631714,298.476959,2.841488
1979-11-19,290.182495,300.234100,1.498731
1979-11-20,290.024536,302.464813,0.351599
1979-11-21,290.118805,303.510529,0.000000
1979-11-22,284.690460,299.825287,0.000000
1979-11-23,281.043640,292.498352,0.000000
1979-11-24,284.696198,300.385895,0.000000
1979-11-25,286.033691,296.584717,0.561485
1979-11-26,277.721039,289.424957,0.000000
1979-11-27,278.094696,288.283783,7.418073
1979-11-28,283.755127,294.531647,9.887752
1979-11-29,280.782227,295.289062,0.000000
1979-11-30,282.549683,299.650055,0.000000
1979-12-01,287.133698,297.928680,0.000000
1979-12-02,278.980621,295.921448,0.000000
1979-12-03,282.518921,295.168671,0.000000
1979-12-04,279.370026,292.547119,6.120760
1979-12-05,272.944824,283.098389,0.000000
1979-12-06,274.916870,281.546570,0.000000
1979-12-07,269.870728,285.613647,0.000000
1979-12-08,274.022522,290.788879,0.000000
1979-12-09,278.923553,289.263916,10.168221
1979-12-10,278.660095,287.739807,10.199602
1979-12-11,282.461334,294.722565,0.000000
1979-12-12,284.166412,291.347504,0.000000
1979-12-13,278.939636,285.050629,1.598751
1979-12-14,274.340973,285.800537,0.000000
1979-12-15,274.828918,287.746887,0.000000
1979-12-16,280.510223,288.659790,0.000000
1979-12-17,284.925079,293.365204,0.903222
1979-12-18,288.528229,295.710602,1.627199
1979-12-19,282.144440,291.141571,0.000000
1979-12-20,276.692230,288.925293,0.000000
1979-12-21,277.516327,290.626831,0.000000
1979-12-22,279.674469,295.426239,0.000000
1979-12-23,282.373230,296.736725,0.000000
1979-12-24,283.205109,299.320526,0.000000
1979-12-25,286.688995,298.133392,0.000000
1979-12-26,283.194183,297.524200,0.000000
1979-12-27,276.359711,292.136841,0.000000
1979-12-28,272.669708,282.519958,13.081656
1979-12-29,273.952240,280.218933,8.548976
1979-12-30,265.892365,280.968018,0.000000
1979-12-31,269.308929,284.182495,0.000000
1980-01-01,272.724091,288.056671,0.000000
1980-01-02,273.776855,291.483459,0.000000
1980-01-03,277.342163,294.268829,0.000000
1980-01-04,278.292908,297.760681,0.000000
1980-01-05,281.392212,299.963043,0.000000
1980-01-06,282.339600,295.205109,0.309640
1980-01-07,272.768188,284.656738,0.000000
1980-01-08,274.185089,282.108521,0.692487
1980-01-09,268.146881,278.215973,0.000000
1980-01-10,267.417511,281.087952,0.000000
1980-01-11,270.969025,286.450134,0.462488
1980-01-12,273.346161,290.320129,0.000000
1980-01-13,275.693512,291.968994,0.000000
1980-01-14,277.579437,295.240631,0.000000
1980-01-15,279.943512,298.772095,0.000000
1980-01-16,279.778381,296.359802,0.350362
1980-01-17,280.672424,299.318024,0.000000
1980-01-18,282.521393,298.627380,0.000000
1980-01-19,275.128540,294.602814,0.000000
1980-01-20,268.756165,279.136261,0.000000
1980-01-21,268.960327,280.099640,0.000000
1980-01-22,272.094177,285.463257,0.000000
1980-01-23,274.594208,283.117859,6.828671
1980-01-24,274.038452,279.404938,9.720317
1980-01-25,270.144867,274.715729,10.126082
1980-01-26,268.555450,277.939728,1.669436
1980-01-27,269.939362,279.859070,0.000000
1980-01-28,273.554260,284.946167,0.000000
1980-01-29,279.985626,285.983643,0.000000
1980-01-30,283.660187,289.047791,0.458911
1980-01-31,282.001068,295.697723,0.000000
1980-02-01,283.447327,297.579041,0.000000
1980-02-02,280.027710,296.718445,0.000000
1980-02-03,282.305237,300.607025,0.000000
1980-02-04,283.978760,296.441833,0.000000
1980-02-05,272.481873,286.204010,0.000000
1980-02-06,277.119873,293.968994,0.000000
1980-02-07,278.048035,298.428223,0.000000
1980-02-08,280.940674,300.728027,0.000000
1980-02-09,284.673920,300.879639,0.000000
1980-02-10,281.529236,300.680298,0.000000
1980-02-11,285.610687,298.760925,0.860222
1980-02-12,269.781281,284.196808,0.000000
1980-02-13,275.505737,295.188446,0.000000
1980-02-14,279.816254,292.380676,0.000000
1980-02-15,279.619995,292.949371,0.000000
1980-02-16,286.791290,300.293854,0.000000
1980-02-17,287.494446,296.833099,5.779995
1980-02-18,283.659027,296.117371,0.000000
1980-02-19,278.022461,294.072388,0.000000
1980-02-20,283.924042,295.981598,5.212483
1980-02-21,281.360352,300.208466,0.000000
1980-02-22,284.306824,300.029358,0.000000
1980-02-23,288.087280,300.556213,2.681979
1980-02-24,283.036285,295.984863,0.000000
1980-02-25,277.644562,293.052246,0.000000
1980-02-26,280.264648,299.515747,0.000000
1980-02-27,285.905518,300.487518,0.000000
1980-02-28,287.771667,299.061432,3.561012
1980-02-29,284.446625,293.868652,11.012159
1980-03-01,281.121582,288.675873,18.463306
1980-03-02,283.303497,287.949799,30.433905
1980-03-03,277.761719,292.159119,0.000000
1980-03-04,279.335999,289.944916,0.686422
1980-03-05,281.077179,289.833740,0.000000
1980-03-06,280.270233,295.993042,0.000000
1980-03-07,282.143585,294.635620,0.000000
1980-03-08,281.743622,299.102264,0.000000
1980-03-09,287.394958,295.611145,0.000000
1980-03-10,286.297913,289.912415,4.719541
1980-03-11,286.377960,296.006012,1.454748
1980-03-12,283.721680,301.827087,0.000000
1980-03-13,288.362396,299.084442,0.000000
1980-03-14,287.261719,294.118622,7.977653
1980-03-15,288.681824,294.139160,0.000000
1980-03-16,290.334015,300.718933,0.552842
1980-03-17,290.490143,299.472137,6.835536
1980-03-18,289.350647,299.514679,20.873625
1980-03-19,284.298462,303.063141,0.295507
1980-03-20,287.845978,298.305603,0.000000
1980-03-21,289.638947,301.283936,3.443215
1980-03-22,291.794037,303.223053,1.591110
1980-03-23,288.484436,300.412048,0.000000
1980-03-24,290.513031,298.635529,2.762665
1980-03-25,292.160706,299.956818,1.742164
1980-03-26,292.922089,298.301025,1.167178
1980-03-27,291.212799,303.098297,0.626481
1980-03-28,291.710785,303.494293,0.000000
1980-03-29,292.596985,303.602112,0.872042
1980-03-30,292.546021,305.451752,0.803830
1980-03-31,288.750031,303.867950,0.000000
1980-04-01,282.759827,294.164612,0.000000
1980-04-02,284.488922,290.167664,0.000000
1980-04-03,285.446747,289.035645,18.198200
1980-04-04,287.905090,298.497009,0.000000
1980-04-05,290.906738,299.982880,0.000000
1980-04-06,291.543610,301.789551,0.000000
1980-04-07,284.934998,300.130798,0.000000
1980-04-08,284.446350,303.336487,0.000000
1980-04-09,287.961182,306.412811,0.000000
1980-04-10,287.531067,307.370911,0.000000
1980-04-11,291.085724,308.892120,0.478557
1980-04-12,290.712860,307.133423,0.000000
1980-04-13,291.323273,306.676819,0.000000
1980-04-14,293.008453,303.813965,0.000000
1980-04-15,292.675018,299.315582,0.535890
1980-04-16,290.799744,300.199249,0.000000
1980-04-17,290.886261,301.228882,0.000000
1980-04-18,292.568542,298.469971,0.000000
1980-04-19,292.767365,300.353027,0.000000
1980-04-20,294.021332,301.778900,0.000000
1980-04-21,290.093475,307.712189,0.333019
1980-04-22,287.306549,303.735565,0.000000
1980-04-23,285.121063,304.048553,0.000000
1980-04-24,286.124359,305.580658,0.000000
1980-04-25,289.542114,307.193298,0.000000
1980-04-26,292.527374,303.826508,0.000000
1980-04-27,294.187683,298.310699,4.128823
1980-04-28,294.827423,297.127319,8.392069
1980-04-29,295.639923,297.511719,2.118028
1980-04-30,292.830109,297.379425,14.117461
1980-05-01,294.913544,302.809082,8.192172
1980-05-02,289.760162,304.144440,0.000000
1980-05-03,285.303894,302.431915,0.000000
1980-05-04,290.269562,304.811462,0.000000
1980-05-05,293.621399,303.812378,0.000000
1980-05-06,293.860138,302.736420,1.260980
1980-05-07,291.936676,303.446075,30.421799
1980-05-08,285.169739,302.978455,0.000000
1980-05-09,285.784210,304.761627,0.000000
1980-05-10,288.918671,305.926788,0.000000
1980-05-11,289.703888,306.871307,0.000000
1980-05-12,288.989441,305.477386,0.000000
1980-05-13,288.727844,304.220032,0.816346
1980-05-14,290.369354,303.548492,0.000000
1980-05-15,293.037109,302.674469,0.000000
1980-05-16,294.396301,300.661194,2.359166
1980-05-17,293.380554,301.646759,0.825507
1980-05-18,294.214935,300.692902,47.459473
1980-05-19,292.033936,296.104126,55.543129
1980-05-20,293.031738,301.377838,15.776205
1980-05-21,288.680115,299.875702,5.888383
1980-05-22,290.563385,301.225616,0.000000
1980-05-23,293.125305,303.549683,0.000000
1980-05-24,292.431580,300.888824,0.000000
1980-05-25,291.808990,304.564453,0.000000
1980-05-26,293.080170,306.072540,0.000000
1980-05-27,294.586700,306.963074,0.000000
1980-05-28,294.161011,305.685516,0.794220
1980-05-29,292.756012,303.483215,3.369603
1980-05-30,293.036835,305.525024,0.000000
1980-05-31,296.376038,303.705414,0.375464
1980-06-01,294.822906,305.578705,5.916135
1980-06-02,294.752106,305.664978,4.500245
1980-06-03,292.919220,306.279358,1.022544
1980-06-04,294.685516,307.738190,0.000000
1980-06-05,295.683990,307.927948,2.503567
1980-06-06,296.090820,309.006592,0.000000
1980-06-07,296.124847,309.860291,0.000000
1980-06-08,296.175568,310.347504,0.000000
1980-06-09,294.865845,310.006378,0.000000
1980-06-10,294.830475,306.745575,0.000000
1980-06-11,294.627014,301.548035,33.662239
1980-06-12,294.994019,299.131683,24.916067
1980-06-13,295.284943,300.794281,0.000000
1980-06-14,294.734802,304.688721,4.430603
1980-06-15,295.896423,306.268463,2.409412
1980-06-16,294.966614,307.099091,0.000000
1980-06-17,291.578461,310.401184,0.000000
1980-06-18,294.565186,311.622284,0.000000
1980-06-19,295.554749,308.710876,0.000000
1980-06-20,295.600647,304.794098,0.000000
1980-06-21,297.792480,303.680450,0.000000
1980-06-22,296.160309,302.969666,2.388268
1980-06-23,295.667603,302.632111,9.985538
1980-06-24,296.413757,302.959625,3.239779
1980-06-25,295.419495,303.863434,0.292128
1980-06-26,294.864594,305.183563,1.066319
1980-06-27,294.241119,306.180542,0.000000
1980-06-28,295.469971,306.708588,0.000000
1980-06-29,294.619934,306.718201,0.000000
1980-06-30,294.758820,309.973297,0.000000
1980-07-01,298.134003,310.537720,0.000000
1980-07-02,297.566162,307.248474,0.000000
1980-07-03,295.886658,307.593964,0.000000
1980-07-04,295.203857,308.386993,0.000000
1980-07-05,295.394745,308.711761,0.000000
1980-07-06,295.132477,308.051086,0.000000
1980-07-07,295.648071,310.534088,0.000000
1980-07-08,296.144226,311.567169,0.000000
1980-07-09,297.290833,310.302643,0.000000
1980-07-10,295.602509,309.033081,0.000000
1980-07-11,295.797333,309.493958,0.000000
1980-07-12,295.713593,308.336914,0.000000
1980-07-13,296.279999,307.583832,0.000000
1980-07-14,295.744293,307.581757,0.000000
1980-07-15,294.893707,308.148499,0.000000
1980-07-16,295.616455,309.118256,0.861176
1980-07-17,296.129730,308.909393,0.000000
1980-07-18,296.845306,307.136200,0.000000
1980-07-19,296.722717,308.806946,1.724583
1980-07-20,296.627441,309.633850,0.000000
1980-07-21,296.554352,309.274231,0.000000
1980-07-22,296.431763,309.639038,0.000000
