#Variables:
#tasmin_MIROC-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)
1972-12-17,271.760529,280.359955,0.000000
1972-12-18,271.734375,285.674561,0.000000
1972-12-19,274.989441,282.690826,0.000000
1972-12-20,268.860992,284.797119,0.000000
1972-12-21,274.405334,297.913513,0.000000
1972-12-22,285.905426,292.998627,7.159824
1972-12-23,279.898468,288.499237,3.192767
1972-12-24,279.683960,287.116730,0.000000
1972-12-25,271.583527,283.303833,0.000000
1972-12-26,280.530792,297.451355,0.000000
1972-12-27,284.924347,292.960999,0.862869
1972-12-28,279.875244,287.715088,1.598751
1972-12-29,277.448395,284.891602,0.312961
1972-12-30,267.841156,279.600647,0.000000
1972-12-31,264.540497,281.650269,0.000000
1973-01-01,271.836365,288.307831,0.347829
1973-01-02,278.030426,294.688110,0.000000
1973-01-03,282.203918,297.428162,0.000000
1973-01-04,286.015869,293.250153,2.871433
1973-01-05,274.957794,290.752991,0.000000
1973-01-06,277.538666,301.619934,0.000000
1973-01-07,281.281891,298.818237,0.000000
1973-01-08,285.636383,303.064667,0.374003
1973-01-09,288.007874,301.640900,0.000000
1973-01-10,286.649170,303.498383,0.000000
1973-01-11,284.880920,297.129517,0.000000
1973-01-12,282.587830,300.275848,0.000000
1973-01-13,287.326080,303.187988,0.000000
1973-01-14,282.979645,296.393341,0.000000
1973-01-15,280.847229,300.097870,0.000000
1973-01-16,287.639679,298.812317,0.000000
1973-01-17,286.305847,296.946106,0.000000
1973-01-18,280.080872,299.536194,0.000000
1973-01-19,281.197418,302.122223,0.000000
1973-01-20,285.216431,301.618286,0.000000
1973-01-21,286.074585,302.069885,0.722472
1973-01-22,283.719574,298.672852,0.000000
1973-01-23,271.724640,285.121704,0.000000
1973-01-24,273.271515,288.353180,0.000000
1973-01-25,275.407745,292.066620,0.000000
1973-01-26,280.205292,293.767212,0.696839
1973-01-27,283.889160,289.845581,0.411914
1973-01-28,275.255188,283.619019,0.555152
1973-01-29,277.302216,291.206970,1.274033
1973-01-30,285.732056,298.061279,3.684949
1973-01-31,283.328308,290.572906,0.000000
1973-02-01,276.636780,287.065796,0.000000
1973-02-02,273.600708,291.118439,0.000000
1973-02-03,274.047394,286.616241,0.000000
1973-02-04,266.004974,279.629089,0.000000
1973-02-05,267.323608,282.563782,0.000000
1973-02-06,275.926605,285.818939,8.340676
1973-02-07,282.421600,288.228027,8.603877
1973-02-08,274.097198,287.372589,0.000000
1973-02-09,276.021759,295.471344,0.000000
1973-02-10,278.653595,296.025482,0.000000
1973-02-11,279.793060,289.838318,1.454922
1973-02-12,278.129150,287.509766,8.904708
1973-02-13,284.289490,297.905243,2.572085
1973-02-14,284.686584,295.057587,4.869318
1973-02-15,287.787079,299.076172,12.101071
1973-02-16,286.572296,297.220673,5.299141
1973-02-17,287.277161,295.848419,4.209189
1973-02-18,282.996155,296.745422,0.000000
1973-02-19,285.789612,300.227661,0.834486
1973-02-20,287.971710,295.863647,3.512942
1973-02-21,278.392029,289.372833,2.687057
1973-02-22,274.668213,291.104797,0.000000
1973-02-23,280.289429,288.698303,0.000000
1973-02-24,273.121368,287.549835,0.000000
1973-02-25,278.875885,298.249878,0.000000
1973-02-26,284.666046,299.634277,0.000000
1973-02-27,279.422394,293.977173,0.000000
1973-02-28,281.016052,302.414764,0.000000
1973-03-01,284.772858,306.241394,0.000000
1973-03-02,288.808319,303.951508,0.000000
1973-03-03,291.730103,303.378693,1.040872
1973-03-04,288.764862,298.827484,0.000000
1973-03-05,284.418915,298.547607,0.000000
1973-03-06,280.944153,302.380829,0.000000
1973-03-07,285.677429,298.340820,0.280427
1973-03-08,281.450745,295.526184,5.532892
1973-03-09,288.905945,299.681824,13.756731
1973-03-10,287.867004,297.673218,0.000000
1973-03-11,287.951721,298.747498,0.000000
1973-03-12,287.695953,301.096741,0.324903
1973-03-13,289.268890,299.582367,7.817552
1973-03-14,290.768372,298.114227,2.035749
1973-03-15,283.350647,294.745483,0.000000
1973-03-16,285.771027,295.981384,0.000000
1973-03-17,283.302429,301.445984,0.000000
1973-03-18,284.329193,301.683380,0.000000
1973-03-19,281.775452,300.877777,0.000000
1973-03-20,288.611511,304.648346,0.000000
1973-03-21,290.489868,303.690186,0.000000
1973-03-22,286.807892,304.709015,0.000000
1973-03-23,288.536133,302.474030,0.753813
1973-03-24,290.284668,298.573486,0.000000
1973-03-25,283.355835,296.097565,0.000000
1973-03-26,279.327698,298.880615,0.000000
1973-03-27,284.203094,302.533813,0.000000
1973-03-28,287.467010,304.009125,0.000000
1973-03-29,287.868286,304.607056,0.000000
1973-03-30,292.579590,302.624756,2.149383
1973-03-31,289.090820,303.733826,1.882773
1973-04-01,288.630035,302.333344,0.900423
1973-04-02,289.941376,301.483154,0.396891
1973-04-03,289.486969,296.720215,20.713854
1973-04-04,288.728180,298.981506,4.401251
1973-04-05,290.635498,298.738556,1.315329
1973-04-06,289.303345,303.957062,0.000000
1973-04-07,289.141418,298.588959,0.288087
1973-04-08,281.807465,296.297516,0.000000
1973-04-09,282.225525,294.113312,0.000000
1973-04-10,281.745605,295.018921,0.000000
1973-04-11,281.618591,303.232910,0.000000
1973-04-12,288.661133,299.112061,2.234981
1973-04-13,289.132050,302.534027,0.000000
1973-04-14,287.912964,300.816162,0.000000
1973-04-15,289.092621,301.189087,0.000000
1973-04-16,286.869354,296.964539,0.000000
1973-04-17,287.049896,294.927734,0.330625
1973-04-18,284.227234,300.773743,0.000000
1973-04-19,287.222748,303.776581,0.000000
1973-04-20,291.186676,303.123230,5.989432
1973-04-21,284.951111,296.715515,0.000000
1973-04-22,280.395691,299.493652,0.000000
1973-04-23,284.813446,298.719666,0.000000
1973-04-24,284.946411,297.394531,0.000000
1973-04-25,287.711090,303.082123,0.000000
1973-04-26,290.369751,302.395630,0.000000
1973-04-27,289.981110,304.591736,0.000000
1973-04-28,292.192352,305.445068,0.000000
1973-04-29,292.931763,303.590332,7.821259
1973-04-30,291.663116,305.179260,0.000000
1973-05-01,291.314789,304.954681,0.000000
1973-05-02,294.125854,303.847656,11.768270
1973-05-03,293.775238,303.361450,6.555249
1973-05-04,294.662994,300.150269,0.328142
1973-05-05,290.565247,298.691589,0.000000
1973-05-06,286.829590,305.378754,0.000000
1973-05-07,289.628357,301.464722,0.000000
1973-05-08,289.731689,308.106049,0.000000
1973-05-09,292.101257,304.562439,0.000000
1973-05-10,292.291443,303.077820,0.000000
1973-05-11,292.097656,305.527802,0.000000
1973-05-12,293.528900,307.084167,0.000000
1973-05-13,293.699249,307.100616,0.000000
1973-05-14,294.542084,307.618073,0.000000
1973-05-15,293.782013,311.965973,0.000000
1973-05-16,292.953857,305.897400,0.000000
1973-05-17,294.861328,309.893097,0.000000
1973-05-18,294.459625,304.642548,11.941747
1973-05-19,294.903961,308.831238,0.000000
1973-05-20,294.548889,303.201019,5.514020
1973-05-21,294.557007,301.904297,0.000000
1973-05-22,291.816559,306.764221,0.000000
1973-05-23,292.761017,307.297546,0.000000
1973-05-24,291.713745,306.590851,0.000000
1973-05-25,294.901062,307.191162,0.000000
1973-05-26,294.810913,306.600983,0.000000
1973-05-27,294.120087,308.244171,0.000000
1973-05-28,294.972382,310.955963,0.000000
1973-05-29,296.177429,309.970215,0.000000
1973-05-30,295.857849,311.317474,0.000000
1973-05-31,296.486664,307.542084,0.000000
1973-06-01,295.896790,309.617493,0.000000
1973-06-02,296.944153,307.026062,0.000000
1973-06-03,294.188202,305.179047,0.000000
1973-06-04,293.953735,310.556946,0.000000
1973-06-05,295.790192,309.855499,0.000000
1973-06-06,297.356354,307.373779,0.000000
1973-06-07,295.590088,306.599457,0.000000
1973-06-08,295.227020,305.898376,0.000000
1973-06-09,296.092926,306.279358,0.000000
1973-06-10,294.119415,305.034119,0.000000
1973-06-11,294.571716,305.695679,0.000000
1973-06-12,294.458496,306.583801,1.152199
1973-06-13,293.503448,304.450958,3.708099
1973-06-14,294.201538,307.066772,0.546341
1973-06-15,294.952026,306.145447,0.000000
1973-06-16,296.495392,306.652618,0.920878
1973-06-17,296.353699,306.732117,0.000000
1973-06-18,295.945984,307.718964,0.000000
1973-06-19,296.377075,308.330688,0.000000
1973-06-20,297.351318,307.383057,0.000000
1973-06-21,297.719910,308.214111,0.000000
1973-06-22,298.108917,307.961273,0.000000
1973-06-23,296.924164,306.786804,0.000000
1973-06-24,296.604858,307.339294,0.360408
1973-06-25,296.923431,307.839600,0.000000
1973-06-26,297.287506,307.590515,0.000000
1973-06-27,297.571503,308.462128,0.000000
1973-06-28,297.714081,307.129242,0.000000
1973-06-29,296.454865,306.265961,0.000000
1973-06-30,295.603973,305.430634,0.000000
1973-07-01,294.234039,306.029388,0.000000
1973-07-02,295.045135,306.508331,0.000000
1973-07-03,295.506531,305.610657,0.000000
1973-07-04,295.226349,304.810150,0.000000
1973-07-05,295.113556,305.491058,0.000000
1973-07-06,295.463135,306.031738,0.000000
1973-07-07,295.567963,306.401825,0.000000
1973-07-08,295.563812,306.927429,0.000000
1973-07-09,296.861267,308.964539,0.000000
1973-07-10,296.272858,310.062012,0.000000
1973-07-11,296.429504,307.516846,0.000000
1973-07-12,296.273376,306.858673,0.000000
1973-07-13,296.304413,304.692169,10.593278
1973-07-14,297.326721,305.674774,8.295038
1973-07-15,296.496124,309.575470,0.000000
1973-07-16,296.886993,310.155579,0.695611
1973-07-17,297.111145,309.486633,0.000000
1973-07-18,296.510345,310.527283,0.000000
1973-07-19,297.110260,310.818817,0.000000
1973-07-20,297.104889,310.738525,0.000000
1973-07-21,297.792175,311.091156,0.000000
1973-07-22,297.822449,311.816650,0.000000
1973-07-23,297.866333,313.465210,0.000000
1973-07-24,298.523865,309.878082,0.000000
1973-07-25,298.420959,307.527527,0.000000
1973-07-26,296.326935,305.598755,0.000000
1973-07-27,295.916138,309.107147,0.313785
1973-07-28,297.268982,313.203461,0.000000
1973-07-29,297.761261,311.592896,0.000000
1973-07-30,297.350586,312.387878,0.000000
1973-07-31,298.392975,312.752930,0.000000
1973-08-01,298.770447,312.643707,0.444073
1973-08-02,298.645416,309.818634,12.100043
1973-08-03,296.531830,307.688507,0.549620
1973-08-04,295.667755,307.108673,0.000000
1973-08-05,295.631378,308.061249,0.000000
1973-08-06,296.122925,307.490509,0.000000
1973-08-07,296.192230,307.321716,0.000000
1973-08-08,295.966248,311.077332,0.000000
1973-08-09,296.683594,308.056488,0.000000
1973-08-10,296.094696,306.778564,0.300070
1973-08-11,296.020142,306.197235,0.000000
1973-08-12,296.256134,306.779449,0.415402
1973-08-13,296.372833,307.979401,0.827024
1973-08-14,297.069550,311.953644,1.865141
1973-08-15,299.014069,311.652039,3.987255
1973-08-16,299.840973,311.157349,0.000000
1973-08-17,298.156128,310.860840,1.855248
1973-08-18,300.004730,309.178711,5.917005
1973-08-19,296.175934,308.565155,0.000000
1973-08-20,296.160858,308.747894,0.000000
1973-08-21,296.007141,307.416046,0.000000
1973-08-22,295.700439,305.279266,0.377605
1973-08-23,296.068909,307.145233,1.006218
1973-08-24,297.227264,309.601135,9.161169
1973-08-25,296.855438,310.041656,0.403076
1973-08-26,298.164459,309.382812,0.446286
1973-08-27,296.521576,307.110321,4.797486
1973-08-28,298.600616,306.113922,5.109037
1973-08-29,297.091400,304.436066,29.416098
1973-08-30,293.535187,300.889465,35.809422
1973-08-31,294.184937,304.119324,11.739794
1973-09-01,295.019623,305.387299,0.000000
1973-09-02,293.563293,305.210144,0.000000
1973-09-03,293.905304,306.904510,1.546586
1973-09-04,295.635010,303.615295,5.838438
1973-09-05,293.874420,301.637360,2.512672
1973-09-06,293.187897,302.937531,0.000000
1973-09-07,290.562225,303.269135,0.000000
1973-09-08,290.675751,303.865723,0.000000
1973-09-09,291.061249,305.401398,0.000000
1973-09-10,294.182404,305.505402,0.000000
1973-09-11,293.586517,300.339020,22.861437
1973-09-12,290.613464,296.407166,30.491577
1973-09-13,290.174713,302.474243,4.751353
1973-09-14,292.890442,303.931549,4.918521
1973-09-15,294.056030,304.326752,2.675110
1973-09-16,294.195526,305.419159,1.596912
1973-09-17,293.836395,304.002960,0.537791
1973-09-18,293.135254,303.563324,10.635406
1973-09-19,292.512604,303.619385,2.484241
1973-09-20,291.122009,302.524078,0.357239
1973-09-21,290.308594,301.677765,0.000000
1973-09-22,291.551575,302.630920,0.935967
1973-09-23,290.361328,303.364655,0.000000
1973-09-24,289.250610,303.550568,0.000000
1973-09-25,288.687073,305.650513,0.000000
1973-09-26,289.180603,305.101929,0.000000
1973-09-27,291.387787,306.614258,0.000000
1973-09-28,293.660553,308.098969,0.000000
1973-09-29,291.303741,308.313721,0.000000
1973-09-30,290.928223,308.191406,0.000000
1973-10-01,290.965851,309.705261,0.000000
1973-10-02,292.698853,310.170166,0.000000
1973-10-03,293.968781,309.544250,0.000000
1973-10-04,293.733459,307.289703,0.000000
1973-10-05,291.019989,304.956757,0.000000
1973-10-06,286.536591,307.128601,0.000000
1973-10-07,289.787415,305.363403,0.000000
1973-10-08,292.455475,305.157501,0.000000
1973-10-09,293.914795,305.682526,0.000000
1973-10-10,293.023285,302.295654,40.680473
1973-10-11,292.086121,301.632019,12.264038
1973-10-12,291.910583,303.416901,0.813305
1973-10-13,293.895294,305.905304,0.000000
1973-10-14,293.978485,306.057434,0.000000
1973-10-15,293.886505,308.172516,0.000000
1973-10-16,293.884064,305.467102,0.000000
1973-10-17,290.005463,303.771454,0.694607
1973-10-18,280.318542,291.454193,0.000000
1973-10-19,283.170013,295.611145,0.675695
1973-10-20,281.406738,295.932159,0.000000
1973-10-21,281.674438,297.684753,0.000000
1973-10-22,283.269409,303.711639,0.000000
1973-10-23,286.914642,300.759796,0.000000
1973-10-24,287.218658,300.251343,0.000000
1973-10-25,287.763306,297.900879,0.000000
1973-10-26,284.758545,295.456543,6.294591
1973-10-27,280.421478,288.951904,5.272123
1973-10-28,284.526459,289.806976,11.922076
1973-10-29,281.881592,296.744537,0.000000
1973-10-30,285.267792,298.905029,0.000000
1973-10-31,287.373901,299.782074,0.000000
1973-11-01,290.113678,298.584015,0.000000
1973-11-02,286.558929,295.913147,0.000000
1973-11-03,278.787842,293.599792,0.000000
1973-11-04,280.070709,293.541687,0.000000
1973-11-05,280.813416,297.381409,0.000000
1973-11-06,276.787689,293.356934,0.000000
1973-11-07,280.644531,300.868225,0.000000
1973-11-08,285.445557,304.289337,0.000000
1973-11-09,286.557404,301.500183,0.000000
1973-11-10,287.702545,304.583984,0.000000
1973-11-11,286.998169,300.615723,0.000000
1973-11-12,288.929535,303.470490,0.000000
1973-11-13,289.300049,299.216919,0.352171
1973-11-14,287.256927,293.667206,4.815112
1973-11-15,287.163696,296.362335,1.489599
1973-11-16,289.160004,298.398041,1.358810
1973-11-17,286.195648,294.162750,0.000000
1973-11-18,278.260468,289.472290,0.000000
1973-11-19,281.662750,292.498352,7.596683
1973-11-20,285.162598,297.208984,10.602442
1973-11-21,280.118073,290.201935,0.000000
1973-11-22,276.951080,291.959076,0.000000
1973-11-23,279.218658,292.963837,0.000000
1973-11-24,281.653778,296.508301,0.000000
1973-11-25,276.849701,290.564026,0.000000
1973-11-26,277.333282,292.490173,0.000000
1973-11-27,278.671173,290.215149,0.000000
1973-11-28,275.778839,289.469269,0.000000
1973-11-29,277.324310,295.425140,0.000000
1973-11-30,276.976013,293.517212,0.000000
1973-12-01,278.871582,297.851074,0.000000
1973-12-02,281.621735,298.716400,0.000000
1973-12-03,286.475922,299.545166,0.000000
1973-12-04,286.769196,299.804993,1.462147
1973-12-05,282.624329,295.824829,0.000000
1973-12-06,283.041931,300.890594,0.000000
1973-12-07,288.196808,298.809601,0.571501
1973-12-08,282.439423,298.682526,0.000000
1973-12-09,282.977997,300.941681,0.000000
1973-12-10,288.616516,301.454346,0.000000
1973-12-11,289.762512,299.960754,1.752738
1973-12-12,287.500092,300.314972,0.983518
1973-12-13,287.707977,296.396362,6.831725
1973-12-14,277.095886,289.518311,0.947075
1973-12-15,276.039368,283.878815,1.816182
1973-12-16,277.626312,288.505981,2.973125
1973-12-17,276.690948,290.567963,0.000000
1973-12-18,277.569092,297.328583,0.000000
1973-12-19,278.331177,295.183044,0.000000
1973-12-20,278.890869,295.696747,0.000000
1973-12-21,284.246948,292.414032,5.346863
1973-12-22,278.779602,290.309906,3.031669
1973-12-23,278.725739,296.429779,0.000000
1973-12-24,287.381561,294.674561,3.387183
1973-12-25,280.231293,296.605103,0.000000
1973-12-26,282.518494,297.777283,0.000000
1973-12-27,281.186157,290.322235,0.000000
1973-12-28,275.367462,293.508209,0.000000
1973-12-29,278.893433,285.792938,4.053223
1973-12-30,270.365753,281.720886,3.385828
1973-12-31,268.762451,284.194733,0.000000
1974-01-01,272.428345,285.914520,0.000000
1974-01-02,276.941650,282.861786,0.749851
1974-01-03,275.826477,284.128021,2.265298
1974-01-04,278.026794,289.772888,0.000000
1974-01-05,275.747559,292.680634,0.000000
1974-01-06,278.981964,291.670837,0.000000
1974-01-07,280.375641,299.910370,0.000000
1974-01-08,278.858948,292.495789,0.000000
1974-01-09,278.343750,290.386414,14.285247
1974-01-10,269.813599,277.231781,7.653754
1974-01-11,272.774841,290.983765,7.091427
1974-01-12,274.622864,286.888275,0.000000
1974-01-13,278.878113,295.590118,0.000000
1974-01-14,282.383484,290.430573,0.000000
1974-01-15,276.799286,295.245148,0.000000
1974-01-16,278.324677,296.166321,0.000000
1974-01-17,279.489594,290.150085,0.000000
1974-01-18,267.518311,288.570862,0.000000
1974-01-19,276.730286,294.917938,0.000000
1974-01-20,277.510864,294.588501,0.000000
1974-01-21,279.942200,296.408813,0.000000
1974-01-22,279.418793,297.975800,0.000000
1974-01-23,282.361511,297.495667,0.000000
1974-01-24,282.186249,298.818695,0.000000
1974-01-25,281.014587,292.716949,0.000000
1974-01-26,282.329651,297.677429,0.000000
1974-01-27,278.884125,294.881561,0.000000
1974-01-28,280.000244,297.858673,0.000000
1974-01-29,282.851593,297.731323,0.000000
1974-01-30,282.686340,297.838287,0.000000
1974-01-31,284.690338,300.893402,0.000000
1974-02-01,284.749420,296.627533,0.000000
1974-02-02,285.791199,295.446991,0.930204
1974-02-03,284.225769,292.390015,7.798762
1974-02-04,276.576080,297.167694,0.000000
1974-02-05,283.841675,299.137177,0.000000
1974-02-06,287.242065,296.673798,7.779582
1974-02-07,285.320648,297.347809,0.000000
1974-02-08,285.039215,295.630371,7.820344
1974-02-09,285.779144,295.576355,9.238390
1974-02-10,282.761505,297.483826,2.635590
1974-02-11,287.737427,295.097351,1.072056
1974-02-12,279.022430,294.344543,0.000000
1974-02-13,280.581818,294.455017,0.000000
1974-02-14,284.316193,289.528290,0.000000
1974-02-15,276.903168,287.953247,0.000000
1974-02-16,279.437683,290.736023,5.779995
1974-02-17,281.662262,291.185883,14.053374
1974-02-18,281.818939,289.417786,2.609200
1974-02-19,280.505798,295.193146,0.000000
1974-02-20,280.449097,294.413849,0.000000
1974-02-21,282.108215,296.435913,0.000000
