#Variables:
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)
1973-01-01,285.340332,295.483276,0.000000
1973-01-02,285.947479,292.428864,1.854488
1973-01-03,275.645996,291.294830,0.000000
1973-01-04,276.838043,295.296295,0.000000
1973-01-05,278.489136,291.145142,0.000000
1973-01-06,275.600403,291.843750,0.000000
1973-01-07,282.615021,295.089233,0.000000
1973-01-08,287.308563,296.660706,2.270393
1973-01-09,287.506256,299.959290,0.866356
1973-01-10,277.639404,291.771088,0.000000
1973-01-11,272.500916,283.859283,0.000000
1973-01-12,270.668152,287.016907,0.000000
1973-01-13,274.232819,291.298676,0.000000
1973-01-14,280.424500,290.685303,0.000000
1973-01-15,282.867004,292.338470,0.000000
1973-01-16,277.230621,292.644043,0.000000
1973-01-17,282.119476,291.675720,0.000000
1973-01-18,277.787720,290.076385,1.190363
1973-01-19,272.672058,283.086365,0.000000
1973-01-20,270.529297,280.441956,0.000000
1973-01-21,269.913055,284.008545,0.000000
1973-01-22,274.745911,283.977844,0.871973
1973-01-23,278.645599,286.835388,11.545677
1973-01-24,274.476135,287.715088,0.000000
1973-01-25,272.645325,284.114990,0.000000
1973-01-26,272.154480,289.720703,0.000000
1973-01-27,278.089508,286.835114,0.000000
1973-01-28,273.691040,289.856689,0.000000
1973-01-29,276.258514,291.154541,0.000000
1973-01-30,282.382782,296.022095,0.772638
1973-01-31,278.476837,288.598541,0.000000
1973-02-01,274.601532,293.577515,0.000000
1973-02-02,277.787018,296.231537,0.000000
1973-02-03,282.856506,298.246277,0.000000
1973-02-04,284.906860,296.737549,0.000000
1973-02-05,288.482025,292.755615,9.238390
1973-02-06,283.827271,294.471558,8.340676
1973-02-07,287.996674,299.589386,0.000000
1973-02-08,288.470398,300.274902,0.000000
1973-02-09,289.298737,300.672607,0.000000
1973-02-10,286.110077,300.865051,0.000000
1973-02-11,287.749084,298.997650,0.472734
1973-02-12,289.178680,297.363068,0.000000
1973-02-13,281.260986,297.617279,0.000000
1973-02-14,283.835083,298.408051,0.000000
1973-02-15,286.987457,299.726929,0.000000
1973-02-16,288.255585,302.516754,0.000000
1973-02-17,284.516022,298.646484,0.000000
1973-02-18,277.201416,285.644440,0.000000
1973-02-19,281.278473,292.111084,0.000000
1973-02-20,288.498962,302.389771,0.000000
1973-02-21,287.779175,299.446289,0.000000
1973-02-22,287.523102,300.724823,0.000000
1973-02-23,287.539062,294.915802,0.000000
1973-02-24,289.886749,298.906708,16.884848
1973-02-25,283.051178,296.607361,2.915706
1973-02-26,279.043549,288.109009,30.375692
1973-02-27,277.235046,286.833679,26.304874
1973-02-28,270.243011,281.910248,1.083590
1973-03-01,272.440613,287.826721,0.000000
1973-03-02,279.485107,288.275574,0.000000
1973-03-03,284.460449,288.195770,0.632338
1973-03-04,279.491760,291.107819,0.000000
1973-03-05,278.259552,292.406982,0.000000
1973-03-06,280.253357,292.372772,0.000000
1973-03-07,283.528625,294.175934,0.000000
1973-03-08,282.200592,296.529999,0.000000
1973-03-09,285.252686,302.297546,0.000000
1973-03-10,285.360626,300.634674,0.000000
1973-03-11,288.046936,300.569824,0.000000
1973-03-12,285.181488,297.661072,0.000000
1973-03-13,280.739960,297.365906,0.000000
1973-03-14,284.784637,298.589294,1.824384
1973-03-15,287.031006,295.349182,0.000000
1973-03-16,280.707397,286.664612,0.000000
1973-03-17,276.836578,287.765930,0.000000
1973-03-18,277.983459,294.324554,0.000000
1973-03-19,280.214417,297.105560,0.000000
1973-03-20,283.373474,297.932709,0.000000
1973-03-21,288.130920,296.506622,11.083554
1973-03-22,286.107574,291.546936,23.902849
1973-03-23,286.586212,289.937775,35.080906
1973-03-24,284.180145,290.223816,7.513740
1973-03-25,280.185913,293.212524,0.000000
1973-03-26,279.969604,291.675415,0.000000
1973-03-27,288.562042,295.048706,3.930269
1973-03-28,286.114929,296.153625,0.000000
1973-03-29,273.114594,286.117676,0.000000
1973-03-30,279.606781,295.428894,0.000000
1973-03-31,281.749634,291.582275,0.948027
1973-04-01,274.874664,287.968536,0.000000
1973-04-02,278.552368,292.740845,0.000000
1973-04-03,281.900726,293.004791,0.000000
1973-04-04,290.712860,300.376434,1.110262
1973-04-05,290.840363,299.318390,0.000000
1973-04-06,285.492249,295.844696,0.000000
1973-04-07,282.368958,300.832336,0.000000
1973-04-08,282.040100,298.774872,0.000000
1973-04-09,284.370331,302.589539,0.000000
1973-04-10,291.917572,301.971008,0.000000
1973-04-11,291.225372,301.537537,0.000000
1973-04-12,287.528259,300.109924,0.000000
1973-04-13,286.298340,302.233246,0.000000
1973-04-14,289.279938,301.675385,0.000000
1973-04-15,286.843292,301.191620,0.868921
1973-04-16,283.642761,301.111725,0.000000
1973-04-17,284.920227,296.740936,0.000000
1973-04-18,284.796204,296.877319,0.000000
1973-04-19,284.244659,296.715515,5.142812
1973-04-20,290.230682,297.203339,14.117461
1973-04-21,290.213898,302.665375,0.000000
1973-04-22,288.080902,297.733917,0.000000
1973-04-23,284.217285,297.373169,0.000000
1973-04-24,284.824341,299.198395,0.000000
1973-04-25,284.707977,300.308990,0.000000
1973-04-26,287.082428,299.186615,0.000000
1973-04-27,288.669312,297.526581,0.000000
1973-04-28,285.426727,295.745209,0.000000
1973-04-29,290.027740,291.636261,4.147930
1973-04-30,286.686462,288.069946,6.305966
1973-05-01,285.342468,299.156219,0.000000
1973-05-02,286.101532,299.331635,0.000000
1973-05-03,287.665619,299.235809,0.000000
1973-05-04,291.236481,299.613617,0.000000
1973-05-05,291.602783,301.639801,0.000000
1973-05-06,291.678955,304.845825,2.103748
1973-05-07,292.621887,305.731415,0.000000
1973-05-08,293.527466,307.883667,0.000000
1973-05-09,293.390137,308.110168,0.000000
1973-05-10,293.386475,308.143585,0.709420
1973-05-11,293.159943,309.004089,0.000000
1973-05-12,293.247040,309.222900,0.000000
1973-05-13,292.491699,307.635315,0.000000
1973-05-14,291.995270,307.887878,0.000000
1973-05-15,292.804962,307.229034,0.000000
1973-05-16,293.452118,306.868927,0.000000
1973-05-17,293.701996,307.367523,0.000000
1973-05-18,294.292175,305.720795,0.000000
1973-05-19,292.176666,303.865448,0.000000
1973-05-20,292.052521,306.613831,0.000000
1973-05-21,293.846985,304.689972,0.000000
1973-05-22,295.048187,304.324097,0.000000
1973-05-23,294.866455,303.117493,0.000000
1973-05-24,295.157898,301.714905,4.442104
1973-05-25,295.481110,301.650360,1.123269
1973-05-26,293.581299,302.986023,0.000000
1973-05-27,292.540314,306.489563,0.000000
1973-05-28,292.388672,307.228058,0.000000
1973-05-29,292.999786,308.167023,0.000000
1973-05-30,294.027283,308.805420,0.000000
1973-05-31,296.241638,309.141083,0.000000
1973-06-01,297.290985,308.231781,4.889469
1973-06-02,297.013489,308.499390,15.501458
1973-06-03,297.356354,310.554382,6.358964
1973-06-04,297.426697,309.981689,0.000000
1973-06-05,297.063782,309.286194,0.719451
1973-06-06,296.266113,308.205963,0.000000
1973-06-07,294.533691,307.936279,0.000000
1973-06-08,293.771637,308.018799,0.000000
1973-06-09,292.701538,309.407318,0.000000
1973-06-10,293.514313,309.007111,0.000000
1973-06-11,292.504883,308.679565,0.000000
1973-06-12,293.699127,307.476990,0.000000
1973-06-13,293.555145,307.758392,0.000000
1973-06-14,294.587250,308.197296,4.056308
1973-06-15,294.849884,303.854919,2.657236
1973-06-16,292.379517,308.306183,0.000000
1973-06-17,296.075592,311.860809,0.000000
1973-06-18,298.272827,312.833038,0.000000
1973-06-19,299.148224,313.026642,0.000000
1973-06-20,299.049957,312.060913,0.000000
1973-06-21,296.740326,311.878632,0.000000
1973-06-22,296.991577,311.482208,0.000000
1973-06-23,295.128235,312.020569,0.000000
1973-06-24,295.664246,312.540375,0.000000
1973-06-25,295.633789,312.228851,0.000000
1973-06-26,295.553101,310.602936,0.000000
1973-06-27,296.155457,307.400940,0.000000
1973-06-28,294.954437,307.097168,0.000000
1973-06-29,296.213013,305.511902,2.362611
1973-06-30,297.503571,306.724213,0.000000
1973-07-01,297.424713,307.128296,0.000000
1973-07-02,296.478851,307.338348,3.025989
1973-07-03,296.411469,307.661194,0.000000
1973-07-04,295.771912,309.947571,0.000000
1973-07-05,296.196808,310.702789,0.000000
1973-07-06,295.799072,311.504578,0.000000
1973-07-07,296.759705,308.438538,2.475451
1973-07-08,297.505066,310.504608,5.628500
1973-07-09,295.874542,302.224243,92.710457
1973-07-10,297.219940,303.631287,17.055735
1973-07-11,295.355194,306.518158,0.000000
1973-07-12,294.457367,307.431763,0.335747
1973-07-13,295.744293,307.136414,3.346439
1973-07-14,295.796478,306.624542,0.000000
1973-07-15,296.411774,308.322235,0.000000
1973-07-16,295.803406,309.520111,0.803510
1973-07-17,295.644226,310.106781,0.000000
1973-07-18,296.034210,311.871887,0.000000
1973-07-19,296.685669,312.066193,0.000000
1973-07-20,298.051453,311.545959,0.000000
1973-07-21,296.900330,311.206818,0.000000
1973-07-22,296.169800,311.480652,0.000000
1973-07-23,297.093781,312.986298,0.000000
1973-07-24,297.582336,313.331512,0.000000
1973-07-25,295.161865,312.054626,0.000000
1973-07-26,295.242920,312.424164,0.000000
1973-07-27,296.706024,313.766602,0.000000
1973-07-28,298.319580,313.451721,0.000000
1973-07-29,298.555206,313.580566,0.000000
1973-07-30,296.916901,313.798157,0.000000
1973-07-31,296.911072,312.438934,0.000000
1973-08-01,295.669800,311.912201,0.000000
1973-08-02,296.782623,312.469666,0.000000
1973-08-03,297.136963,311.855042,0.000000
1973-08-04,296.522430,309.898499,0.000000
1973-08-05,296.090881,310.924286,0.000000
1973-08-06,297.100983,311.515625,0.000000
1973-08-07,298.401978,311.544098,0.000000
1973-08-08,297.953522,311.578918,0.000000
1973-08-09,297.403961,311.386353,0.000000
1973-08-10,297.330444,311.603790,0.000000
1973-08-11,296.966858,310.228363,0.000000
1973-08-12,294.895569,307.039185,0.000000
1973-08-13,294.980591,307.966766,0.688510
1973-08-14,295.933380,306.390228,0.772387
1973-08-15,295.441467,309.411072,0.000000
1973-08-16,295.464233,311.225311,0.000000
1973-08-17,296.777405,311.121277,0.000000
1973-08-18,297.927765,309.264374,0.000000
1973-08-19,295.898651,308.897369,0.000000
1973-08-20,297.912842,307.887909,3.345927
1973-08-21,297.482910,307.167084,10.998549
1973-08-22,298.801605,308.104523,0.895175
1973-08-23,297.113647,307.277313,0.521965
1973-08-24,296.295013,309.766113,0.000000
1973-08-25,298.717712,308.532867,0.610255
1973-08-26,298.917358,311.876587,0.000000
1973-08-27,300.431763,312.334412,0.000000
1973-08-28,295.031860,311.012482,0.000000
1973-08-29,293.337616,309.567932,0.000000
1973-08-30,294.687408,309.036865,0.000000
1973-08-31,298.932159,307.029236,0.000000
1973-09-01,297.434418,307.172485,0.000000
1973-09-02,298.536255,308.149323,8.921622
1973-09-03,298.748322,306.938110,0.000000
1973-09-04,291.677185,307.074921,0.000000
1973-09-05,291.882538,306.053436,0.000000
1973-09-06,291.764557,306.480865,0.000000
1973-09-07,291.983826,307.070251,0.000000
1973-09-08,291.797668,308.000824,0.000000
1973-09-09,292.665314,310.619476,0.000000
1973-09-10,294.333649,308.815369,0.000000
1973-09-11,290.989899,306.168121,0.000000
1973-09-12,294.637207,307.877045,0.000000
1973-09-13,295.102234,307.844910,0.000000
1973-09-14,290.130432,307.041687,0.000000
1973-09-15,289.341370,307.313690,0.000000
1973-09-16,290.114990,304.773712,3.267034
1973-09-17,294.857483,306.999390,53.644176
1973-09-18,292.212646,302.767517,21.404270
1973-09-19,292.015686,302.909241,10.276664
1973-09-20,290.428558,305.012756,0.000000
1973-09-21,291.094299,306.837555,0.000000
1973-09-22,294.744934,308.652985,0.000000
1973-09-23,295.734283,309.037903,0.000000
1973-09-24,295.389618,307.670074,0.732030
1973-09-25,294.619507,306.040802,0.696092
1973-09-26,293.110901,304.607513,0.000000
1973-09-27,293.882324,305.826996,0.000000
1973-09-28,294.106232,307.128601,0.000000
1973-09-29,292.415192,305.273041,6.040280
1973-09-30,292.050049,304.742096,0.000000
1973-10-01,290.704468,306.788910,0.000000
1973-10-02,293.524689,307.158203,0.000000
1973-10-03,293.337677,307.253387,0.000000
1973-10-04,292.920776,307.030609,0.000000
1973-10-05,292.610352,307.213165,0.000000
1973-10-06,293.573303,305.373260,0.000000
1973-10-07,293.469727,306.041107,0.000000
1973-10-08,293.005920,306.874329,0.000000
1973-10-09,294.604919,307.732025,0.000000
1973-10-10,295.091431,306.455780,2.122998
1973-10-11,293.474335,305.885315,0.000000
1973-10-12,293.751648,303.579590,2.945050
1973-10-13,292.464874,302.625061,1.067898
1973-10-14,292.896027,302.293243,1.322341
1973-10-15,292.696259,298.155304,7.174837
1973-10-16,293.196381,300.081177,3.885929
1973-10-17,292.520111,297.514191,1.502147
1973-10-18,293.365997,300.018341,0.833696
1973-10-19,291.378906,305.864136,0.000000
1973-10-20,294.121002,303.729401,0.000000
1973-10-21,289.111908,297.605011,0.000000
1973-10-22,285.229858,294.780518,2.391073
1973-10-23,282.752045,291.374268,0.000000
1973-10-24,285.324921,296.127777,0.000000
1973-10-25,288.579895,295.131378,23.273052
1973-10-26,280.004456,291.348328,0.000000
1973-10-27,278.253326,291.711304,0.282663
1973-10-28,278.856567,295.855164,0.000000
1973-10-29,283.700104,297.396820,0.000000
1973-10-30,289.566620,298.851379,33.943802
1973-10-31,284.352234,293.584076,27.010241
1973-11-01,281.412567,290.532715,25.627153
1973-11-02,276.514984,287.241669,0.000000
1973-11-03,279.007263,295.738190,0.000000
1973-11-04,281.701019,297.993652,0.000000
1973-11-05,284.924988,298.995483,0.000000
1973-11-06,289.152527,301.425110,3.005942
1973-11-07,290.454010,297.512299,2.866724
1973-11-08,276.014099,290.397217,0.000000
1973-11-09,276.420380,291.380432,0.000000
1973-11-10,284.934631,299.081085,0.000000
1973-11-11,286.246582,300.442535,0.000000
1973-11-12,282.107910,300.651855,0.000000
1973-11-13,283.758240,299.730194,0.000000
1973-11-14,284.709503,300.877563,0.000000
1973-11-15,289.753937,296.928772,3.144914
1973-11-16,282.948395,295.176514,0.000000
1973-11-17,281.555298,288.683014,1.150076
1973-11-18,282.158386,294.562866,0.889105
1973-11-19,287.303619,296.924072,2.550120
1973-11-20,286.831818,297.613770,5.154084
1973-11-21,288.268311,299.692505,0.904727
1973-11-22,287.541718,299.357727,2.806937
1973-11-23,288.299469,296.830444,0.622244
1973-11-24,286.138397,295.929077,0.782577
1973-11-25,290.162994,298.652954,4.948447
1973-11-26,284.123566,293.795746,0.980184
1973-11-27,274.108734,282.728363,0.000000
1973-11-28,273.034149,288.296509,0.000000
1973-11-29,274.543243,288.966766,0.000000
1973-11-30,281.078735,295.329010,0.000000
1973-12-01,284.361877,292.679474,0.532802
1973-12-02,282.552185,289.466370,18.217056
1973-12-03,282.292816,291.514954,5.383518
1973-12-04,284.919708,292.815887,0.000000
1973-12-05,279.405029,294.622772,0.000000
1973-12-06,284.386078,296.245758,0.000000
1973-12-07,278.753204,291.747284,0.000000
1973-12-08,284.586853,297.480896,0.532205
1973-12-09,281.945648,291.496521,0.000000
1973-12-10,280.311523,291.662933,0.000000
1973-12-11,277.890900,295.348846,0.000000
1973-12-12,285.464294,295.660156,0.837822
1973-12-13,275.288025,286.495605,0.000000
1973-12-14,275.513428,284.058197,1.184361
1973-12-15,287.537781,298.306946,12.595572
1973-12-16,279.328400,294.050720,0.998921
1973-12-17,268.384888,277.575928,0.000000
1973-12-18,266.865265,280.968018,0.446704
1973-12-19,273.945801,286.030975,0.000000
1973-12-20,283.103943,286.643677,1.360952
1973-12-21,281.487793,287.421356,8.473417
1973-12-22,284.027344,290.502258,3.061667
1973-12-23,272.848755,282.640228,0.000000
1973-12-24,271.993561,277.958252,0.000000
1973-12-25,267.600159,281.202728,0.000000
1973-12-26,269.314331,285.800537,0.000000
1973-12-27,271.870300,283.276581,0.000000
1973-12-28,273.788391,280.218933,0.611205
1973-12-29,277.692352,284.699524,42.164032
1973-12-30,276.674164,286.289886,70.515427
1973-12-31,278.098511,283.943970,55.800900
1974-01-01,267.417511,278.241180,0.000000
1974-01-02,271.023743,282.823212,0.309640
1974-01-03,271.448486,277.757843,0.000000
1974-01-04,267.529480,281.343750,0.000000
1974-01-05,269.154114,283.086060,0.000000
1974-01-06,270.529633,279.068756,0.000000
1974-01-07,267.518311,277.596130,0.000000
1974-01-08,267.060486,278.205841,0.000000
1974-01-09,268.902222,283.563110,0.000000
1974-01-10,271.441742,286.006714,0.000000
1974-01-11,275.747559,287.409210,0.000000
1974-01-12,279.229645,288.056671,9.446182
1974-01-13,282.105957,291.796417,15.255465
1974-01-14,276.399567,290.729767,0.330579
1974-01-15,276.025848,285.491608,0.000000
1974-01-16,274.302368,284.941498,0.000000
1974-01-17,273.341980,288.247284,0.000000
1974-01-18,275.079803,284.900543,0.000000
1974-01-19,272.288147,282.314331,0.000000
1974-01-20,271.018982,284.563721,0.000000
1974-01-21,273.556183,285.192108,0.000000
1974-01-22,274.382935,283.539520,0.000000
1974-01-23,275.924042,281.564606,5.228766
1974-01-24,278.395050,285.081635,5.407161
1974-01-25,278.890930,284.511383,15.753201
1974-01-26,278.324677,285.050354,0.000000
1974-01-27,273.501587,285.213531,0.000000
1974-01-28,276.624176,282.913025,0.973646
1974-01-29,278.913116,283.200836,1.176964
1974-01-30,277.377625,283.020721,0.696839
1974-01-31,272.394714,277.731537,0.000000
1974-02-01,265.586151,273.434692,0.000000
1974-02-02,267.525604,282.563782,0.000000
1974-02-03,277.491577,293.745636,2.089449
1974-02-04,266.458374,286.154999,0.000000
1974-02-05,264.275360,277.939606,0.000000
1974-02-06,269.052094,285.251862,0.000000
1974-02-07,275.818817,292.629425,0.000000
1974-02-08,281.316589,296.352631,0.574968
1974-02-09,275.848480,288.281097,0.000000
1974-02-10,266.969330,280.381012,0.000000
1974-02-11,273.992615,290.989624,0.000000
1974-02-12,277.148712,295.928192,0.000000
1974-02-13,281.391205,291.231659,0.000000
1974-02-14,274.408966,289.643372,0.391775
1974-02-15,276.400574,292.378632,0.000000
1974-02-16,283.924042,298.319855,1.461642
1974-02-17,278.635651,293.445923,0.000000
1974-02-18,280.764709,289.841949,0.000000
1974-02-19,271.770264,286.015411,0.000000
1974-02-20,278.860077,294.852478,0.000000
1974-02-21,275.387604,290.672028,0.000000
1974-02-22,277.022705,294.840576,0.000000
1974-02-23,282.023071,300.370636,0.000000
1974-02-24,280.599884,295.047241,0.000000
1974-02-25,275.609161,286.835327,0.000000
1974-02-26,275.627075,291.235931,0.000000
1974-02-27,279.514862,296.400238,0.000000
1974-02-28,285.956543,296.718414,0.409356
1974-03-01,283.451050,299.092041,0.000000
1974-03-02,282.506195,299.752258,0.000000
1974-03-03,284.257538,299.590088,0.000000
1974-03-04,287.462921,298.469849,1.926231
1974-03-05,288.034088,295.000244,5.063717
1974-03-06,285.199860,291.250153,0.000000
1974-03-07,279.569794,288.832214,0.000000
1974-03-08,276.722931,291.068237,0.000000
1974-03-09,283.641296,295.266846,0.000000
