#Variables:
#tasmin_BNU-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)
1983-05-18,290.583374,308.810089,0.000000
1983-05-19,291.069427,307.235168,8.616343
1983-05-20,289.624573,303.234558,0.561866
1983-05-21,288.904816,302.600128,0.308746
1983-05-22,286.475739,302.910217,0.000000
1983-05-23,292.184082,302.206970,0.000000
1983-05-24,292.348724,299.705017,13.118615
1983-05-25,292.098419,303.670624,5.718552
1983-05-26,293.064423,302.586029,0.000000
1983-05-27,294.120087,302.248016,0.000000
1983-05-28,294.457092,303.048035,4.696847
1983-05-29,292.031342,302.329376,28.707479
1983-05-30,292.368713,303.073059,25.896618
1983-05-31,293.018097,303.705414,0.000000
1983-06-01,292.534668,304.953918,0.000000
1983-06-02,291.793640,304.375275,0.000000
1983-06-03,290.869293,303.494049,0.000000
1983-06-04,293.709747,301.898132,0.000000
1983-06-05,294.472168,302.725616,0.000000
1983-06-06,295.445068,303.299530,2.032491
1983-06-07,295.747498,305.111755,0.000000
1983-06-08,295.884735,304.895050,0.000000
1983-06-09,294.754425,307.315247,0.891628
1983-06-10,290.722992,305.658569,11.700254
1983-06-11,294.801422,305.889771,0.000000
1983-06-12,292.045685,304.780151,0.000000
1983-06-13,292.761536,307.024872,0.000000
1983-06-14,293.028809,307.284241,0.000000
1983-06-15,293.295349,305.962738,0.000000
1983-06-16,292.764374,306.266663,0.000000
1983-06-17,294.134766,306.627594,1.511696
1983-06-18,294.848236,306.901459,2.783703
1983-06-19,295.837036,307.026764,0.000000
1983-06-20,296.208588,307.917908,0.000000
1983-06-21,296.614075,307.784454,0.000000
1983-06-22,297.059296,307.938385,1.434872
1983-06-23,297.167328,307.666870,1.780721
1983-06-24,296.526062,307.100800,16.770731
1983-06-25,296.579041,304.833496,32.059082
1983-06-26,296.258087,303.889465,6.191738
1983-06-27,295.495422,306.995544,0.000000
1983-06-28,295.185791,308.472168,0.000000
1983-06-29,295.614563,309.365448,0.000000
1983-06-30,295.070190,307.815369,0.000000
1983-07-01,294.616333,307.553101,0.330263
1983-07-02,294.544769,307.341248,0.000000
1983-07-03,294.450836,305.617798,0.000000
1983-07-04,294.582977,304.482819,0.759979
1983-07-05,295.395599,305.733307,0.000000
1983-07-06,295.911774,307.323181,0.000000
1983-07-07,295.949524,307.733521,0.000000
1983-07-08,295.644135,307.220459,0.000000
1983-07-09,295.263306,306.426758,0.000000
1983-07-10,294.924866,305.407532,0.000000
1983-07-11,295.412506,304.511414,0.000000
1983-07-12,295.061707,304.167908,4.482273
1983-07-13,295.148468,302.682800,11.879279
1983-07-14,295.015472,300.305847,33.368351
1983-07-15,293.669403,300.679657,62.055855
1983-07-16,295.760620,300.520081,81.313469
1983-07-17,292.212830,292.212830,23.106438
1983-07-18,295.908325,301.380554,34.832413
1983-07-19,295.239716,302.368103,6.703128
1983-07-20,295.319733,303.545013,0.000000
1983-07-21,294.967041,303.306671,0.000000
1983-07-22,294.769440,303.929626,0.000000
1983-07-23,294.720612,303.629761,0.000000
1983-07-24,294.777771,303.740143,0.695611
1983-07-25,295.197327,304.478668,0.000000
1983-07-26,295.009003,305.614929,0.000000
1983-07-27,295.191772,307.899994,0.000000
1983-07-28,295.855652,309.236786,0.000000
1983-07-29,295.951477,308.863708,0.000000
1983-07-30,295.384186,307.571625,0.000000
1983-07-31,295.024597,307.133881,0.000000
1983-08-01,295.413727,308.322815,0.000000
1983-08-02,295.843323,310.618774,0.000000
1983-08-03,296.092834,312.253296,0.000000
1983-08-04,296.536072,311.565948,0.900034
1983-08-05,296.620636,310.677826,0.000000
1983-08-06,296.441406,309.843842,1.201824
1983-08-07,296.316345,309.046509,0.000000
1983-08-08,296.481049,307.887726,0.000000
1983-08-09,296.804291,306.776672,0.000000
1983-08-10,296.479828,307.391968,0.000000
1983-08-11,295.820709,307.603729,0.000000
1983-08-12,294.721252,307.356110,0.000000
1983-08-13,294.811249,307.233612,0.000000
1983-08-14,294.979523,307.830750,0.000000
1983-08-15,295.059906,308.250336,0.000000
1983-08-16,295.432007,310.349792,0.000000
1983-08-17,295.096985,309.588379,0.000000
1983-08-18,295.673828,310.245117,0.000000
1983-08-19,295.377869,309.586060,0.000000
1983-08-20,295.590881,308.358612,0.000000
1983-08-21,295.709351,308.982330,0.000000
1983-08-22,295.872772,308.524353,0.000000
1983-08-23,295.854736,308.191589,0.000000
1983-08-24,295.928680,307.283234,0.000000
1983-08-25,295.532562,307.494751,0.000000
1983-08-26,295.718140,307.523621,0.000000
1983-08-27,294.985352,307.590363,0.000000
1983-08-28,295.100281,307.989075,0.915577
1983-08-29,294.409760,307.552094,1.330898
1983-08-30,295.607605,305.972626,0.704993
1983-08-31,294.958008,305.454468,0.463715
1983-09-01,293.977692,305.231812,5.238275
1983-09-02,294.494415,304.323486,1.884188
1983-09-03,294.762665,304.537811,4.373804
1983-09-04,295.631042,304.001190,9.026304
1983-09-05,295.510681,301.974396,10.343400
1983-09-06,290.459229,300.440765,58.487717
1983-09-07,289.822601,297.578827,53.312351
1983-09-08,293.884399,303.909363,26.224438
1983-09-09,294.873199,306.825745,0.529709
1983-09-10,295.353912,305.351166,6.599543
1983-09-11,293.970856,301.525116,9.655457
1983-09-12,291.937439,298.901642,0.000000
1983-09-13,289.323914,300.826050,0.000000
1983-09-14,290.630005,299.494324,0.000000
1983-09-15,288.917389,303.472748,0.000000
1983-09-16,288.041962,305.408173,0.000000
1983-09-17,288.721436,305.611969,0.000000
1983-09-18,288.971893,305.007568,0.000000
1983-09-19,288.235229,304.936279,0.000000
1983-09-20,293.645660,303.346893,0.000000
1983-09-21,289.131561,303.086823,0.000000
1983-09-22,286.868378,304.566437,0.000000
1983-09-23,288.031769,304.261230,0.000000
1983-09-24,287.558228,304.358765,0.000000
1983-09-25,288.123718,304.482086,0.000000
1983-09-26,288.280396,305.076904,0.000000
1983-09-27,290.216736,304.221252,0.000000
1983-09-28,292.500092,305.529541,0.000000
1983-09-29,292.544373,304.804474,0.000000
1983-09-30,292.686584,304.910767,0.500402
1983-10-01,291.224304,305.332916,0.000000
1983-10-02,290.766113,305.974976,0.000000
1983-10-03,290.750153,306.465149,0.000000
1983-10-04,291.250031,305.815460,0.000000
1983-10-05,294.376892,304.473297,0.000000
1983-10-06,290.522217,304.643890,0.000000
1983-10-07,287.354492,305.388000,0.000000
1983-10-08,290.203339,307.001282,0.000000
1983-10-09,290.536591,307.342255,0.000000
1983-10-10,290.362335,308.017334,0.000000
1983-10-11,289.037231,306.885834,0.000000
1983-10-12,291.378082,307.054840,0.000000
1983-10-13,292.702698,307.162018,0.000000
1983-10-14,292.176361,306.999329,0.000000
1983-10-15,291.523987,306.825867,0.000000
1983-10-16,291.219757,305.153961,0.000000
1983-10-17,292.241882,305.879028,0.000000
1983-10-18,293.271149,305.834625,0.000000
1983-10-19,293.701752,306.090790,0.000000
1983-10-20,290.997620,305.144440,1.562200
1983-10-21,289.594147,303.277863,0.000000
1983-10-22,286.566254,303.391266,0.000000
1983-10-23,287.146545,303.926483,0.000000
1983-10-24,289.916626,302.288116,0.000000
1983-10-25,290.259491,300.440430,0.000000
1983-10-26,292.145966,298.455261,4.248372
1983-10-27,292.047913,297.804993,0.911394
1983-10-28,292.885742,299.672394,3.878578
1983-10-29,280.898773,296.340118,0.000000
1983-10-30,277.769989,286.508759,9.937241
1983-10-31,278.118561,280.582733,4.751976
1983-11-01,279.189056,287.367828,0.000000
1983-11-02,284.670654,294.170746,0.000000
1983-11-03,278.244629,292.294586,0.000000
1983-11-04,275.286255,290.435333,0.000000
1983-11-05,276.412231,291.768097,0.000000
1983-11-06,284.272583,291.162598,1.074352
1983-11-07,283.573578,291.070862,9.343324
1983-11-08,274.547394,288.073730,0.000000
1983-11-09,273.770691,293.384644,0.000000
1983-11-10,278.175354,294.602844,0.000000
1983-11-11,279.234528,292.157501,0.000000
1983-11-12,278.703003,287.687561,0.344615
1983-11-13,280.942627,289.113556,2.841488
1983-11-14,288.228821,294.629364,3.425713
1983-11-15,288.238190,298.501617,7.440466
1983-11-16,288.701172,296.360626,4.729615
1983-11-17,288.953308,296.763123,3.222799
1983-11-18,283.566528,292.214264,3.086076
1983-11-19,278.094849,297.969543,0.000000
1983-11-20,288.963867,298.676849,6.455709
1983-11-21,288.529510,297.243103,13.183640
1983-11-22,279.547699,293.268707,0.000000
1983-11-23,278.034576,288.711273,0.000000
1983-11-24,278.823761,295.094910,0.000000
1983-11-25,279.993378,295.623932,0.507705
1983-11-26,278.572571,291.959839,2.544620
1983-11-27,274.916870,286.699036,0.000000
1983-11-28,272.964111,288.829926,0.000000
1983-11-29,275.094360,292.490692,0.000000
1983-11-30,276.050812,290.296387,0.000000
1983-12-01,275.888977,292.320404,0.000000
1983-12-02,277.568756,293.428253,0.000000
1983-12-03,278.283051,292.061157,0.000000
1983-12-04,283.932190,293.101898,0.401260
1983-12-05,282.823914,295.416138,0.475194
1983-12-06,281.625305,296.922852,0.000000
1983-12-07,282.054321,297.777191,0.000000
1983-12-08,287.026581,295.054779,4.770656
1983-12-09,279.648407,291.507355,0.280490
1983-12-10,277.656708,288.479492,0.281904
1983-12-11,273.584320,288.081207,0.000000
1983-12-12,278.992462,290.659393,0.333990
1983-12-13,276.801483,289.466187,0.000000
1983-12-14,280.354858,294.627533,0.000000
1983-12-15,283.918671,290.748535,2.941351
1983-12-16,272.530731,288.056305,0.000000
1983-12-17,272.749207,290.578339,0.000000
1983-12-18,280.059540,292.185455,0.000000
1983-12-19,286.352509,298.345886,0.000000
1983-12-20,280.542084,294.017487,0.000000
1983-12-21,279.731842,290.807953,0.000000
1983-12-22,279.446960,298.072144,0.000000
1983-12-23,279.876831,292.013947,0.000000
1983-12-24,279.391632,295.148651,0.000000
1983-12-25,278.696411,295.372192,0.000000
1983-12-26,281.053619,297.146057,0.000000
1983-12-27,276.948883,291.269562,0.000000
1983-12-28,278.986511,293.047333,0.000000
1983-12-29,281.299255,297.081329,0.000000
1983-12-30,279.052094,298.474518,0.406345
1983-12-31,277.165588,296.048431,1.919701
1984-01-01,268.474152,284.429596,0.000000
1984-01-02,276.770844,290.621124,0.000000
1984-01-03,274.969452,292.119720,0.000000
1984-01-04,277.485046,295.724121,0.000000
1984-01-05,280.155579,300.277466,0.000000
1984-01-06,283.118195,294.387482,1.142787
1984-01-07,278.559814,289.777344,0.821609
1984-01-08,277.585419,287.926941,0.000000
1984-01-09,275.456390,295.919312,0.000000
1984-01-10,278.891296,289.920319,0.000000
1984-01-11,272.793854,284.912903,0.000000
1984-01-12,270.104950,274.528534,2.233345
1984-01-13,268.514832,281.007599,0.000000
1984-01-14,273.554626,287.160706,0.309640
1984-01-15,276.710205,291.918488,0.000000
1984-01-16,278.127167,294.796387,0.000000
1984-01-17,280.571899,297.107391,0.000000
1984-01-18,282.649200,298.127777,0.000000
1984-01-19,285.339691,300.246155,0.000000
1984-01-20,285.314148,301.618286,0.000000
1984-01-21,286.204315,298.355865,0.000000
1984-01-22,279.942200,292.710327,0.000000
1984-01-23,274.414764,288.318573,0.000000
1984-01-24,279.752838,297.700928,0.000000
1984-01-25,277.438538,295.997345,0.000000
1984-01-26,276.355896,291.836182,0.000000
1984-01-27,282.407227,286.153381,40.055496
1984-01-28,278.019958,286.906586,2.051491
1984-01-29,275.643585,283.014252,0.000000
1984-01-30,273.110138,291.638977,0.000000
1984-01-31,276.826782,289.865906,0.000000
1984-02-01,272.885498,290.638123,0.000000
1984-02-02,276.052032,298.997650,0.000000
1984-02-03,280.483826,292.887939,0.000000
1984-02-04,274.937561,298.036346,0.000000
1984-02-05,282.043030,303.404602,0.000000
1984-02-06,284.357452,303.345978,0.000000
1984-02-07,287.700256,302.256714,0.000000
1984-02-08,282.992737,298.201111,0.000000
1984-02-09,276.540161,287.756348,0.000000
1984-02-10,271.946716,291.782410,0.000000
1984-02-11,281.520355,292.442413,2.374665
1984-02-12,274.051636,289.137177,0.000000
1984-02-13,269.813568,282.620148,0.000000
1984-02-14,272.065796,296.387970,0.000000
1984-02-15,281.882446,302.745514,0.000000
1984-02-16,282.874786,296.426788,0.000000
1984-02-17,276.548431,294.708099,0.000000
1984-02-18,280.738861,293.549805,0.000000
1984-02-19,278.839569,289.053986,0.877698
1984-02-20,273.818695,291.502289,0.000000
1984-02-21,277.743225,298.994171,0.000000
1984-02-22,281.130402,303.380676,0.000000
1984-02-23,283.377747,306.692169,0.000000
1984-02-24,283.621033,303.707886,0.000000
1984-02-25,281.854370,300.719757,0.000000
1984-02-26,284.876617,307.183990,0.000000
1984-02-27,284.416046,306.376892,0.000000
1984-02-28,278.279694,294.968170,0.000000
1984-02-29,277.723663,295.496521,0.000000
1984-03-01,277.167633,296.024841,0.000000
1984-03-02,282.645111,295.506714,1.233949
1984-03-03,284.311890,295.599915,23.738791
1984-03-04,279.436096,289.834839,7.513386
1984-03-05,276.159119,290.413269,0.000000
1984-03-06,278.195679,296.717438,0.000000
1984-03-07,288.290192,300.772247,6.128547
1984-03-08,285.052795,299.184387,0.000000
1984-03-09,282.243652,288.994812,13.975164
1984-03-10,287.381927,294.875305,26.903870
1984-03-11,282.583252,290.654358,11.461877
1984-03-12,278.559631,286.135345,0.000000
1984-03-13,278.831635,294.411926,0.000000
1984-03-14,285.167145,296.796265,8.101478
1984-03-15,278.232758,293.447479,6.199089
1984-03-16,271.625397,286.834930,0.000000
1984-03-17,277.161011,287.350647,1.228720
1984-03-18,282.041229,284.899048,3.347762
1984-03-19,280.046509,295.652008,0.000000
1984-03-20,287.011383,301.193420,1.403373
1984-03-21,289.517090,300.354279,3.078456
1984-03-22,279.567780,294.879639,0.892079
1984-03-23,279.411224,299.467499,0.000000
1984-03-24,281.627960,300.548462,0.000000
1984-03-25,279.330383,298.019440,0.000000
1984-03-26,275.801636,295.281921,0.000000
1984-03-27,285.302185,301.715240,0.000000
1984-03-28,289.088318,303.978485,0.000000
1984-03-29,288.410370,304.276154,0.000000
1984-03-30,289.504303,304.051483,0.314455
1984-03-31,282.586761,299.095001,0.000000
1984-04-01,288.507843,300.996796,0.310021
1984-04-02,285.408356,300.346039,1.290104
1984-04-03,280.109772,299.208099,0.000000
1984-04-04,285.069550,298.918976,0.000000
1984-04-05,280.908325,295.196777,0.000000
1984-04-06,279.634277,291.690491,0.000000
1984-04-07,281.064728,290.007355,0.000000
1984-04-08,286.115753,295.782837,7.858589
1984-04-09,284.821716,294.718597,0.000000
1984-04-10,279.817963,292.145721,0.000000
1984-04-11,282.250916,300.198364,0.000000
1984-04-12,287.230591,302.988434,0.347400
1984-04-13,287.881927,302.457672,0.000000
1984-04-14,281.543793,293.303894,0.000000
1984-04-15,281.450165,302.499969,0.000000
1984-04-16,286.171051,303.013214,0.000000
1984-04-17,286.280609,303.518311,0.000000
1984-04-18,288.727142,304.489441,0.000000
1984-04-19,290.268860,303.623047,0.000000
1984-04-20,291.539978,305.802094,1.365079
1984-04-21,289.837006,305.730591,0.423961
1984-04-22,291.776031,303.766296,5.432114
1984-04-23,290.632782,303.866577,0.753180
1984-04-24,291.797150,299.937805,15.666224
1984-04-25,286.460205,298.438446,23.641069
1984-04-26,290.189056,302.351044,9.976659
1984-04-27,290.403534,301.373016,0.446432
1984-04-28,291.839691,296.936493,14.555561
1984-04-29,291.080170,303.036469,2.753490
1984-04-30,289.490631,303.582581,2.327023
1984-05-01,292.365387,305.138367,2.066014
1984-05-02,292.511292,304.472290,0.000000
1984-05-03,294.888824,303.446533,0.635621
1984-05-04,294.039734,302.595886,0.473093
1984-05-05,294.675140,304.347473,0.738382
1984-05-06,293.365875,304.660980,4.786911
1984-05-07,292.339020,304.387878,3.301570
1984-05-08,293.909668,300.381805,0.921257
1984-05-09,294.038208,301.279083,6.271661
1984-05-10,293.519318,298.903381,18.058613
1984-05-11,293.124756,298.364380,19.995899
1984-05-12,293.699249,298.189606,13.802001
1984-05-13,293.468811,301.243134,13.475729
1984-05-14,295.191406,302.317719,2.834308
1984-05-15,291.668335,300.894745,0.000000
1984-05-16,284.670044,297.605103,0.000000
1984-05-17,284.322815,301.203186,0.000000
1984-05-18,287.170410,302.298920,0.000000
1984-05-19,290.548218,299.748230,0.000000
1984-05-20,292.096558,301.481506,0.000000
1984-05-21,293.243164,300.500214,0.000000
1984-05-22,294.256104,299.226227,13.584689
1984-05-23,294.158783,299.784088,16.789337
1984-05-24,294.901062,299.488556,1.023377
1984-05-25,293.992279,299.444946,0.989361
1984-05-26,292.868042,298.591675,0.000000
1984-05-27,292.160767,301.176941,0.000000
1984-05-28,291.910767,301.004791,0.000000
1984-05-29,292.081146,299.637299,0.000000
1984-05-30,291.737671,299.713593,0.000000
1984-05-31,292.379395,302.153839,0.000000
1984-06-01,291.459137,305.733032,0.794168
1984-06-02,292.746155,308.857758,0.635070
1984-06-03,293.301300,308.153778,6.115659
1984-06-04,292.772583,305.827332,15.791015
1984-06-05,294.819946,302.915833,11.521017
1984-06-06,293.368958,302.401245,10.521525
1984-06-07,293.638458,302.414551,2.632406
1984-06-08,295.002686,301.543579,5.196895
1984-06-09,294.803558,300.316986,5.682087
1984-06-10,295.366882,301.205750,3.089888
1984-06-11,294.858673,303.126740,0.000000
1984-06-12,295.199036,306.029999,0.000000
1984-06-13,296.694000,310.098083,0.000000
1984-06-14,297.144196,308.680878,3.052876
1984-06-15,296.840271,306.723907,0.455491
1984-06-16,296.816101,309.384796,0.000000
1984-06-17,296.713226,310.912048,0.000000
1984-06-18,296.887360,310.972168,0.000000
1984-06-19,296.772583,310.937958,0.000000
1984-06-20,296.767456,310.222229,0.000000
1984-06-21,296.879211,309.767120,0.000000
1984-06-22,296.334137,308.806427,0.000000
1984-06-23,296.184113,307.495087,1.045230
1984-06-24,297.120697,308.328156,0.000000
1984-06-25,297.719910,309.941040,0.000000
1984-06-26,297.760590,309.142426,0.000000
1984-06-27,296.928772,307.454010,0.000000
1984-06-28,296.038818,306.263519,0.000000
1984-06-29,295.057678,305.485992,0.000000
1984-06-30,294.825562,303.924652,1.320282
1984-07-01,294.762360,305.491058,0.000000
1984-07-02,295.429535,306.815826,0.000000
1984-07-03,295.742584,306.751007,0.000000
1984-07-04,296.115295,305.075958,0.000000
1984-07-05,295.588226,304.562988,0.967652
1984-07-06,295.411316,305.951508,0.000000
1984-07-07,295.372955,307.260834,0.000000
1984-07-08,295.717010,308.359863,0.000000
1984-07-09,296.061493,307.516846,1.789513
1984-07-10,296.057953,307.296600,0.000000
1984-07-11,296.021851,307.710419,0.000000
1984-07-12,296.096008,309.009460,0.000000
1984-07-13,296.712189,308.941254,0.713111
1984-07-14,295.237762,306.912140,8.295038
1984-07-15,296.011230,303.560150,15.081598
1984-07-16,295.632599,303.148834,6.029332
1984-07-17,295.751495,301.741760,11.048053
1984-07-18,295.384827,299.524475,30.937313
1984-07-19,295.180237,304.591492,49.013535
1984-07-20,296.366364,300.686127,23.019823
1984-07-21,296.429840,302.432159,5.885509
